연도,번호,학교명,학교유형,설립,지역,대학규모,봉사대상자수 및 이용자수_봉사대상자수_전년도_재학생수,봉사대상자수 및 이용자수_봉사대상자수_전년도_학부생,봉사대상자수 및 이용자수_봉사대상자수_전년도_대학원생,봉사대상자수 및 이용자수_봉사대상자수_전년도_전임교원,봉사대상자수 및 이용자수_봉사대상자수_전년도_비전임교원,봉사대상자수 및 이용자수_봉사대상자수_전년도_직원,봉사대상자수 및 이용자수_봉사대상자수_전년도_기타,봉사대상자수 및 이용자수_봉사대상자수_전년도_계,봉사대상자수 및 이용자수_봉사대상자수_당해년도_재학생수,봉사대상자수 및 이용자수_봉사대상자수_당해년도_학부생,봉사대상자수 및 이용자수_봉사대상자수_당해년도_대학원생,봉사대상자수 및 이용자수_봉사대상자수_당해년도_전임교원,봉사대상자수 및 이용자수_봉사대상자수_당해년도_비전임교원,봉사대상자수 및 이용자수_봉사대상자수_당해년도_직원,봉사대상자수 및 이용자수_봉사대상자수_당해년도_기타,봉사대상자수 및 이용자수_봉사대상자수_당해년도_계,봉사대상자수 및 이용자수_학과수,봉사대상자수 및 이용자수_이용자수_도서관 이용자수,대출현황_대출자수_학부생,대출현황_대출자수_대학원생,대출현황_대출자수_교원,대출현황_대출자수_직원,대출현황_대출자수_기타,대출현황_대출자수_계,대출현황_대출책수_학부생,대출현황_대출책수_대학원생,대출현황_대출책수_교원,대출현황_대출책수_직원,대출현황_대출책수_기타,대출현황_대출책수_계,참고서비스 및 상호협력_참고서비스 신청 및 제공 건수 (2010년 이전)_신청,참고서비스 및 상호협력_참고서비스 신청 및 제공 건수 (2010년 이전)_제공,참고서비스 및 상호협력_참고서비스 제공 건수 (2010년 이후)_면담,참고서비스 및 상호협력_참고서비스 제공 건수 (2010년 이후)_전화,참고서비스 및 상호협력_참고서비스 제공 건수 (2010년 이후)_온라인,참고서비스 및 상호협력_상호대차 신청 및 제공 건수_신청,참고서비스 및 상호협력_상호대차 신청 및 제공 건수_제공,참고서비스 및 상호협력_원문복사 신청 및 제공 건수_신청,참고서비스 및 상호협력_원문복사 신청 및 제공 건수_제공,이용자 교육_대면 이용자 교육_교육횟수,이용자 교육_대면 이용자 교육_교육 참가자수,이용자 교육_비대면 이용자 교육_교육횟수,이용자 교육_비대면 이용자 교육_교육 참가자수,재학생 1인당 대출책수_대출책수,재학생 1인당 대출책수_재학생수(전년도),재학생 1인당 대출책수_재학생 1인당 대출책수,재학생 1인당 도서관방문자수_방문자수,재학생 1인당 도서관방문자수_재학생수(전년도),재학생 1인당 도서관방문자수_재학생 1인당 도서관방문자수
2024,257,신라대학교,대학,사립,부산,B그룹,7655,6928,727,289,291,256,1252,9743,7625,6797,828,275,320,261,2810,11291,0,126052,2232,179,328,170,50,2959,26828,1485,13551,2399,537,44800,0,0,0,0,0,36,158,114,76,95,1782,0,0,28313,7655,3.700000047683716,126052,7655,16.5
2024,258,신성대학교,전문대학,사립,충남,B그룹,2650,2650,0,97,156,67,0,2970,2662,2662,0,97,140,67,11,2977,0,32877,518,0,32,26,3,579,6208,0,476,430,2605,9719,0,0,0,0,0,0,0,10,0,13,385,0,0,6208,2650,2.299999952316284,32877,2650,12.399999618530273
2024,259,신안산대학교,전문대학,사립,경기,B그룹,2289,2289,0,57,190,50,0,2586,2120,2120,0,66,169,49,0,2404,0,1554,95,0,16,17,0,128,637,0,213,485,384,1719,0,0,0,0,0,0,0,0,0,1,3,15,16,637,2289,0.30000001192092896,1554,2289,0.699999988079071
2024,260,신한대학교,대학,사립,경기,B그룹,6486,6068,418,225,338,256,6,7311,6925,6222,703,228,425,249,2,7829,0,129676,1232,29,98,110,0,1469,7120,161,1056,1158,0,9495,0,0,0,0,0,9,27,15,0,73,319,3,88,7281,6486,1.100000023841858,129676,6486,20
2024,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,262,실천신학대학원대학교,대학원대학,사립,경기,-,83,0,83,7,1,5,1,97,81,0,81,7,2,4,2,96,0,176,0,7,3,2,2,14,0,56,23,4,3,86,0,0,0,0,0,7,0,19,0,0,0,0,0,56,83,0.699999988079071,176,83,2.0999999046325684
2024,263,아신대학교,대학,사립,경기,C그룹,920,347,573,53,39,27,455,1494,826,262,564,41,38,25,456,1386,0,3549,247,360,34,14,26,681,2370,6677,541,83,282,9953,0,0,0,0,0,58,2,11,7,2,59,1,53,9047,920,9.800000190734863,3549,920,3.9000000953674316
2024,264,아주대학교,대학,사립,경기,A그룹,13842,9825,4017,746,919,382,8534,24423,14075,9847,4228,742,971,441,9561,25790,0,1095419,5559,1352,492,408,1881,9692,55705,13404,11077,6468,24746,111400,0,0,0,0,0,238,298,1161,592,86,2122,11,836,69109,13842,5,1095419,13842,79.0999984741211
2024,265,아주자동차대학교,전문대학,사립,충남,C그룹,742,742,0,25,34,32,0,833,920,920,0,23,46,31,0,1020,0,2195,13,0,24,5,62,104,45,0,323,25,344,737,0,0,0,0,0,0,0,0,0,0,0,0,0,45,742,0.10000000149011612,2195,742,3
2024,266,안동과학대학교,전문대학,사립,경북,B그룹,2101,2101,0,75,154,116,0,2446,2036,2036,0,76,157,114,0,2383,0,88110,411,0,36,52,0,499,5168,0,720,691,0,6579,0,0,0,0,0,0,0,0,0,19,422,0,0,5168,2101,2.5,88110,2101,41.900001525878906
2024,267,안산대학교,전문대학,사립,경기,A그룹,4349,4349,0,116,244,92,0,4801,4558,4558,0,117,281,100,0,5056,0,28321,584,0,44,28,0,656,6601,0,648,572,0,7821,0,0,0,0,0,7,35,7,4,28,709,0,0,6601,4349,1.5,28321,4349,6.5
2024,268,안양대학교,대학,사립,경기,B그룹,5228,4662,566,190,199,129,0,5746,5135,4619,516,175,222,121,0,5653,0,195751,583,57,39,48,0,727,1831,721,443,407,1213,4615,0,0,0,0,0,0,0,20,5,28,769,24,149,2552,5228,0.5,195751,5228,37.400001525878906
2024,269,에스라성경대학원대학교,대학원대학,사립,경기,-,53,0,53,6,1,6,0,66,71,0,71,6,2,6,0,85,0,100,0,48,7,2,0,57,0,718,152,11,0,881,0,0,0,0,0,0,0,0,0,1,20,0,0,718,53,13.5,100,53,1.899999976158142
2024,270,여주대학교,전문대학,사립,경기,B그룹,3609,3609,0,147,143,86,1006,4991,3013,3013,0,138,144,85,1013,4393,0,30453,294,0,47,22,20,383,1561,0,585,338,838,3322,0,0,0,0,0,0,0,0,0,5,20,0,0,1561,3609,0.4000000059604645,30453,3609,8.399999618530273
2024,271,연성대학교,전문대학,사립,경기,A그룹,5705,5705,0,153,301,76,5,6240,5682,5682,0,152,318,84,12,6248,0,15958,1308,0,47,25,4,1384,8002,0,592,198,12,8804,0,0,0,0,0,5,4,1,0,39,1177,0,0,8002,5705,1.399999976158142,15958,5705,2.799999952316284
2024,272,연세대학교,대학,사립,서울,A그룹,32413,20335,12078,1746,3516,1174,7127,45976,33091,20625,12466,1786,3869,1193,7227,47166,0,2656731,12255,6022,1874,2607,786,23544,104130,89557,38346,29560,100917,362510,0,0,0,0,0,4443,5955,2938,7066,473,12311,69,14995,193687,32413,6,2656731,32413,82
2024,273,연세대학교(미래),대학,사립,강원,B그룹,8120,6941,1179,396,590,281,523,9910,8201,6941,1260,402,677,300,481,10061,0,344412,3198,361,237,371,117,4284,59113,18835,7803,9940,22033,117724,0,0,0,0,0,70,68,150,555,20,196,7,1321,77948,8120,9.600000381469727,344412,8120,42.400001525878906
2024,274,연암공과대학교,전문대학,사립,경남,C그룹,1217,1217,0,39,49,57,2,1364,1185,1185,0,41,56,60,2,1344,0,23813,324,0,13,22,10,369,3386,0,146,281,270,4083,0,0,0,0,0,0,0,0,0,0,0,0,0,3386,1217,2.799999952316284,23813,1217,19.600000381469727
2024,275,연암대학교,전문대학,사립,충남,C그룹,1152,1152,0,31,69,97,0,1349,1122,1122,0,33,77,95,0,1327,0,18955,168,0,14,24,1,207,1077,0,175,111,9,1372,0,0,0,0,0,0,0,0,0,0,0,2,143,1077,1152,0.8999999761581421,18955,1152,16.5
2024,276,영남대학교,대학,사립,경북,A그룹,22779,20332,2447,924,1138,602,1700,27143,22834,20385,2449,909,1175,616,1801,27335,0,689506,7678,907,615,510,371,10081,71671,21665,22318,9148,11676,136478,0,0,0,0,0,463,940,767,608,26,457,4,121,93336,22779,4.099999904632568,689506,22779,30.299999237060547
2024,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,278,영남신학대학교,대학,사립,경북,C그룹,594,329,265,27,63,14,5,703,619,326,293,27,68,15,2,731,0,2175,117,201,24,8,6,356,702,1980,280,47,25,3034,0,0,0,0,0,19,1,8,0,1,13,0,0,2682,594,4.5,2175,594,3.700000047683716
2024,279,영남외국어대학,전문대학,사립,경북,C그룹,423,423,0,17,14,10,0,464,522,522,0,16,17,10,0,565,0,69,27,0,2,5,0,34,76,0,8,37,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,76,423,0.20000000298023224,69,423,0.20000000298023224
2024,280,영남이공대학교,전문대학,사립,대구,A그룹,5634,5634,0,143,536,203,0,6516,5659,5659,0,150,513,213,0,6535,0,16006,525,0,54,86,0,665,9916,0,857,1347,0,12120,0,0,0,0,0,0,1,1,5,49,1620,0,0,9916,5634,1.7999999523162842,16006,5634,2.799999952316284
2024,281,영산대학교,대학,사립,경남,B그룹,5970,5654,316,218,311,134,151,6784,5901,5560,341,202,367,144,160,6774,0,122990,951,16,92,77,9,1145,3583,95,985,593,18399,23655,0,0,0,0,0,4,46,17,2,8,290,0,0,3678,5970,0.6000000238418579,122990,5970,20.600000381469727
2024,282,영산선학대학교,대학,사립,전남,C그룹,34,34,0,11,0,6,0,51,18,18,0,10,0,8,0,36,0,60,41,0,13,3,3,60,852,0,231,108,72,1263,0,0,0,0,0,0,2,0,2,1,1,0,0,852,34,25.100000381469727,60,34,1.7999999523162842
2024,283,영진전문대학교,전문대학,사립,대구,A그룹,6973,6973,0,181,427,166,0,7747,6977,6977,0,181,425,158,0,7741,0,263318,1277,0,73,89,1802,3241,11683,0,1717,2409,6566,22375,0,0,0,0,0,1,1,1,0,60,1687,3,1469,11683,6973,1.7000000476837158,263318,6973,37.79999923706055
2024,284,예명대학원대학교,대학원대학,사립,서울,-,298,0,298,10,20,8,14,350,334,0,334,11,23,8,0,376,0,376,0,13,3,3,0,19,0,37,5,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,37,298,0.10000000149011612,376,298,1.2999999523162842
2024,285,예수대학교,대학,사립,전북,C그룹,501,491,10,20,25,24,135,705,474,464,10,20,27,23,147,691,0,4436,98,8,11,21,18,156,15496,58,112,168,189,16023,0,0,0,0,0,0,0,2,6,2,21,0,0,15554,501,31,4436,501,8.899999618530273
2024,286,예원예술대학교,대학,사립,전북,C그룹,1394,1196,198,65,135,29,1,1624,1627,1341,286,59,142,37,0,1865,0,629,60,0,3,16,0,79,215,0,6,80,27,328,0,0,0,0,0,0,0,0,0,1,16,0,0,215,1394,0.20000000298023224,629,1394,0.5
2024,287,오산대학교,전문대학,사립,경기,A그룹,4205,4205,0,124,319,63,157,4868,4274,4274,0,128,363,60,128,4953,0,15780,397,0,57,55,42,551,2171,0,871,634,2740,6416,0,0,0,0,0,21,2,3,0,30,954,0,0,2171,4205,0.5,15780,4205,3.799999952316284
2024,288,온석대학원대학교,대학원대학,사립,경기,-,269,0,269,8,22,12,0,311,327,0,327,8,28,19,0,382,0,200,0,20,7,3,0,30,0,41,14,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,41,269,0.20000000298023224,200,269,0.699999988079071
2024,289,용인대학교,대학,사립,경기,B그룹,6020,5442,578,202,329,128,0,6679,5902,5319,583,195,343,126,0,6566,0,90626,1318,61,80,52,24,1535,5046,305,555,594,6588,13088,0,0,0,0,0,31,8,39,35,11,168,0,0,5351,6020,0.8999999761581421,90626,6020,15.100000381469727
2024,290,용인예술과학대학교,전문대학,사립,경기,B그룹,2641,2641,0,105,174,65,0,2985,2446,2446,0,107,165,68,0,2786,0,28837,310,0,42,30,0,382,2312,0,919,468,0,3699,0,0,0,0,0,0,0,1,0,19,60,2,165,2312,2641,0.8999999761581421,28837,2641,10.899999618530273
2024,291,우석대학교,대학,사립,전북,B그룹,7520,6561,959,291,426,250,76,8563,7358,6567,791,264,481,267,85,8455,0,277357,3342,212,434,350,88,4426,6940,523,2036,1178,3346,14023,0,0,0,0,0,20,123,48,19,96,1138,2,564,7463,7520,1,277357,7520,36.900001525878906
2024,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,293,우송대학교,대학,사립,대전,A그룹,10345,9573,772,330,481,167,0,11323,10473,9688,785,300,510,180,0,11463,0,165017,1675,51,109,32,30,1897,8140,162,1242,622,1083,11249,0,0,0,0,0,3,0,1,5,9,294,0,0,8302,10345,0.800000011920929,165017,10345,16
2024,294,우송정보대학,전문대학,사립,대전,B그룹,3228,3228,0,91,328,50,0,3697,3023,3023,0,82,322,80,0,3507,0,37421,270,0,17,13,7,307,1804,0,261,108,143,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,1804,3228,0.6000000238418579,37421,3228,11.600000381469727
2024,295,울산과학기술원,대학,국립,울산,C그룹,3980,1752,2228,320,189,443,188,5120,4170,1818,2352,320,171,455,232,5348,0,99384,961,737,119,373,85,2275,8625,4263,977,3554,968,18387,0,0,0,0,0,95,137,333,90,27,632,0,0,12888,3980,3.200000047683716,99384,3980,25
2024,296,울산과학대학교,전문대학,사립,울산,A그룹,5237,5237,0,141,385,111,122,5996,5126,5126,0,139,379,121,181,5946,0,86914,998,0,96,110,68,1272,9780,0,2149,2328,1043,15300,0,0,0,0,0,0,0,35,0,7,206,2,737,9780,5237,1.899999976158142,86914,5237,16.600000381469727
2024,297,울산대학교,대학,사립,울산,A그룹,13066,11272,1794,1100,1118,354,13980,29618,12467,10677,1790,1096,1139,385,14387,29474,0,379907,3367,266,409,383,558,4983,29387,2662,6625,13560,22507,74741,0,0,0,0,0,149,339,728,746,27,1141,0,0,32049,13066,2.5,379907,13066,29.100000381469727
2024,298,웅지세무대학교,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,299,원광대학교,대학,사립,전북,A그룹,14248,13066,1182,703,1143,299,15506,31899,13622,12520,1102,661,1233,335,18401,34252,0,697007,3639,434,285,128,854,5340,37514,7095,6040,2056,20979,73684,0,0,0,0,0,102,589,218,161,188,3048,0,0,44609,14248,3.0999999046325684,697007,14248,48.900001525878906
2024,300,원광보건대학교,전문대학,사립,전북,B그룹,3920,3920,0,123,262,63,92,4460,3818,3818,0,119,247,70,69,4323,0,112675,373,0,31,31,4,439,129907,0,174,319,58,130458,0,0,0,0,0,3,0,0,0,45,2405,0,0,129907,3920,33.099998474121094,112675,3920,28.700000762939453
2024,301,원불교대학원대학교,대학원대학,사립,전북,-,34,0,34,9,3,1,0,47,40,0,40,9,4,1,0,54,0,1250,0,32,6,0,0,38,0,135,23,0,0,158,0,0,0,0,0,0,0,0,0,2,64,0,0,135,34,4,1250,34,36.79999923706055
2024,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,492,0,492,14,81,16,0,603,466,0,466,13,74,18,28,599,0,3356,0,168,17,13,19,217,0,1773,414,62,188,2437,0,0,0,0,0,2,0,9,3,0,0,0,0,1773,492,3.5999999046325684,3356,492,6.800000190734863
2024,303,위덕대학교,대학,사립,경북,C그룹,2652,2423,229,106,78,81,103,3020,2486,2269,217,93,83,83,151,2896,0,64522,298,13,28,30,34,403,1929,223,326,230,898,3606,0,0,0,0,0,2,26,12,12,36,439,5,11,2152,2652,0.800000011920929,64522,2652,24.299999237060547
2024,304,유원대학교,대학,사립,충북,C그룹,3319,3249,70,116,245,52,0,3732,3551,3479,72,116,269,56,0,3992,0,9282,247,2,31,17,7,304,1919,3,201,286,542,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,3319,0.6000000238418579,9282,3319,2.799999952316284
2024,305,유한대학교,전문대학,사립,경기,A그룹,4486,4486,0,118,293,69,77,5043,4323,4323,0,123,281,69,68,4864,0,38166,1007,0,89,73,108,1277,7297,0,1562,1804,2043,12706,0,0,0,0,0,10,0,0,0,0,0,2,180,7297,4486,1.600000023841858,38166,4486,8.5
2024,306,육군사관학교,기타,기타,서울,-,0,0,0,0,0,0,167,167,0,0,0,0,0,0,74,74,0,72710,894,0,158,253,29,1334,7102,0,4469,3387,1694,16652,0,0,0,0,0,117,23,170,2,7,473,0,0,7102,0,0,72710,0,0
2024,307,을지대학교,대학,사립,대전,B그룹,5096,4807,289,458,369,133,0,6056,4867,4569,298,433,350,136,33,5819,0,300628,1156,52,74,143,3,1428,3993,200,461,699,5990,11343,0,0,0,0,0,2,8,74,88,32,362,0,0,4193,5096,0.800000011920929,300628,5096,59
2024,308,이화여자대학교,대학,사립,서울,A그룹,21848,15940,5908,981,2093,676,9098,34696,22123,15933,6190,969,2247,665,8957,34961,0,815209,8371,4125,1033,428,2614,16571,71221,61881,24335,8912,77409,243758,0,0,0,0,0,2200,2583,3785,7244,139,1205,40,7719,133102,21848,6.099999904632568,815209,21848,37.29999923706055
2024,309,인덕대학교,전문대학,사립,서울,A그룹,5888,5888,0,156,315,58,311,6728,5701,5701,0,152,311,61,312,6537,0,166674,640,0,55,24,20,739,2828,0,537,481,409,4255,0,0,0,0,0,2,0,0,0,0,0,3,2176,2828,5888,0.5,166674,5888,28.299999237060547
2024,310,인제대학교,대학,사립,경남,B그룹,8747,7595,1152,937,534,345,1262,11825,8294,7177,1117,884,550,340,1648,11716,0,225894,2513,268,239,160,155,3335,23368,2544,3296,1763,3647,34618,0,0,0,0,0,40,85,294,110,26,909,1,1601,25912,8747,3,225894,8747,25.799999237060547
2024,311,인제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,312,인천가톨릭대학교,대학,사립,인천,C그룹,729,657,72,45,89,83,263,1209,737,668,69,47,88,81,270,1223,0,9739,317,82,32,22,25,478,2842,1726,574,141,952,6235,0,0,0,0,0,26,8,56,32,11,277,0,0,4568,729,6.300000190734863,9739,729,13.399999618530273
2024,313,인천대학교,대학,국립,인천,A그룹,12716,11333,1383,493,767,496,5463,19935,12800,11414,1386,492,811,477,8166,22746,0,513542,5257,549,300,273,391,6770,50317,7126,6444,4057,3760,71704,0,0,0,0,0,206,241,415,47,95,2121,0,0,57443,12716,4.5,513542,12716,40.400001525878906
2024,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,315,인하공업전문대학,전문대학,사립,인천,A그룹,6745,6745,0,172,239,150,0,7306,7141,7141,0,174,238,149,0,7702,0,179301,1368,0,101,86,2,1557,6741,0,1741,1038,11701,21221,0,0,0,0,0,3,0,10,0,9,12,0,0,6741,6745,1,179301,6745,26.600000381469727
2024,316,인하대학교,대학,사립,인천,A그룹,21092,17798,3294,890,1157,450,11577,35166,20940,17528,3412,888,1249,565,10352,33994,0,1134964,7608,1203,507,407,855,10580,56120,12578,8075,5704,34122,116599,0,0,0,0,0,281,1013,909,212,23,568,9,4823,68698,21092,3.299999952316284,1134964,21092,53.79999923706055
2024,317,장로회신학대학교,대학,사립,서울,C그룹,2054,616,1438,80,225,51,280,2690,2076,599,1477,79,222,51,474,2902,0,85311,373,1278,114,30,83,1878,2602,21101,2831,307,3180,30021,0,0,0,0,0,17,14,24,20,0,0,0,0,23703,2054,11.5,85311,2054,41.5
2024,318,장안대학교,전문대학,사립,경기,B그룹,2381,2381,0,125,209,44,61,2820,1874,1874,0,108,177,35,2,2196,0,53461,327,0,47,47,56,477,2904,0,790,539,577,4810,0,0,0,0,0,12,1,16,0,10,264,0,0,2904,2381,1.2000000476837158,53461,2381,22.5
2024,319,재능대학교,전문대학,사립,인천,B그룹,2958,2958,0,88,279,90,0,3415,2913,2913,0,91,284,99,0,3387,0,15434,151,0,17,29,0,197,793,0,102,171,0,1066,0,0,0,0,0,0,0,0,0,0,0,1,104,793,2958,0.30000001192092896,15434,2958,5.199999809265137
2024,320,전남과학대학교,전문대학,사립,전남,B그룹,3340,3340,0,99,182,60,0,3681,3097,3097,0,100,174,56,0,3427,0,11780,190,0,33,30,0,253,3528,0,436,265,2999,7228,0,0,0,0,0,0,0,2,0,5,180,1,22,3528,3340,1.100000023841858,11780,3340,3.5
2024,321,전남대학교,대학,국립,광주,A그룹,23747,18937,4810,1283,1588,907,6004,33529,24010,19083,4927,1283,1710,892,6320,34215,0,1253406,8729,2415,1176,594,1347,14261,73557,28703,22467,10171,19622,154520,0,0,0,0,0,712,805,1300,280,264,4155,14,292,102260,23747,4.300000190734863,1253406,23747,52.79999923706055
2024,322,전남도립대학교,전문대학,공립,전남,C그룹,986,986,0,40,152,37,576,1791,896,896,0,38,122,49,624,1729,0,10319,158,0,20,36,4,218,3499,0,364,711,201,4775,0,0,0,0,0,0,0,0,0,14,171,0,0,3499,986,3.5,10319,986,10.5
2024,323,전북과학대학교,전문대학,사립,전북,C그룹,1611,1611,0,51,112,41,8,1823,1596,1596,0,53,103,43,67,1862,0,7561,107,0,18,17,5,147,2074,0,367,662,19,3122,0,0,0,0,0,0,0,0,0,11,383,1,30,2074,1611,1.2999999523162842,7561,1611,4.699999809265137
2024,324,전북대학교,대학,국립,전북,A그룹,21683,17800,3883,1080,1659,745,3406,28573,21804,17848,3956,1061,1822,748,3639,29074,0,1590202,7968,1462,617,390,718,11155,56373,14422,10805,4426,12155,98181,0,0,0,0,0,544,467,1370,2290,152,2174,1,3243,70795,21683,3.299999952316284,1590202,21683,73.30000305175781
2024,325,전주교육대학교,대학,국립,전북,C그룹,1279,1113,166,56,182,82,236,1835,1206,1058,148,56,194,81,246,1783,0,83736,1219,40,47,43,16,1365,13169,368,1159,691,160,15547,0,0,0,0,0,23,48,226,10,16,277,0,0,13537,1279,10.600000381469727,83736,1279,65.5
2024,326,전주기전대학,전문대학,사립,전북,C그룹,1526,1526,0,51,161,77,0,1815,1686,1686,0,52,161,44,0,1943,0,6604,205,0,40,18,2,265,4036,0,978,368,0,5382,0,0,0,0,0,0,0,0,0,63,711,0,0,4036,1526,2.5999999046325684,6604,1526,4.300000190734863
2024,327,전주대학교,대학,사립,전북,A그룹,11406,10528,878,360,694,359,15640,28459,11036,10257,779,334,705,345,14352,26772,0,950518,2220,199,269,137,3913,6738,26599,3291,6069,2604,20165,58728,0,0,0,0,0,59,75,486,28,39,1219,14,494,29890,11406,2.5999999046325684,950518,11406,83.30000305175781
2024,328,전주비전대학교,전문대학,사립,전북,B그룹,3061,3061,0,88,285,107,0,3541,2942,2942,0,86,276,79,0,3383,0,19530,598,0,18,46,1,663,4197,0,122,611,3598,8528,0,0,0,0,0,0,0,0,0,0,0,0,0,4197,3061,1.399999976158142,19530,3061,6.400000095367432
2024,329,제네바신학대학원대학교,대학원대학,사립,경기,-,7,0,7,6,0,7,53,73,8,0,8,7,0,6,10,31,0,20,0,7,6,0,6,19,0,508,69,0,32,609,0,0,0,0,0,0,0,0,0,1,7,0,0,508,7,72.5999984741211,20,7,2.9000000953674316
2024,330,제주관광대학교,전문대학,사립,제주,C그룹,1499,1499,0,61,146,58,332,2096,1532,1532,0,56,165,64,355,2172,0,47021,131,0,25,12,28,196,759,0,232,101,3860,4952,0,0,0,0,0,0,0,0,0,24,361,0,0,759,1499,0.5,47021,1499,31.399999618530273
2024,331,제주국제대학교,대학,사립,제주,C그룹,554,368,186,50,56,38,0,698,548,323,225,46,48,36,0,678,0,681,6,0,0,0,0,6,21,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,21,554,0,681,554,1.2000000476837158
2024,332,제주대학교,대학,국립,제주,A그룹,11340,9590,1750,653,1003,531,845,14372,11169,9455,1714,647,1042,537,1804,15199,0,1175600,4598,785,499,165,1017,7064,33592,9515,9295,3132,30479,86013,0,0,0,0,0,294,156,1170,80,118,1650,1,24,43107,11340,3.799999952316284,1175600,11340,103.69999694824219
2024,333,제주한라대학교,전문대학,사립,제주,A그룹,4635,4635,0,132,331,155,2792,8045,4236,4236,0,122,306,161,2520,7345,0,5218,188,0,14,17,1,220,749,0,65,135,6,955,0,0,0,0,0,0,0,4,0,14,606,5,5,749,4635,0.20000000298023224,5218,4635,1.100000023841858
2024,334,조선간호대학교,전문대학,사립,광주,C그룹,745,745,0,23,24,24,16,832,740,740,0,21,24,25,18,828,0,7734,172,0,11,4,1,188,1025,0,124,29,2,1180,0,0,0,0,0,0,0,1,0,3,73,1,251,1025,745,1.399999976158142,7734,745,10.399999618530273
2024,335,조선대학교,대학,사립,광주,A그룹,19626,18328,1298,766,1054,428,1314,23188,19328,17984,1344,763,1072,421,1767,23351,0,356352,4166,261,324,166,507,5424,24353,2862,4599,1896,78458,112168,0,0,0,0,0,173,344,860,84,128,1369,7,1623,27215,19626,1.399999976158142,356352,19626,18.200000762939453
2024,336,조선이공대학교,전문대학,사립,광주,B그룹,2878,2878,0,92,238,44,22,3274,2717,2717,0,90,238,50,25,3120,0,23665,507,0,47,39,14,607,2745,0,1021,421,254,4441,0,0,0,0,0,0,0,0,0,0,0,1,292,2745,2878,1,23665,2878,8.199999809265137
2024,337,주안대학원대학교,대학원대학,사립,인천,-,74,0,74,6,5,11,0,96,83,0,83,6,6,11,0,106,0,2538,0,71,6,2,6,85,0,1191,49,7,32,1279,0,0,0,0,0,1,3,2,0,2,24,0,0,1191,74,16.100000381469727,2538,74,34.29999923706055
2024,338,중부대학교,대학,사립,충남,B그룹,8995,7208,1787,272,324,193,50,9834,9145,6992,2153,253,354,193,82,10027,0,47810,1461,26,72,101,17,1677,7086,127,887,733,12549,21382,0,0,0,0,0,17,7,23,4,28,67,2,2545,7213,8995,0.800000011920929,47810,8995,5.300000190734863
2024,339,중앙대학교,대학,사립,서울,A그룹,29912,24014,5898,1152,1485,703,17966,51218,29685,23827,5858,1164,1746,706,19097,52398,0,2972750,9996,2183,703,397,2995,16274,97837,28549,14202,6175,136611,283374,0,0,0,0,0,163,69,1114,502,269,3059,20,1768,126386,29912,4.199999809265137,2972750,29912,99.4000015258789
2024,340,중앙승가대학교,대학,사립,경기,C그룹,142,74,68,16,32,32,0,222,128,61,67,16,29,30,0,203,0,191,71,55,5,4,0,135,249,356,30,33,0,668,0,0,0,0,0,0,0,0,0,2,50,0,0,605,142,4.300000190734863,191,142,1.2999999523162842
2024,341,중원대학교,대학,사립,충북,C그룹,3401,3150,251,141,123,161,276,4102,3518,3295,223,129,135,158,372,4312,0,41714,478,16,59,61,18,632,2513,70,807,624,759,4773,0,0,0,0,0,25,0,21,0,0,0,0,0,2583,3401,0.800000011920929,41714,3401,12.300000190734863
