연도,번호,학교명,학교유형,설립,지역,대학규모,직원_정규직_전담_1급 정사서,직원_정규직_전담_2급 정사서,직원_정규직_전담_준사서,직원_정규직_전담_미소지자,직원_정규직_전담_계,직원_정규직_겸직_1급 정사서,직원_정규직_겸직_2급 정사서,직원_정규직_겸직_준사서,직원_정규직_겸직_미소지자,직원_정규직_겸직_계,직원_비정규직_전담_1급 정사서,직원_비정규직_전담_2급 정사서,직원_비정규직_전담_준사서,직원_비정규직_전담_미소지자,직원_비정규직_전담_계,직원_비정규직_겸직_1급 정사서,직원_비정규직_겸직_2급 정사서,직원_비정규직_겸직_준사서,직원_비정규직_겸직_미소지자,직원_비정규직_겸직_계,직원_합계_전담_1급 정사서,직원_합계_전담_2급 정사서,직원_합계_전담_준사서,직원_합계_전담_미소지자,직원_합계_전담_계,직원_합계_겸직_1급 정사서,직원_합계_겸직_2급 정사서,직원_합계_겸직_준사서,직원_합계_겸직_미소지자,직원_합계_겸직_계,직원_합계_계_1급 정사서,직원_합계_계_2급 정사서,직원_합계_계_준사서,직원_합계_계_미소지자,직원_합계_계_계,직원교육현황_대면교육_참여시간,직원교육현황_대면교육_참여인원,직원교육현황_비대면 실시간 교육_참여시간,직원교육현황_비대면 실시간 교육_참여인원,직원교육현황_온라인 교육_참여시간,직원교육현황_온라인 교육_참여인원,"재학생 1,000명당 도서관 직원수_정규직_사서","재학생 1,000명당 도서관 직원수_정규직_비사서","재학생 1,000명당 도서관 직원수_비정규직_사서","재학생 1,000명당 도서관 직원수_비정규직_비사서","재학생 1,000명당 도서관 직원수_재학생수(당해년도)","재학생 1,000명당 도서관 직원수_재학생 1,000명당 도서관 직원수","재학생 1,000명당 사서 직원수_사서직원수 정규직","재학생 1,000명당 사서 직원수_사서직원수 비정규직","재학생 1,000명당 사서 직원수_재학생수(당해년도)","재학생 1,000명당 사서 직원수_재학생 1,000명당 사서 직원수",직원 1인당 평균 교육 참여 시간_교육 참여시간,직원 1인당 평균 교육 참여 시간_도서관직원수 정규직,직원 1인당 평균 교육 참여 시간_도서관직원수 비정규직,직원 1인당 평균 교육 참여 시간_직원 1인당 평균 교육 참여 시간
2021,297,울산대학교,대학,사립,울산,A그룹,3,13,0,0,16,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,3,19,0,0,22,0,0,0,0,0,3,19,0,0,22,71.5,13,227.5,60,128,30,16,0,6,0,13888,1.5,16,6,13888,1.600000023841858,427,18,5,18.600000381469727
2021,298,웅지세무대학교,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,840,1.2000000476837158,0,0,840,0,0,0,0,0
2021,299,원광대학교,대학,사립,전북,A그룹,2,7,0,0,9,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,2,7,0,13,22,0,0,0,0,0,2,7,0,13,22,111,101,577,212,1222.5,245,9,0,0,13,16132,1,9,0,16132,0.6000000238418579,1910.5,8,17,76.4000015258789
2021,300,원광보건대학교,전문대학,사립,전북,B그룹,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,3,0,0,3,0,0,53,11,18,3,2,0,1,0,4479,0.6000000238418579,2,1,4479,0.699999988079071,71,2,1,23.700000762939453
2021,301,원불교대학원대학교,대학원대학,사립,전북,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,0,0,0,0,0
2021,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,10.5,2,0,0,0,0,0,1,425,1.2000000476837158,0,0,425,0,10.5,0,1,10.5
2021,303,위덕대학교,대학,사립,경북,C그룹,0,1,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,1,0,1,1,2,4,6,3,63,15,141,18,2,2,0,0,3017,1.2000000476837158,2,0,3017,0.699999988079071,210,4,1,42
2021,304,유원대학교,대학,사립,충북,C그룹,2,0,0,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,3,5,0,0,0,0,0,2,0,0,3,5,0,0,134,26,0,0,2,2,0,1,3362,1.2000000476837158,2,0,3362,0.6000000238418579,134,4,1,26.799999237060547
2021,305,유한대학교,전문대학,사립,경기,A그룹,0,3,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,1,1,0,3,0,2,5,20,5,62.5,12,174,37,3,2,0,0,4535,1,3,0,4535,0.699999988079071,256.5,3,0,85.5
2021,306,육군사관학교,기타,기타,서울,-,2,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,8,0,0,0,0,0,2,6,0,0,8,90,3,49,2,0,0,8,0,0,0,0,0,8,0,0,0,139,8,0,17.399999618530273
2021,307,을지대학교,대학,사립,대전,B그룹,0,2,0,0,2,0,0,0,0,0,0,4,0,7,11,0,0,0,0,0,0,6,0,7,13,0,0,0,0,0,0,6,0,7,13,2,1,584.5,143,329,32,2,0,4,7,4789,1.7999999523162842,2,4,4789,1.2999999523162842,915.5,3,8,83.19999694824219
2021,308,이화여자대학교,대학,사립,서울,A그룹,12,8,0,1,21,0,0,0,0,0,0,9,12,2,23,0,0,0,0,0,12,17,12,3,44,0,0,0,0,0,12,17,12,3,44,35,4,761.5,253,751.5,184,20,1,21,2,21515,1.7999999523162842,20,21,21515,1.899999976158142,1548,22,22,35.20000076293945
2021,309,인덕대학교,전문대학,사립,서울,A그룹,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,1,1,1,0,3,0,0,202.5,22,62,13,1,0,2,0,5955,0.4000000059604645,1,2,5955,0.5,264.5,1,1,132.3000030517578
2021,310,인제대학교,대학,사립,경남,B그룹,3,5,0,2,10,1,1,0,1,3,0,2,0,2,4,0,0,0,0,0,3,7,0,4,14,1,1,0,1,3,4,8,0,5,17,0,0,301.5,44,3,1,10,3,2,2,9707,1.5,10,2,9707,1.2000000476837158,304.5,9,5,21.799999237060547
2021,311,인제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,312,인천가톨릭대학교,대학,사립,인천,C그룹,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,48.5,7,17,4,3,0,0,0,815,3.700000047683716,3,0,815,3.700000047683716,65.5,3,0,21.799999237060547
2021,313,인천대학교,대학,국립,인천,A그룹,0,6,4,2,12,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7,4,2,13,1,0,0,0,1,1,7,4,2,14,1,1,232,19,232,33,11,2,1,0,12886,1,11,1,12886,0.8999999761581421,465,14,1,31
2021,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,315,인하공업전문대학,전문대학,사립,인천,A그룹,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,0,0,51.5,11,75,15,1,1,1,0,6703,0.4000000059604645,1,1,6703,0.30000001192092896,126.5,3,1,31.600000381469727
2021,316,인하대학교,대학,사립,인천,A그룹,7,3,1,0,11,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,7,11,1,0,19,0,0,0,0,0,7,11,1,0,19,124,62,342,76,469,97,11,0,8,0,20639,0.800000011920929,11,8,20639,0.8999999761581421,935,13,9,42.5
2021,317,장로회신학대학교,대학,사립,서울,C그룹,0,3,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,4,0,1,5,0,0,98,15,118,22,3,1,1,0,2124,2.200000047683716,3,1,2124,1.899999976158142,216,5,1,36
2021,318,장안대학교,전문대학,사립,경기,B그룹,1,0,0,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,3,0,1,0,0,1,1,1,0,2,4,0,0,83,11,7,2,2,1,0,1,4101,0.800000011920929,2,0,4101,0.5,90,2,1,30
2021,319,재능대학교,전문대학,사립,인천,B그룹,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,8,2,3,1,0,0,2,0,3674,0.4000000059604645,0,2,3674,0.5,11,1,1,5.5
2021,320,전남과학대학교,전문대학,사립,전남,B그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,86.5,17,0,0,2,0,0,0,3662,0.5,2,0,3662,0.5,86.5,2,0,43.29999923706055
2021,321,전남대학교,대학,국립,광주,A그룹,10,26,0,1,37,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,10,31,0,1,42,0,0,0,0,0,10,31,0,1,42,477,79,539.2999877929688,136,1847.5999755859375,343,36,1,5,0,23752,1.7000000476837158,36,5,23752,1.7000000476837158,2863.89990234375,37,1,75.4000015258789
2021,322,전남도립대학교,전문대학,공립,전남,C그룹,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,28,1,10,5,39,15,1,1,0,0,1207,1.5,1,0,1207,0.800000011920929,77,2,0,38.5
2021,323,전북과학대학교,전문대학,사립,전북,C그룹,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,2,0,0,0,0,57.5,11,2,0,0,0,1738,1.2000000476837158,2,0,1738,1.2000000476837158,57.5,2,0,28.799999237060547
2021,324,전북대학교,대학,국립,전북,A그룹,10,21,1,2,34,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,10,23,1,2,36,0,0,0,0,0,10,23,1,2,36,163,66,681,62,1751,378,32,2,2,0,21919,1.600000023841858,32,2,21919,1.600000023841858,2595,34,3,70.0999984741211
2021,325,전주교육대학교,대학,국립,전북,C그룹,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,1,3,0,0,4,46,25,58,17,178,54,4,0,0,0,1344,3,4,0,1344,3,282,4,0,70.5
2021,326,전주기전대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,2,0,0,24,1,0,0,0,1,1,0,1590,1,0,1,1590,0.6000000238418579,24,1,1,12
2021,327,전주대학교,대학,사립,전북,A그룹,2,2,0,0,4,0,0,0,0,0,0,9,0,6,15,0,0,0,0,0,2,11,0,6,19,0,0,0,0,0,2,11,0,6,19,110,25,53,9,43,5,4,0,9,6,12444,1.100000023841858,4,9,12444,1,206,4,14,11.399999618530273
2021,328,전주비전대학교,전문대학,사립,전북,B그룹,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,41,11,26,2,1,0,1,0,3611,0.5,1,1,3611,0.6000000238418579,67,1,1,33.5
2021,329,제네바신학대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,6,1,0,0,0,1,0,0,7,114.30000305175781,0,0,7,0,6,1,0,6
2021,330,제주관광대학교,전문대학,사립,제주,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,12,2,52.5,11,1,0,0,1,1911,0.800000011920929,1,0,1911,0.5,64.5,1,1,32.29999923706055
2021,331,제주국제대학교,대학,사립,제주,C그룹,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,882,1.100000023841858,1,0,882,1.100000023841858,0,2,0,0
2021,332,제주대학교,대학,국립,제주,A그룹,8,6,3,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,1,18,0,0,0,0,0,8,6,3,1,18,488.1000061035156,140,101,21,436.3999938964844,114,17,1,0,0,11544,1.5,17,0,11544,1.5,1025.5,21,0,48.79999923706055
2021,333,제주한라대학교,전문대학,사립,제주,A그룹,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,48.5,9,31,7,0,0,2,0,5664,0.30000001192092896,0,2,5664,0.4000000059604645,79.5,0,2,39.79999923706055
2021,334,조선간호대학교,전문대학,사립,광주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,16.5,4,19,4,0,0,1,0,743,1.100000023841858,0,1,743,1.2999999523162842,35.5,0,1,35.5
2021,335,조선대학교,대학,사립,광주,A그룹,0,11,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,14,0,0,14,111,45,265.5,55,848,153,11,0,3,0,20247,0.699999988079071,11,3,20247,0.699999988079071,1224.5,14,2,76.5
2021,336,조선이공대학교,전문대학,사립,광주,B그룹,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,5,3,58,8,0,0,0,0,1,0,3071,0.30000001192092896,0,1,3071,0.30000001192092896,63,1,1,31.5
2021,337,주안대학원대학교,대학원대학,사립,인천,-,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,35,4,0,0,1,0,0,0,92,10.899999618530273,1,0,92,10.899999618530273,35,1,0,35
2021,338,중부대학교,대학,사립,충남,B그룹,0,3,0,0,3,0,0,0,0,0,0,5,0,6,11,0,0,0,0,0,0,8,0,6,14,0,0,0,0,0,0,8,0,6,14,0,0,160,42,164,33,3,0,5,6,9508,1.100000023841858,3,5,9508,0.800000011920929,324,3,11,23.100000381469727
2021,339,중앙대학교,대학,사립,서울,A그룹,7,9,1,1,18,0,0,0,0,0,1,18,2,0,21,0,0,0,0,0,8,27,3,1,39,0,0,0,0,0,8,27,3,1,39,84,14,63.5,7,770,210,17,1,21,0,29731,1.2000000476837158,17,21,29731,1.2999999523162842,917.5,18,21,23.5
2021,340,중앙승가대학교,대학,사립,경기,C그룹,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,0,0,60,8,0,0,1,0,1,0,191,9.399999618530273,1,1,191,10.5,60,2,0,30
2021,341,중원대학교,대학,사립,충북,C그룹,1,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,1,4,0,0,0,0,0,1,2,0,1,4,0,0,77,5,90,16,2,1,1,0,4157,0.8999999761581421,2,1,4157,0.699999988079071,167,5,1,27.799999237060547
2021,342,진주교육대학교,대학,국립,경남,C그룹,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,0,0,0,0,1,2,1,0,4,10,5,118,24,249,74,4,0,0,0,1686,2.4000000953674316,4,0,1686,2.4000000953674316,377,5,0,75.4000015258789
2021,343,진주보건대학교,전문대학,사립,경남,B그룹,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,1,1,0,1,3,17,4,55,11,59,18,0,0,2,1,2701,0.800000011920929,0,2,2701,0.699999988079071,131,1,3,32.79999923706055
2021,344,차의과학대학교,대학,사립,경기,C그룹,0,1,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,222,22,0,0,1,0,3,0,3308,1,1,3,3308,1.2000000476837158,222,1,3,55.5
2021,345,창신대학교,대학,사립,경남,C그룹,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,0,3,36,9,36,12,0,0,1,0,2,0,2048,1.2999999523162842,1,2,2048,1.5,72,1,2,24
2021,346,창원문성대학교,전문대학,사립,경남,C그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,71,15,24,6,2,0,0,0,2006,1,2,0,2006,1,95,2,0,47.5
2021,347,청강문화산업대학교,전문대학,사립,경기,B그룹,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,46.5,9,35,7,1,0,2,0,3424,0.800000011920929,1,2,3424,0.8999999761581421,81.5,1,2,27.200000762939453
2021,348,청암대학교,전문대학,사립,전남,B그룹,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,2,0,0,19,2,14,3,1,1,0,0,2441,0.699999988079071,1,0,2441,0.4000000059604645,33,2,0,16.5
2021,349,청운대학교,대학,사립,충남,B그룹,0,4,0,1,5,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,10,0,1,11,0,0,0,0,0,0,10,0,1,11,24,12,206,17,289,65,4,1,6,0,6103,1.600000023841858,4,6,6103,1.600000023841858,519,5,5,51.900001525878906
2021,350,청주교육대학교,대학,국립,충북,C그룹,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,2,1,0,0,3,40,13,98,13,12.5,4,3,0,0,0,1564,1.899999976158142,3,0,1564,1.899999976158142,150.5,3,0,50.20000076293945
2021,351,청주대학교,대학,사립,충북,A그룹,0,3,0,0,3,0,0,0,0,0,1,10,0,0,11,0,0,0,0,0,1,13,0,0,14,0,0,0,0,0,1,13,0,0,14,41,26,399.5,77,1474.4000244140625,178,3,0,11,0,11490,1,3,11,11490,1.2000000476837158,1914.9000244140625,4,11,127.69999694824219
2021,352,초당대학교,대학,사립,전남,C그룹,0,2,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,1,3,0,0,4,143,72,37.5,4,16,2,2,0,2,0,3445,1,2,2,3445,1.2000000476837158,196.5,2,2,49.099998474121094
2021,353,총신대학교,대학,사립,서울,C그룹,0,0,0,1,1,0,0,0,2,2,0,2,0,0,2,0,0,0,0,0,0,2,0,1,3,0,0,0,2,2,0,2,0,3,5,0,0,39.5,11,123,25,0,3,2,0,3681,1.100000023841858,0,2,3681,0.5,162.5,5,3,20.299999237060547
2021,354,추계예술대학교,대학,사립,서울,C그룹,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,64,18,0,0,2,0,0,0,1314,1.5,2,0,1314,1.5,64,2,0,32
2021,355,춘천교육대학교,대학,국립,강원,C그룹,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,1,3,0,0,4,0,0,0,0,408.70001220703125,58,4,0,0,0,1674,2.4000000953674316,4,0,1674,2.4000000953674316,408.70001220703125,2,1,136.1999969482422
2021,356,춘해보건대학교,전문대학,사립,울산,B그룹,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,96,16,67,13,1,0,1,0,2713,0.699999988079071,1,1,2713,0.699999988079071,163,1,1,81.5
2021,357,충남대학교,대학,국립,대전,A그룹,16,15,0,0,31,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,16,15,0,3,34,0,0,0,0,0,16,15,0,3,34,220,26,349,24,1559,380,31,0,0,3,22412,1.5,31,0,22412,1.399999976158142,2128,28,3,68.5999984741211
2021,358,충남도립대학교,전문대학,공립,충남,C그룹,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,2,0,0,45,7,82,19,1,0,1,0,1025,1.7999999523162842,1,1,1025,2,127,1,1,63.5
2021,359,충북대학교,대학,국립,충북,A그룹,7,15,0,2,24,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,15,0,5,27,0,0,0,0,0,7,15,0,5,27,12,1,693.7000122070312,153,1355,362,22,2,0,3,16386,1.5,22,0,16386,1.2999999523162842,2060.699951171875,27,0,76.30000305175781
2021,360,충북도립대학교,전문대학,공립,충북,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,9.5,2,130.60000610351562,12,1,0,0,0,724,1.399999976158142,1,0,724,1.399999976158142,140.10000610351562,1,0,140.10000610351562
2021,361,충북보건과학대학교,전문대학,사립,충북,B그룹,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,30,6,30,6,1,1,0,0,2557,0.699999988079071,1,0,2557,0.4000000059604645,60,2,0,30
2021,362,충청대학교,전문대학,사립,충북,B그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,104,22,72,16,2,0,0,0,3484,0.6000000238418579,2,0,3484,0.6000000238418579,176,2,0,88
2021,363,치유상담대학원대학교,대학원대학,사립,서울,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,1,0,0,0,143,7,1,0,143,7,3,1,0,3
2021,364,칼빈대학교,대학,사립,경기,C그룹,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,70.5,20,21,5,2,0,0,0,984,2,2,0,984,2,91.5,2,0,45.79999923706055
2021,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,366,평택대학교,대학,사립,경기,C그룹,1,2,0,1,4,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,1,4,0,2,7,0,0,0,0,0,1,4,0,2,7,0,0,129.5,18,93,16,3,1,2,1,4189,1.399999976158142,3,2,4189,1.2000000476837158,222.5,3,2,44.5
2021,367,포항공과대학교,대학,사립,경북,C그룹,2,4,2,0,8,0,0,0,0,0,0,3,1,4,8,0,0,0,0,0,2,7,3,4,16,0,0,0,0,0,2,7,3,4,16,25.5,12,10.5,6,720.5,105,8,0,4,4,3298,4,8,4,3298,3.5999999046325684,756.5,7,8,50.400001525878906
2021,368,포항대학교,전문대학,사립,경북,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,36.5,7,1,0,0,0,1641,0.6000000238418579,1,0,1641,0.6000000238418579,36.5,0,1,36.5
2021,369,한경국립대학교,대학,국립,경기,B그룹,3,5,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,5,0,1,9,0,0,0,0,0,3,5,0,1,9,27,13,137,24,430,76,8,0,0,1,6197,1.399999976158142,8,0,6197,1.2999999523162842,594,8,0,74.30000305175781
2021,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,3,3,55.20000076293945,10,51.79999923706055,9,4,0,0,0,745,5.400000095367432,4,0,745,5.400000095367432,110,4,0,27.5
2021,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,24.5,8,0,0,0,0,1,0,423,1.899999976158142,0,1,423,2.4000000953674316,24.5,0,1,24.5
2021,372,한국공학대학교,대학,사립,경기,B그룹,0,1,0,2,3,0,0,0,0,0,0,6,1,0,7,0,0,0,0,0,0,7,1,2,10,0,0,0,0,0,0,7,1,2,10,0,0,122.5,18,161,38,1,2,7,0,7415,1.100000023841858,1,7,7415,1.100000023841858,283.5,2,7,31.5
2021,373,한국과학기술원,대학,국립,대전,A그룹,5,9,0,6,20,0,0,0,0,0,0,10,0,6,16,0,0,0,0,0,5,19,0,12,36,0,0,0,0,0,5,19,0,12,36,191.5,45,328,36,103,21,14,6,10,6,10824,2.799999952316284,14,10,10824,2.200000047683716,622.5,20,16,17.299999237060547
2021,374,한국관광대학교,전문대학,사립,경기,C그룹,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,82,22,19,4,1,1,0,0,1653,1.100000023841858,1,0,1653,0.6000000238418579,101,2,0,50.5
2021,375,한국교원대학교,대학,국립,충북,B그룹,3,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,13,0,0,0,0,0,3,10,0,0,13,46.5,15,170.8000030517578,29,497,94,13,0,0,0,5695,2.299999952316284,13,0,5695,2.299999952316284,714.2999877929688,12,1,54.900001525878906
2021,376,한국국제대학교,대학,사립,경남,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,1196,1.2999999523162842,1,0,1196,0.800000011920929,0,2,1,0
2021,377,한국기술교육대학교,대학,사립,충남,C그룹,0,1.7999999523162842,0,1,2.799999952316284,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4.800000190734863,0,1,5.800000190734863,0,0,0,0,0,0,4.800000190734863,0,1,5.800000190734863,55,15,57.5,12,166.5,35,1.7999999523162842,1,3,0,4609,1.100000023841858,1.7999999523162842,3,4609,1,279,2.700000047683716,2,59.400001525878906
2021,378,한국농수산대학교,전문대학,국립,전북,C그룹,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,14,8,79,18,1,0,1,0,1636,1.100000023841858,1,1,1636,1.2000000476837158,93,2,1,31
