연도,번호,학교명,학교유형,설립,지역,대학규모,봉사대상자수 및 이용자수-재학생수(당해년도),봉사대상자수-학부생,대학원생,전임교원,비전임교원,직원,기타,계,학과수,이용자수-도서관 이용자수,대출현황-대출자수-학부생,대학원생,교원,직원,기타,계,대출책수-학부생,대학원생,교원,직원,기타,계,참고서비스 및 상호협력-참고서비스 신청 및 제공 건수 (2010년 이전)-신청,제공,참고서비스 제공 건수 (2010년 이후)-면담,전화,온라인,상호대차 신청 및 제공 건수-신청,제공,원문복사 신청 및 제공 건수-신청,제공,이용자 교육-교육횟수,교육 참가자수,재학생 1인당 대출책수-대출책수,재학생수(당해년도),재학생 1인당 대출책수,재학생 1인당 도서관방문자수-방문자수,재학생수(당해년도),재학생 1인당 도서관방문자수
2015,317,장로회신학대학교,대학,사립,서울,C그룹,2230,683,1547,79,203,48,713,3273,3,261207,552,1839,127,39,168,2725,6541,40615,4096,622,2472,54346,0,0,595,73,38,1,0,52,102,0,1002,47156,2230,21.100000381469727,261207,2230,117.0999984741211
2015,318,장안대학교,전문대학,사립,경기,B그룹,6259,6259,0,192,356,53,5,6865,60,145323,2664,0,100,103,4,2871,14202,0,1070,1256,49,16577,0,0,547,792,105041,0,0,1,0,0,6207,14202,6259,2.299999952316284,145323,6259,23.200000762939453
2015,319,재능대학교,전문대학,사립,인천,B그룹,3651,3651,0,106,281,70,0,4108,40,80928,1035,0,27,29,0,1091,4664,0,224,191,0,5079,0,0,0,0,0,0,0,2,0,0,0,4664,3651,1.2999999523162842,80928,3651,22.200000762939453
2015,320,전남과학대학교,전문대학,사립,전남,B그룹,3876,3876,0,108,251,75,6,4316,35,16758,429,0,34,27,4,494,3007,0,288,486,10,3791,0,0,0,0,0,2,2,1,1,15,711,3007,3876,0.800000011920929,16758,3876,4.300000190734863
2015,321,전남대학교,대학,국립,광주,A그룹,25913,20798,5115,1270,1177,604,3197,32161,94,1991825,15802,3615,894,715,2049,23075,143836,54871,17600,13593,34810,264710,0,0,14735,2111,6283,1020,357,2516,894,138,2796,198707,25913,7.699999809265137,1991825,25913,76.9000015258789
2015,322,전남도립대학교,전문대학,공립,전남,C그룹,1463,1463,0,49,166,32,34,1744,37,36761,426,0,35,37,15,513,5337,0,650,474,124,6585,0,0,240,120,6,1,0,12,12,40,2500,5337,1463,3.5999999046325684,36761,1463,25.100000381469727
2015,323,전북과학대학교,전문대학,사립,전북,C그룹,1630,1630,0,47,124,32,4,1837,26,17446,447,0,18,10,3,478,1356,0,170,152,3,1681,0,0,3555,100,0,0,0,0,0,0,0,1356,1630,0.800000011920929,17446,1630,10.699999809265137
2015,324,전북대학교,대학,국립,전북,A그룹,23841,19576,4265,1022,1559,489,489,27400,138,2641460,14229,2622,701,489,483,18524,129577,40294,12290,6336,158,188655,0,0,38231,21321,3205,458,348,3358,3346,136,5119,169871,23841,7.099999904632568,2641460,23841,110.80000305175781
2015,325,전주교육대학교,대학,국립,전북,C그룹,1500,1210,290,59,150,42,118,1869,14,212911,1111,94,46,28,21,1300,30683,516,1097,281,135,32712,0,0,6150,3690,1230,44,2,46,30,0,245,31199,1500,20.799999237060547,212911,1500,141.89999389648438
2015,326,전주기전대학,전문대학,사립,전북,C그룹,1869,1869,0,57,163,32,0,2121,22,15000,303,0,10,2,0,315,910,0,96,24,13,1043,0,0,0,0,0,0,0,0,0,2,400,910,1869,0.5,15000,1869,8.0
2015,327,전주대학교,대학,사립,전북,A그룹,12575,11613,962,371,743,274,110632,124595,74,1244766,6963,369,294,387,952,8965,65644,4940,5992,6154,15612,98342,0,0,15600,1753,195,120,26,1244,104,80,7010,70584,12575,5.599999904632568,1244766,12575,99.0
2015,328,전주비전대학교,전문대학,사립,전북,B그룹,3443,3443,0,86,229,90,2,3850,45,55660,741,0,30,50,2,823,5858,0,278,407,11,6554,0,0,750,300,0,0,0,8,0,14,664,5858,3443,1.7000000476837158,55660,3443,16.200000762939453
2015,329,제네바신학대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,330,제주관광대학교,전문대학,사립,제주,C그룹,2306,2306,0,75,187,60,260,2888,25,92101,497,0,40,38,23,598,2431,0,657,481,68,3637,0,0,95,40,2,0,0,0,0,26,941,2431,2306,1.100000023841858,92101,2306,39.900001525878906
2015,331,제주국제대학교,대학,사립,제주,C그룹,1379,1208,171,91,99,60,0,1629,25,3144,31,0,5,0,0,36,122,0,34,0,0,156,0,0,17,3,0,0,0,16,0,0,0,122,1379,0.10000000149011612,3144,1379,2.299999952316284
2015,332,제주대학교,대학,국립,제주,A그룹,12487,10553,1934,623,789,423,326,14648,62,694027,5938,940,274,105,204,7461,61840,14827,4772,1499,3864,86802,0,0,26127,21997,4201,145,36,722,124,41,1203,76667,12487,6.099999904632568,694027,12487,55.599998474121094
2015,333,제주한라대학교,전문대학,사립,제주,A그룹,5270,5270,0,144,294,111,0,5819,66,229337,1285,0,61,30,0,1376,7190,0,486,285,0,7961,0,0,20,12,15,0,0,18,0,32,1765,7190,5270,1.399999976158142,229337,5270,43.5
2015,334,조선간호대학교,전문대학,사립,광주,C그룹,835,835,0,22,18,12,0,887,3,421,185,0,9,5,0,199,429,0,50,27,0,506,0,0,0,0,0,0,0,0,0,0,0,429,835,0.5,421,835,0.5
2015,335,조선대학교,대학,사립,광주,A그룹,22697,19812,2885,839,956,473,82107,107072,89,624629,11027,1198,469,291,98,13083,82423,11310,7520,7436,2208,110897,0,0,38336,8867,1119,285,440,1778,3722,59,3729,93733,22697,4.099999904632568,624629,22697,27.5
2015,336,조선이공대학교,전문대학,사립,광주,B그룹,3611,3611,0,105,294,54,0,4064,45,3500,790,0,41,43,0,874,6312,0,469,478,0,7259,0,0,1200,2710,0,0,0,0,0,14,568,6312,3611,1.7000000476837158,3500,3611,1.0
2015,337,주안대학원대학교,대학원대학,사립,인천,-,30,0,30,7,0,5,0,42,1,30,0,21,7,2,0,30,0,560,151,5,0,716,0,0,0,0,0,0,0,0,0,1,1,560,30,18.700000762939453,30,30,1.0
2015,338,중부대학교,대학,사립,충남,B그룹,9877,8410,1467,320,357,100,3,10657,61,238781,2938,20,172,68,2,3200,17424,149,1487,709,578,20347,0,0,1210,1485,30,19,5,39,13,18,459,17573,9877,1.7999999523162842,238781,9877,24.200000762939453
2015,339,중앙대학교,대학,사립,서울,A그룹,29150,23456,5694,1033,1787,645,23985,56600,93,2612350,19578,4663,745,426,2546,27958,201530,86082,14233,25864,22779,350488,0,0,38680,28550,4967,67,53,1560,942,123,2370,287612,29150,9.899999618530273,2612350,29150,89.5999984741211
2015,340,중앙승가대학교,대학,사립,경기,C그룹,291,222,69,16,40,40,61,448,7,12302,169,36,13,18,0,236,2523,564,87,170,0,3344,0,0,501,147,0,1,5,0,0,2,96,3087,291,10.600000381469727,12302,291,42.29999923706055
2015,341,중원대학교,대학,사립,충북,C그룹,3578,3475,103,159,144,151,76,4108,41,0,1264,12,68,94,6,1444,10291,352,1190,1485,95,13413,0,0,50,8,11,0,0,90,0,0,0,10643,3578,3.0,0,3578,0.0
2015,342,진주교육대학교,대학,국립,경남,C그룹,1790,1361,429,71,135,80,110,2186,12,48533,2967,159,115,91,6,3338,8762,714,860,423,9,10768,0,0,436,250,54,0,0,122,1,1,400,9476,1790,5.300000190734863,48533,1790,27.100000381469727
2015,343,진주보건대학교,전문대학,사립,경남,B그룹,2846,2846,0,75,162,27,0,3110,11,228085,2400,0,55,48,0,2503,11640,0,1252,862,0,13754,0,0,338,0,0,0,0,29,0,31,1085,11640,2846,4.099999904632568,228085,2846,80.0999984741211
2015,344,차의과학대학교,대학,사립,경기,C그룹,2431,1792,639,379,108,64,0,2982,12,88028,528,66,44,56,0,694,2046,238,318,302,0,2904,0,0,0,0,0,0,0,241,0,3,143,2284,2431,0.8999999761581421,88028,2431,36.20000076293945
2015,345,창신대학교,대학,사립,경남,C그룹,1340,1340,0,51,103,28,222,1744,18,54750,516,0,31,40,12,599,2229,0,268,405,30,2932,0,0,1095,2190,104,0,0,0,0,18,475,2229,1340,1.7000000476837158,54750,1340,40.900001525878906
2015,346,창원문성대학교,전문대학,사립,경남,C그룹,4007,4007,0,116,320,50,41,4534,99,44118,1091,0,55,35,21,1202,7395,0,784,609,236,9024,0,0,1570,1206,0,0,0,0,0,55,1705,7395,4007,1.7999999523162842,44118,4007,11.0
2015,347,청강문화산업대학교,전문대학,사립,경기,B그룹,3699,3699,0,97,264,73,7,4140,46,199579,2062,0,129,92,2,2285,29438,0,4471,2085,12,36006,0,0,120,30,20,0,0,4,2,25,734,29438,3699,8.0,199579,3699,54.0
2015,348,청암대학교,전문대학,사립,전남,B그룹,2964,2964,0,80,189,71,120,3424,45,7500,735,0,27,35,3,800,3859,0,188,748,13,4808,0,0,10,3,1,5,5,5,5,2,50,3859,2964,1.2999999523162842,7500,2964,2.5
2015,349,청운대학교,대학,사립,충남,B그룹,6803,6694,109,177,342,121,41,7484,41,231199,2647,13,96,98,0,2854,16671,76,878,1108,0,18733,0,0,1683,701,170,0,0,4,17,26,1857,16747,6803,2.5,231199,6803,34.0
2015,350,청주교육대학교,대학,국립,충북,C그룹,1693,1255,438,70,93,61,40,1957,12,72189,1192,139,65,41,8,1445,20163,605,1286,956,80,23090,0,0,69,25,197,12,4,37,8,1,521,20768,1693,12.300000190734863,72189,1693,42.599998474121094
2015,351,청주대학교,대학,사립,충북,A그룹,12805,12404,401,419,368,208,180,13980,70,842544,6174,154,194,200,75,6797,48642,1870,4120,2550,928,58110,0,0,0,0,0,0,0,79,71,12,956,50512,12805,3.9000000953674316,842544,12805,65.80000305175781
2015,352,초당대학교,대학,사립,전남,C그룹,3637,3435,202,116,171,59,200,4183,23,71000,1035,12,82,55,6,1190,5000,36,746,1323,176,7281,0,0,600,200,60,17,3,13,7,10,3870,5036,3637,1.399999976158142,71000,3637,19.5
2015,353,총신대학교,대학,사립,서울,C그룹,3978,2026,1952,123,236,72,679,5088,11,575650,1446,2064,151,103,328,4092,29203,78646,5285,2184,9851,125169,0,0,390,75,21,24,3,25,13,6,1726,107849,3978,27.100000381469727,575650,3978,144.6999969482422
2015,354,추계예술대학교,대학,사립,서울,C그룹,1377,1196,181,49,257,40,53,1776,13,79886,940,73,49,33,12,1107,10394,807,652,583,97,12533,0,0,0,0,0,10,1,39,10,2,18,11201,1377,8.100000381469727,79886,1377,58.0
2015,355,춘천교육대학교,대학,국립,강원,C그룹,1899,1395,504,77,83,55,641,2755,12,101627,1418,365,70,50,161,2064,70965,3933,3239,4047,1918,84102,0,0,367,155,41,21,10,48,1,13,641,74898,1899,39.400001525878906,101627,1899,53.5
2015,356,춘해보건대학교,전문대학,사립,울산,B그룹,2655,2655,0,70,169,33,7,2934,18,51398,1256,0,56,73,1,1386,5671,0,910,638,4,7223,0,0,14,8,5,0,0,3,0,18,908,5671,2655,2.0999999046325684,51398,2655,19.399999618530273
2015,357,충남대학교,대학,국립,대전,A그룹,24263,18833,5430,922,1462,485,1608,28740,121,3128198,12675,2869,540,542,1105,17731,122144,34179,9380,8202,13553,187458,0,0,20433,9701,2032,321,456,6574,7708,94,3125,156323,24263,6.400000095367432,3128198,24263,128.89999389648438
2015,358,충남도립대학교,전문대학,공립,충남,C그룹,1121,1121,0,32,104,52,315,1624,19,32253,125,0,7,14,2,148,524,0,52,97,9,682,0,0,1120,1020,0,0,0,0,0,30,900,524,1121,0.5,32253,1121,28.799999237060547
2015,359,충북대학교,대학,국립,충북,A그룹,18552,15143,3409,755,1006,431,406,21150,98,3014749,10288,1915,444,225,406,13278,99834,24224,6456,2733,2834,136081,0,0,24440,5920,139,270,256,1365,437,44,7328,124058,18552,6.699999809265137,3014749,18552,162.5
2015,360,충북도립대학교,전문대학,공립,충북,C그룹,1028,1028,0,29,73,37,0,1167,20,3000,520,0,29,24,0,573,5666,0,1836,742,0,8244,0,0,300,20,50,0,0,0,0,20,73,5666,1028,5.5,3000,1028,2.9000000953674316
2015,361,충북보건과학대학교,전문대학,사립,충북,B그룹,2898,2898,0,99,186,62,53,3298,51,14610,360,0,83,0,3,446,2977,0,1233,0,67,4277,0,0,80,20,10,0,0,0,0,1,1000,2977,2898,1.0,14610,2898,5.0
2015,362,충청대학교,전문대학,사립,충북,B그룹,4965,4965,0,135,362,80,35,5577,83,80092,1456,0,70,86,2,1614,6604,0,660,1343,15,8622,0,0,6,6,0,0,0,8,2,1,11,6604,4965,1.2999999523162842,80092,4965,16.100000381469727
2015,363,치유상담대학원대학교,대학원대학,사립,서울,-,145,0,145,16,4,7,0,172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,20,5,0,0,0,0,2,65,0,145,0.0,0,145,0.0
2015,364,칼빈대학교,대학,사립,경기,C그룹,639,422,217,18,93,19,58,827,6,33350,233,165,25,10,7,440,3119,3400,387,89,90,7085,0,0,170,85,9,2,2,10,10,2,164,6519,639,10.199999809265137,33350,639,52.20000076293945
2015,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,366,평택대학교,대학,사립,경기,C그룹,4733,4159,574,142,260,78,15,5228,30,318711,2230,306,91,90,7,2724,17689,5410,1139,820,104,25162,0,0,204,1747,250,118,4,436,12,11,1051,23099,4733,4.900000095367432,318711,4733,67.30000305175781
2015,367,포항공과대학교,대학,사립,경북,C그룹,3151,1413,1738,267,145,402,782,4747,13,537589,1375,2104,298,319,742,4838,8947,9368,2083,2655,5245,28298,0,0,19,247,92,42,15,638,1343,19,537,18315,3151,5.800000190734863,537589,3151,170.60000610351562
2015,368,포항대학교,전문대학,사립,경북,C그룹,2382,2382,0,79,139,53,0,2653,42,16325,446,0,21,83,0,550,2302,0,188,912,0,3402,0,0,50,37,0,0,0,0,0,0,0,2302,2382,1.0,16325,2382,6.900000095367432
2015,369,한경국립대학교,대학,국립,경기,B그룹,7042,6640,402,230,443,163,709,8587,44,422980,3648,148,188,211,709,4904,47303,1863,3078,3253,446,55943,0,0,1023,703,39,16,5,174,6,96,1798,49166,7042,7.0,422980,7042,60.099998474121094
2015,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,678,0,678,34,51,89,82,934,5,529449,0,509,45,95,48,697,0,6792,402,2093,222,9509,0,0,0,0,0,0,0,75,52,6,150,6792,678,10.0,529449,678,780.9000244140625
2015,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,407,407,0,15,15,28,0,465,6,4970,95,0,13,7,0,115,443,0,124,79,0,646,0,0,50,15,3,0,0,0,0,3,150,443,407,1.100000023841858,4970,407,12.199999809265137
2015,372,한국공학대학교,대학,사립,경기,B그룹,7894,7521,373,231,307,129,61,8622,29,436234,3223,66,86,71,26,3472,23422,576,1480,785,271,26534,0,0,0,0,42,10,1,58,5,0,0,23998,7894,3.0,436234,7894,55.29999923706055
2015,373,한국과학기술원,대학,국립,대전,A그룹,10616,3968,6648,615,497,1736,242,13706,17,1885223,2936,4114,303,653,66,8072,63488,94173,8178,16386,1409,183634,0,0,3081,3186,2489,323,105,829,1495,58,2842,157661,10616,14.899999618530273,1885223,10616,177.60000610351562
2015,374,한국관광대학교,전문대학,사립,경기,C그룹,2134,2134,0,52,77,64,66,2393,18,36555,1127,0,23,39,7,1196,7445,0,317,337,51,8150,0,0,1050,20,0,0,3,0,3,18,1084,7445,2134,3.5,36555,2134,17.100000381469727
2015,375,한국교원대학교,대학,국립,충북,B그룹,5630,2393,3237,205,305,247,3329,9716,24,410920,2426,2249,146,163,644,5628,53779,45121,2487,3074,10299,114760,0,0,2640,1995,405,622,163,1018,158,51,1616,98900,5630,17.600000381469727,410920,5630,73.0
2015,376,한국국제대학교,대학,사립,경남,C그룹,3839,3836,3,139,156,67,0,4201,34,0,412,0,33,21,0,466,1702,0,244,493,0,2439,0,0,45,10,0,1,0,7,0,2,27,1702,3839,0.4000000059604645,0,3839,0.0
2015,377,한국기술교육대학교,대학,사립,충남,C그룹,5050,4560,490,180,190,175,216,5811,12,347045,3578,292,138,194,89,4291,40067,3004,2044,1992,484,47591,0,0,7,51,118,0,0,137,19,1,760,43071,5050,8.5,347045,5050,68.69999694824219
2015,378,한국농수산대학교,전문대학,국립,전북,C그룹,1183,1183,0,33,77,91,100,1484,13,22410,539,0,66,45,21,671,2500,0,1074,419,51,4044,0,0,2467,725,45,0,0,0,0,0,0,2500,1183,2.0999999046325684,22410,1183,18.899999618530273
2015,379,한국방송통신대학교,대학,국립,서울,A그룹,136642,134469,2173,156,693,548,285,138324,28,948425,3689,177,121,423,108,4518,20263,1896,2415,5260,682,30516,0,0,110119,65716,1776,92,76,119,16,212,5668,22159,136642,0.20000000298023224,948425,136642,6.900000095367432
2015,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,381,한국상담대학원대학교,대학원대학,사립,서울,-,177,0,177,16,0,12,15,220,1,6768,0,177,16,12,15,220,0,2598,119,20,0,2737,0,0,30,30,20,8,8,27,27,7,79,2598,177,14.699999809265137,6768,177,38.20000076293945
2015,382,한국성서대학교,대학,사립,서울,C그룹,1307,1126,181,48,51,58,7053,8517,5,116197,720,77,37,35,363,1232,6249,1541,623,441,3851,12705,0,0,3820,1719,7,3,16,11,2,13,175,7790,1307,6.0,116197,1307,88.9000015258789
2015,383,한국승강기대학교,전문대학,사립,경남,C그룹,518,518,0,21,27,14,0,580,12,681,19,0,0,10,0,29,74,0,6,32,0,112,0,0,5,20,0,0,0,0,0,4,250,74,518,0.10000000149011612,681,518,1.2999999523162842
2015,384,한국에너지공과대학교,대학,국립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,385,한국열린사이버대학교,대학,사립,서울,B그룹,2820,2820,0,16,164,56,0,3056,16,200,183,0,6,11,0,200,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2820,0.0,200,2820,0.10000000149011612
2015,386,한국영상대학교,전문대학,사립,세종,B그룹,3458,3458,0,109,223,58,42,3890,62,139493,2101,0,85,98,18,2302,13885,0,1136,1860,207,17088,0,0,2660,250,3,0,0,0,0,0,0,13885,3458,4.0,139493,3458,40.29999923706055
2015,387,한국예술종합학교,대학,국립,서울,C그룹,2652,2652,0,127,1148,221,108,4256,29,235565,1763,599,345,214,100,3021,28865,11918,6932,6501,1719,55935,0,0,69,251,90,0,0,42,14,13,101,40783,2652,15.399999618530273,235565,2652,88.80000305175781
2015,388,한국외국어대학교,대학,사립,서울,A그룹,19092,16629,2463,692,1653,340,22473,44250,80,1286448,14493,1897,905,221,6810,24326,185736,38420,21744,4760,30365,281025,0,0,7737,9189,936,8941,8997,1157,494,12,6661,224156,19092,11.699999809265137,1286448,19092,67.4000015258789
2015,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,106,0,106,16,7,33,220,382,1,160,0,109,20,36,50,215,0,1421,324,450,111,2306,0,0,109,80,10,0,0,120,120,0,0,1421,106,13.399999618530273,160,106,1.5
2015,390,한국전통문화대학교,대학,국립,충남,C그룹,673,569,104,31,121,111,95,1031,7,37452,592,84,21,91,20,808,13208,2389,462,1441,235,17735,0,0,269,447,23,14,77,106,24,0,429,15597,673,23.200000762939453,37452,673,55.599998474121094
2015,391,한국정보통신대학교,대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,392,한국철도대학,전문대학,국립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,393,한국체육대학교,대학,국립,서울,C그룹,3057,2460,597,111,205,111,29,3513,9,58942,821,150,40,69,13,1093,5031,1628,416,1235,207,8517,0,0,70,25,0,0,0,109,14,9,25,6659,3057,2.200000047683716,58942,3057,19.299999237060547
2015,394,한국침례신학대학교,대학,사립,대전,C그룹,2417,1626,791,53,120,50,769,3409,8,71468,1327,713,72,52,273,2437,15319,19001,2948,1808,7938,47014,0,0,0,0,0,33,16,58,4,20,947,34320,2417,14.199999809265137,71468,2417,29.600000381469727
2015,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,662,662,0,31,42,20,0,755,11,518,518,0,0,0,0,518,423,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,423,662,0.6000000238418579,518,662,0.800000011920929
2015,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,1516,1516,0,68,93,15,0,1692,14,160,139,0,11,9,0,159,766,0,253,607,0,1626,0,0,0,0,0,0,0,0,0,0,0,766,1516,0.5,160,1516,0.10000000149011612
2015,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,1053,1053,0,47,45,14,4,1163,13,500,100,0,14,0,0,114,342,0,132,0,0,474,0,0,0,0,0,0,0,0,0,0,0,342,1053,0.30000001192092896,500,1053,0.5
2015,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,2328,2328,0,93,124,16,0,2561,24,2000,330,0,10,5,0,345,1624,0,18,9,0,1651,0,0,4,8,0,0,0,0,0,0,0,1624,2328,0.699999988079071,2000,2328,0.8999999761581421
2015,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,72,72,0,3,13,9,0,97,2,688,23,0,13,27,0,63,93,0,58,210,0,361,0,0,0,0,0,0,0,0,0,0,0,93,72,1.2999999523162842,688,72,9.600000381469727
2015,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,404,404,0,23,24,13,4,468,8,872,205,0,0,40,0,245,674,0,0,355,0,1029,0,0,0,0,0,0,0,0,0,0,0,674,404,1.7000000476837158,872,404,2.200000047683716
2015,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,554,554,0,30,40,9,20,653,13,138,75,0,2,36,0,113,62,0,59,25,0,146,0,0,0,0,0,0,0,0,0,0,0,62,554,0.10000000149011612,138,554,0.20000000298023224
2015,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,766,766,0,36,32,12,0,846,9,800,47,0,6,1,0,54,151,0,60,3,0,214,0,0,0,0,0,0,0,0,0,0,0,151,766,0.20000000298023224,800,766,1.0
2015,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,265,265,0,17,12,12,2,308,6,661,147,0,4,4,0,155,356,0,46,17,0,419,0,0,0,0,0,0,0,0,0,0,0,356,265,1.2999999523162842,661,265,2.5
2015,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,871,871,0,42,41,13,0,967,15,2568,66,0,6,5,0,77,202,0,103,45,0,350,0,0,0,0,0,0,0,0,0,0,0,202,871,0.20000000298023224,2568,871,2.9000000953674316
2015,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,57,57,0,3,5,14,2,81,2,400,22,0,2,8,0,32,121,0,14,123,0,258,0,0,0,0,0,0,0,0,0,0,0,121,57,2.0999999046325684,400,57,7.0
2015,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,283,283,0,19,17,7,1,327,11,305,152,0,15,7,0,174,275,0,26,4,0,305,0,0,0,0,0,0,0,0,0,2,306,275,283,1.0,305,283,1.100000023841858
2015,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,597,597,0,29,21,8,0,655,11,0,202,0,26,30,0,258,387,0,43,65,0,495,0,0,0,0,0,0,0,0,0,0,0,387,597,0.6000000238418579,0,597,0.0
2015,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,606,606,0,37,37,9,0,689,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,120,0,606,0.0,0,606,0.0
2015,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,1096,1096,0,54,58,14,5,1227,12,6160,940,0,20,23,0,983,2575,0,160,103,0,2838,0,0,45,230,30,0,0,0,0,12,360,2575,1096,2.299999952316284,6160,1096,5.599999904632568
2015,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,408,408,0,25,29,12,0,474,7,567,101,0,7,10,0,118,478,0,28,58,0,564,0,0,0,0,0,0,0,0,0,0,0,478,408,1.2000000476837158,567,408,1.399999976158142
2015,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,49,49,0,5,6,7,1,68,2,50,81,0,0,0,0,81,81,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,81,49,1.7000000476837158,50,49,1.0
2015,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2015,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,1022,1022,0,43,48,12,0,1125,11,5175,922,0,43,9,0,974,1383,0,107,22,85,1597,0,0,0,0,0,0,0,0,0,0,0,1383,1022,1.399999976158142,5175,1022,5.099999904632568
2015,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,907,907,0,36,50,9,0,1002,9,1053,91,0,3,7,0,101,295,0,13,44,0,352,0,0,0,0,0,0,0,0,0,0,0,295,907,0.30000001192092896,1053,907,1.2000000476837158
2015,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
