ID,SNM,STYP,FND,RGN,USC,SCR_EST_2014,SCR_EST_2015,SCR_EST_2016,SCR_EST_2017,SCR_EST_2018,SCR_EST_2019,SCR_EST_2020,SCR_EST_2021,SCR_EST_2022,SCR_EST_2023,SCR_EST_2024
255,신경주대학교,대학,사립,경북,C그룹,44.31791726203546,44.25406287774225,44.274267738551735,42.72454171045337,67.8109515449325,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
256,신구대학교,전문대학,사립,경기,A그룹,44.26092122898234,44.20248131548402,44.22409346867907,42.733762595546544,69.63236744988099,67.57528844796504,67.89135829699687,67.56690764851086,67.56514999744611,67.57118142978193,67.55129504000423
257,신라대학교,대학,사립,부산,B그룹,44.306999928764846,44.24130776515151,44.27185081177881,42.741608221840536,69.80797563044835,69.6942810239277,67.11426151947884,68.08592988181309,67.332295556195,67.21267770273205,67.1862624095912
258,신성대학교,전문대학,사립,충남,B그룹,44.26405213104123,44.19850805087626,44.22041549392638,42.7352142863678,69.65645439202498,67.48337708587701,67.46694571079072,67.44260174055006,67.5553322150876,67.94670144167424,67.47799851316152
259,신안산대학교,전문대학,사립,경기,B그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.733762595546544,69.83375843661166,69.77305673141267,69.15335841342632,69.15549070293633,69.48135047169009,67.7283403196039,67.89228688732761
260,신한대학교,대학,사립,경기,B그룹,44.26764211407551,44.19689759395194,44.21951259393787,42.73656027929395,67.3576698135802,67.00549164050521,67.0589164272724,67.31468967475757,67.36420427097056,67.27407393733479,67.26495033197477
261,신흥대학교,전문대학,사립,경기,A그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
262,실천신학대학원대학교,대학원대학,사립,경기,-,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
263,아신대학교,대학,사립,경기,C그룹,44.29685410915572,44.2308459622101,44.25581016004931,42.72413694854862,67.47708749684288,67.4775596876955,67.57317559704785,69.52879789041464,67.69228392280024,67.7451528553974,68.13285902050843
264,아주대학교,대학,사립,경기,A그룹,47.97208890830819,44.38762649075975,44.434800406115706,42.72945611981618,72.0296575344945,71.92821136341522,72.1437122705193,71.88808541297665,71.81015659712664,72.07921767493775,72.53531524081788
265,아주자동차대학교,전문대학,사립,충남,C그룹,44.281528950216405,44.217547262218446,44.23563572483274,42.73481237125392,68.08166158217784,67.91957005353744,69.87994487396652,67.62575103439228,67.63944661467754,67.63252474327197,68.04576328160563
266,안동과학대학교,전문대학,사립,경북,B그룹,44.26483766560529,44.20466376171131,44.22581056523992,42.73427335727877,67.53733023015626,67.48297852861707,67.60377836133269,67.48749859993062,67.48446007092741,67.48247774115977,67.47776170136221
267,안산대학교,전문대학,사립,경기,A그룹,44.27224713621721,44.20769369614886,44.2290760788125,42.737010740819144,67.98064044952632,67.43789051729262,67.39527153050244,67.43633067717299,67.45757967073176,67.44217745368555,68.88848649337775
268,안양대학교,대학,사립,경기,B그룹,44.279767315363756,44.20824863346195,44.27442160576946,42.7271839852981,69.51723241683831,69.583666020473,67.40506648846316,67.31111613477096,67.32261545821322,67.33223372943476,67.27082355697841
269,에스라성경대학원대학교,대학원대학,사립,경기,-,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
270,여주대학교,전문대학,사립,경기,B그룹,44.27110187799315,44.204534807835074,44.23011241134068,42.73672412073632,68.04426696441638,69.75506977724362,67.88547010407063,67.54003719760506,67.49367024129243,67.48743691946133,68.039203833606
271,연성대학교,전문대학,사립,경기,A그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.68292037823284,69.58437456162993,68.01111360760817,67.5731223386114,67.57945587323296,68.03584542420138,67.6309091803928
272,연세대학교,대학,사립,서울,A그룹,50.29600001470669,50.207215119729696,50.29600001470672,51.26362507314768,76.92547377161124,78.6148987771582,78.75628368632889,79.58331556507163,79.65684378840594,80.05030702964196,80.3056825338865
273,연세대학교(미래),대학,사립,강원,B그룹,44.321378319144614,44.24833120563014,44.271704994633005,42.715846482422556,69.0600792952015,69.08009478192898,69.16749180469284,70.07910688144379,68.43353032132917,69.37427009534342,69.24468666347734
274,연암공과대학교,전문대학,사립,경남,C그룹,44.272265136483874,44.210962451246424,44.24918955767461,42.7330991063586,69.77038042372274,67.71246186432326,68.49268930898006,67.93219680430278,67.84761202666093,68.05061540009908,67.72289576466208
275,연암대학교,전문대학,사립,충남,C그룹,44.273276434113356,44.20893034642491,44.236612900183566,42.737348322772206,69.80200681715623,69.79290210544278,69.76330714575272,69.68063495934413,67.54172917762587,69.67345858298295,69.79187809121224
276,영남대학교,대학,사립,경북,A그룹,47.114238006486325,46.89568099039457,47.79402217687707,49.434338044277084,66.40085709933356,68.3882988926609,70.16546354329164,71.7815491156388,71.83533982623658,72.019433452015,71.9388347109814
277,영남사이버대학교,대학,사립,경북,C그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
278,영남신학대학교,대학,사립,경북,C그룹,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.8563513775878,67.66870221415057,67.65849517481313,67.02837652111658,67.0283765211166
279,영남외국어대학,전문대학,사립,경북,C그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.95001423998698,69.94408781737579,69.96541071247584,69.985510428581,69.99055399310828,69.7801195312336,69.96272968024317
280,영남이공대학교,전문대학,사립,대구,A그룹,44.26381921178658,44.205327538453886,44.227058351069225,42.737010740819144,69.65877112822758,67.51556320239739,67.51813413488678,67.53809387070251,67.52474695694795,67.50604282191232,67.51188808876302
281,영산대학교,대학,사립,경남,B그룹,44.31406748972643,44.24347938494677,44.265819238279846,42.73939633720745,67.48896596660181,67.66607584846717,67.76103363021844,67.38313688374828,67.28567669498375,67.23042422201391,67.51908156356532
282,영산선학대학교,대학,사립,전남,C그룹,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
283,영진전문대학교,전문대학,사립,대구,A그룹,44.2617350229782,44.20556865301565,44.22286471177776,42.73450278993348,67.5420807634394,67.52475285181801,67.59435305284484,67.61431414800974,67.62394584481535,67.46537972293403,67.4479055374979
284,예명대학원대학교,대학원대학,사립,서울,-,67.02837652111658,67.02837652111657,44.265591798248074,42.72486350565697,69.92094802791804,69.8839855917029,69.92285550198585,69.85925207642588,69.78527644406714,69.74729741373751,67.73712491162215
285,예수대학교,대학,사립,전북,C그룹,44.29002837510713,44.209729086332345,44.24226505192673,42.7357501731863,67.66439623379836,67.67266250154834,67.02837652111658,67.02837652111658,67.63841329363065,67.69531690531687,67.69921119892588
286,예원예술대학교,대학,사립,전북,C그룹,44.27194965702571,44.21107118676412,44.23085988412754,42.737010740819144,68.48907918470417,69.8009723001434,69.78225860391615,69.90170449266908,69.89738815381472,69.81322763086342,67.85251231709108
287,오산대학교,전문대학,사립,경기,A그룹,44.26092122898234,44.20294089249116,44.22372212781182,42.73577497477359,67.6528554160211,67.60952704300523,68.02333237917475,67.8730853938734,67.59385042694818,67.64726679771513,68.44102453152722
288,온석대학원대학교,대학원대학,사립,경기,-,44.29353598092725,44.21529897316854,44.28100505739232,67.02837652111661,69.75369768667314,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,69.66154526230605
289,용인대학교,대학,사립,경기,B그룹,44.28620788827714,44.21863557743585,44.238630829215076,42.74048100048098,67.77569877284556,67.35980971775805,67.37627685217356,70.00542652798079,69.57462413090124,69.74943336956916,69.61775587134275
290,용인예술과학대학교,전문대학,사립,경기,B그룹,44.261721759520654,44.19833982422569,44.2218613016412,42.73534436170712,67.59742108435042,67.76538290513831,67.80013760142835,67.6577660910948,67.63509147354247,67.8854178540863,67.5892868956727
291,우석대학교,대학,사립,전북,B그룹,44.324165213208694,44.244023112857384,44.26694355337701,42.731116223048275,67.53023679571237,67.41748046589085,67.33549382783083,67.39375022069316,67.48943322830554,67.40858981397028,67.37838824872792
292,우송공업대학,전문대학,사립,대전,B그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
293,우송대학교,대학,사립,대전,A그룹,44.27672364300351,44.2046366453092,44.23191762901954,42.731226859694225,70.26148836921928,70.25413174134637,70.17989783917768,70.14758678217909,70.14169832985041,70.19603962764285,70.14342310266215
294,우송정보대학,전문대학,사립,대전,B그룹,44.27672364300351,44.2046366453092,44.22582258502368,42.735641822599675,69.74322540181228,69.76307930445152,67.92100237423605,67.60167780790059,69.74102385738252,67.71017268761834,69.7050468191228
295,울산과학기술원,대학,국립,울산,C그룹,44.2644563016995,44.1949352015738,44.23988451142259,42.728113901044594,72.66352554550915,73.05896752854625,73.45067067594235,73.84183308891178,74.00332830112713,74.42746932717037,74.78725408900677
296,울산과학대학교,전문대학,사립,울산,A그룹,44.276798086977394,44.20683628011479,44.24164665190888,42.73520343836918,67.3796332486957,67.64747190259413,67.60455828189517,67.54296247130479,67.5607735335316,67.52550172251254,67.50140881360984
297,울산대학교,대학,사립,울산,A그룹,47.30741826710887,48.34503296985342,52.2591926253497,53.61524565126645,65.05074282941192,73.76485639410906,74.44889730036473,73.29789685204089,74.4969966888988,74.6086186860643,75.0900824311558
298,웅지세무대학교,전문대학,사립,경기,C그룹,44.27363955418573,44.20936639035279,44.23132339344431,42.735641822599675,70.01378408125683,70.0106409653148,70.00641003018713,70.01203726527088,70.01200836603003,70.0132400676014,69.9225488581466
299,원광대학교,대학,사립,전북,A그룹,44.42791376844778,44.34768414938529,44.334939789025455,42.722852211948656,67.90375160015101,67.73371877216981,67.61841883961445,67.34984852506591,67.17361039875983,67.28764224578761,67.60873054230392
300,원광보건대학교,전문대학,사립,전북,B그룹,44.268783648467036,44.20863504938097,44.224591657084865,42.735641822599675,67.8409493857591,67.84944972951763,69.01372092179155,69.38957371081007,68.9857132440828,67.79252476689975,68.80826083487764
301,원불교대학원대학교,대학원대학,사립,전북,-,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,44.30764760767613,67.02837652111657,44.27792038692993,42.726149327775666,69.50380387929293,69.65028485101847,67.67059827551671,69.74704257849633,68.1251886112075,67.66275811145371,70.06870226844401
303,위덕대학교,대학,사립,경북,C그룹,44.28036349846809,44.25517613832425,44.27166614549907,42.73015511481271,67.59489263755566,67.68855909790692,67.48704772280855,67.55644733286036,67.56129794973546,68.11075553070117,67.7261389712341
304,유원대학교,대학,사립,충북,C그룹,44.26946103373274,44.2076402684976,44.22937108111293,42.73387853757553,69.51930768557119,69.56634321948174,69.30991201883856,68.44331726194493,67.60082864146719,69.64142583965945,69.74586208879678
305,유한대학교,전문대학,사립,경기,A그룹,44.26714392566971,44.20248131548402,44.22952595803955,42.73555486607795,67.51103231963282,67.48090752745638,67.46493724622793,67.51015269653847,67.75298626594822,67.50572909980512,67.50510426972377
306,육군사관학교,기타,기타,서울,-,67.02837652111658,44.20409177240834,44.23684710327916,42.73186037850031,69.5945323572361,69.76102700741282,69.7621886562511,69.74583593389293,69.8675555106125,69.18141838736946,69.77243958738515
307,을지대학교,대학,사립,대전,B그룹,44.25787457982836,44.205191919895725,44.22714892298724,42.73653700893508,70.15509960450171,67.12688640566354,67.04064051638775,66.84527720518213,68.60888211577068,67.42747275118194,67.22950264962493
308,이화여자대학교,대학,사립,서울,A그룹,49.23293659788368,50.542955934467216,49.91187581426995,49.5477621823866,64.49182577877033,65.04626913327643,68.270519276807,72.58327316587855,72.53650392066085,71.71776756102906,71.73385839013899
309,인덕대학교,전문대학,사립,서울,A그룹,44.26714392566971,44.20409177240834,44.22582258502368,42.735301242889534,69.73700564733167,67.87982569413275,67.65926776675413,67.58463217690111,67.58046845766945,67.5915707983642,67.57523608738276
310,인제대학교,대학,사립,경남,B그룹,44.36815318231488,44.270072650728935,44.32089261196738,42.72154074714533,70.14328780368174,69.81023982911199,70.58362126500705,70.72119540031218,70.73370835183331,70.43567329661082,69.838614293818
311,인제대학원대학교,대학원대학,사립,서울,-,44.27194965702571,67.02837652111657,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
312,인천가톨릭대학교,대학,사립,인천,C그룹,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
313,인천대학교,대학,국립,인천,A그룹,44.31473662333038,44.23596566421705,44.30970385487102,42.719916200043926,67.98790727941537,68.04658663900506,68.62609524382616,68.41470579038513,67.84502764747326,68.44752150752838,69.15161001086278
314,인천전문대학,전문대학,공립,인천,A그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
315,인하공업전문대학,전문대학,사립,인천,A그룹,44.264883048915635,44.19850805087626,44.220238863491595,42.7334220158364,67.66463466032755,67.82010556321701,67.6270217423478,67.926445968484,67.65511756259032,67.6469134850656,67.66408931296154
316,인하대학교,대학,사립,인천,A그룹,50.68911717537588,49.809475922026785,50.11966928433698,50.38489870386714,64.54284773858383,66.24904192631271,69.68848218563193,71.6434564715679,72.08218212896207,71.89301470419682,71.9364114890746
317,장로회신학대학교,대학,사립,서울,C그룹,67.02837652111658,67.02837652111657,67.02837652111658,42.73264642347387,67.7613093800322,68.49962280171516,68.22775787919805,67.86876151676427,68.27606828004923,68.12554000347477,69.50087915506387
318,장안대학교,전문대학,사립,경기,B그룹,44.26946103373274,44.20409177240834,44.22648528343638,42.73577497477359,69.7460493517151,67.72887557440546,69.72748137379928,68.07198866904028,67.93453506336655,68.13429597526067,67.99426276923558
319,재능대학교,전문대학,사립,인천,B그룹,44.26092122898234,44.20791380484451,44.225999215458465,42.73577497477359,67.65607487771884,67.85645574986604,67.8238657452652,69.84767055207264,67.69685482391996,67.70669264310561,69.71328459282255
320,전남과학대학교,전문대학,사립,전남,B그룹,44.27212653580314,44.207757001301836,44.22582258502368,42.73577497477359,69.78550660541144,68.07550485444503,68.10439633132565,67.62458505715291,67.71277499875319,67.6696533840555,67.66780016631913
321,전남대학교,대학,국립,광주,A그룹,46.819608069298,47.06269723148545,47.91830742817408,49.01484397140851,65.043071091283,67.81203388637087,69.77394891653023,71.59397337416067,72.40223395641894,73.20503785777264,72.78189509527152
322,전남도립대학교,전문대학,공립,전남,C그룹,44.26922499777795,44.20154112292698,44.239162312526446,42.73787282242715,67.5789133250003,67.57349505064178,69.64913949225082,67.69539513727014,67.57883729294053,67.77893694469785,68.31130338914299
323,전북과학대학교,전문대학,사립,전북,C그룹,44.26764211407551,44.20409177240834,44.230621274558786,42.7317287216105,67.95051898835865,69.61592788200119,67.76101679972601,68.10455357142858,68.51421583850934,68.08846695524682,68.07067097656768
324,전북대학교,대학,국립,전북,A그룹,46.57699949704594,46.1840599709445,47.913220778172494,52.310388413735005,65.75800166851099,67.07556973021747,69.01323137988776,71.7820017286457,70.68450464716857,71.57340399013357,72.50429253615128
325,전주교육대학교,대학,국립,전북,C그룹,67.02160279964995,67.02160279964994,67.02160279964995,67.02160279964997,67.02160279964994,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
326,전주기전대학,전문대학,사립,전북,C그룹,44.27148005547187,44.20409177240834,44.2290760788125,42.73577497477359,67.82189968194038,69.81793127263226,69.72807327233949,69.74215775719843,69.76492173235373,69.76401294910798,67.65564702909805
327,전주대학교,대학,사립,전북,A그룹,44.33249002738402,44.25875638466804,44.292277273903615,42.74246187809772,68.95113423311791,67.58096215680456,69.58938447824308,69.84578599088104,67.28585025129853,67.28853500515179,67.4335379068395
328,전주비전대학교,전문대학,사립,전북,B그룹,44.272387405368356,44.20409177240834,44.224591657084865,42.733762595546544,68.03547456317835,67.80234222852424,68.07508375682288,67.9095636730419,68.04225990495009,68.07600454648008,67.9989404989133
329,제네바신학대학원대학교,대학원대학,사립,경기,-,44.26946103373274,44.20409177240834,44.2293058493439,42.735641822599675,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
330,제주관광대학교,전문대학,사립,제주,C그룹,44.26405213104123,44.19850805087626,44.220238863491595,42.735301242889534,69.78421270104687,69.73507933843521,69.7157459619687,67.9454873593596,67.8873487115742,68.16706332264755,67.76300476093951
331,제주국제대학교,대학,사립,제주,C그룹,44.293154079615995,44.21266838741974,44.23746139483504,42.73584685624358,69.78240460978225,69.82322026504082,69.9256769880682,69.81054804846913,69.8359964441757,69.87005544827547,69.8226165536355
332,제주대학교,대학,국립,제주,A그룹,44.32087004460916,44.27520272993916,44.29242521065892,42.713032206772674,67.68877511628877,68.3554928012808,68.57154969074804,68.02577169207599,68.39364309050444,68.49849492144331,68.40834288346514
333,제주한라대학교,전문대학,사립,제주,A그룹,44.26671763311163,44.19850805087626,44.22452582145111,42.73577497477359,67.78972078243812,68.08620735041927,68.1084222399983,67.81686280305838,67.72559332173455,67.72559332173456,67.72518355637915
334,조선간호대학교,전문대학,사립,광주,C그룹,44.282383418815435,44.217811151107334,44.23924537987173,42.73520343836918,67.93583794727812,67.6334962466076,67.73843327163975,67.81684849269087,67.82082135406863,67.68715148378189,67.8584971022335
335,조선대학교,대학,사립,광주,A그룹,44.387268808687296,44.31947388023613,44.297452361044755,42.70894718405586,69.30929557610263,69.31752752732372,68.85187528101919,68.69385770027066,68.53033512331066,68.50970797519706,68.6971907943104
336,조선이공대학교,전문대학,사립,광주,B그룹,44.26946103373274,44.20426840284313,44.22618447972116,42.73557854620217,67.93504517674353,68.02316406168306,67.83314414651367,68.06664771420203,68.0684752676872,67.71206933967797,67.65801130331015
337,주안대학원대학교,대학원대학,사립,인천,-,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
338,중부대학교,대학,사립,충남,B그룹,44.27764358387181,44.20922099227261,44.22967936124865,42.73389531638851,68.98256576907396,69.64055429373359,69.64005574588448,69.3667104182049,67.61760141529166,67.02951791867551,66.9394154904073
339,중앙대학교,대학,사립,서울,A그룹,47.02386742798832,47.11547494244726,47.65235838454557,48.05251514829815,62.42957706623517,67.27155304151299,69.5795719659422,71.68808109701364,72.9200133882387,73.5837023413855,73.15086951943326
340,중앙승가대학교,대학,사립,경기,C그룹,67.02837652111658,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
341,중원대학교,대학,사립,충북,C그룹,44.27380093768949,44.20409177240834,44.22582258502368,42.73687758864522,68.40477379253197,67.81896742850543,68.05387962832255,68.15048324863541,69.12097380125907,70.18135717945489,69.74944077812275
342,진주교육대학교,대학,국립,경남,C그룹,44.31279340506513,44.250719293086156,44.26280989406128,42.71842952101238,67.77833760794356,67.79376473114249,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
343,진주보건대학교,전문대학,사립,경남,B그룹,44.28767772379588,44.21413534020326,44.23568183421853,42.73566048489551,69.65738218303429,69.00947178827609,69.0041005200516,67.8461416160329,67.63032942651148,67.50781113461818,67.64749709831236
344,차의과학대학교,대학,사립,경기,C그룹,44.27823681627346,44.217288808112166,44.24530251697779,42.73427335727877,67.79063454208827,68.20433120824427,67.9379496766317,67.80978034797323,68.03630202929115,68.28159088998764,68.07780907347478
345,창신대학교,대학,사립,경남,C그룹,67.02160279964995,44.25233720486441,44.27836025925567,42.741107833641784,67.67910699405263,69.6242513012349,67.42595002873531,69.38998971338637,67.49526435269638,69.55206263593485,69.59767126492662
346,창원문성대학교,전문대학,사립,경남,C그룹,44.26092122898234,44.20746392561746,44.2271845587987,42.736479232019974,69.11359809021491,68.8783391603364,67.48484840491628,67.40080014741696,69.10288507486872,67.91484694954805,67.80033429583705
347,청강문화산업대학교,전문대학,사립,경기,B그룹,44.27137097880981,44.199432996502296,44.22014327771666,42.73442029050859,69.62336668263293,68.92919308650283,67.9739771746973,68.22837727037455,67.7862080496999,67.95424846992782,67.92601583299954
348,청암대학교,전문대학,사립,전남,B그룹,44.26946103373274,44.20426840284313,44.22582258502368,42.73577497477359,67.75642234174835,68.09732316043454,68.03594830944013,69.66695060676034,69.63095943207351,69.7377227829537,67.71821293742484
349,청운대학교,대학,사립,충남,B그룹,44.31398207685028,44.25432676663114,44.272298061188046,42.72672360313799,67.19352885791746,67.3427091437146,67.26983394423613,67.33796993013028,67.347635301494,67.51223280342849,67.48203151518376
350,청주교육대학교,대학,국립,충북,C그룹,44.29326707355646,44.220327720186425,44.252300419136034,42.71785524565007,67.66812463452412,67.72343356572982,69.64554728182436,67.65771009184054,67.7862282313097,67.02837652111658,67.0283765211166
351,청주대학교,대학,사립,충북,A그룹,44.37605614705343,44.312616915341145,44.32806615445753,42.72427173978395,67.57110500685911,67.29477954362461,67.25478621619925,67.34716248274674,67.09629902806539,67.35744198233334,67.36989386921452
352,초당대학교,대학,사립,전남,C그룹,44.320683674216276,44.24541054240649,44.267141254377705,42.72843174237193,67.44852189778817,67.4147481222481,67.40753905565043,67.36689793298486,67.38937025585118,67.43898567113243,67.57883959337761
353,총신대학교,대학,사립,서울,C그룹,44.30399318917794,44.23341309872696,44.273420844704816,42.71935536067193,67.61576747075395,67.5256478284196,67.77264509896304,69.57842715406565,69.44554219934649,69.60472729615385,69.68727699082312
354,추계예술대학교,대학,사립,서울,C그룹,44.29902518199392,44.23345523955715,44.26727905453045,42.72564130500135,67.99402427634752,67.50013274617895,68.02843651467276,68.02530288803379,67.53288591842936,68.17301039188257,69.56450992194188
355,춘천교육대학교,대학,국립,강원,C그룹,44.28974033097537,44.22739390807462,67.02837652111658,42.718791235988235,67.64849457356253,67.61532378048683,67.61756102743874,67.65860007343699,67.67081221164098,67.48493547716377,67.02160279964995
356,춘해보건대학교,전문대학,사립,울산,B그룹,44.272419611487514,44.207757001301836,44.2290760788125,42.73577497477359,68.11653504506764,68.06234673337931,69.06321530271256,67.68836944607317,67.65133959790204,67.62384477388548,67.60999930574653
357,충남대학교,대학,국립,대전,A그룹,46.26692937255489,46.492072288338676,47.46046061832497,50.573386132995495,64.41069533422132,68.66771336725043,68.52644649403781,71.40436010924459,71.70646168445073,72.11269675272388,72.2390041002677
358,충남도립대학교,전문대학,공립,충남,C그룹,44.28681054462845,44.21930531374824,44.24152033961409,42.73364221079844,67.60974040402029,67.61262911253401,67.64750341848169,67.64571561942482,67.58748602142619,67.59235985682994,67.58880848519436
359,충북대학교,대학,국립,충북,A그룹,47.04313532859453,47.07748599005205,44.34589652909495,42.706702690727134,70.01045606165162,70.196261613286,69.7210973019532,69.75289706066873,70.94692030292566,71.05117648504881,71.56267420582635
360,충북도립대학교,전문대학,공립,충북,C그룹,44.27869991974609,44.21261600607523,44.238101441131334,42.735051695788094,67.79757182330547,67.60148121403552,67.64552579214256,67.58209217614102,67.57954557268411,67.87317668844837,69.70362094930023
361,충북보건과학대학교,전문대학,사립,충북,B그룹,44.26887788012105,44.205327538453886,44.22532923472462,42.73499836159209,67.96751110805455,67.79684059599815,68.08983948569542,68.06414568824891,67.65216891200579,67.6521689120058,69.03681446773837
362,충청대학교,전문대학,사립,충북,B그룹,44.27212653580314,44.20329753931656,44.225004801207255,42.730164898859165,67.56411829716171,67.5688814959195,67.54277385507001,67.51197300233976,67.61661819460727,67.63589969812791,67.6368569479031
363,치유상담대학원대학교,대학원대학,사립,서울,-,44.26946103373274,67.02837652111657,67.02837652111658,67.02837652111661,67.02837652111657,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
364,칼빈대학교,대학,사립,경기,C그룹,44.29388207841875,67.02837652111657,44.267408012277606,42.72377100651963,67.87030308962372,67.65870749419659,67.5239335061074,67.61728621016663,67.81513285727954,67.82775147356664,67.53479157567469
365,탐라대학교,대학,사립,제주,C그룹,44.26946103373274,44.20409177240834,44.22582258502368,42.735641822599675,69.93218901569438,69.92809481279582,69.91808489216089,69.90765040364217,69.90985580391823,69.92254885814661,69.9225488581466
366,평택대학교,대학,사립,경기,C그룹,44.32452372195034,44.25256917518877,44.270747487516545,42.72583773357278,67.60493603367244,67.4313084515122,67.35699328801226,67.29510636957647,69.61724528490822,67.86211807566424,67.91987415111053
367,포항공과대학교,대학,사립,경북,C그룹,67.02160279964995,67.02160279964994,67.02160279964995,67.02160279964997,67.02160279964994,67.02160279964995,67.02837652111658,67.02837652111658,67.02837652111658,67.02837652111658,67.0283765211166
368,포항대학교,전문대학,사립,경북,C그룹,44.26946103373274,44.20297950388982,44.22936915449687,42.73577497477359,68.07962987797224,68.52041281082039,67.653502668326,67.70593437410011,67.71542684016865,68.47966220223007,67.59274115226555
369,한경국립대학교,대학,국립,경기,B그룹,44.285369667218816,44.22270629893454,44.27319950902562,42.73150946838988,67.3554293492337,67.2522549516707,67.21329944160107,67.21894773352648,67.37455283695773,67.09646889191725,67.43782012170598
370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,67.02837652111658,67.02160279964994,67.02160279964995,67.02160279964997,67.02160279964994,67.02160279964995,67.02160279964995,67.02160279964995,67.02160279964995,67.02160279964995,67.02160279964995
371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,44.27906820142413,44.217288808112166,44.23931633397802,42.73305596597442,67.9101909689545,68.03740536184826,68.19020607864356,69.23439671691025,67.86107989182713,68.22472007260048,68.60763150446569
372,한국공학대학교,대학,사립,경기,B그룹,44.26405213104123,44.19850805087626,44.220238863491595,42.73720555189575,67.52237044205792,67.44112721467339,68.08690053505273,67.77879972231875,67.47406656547956,67.50778616311221,67.65220008503974
373,한국과학기술원,대학,국립,대전,A그룹,50.80049547564505,52.66162706632108,52.68250746223732,53.91868675965491,67.52461563294202,67.67595447620056,79.4601369725856,79.39258263759707,79.37037902291424,79.36836873088845,79.38701480695558
374,한국관광대학교,전문대학,사립,경기,C그룹,44.27282362182901,44.20936639035279,44.23057434956348,42.735641822599675,68.11351967527234,67.90537565091908,67.84940335680824,67.55817656226617,67.56350487777111,67.51495778024308,67.48916285707044
375,한국교원대학교,대학,국립,충북,B그룹,44.28140226510604,44.21769610084962,44.250866214954556,42.719703071737015,67.17498491695505,67.03453526445377,67.7645774455014,67.49757736275404,67.68717025074366,67.79430237033505,67.9782051900395
376,한국국제대학교,대학,사립,경남,C그룹,44.27224713621721,44.20700988403705,44.23057434956348,42.734948736850896,67.82506741195596,69.66392620513534,69.66855649734718,69.83751089389666,69.80975017585065,69.92254885814661,69.9225488581466
377,한국기술교육대학교,대학,사립,충남,C그룹,44.2743944779556,44.19252792748716,44.223343273976454,42.728474020092214,69.3608097422907,69.1962112414558,68.82624016532985,68.83663699273754,69.07873697809836,69.79217924185313,69.69578106776471
