연도,번호,학교명,학교유형,설립,지역,대학규모,봉사대상자수 및 이용자수_봉사대상자수_전년도_재학생수,봉사대상자수 및 이용자수_봉사대상자수_전년도_학부생,봉사대상자수 및 이용자수_봉사대상자수_전년도_대학원생,봉사대상자수 및 이용자수_봉사대상자수_전년도_전임교원,봉사대상자수 및 이용자수_봉사대상자수_전년도_비전임교원,봉사대상자수 및 이용자수_봉사대상자수_전년도_직원,봉사대상자수 및 이용자수_봉사대상자수_전년도_기타,봉사대상자수 및 이용자수_봉사대상자수_전년도_계,봉사대상자수 및 이용자수_봉사대상자수_당해년도_재학생수,봉사대상자수 및 이용자수_봉사대상자수_당해년도_학부생,봉사대상자수 및 이용자수_봉사대상자수_당해년도_대학원생,봉사대상자수 및 이용자수_봉사대상자수_당해년도_전임교원,봉사대상자수 및 이용자수_봉사대상자수_당해년도_비전임교원,봉사대상자수 및 이용자수_봉사대상자수_당해년도_직원,봉사대상자수 및 이용자수_봉사대상자수_당해년도_기타,봉사대상자수 및 이용자수_봉사대상자수_당해년도_계,봉사대상자수 및 이용자수_학과수,봉사대상자수 및 이용자수_이용자수_도서관 이용자수,대출현황_대출자수_학부생,대출현황_대출자수_대학원생,대출현황_대출자수_교원,대출현황_대출자수_직원,대출현황_대출자수_기타,대출현황_대출자수_계,대출현황_대출책수_학부생,대출현황_대출책수_대학원생,대출현황_대출책수_교원,대출현황_대출책수_직원,대출현황_대출책수_기타,대출현황_대출책수_계,참고서비스 및 상호협력_참고서비스 신청 및 제공 건수 (2010년 이전)_신청,참고서비스 및 상호협력_참고서비스 신청 및 제공 건수 (2010년 이전)_제공,참고서비스 및 상호협력_참고서비스 제공 건수 (2010년 이후)_면담,참고서비스 및 상호협력_참고서비스 제공 건수 (2010년 이후)_전화,참고서비스 및 상호협력_참고서비스 제공 건수 (2010년 이후)_온라인,참고서비스 및 상호협력_상호대차 신청 및 제공 건수_신청,참고서비스 및 상호협력_상호대차 신청 및 제공 건수_제공,참고서비스 및 상호협력_원문복사 신청 및 제공 건수_신청,참고서비스 및 상호협력_원문복사 신청 및 제공 건수_제공,이용자 교육_대면 이용자 교육_교육횟수,이용자 교육_대면 이용자 교육_교육 참가자수,이용자 교육_비대면 이용자 교육_교육횟수,이용자 교육_비대면 이용자 교육_교육 참가자수,재학생 1인당 대출책수_대출책수,재학생 1인당 대출책수_재학생수(전년도),재학생 1인당 대출책수_재학생 1인당 대출책수,재학생 1인당 도서관방문자수_방문자수,재학생 1인당 도서관방문자수_재학생수(전년도),재학생 1인당 도서관방문자수_재학생 1인당 도서관방문자수
2023,334,조선간호대학교,전문대학,사립,광주,C그룹,741,741,0,24,25,25,8,823,745,745,0,23,24,24,16,832,0,5853,194,0,12,10,6,222,1376,0,104,43,35,1558,0,0,0,0,0,0,0,0,0,3,169,1,212,1376,741,1.899999976158142,5853,741,7.900000095367432
2023,335,조선대학교,대학,사립,광주,A그룹,19702,18341,1361,785,1128,404,2112,24131,19626,18328,1298,766,1053,428,1314,23187,0,235804,3974,293,289,148,590,5294,19283,3012,4922,1895,81030,110142,0,0,0,0,0,180,606,786,126,190,1061,7,1303,22295,19702,1.100000023841858,235804,19702,12
2023,336,조선이공대학교,전문대학,사립,광주,B그룹,3068,3068,0,95,242,61,13,3479,2878,2878,0,92,238,44,22,3274,0,16853,418,0,48,56,2,524,2833,0,909,644,34,4420,0,0,0,0,0,0,0,0,0,0,0,1,183,2833,3068,0.8999999761581421,16853,3068,5.5
2023,337,주안대학원대학교,대학원대학,사립,인천,-,80,0,80,7,2,8,10,107,74,0,74,6,5,11,0,96,0,2773,0,53,6,1,4,64,0,882,61,1,15,959,0,0,0,0,0,6,1,0,0,2,44,0,0,882,80,11,2773,80,34.70000076293945
2023,338,중부대학교,대학,사립,충남,B그룹,8903,7262,1641,297,350,190,70,9810,8995,7208,1787,272,324,193,50,9834,0,99042,1068,17,61,74,29,1249,5364,85,625,608,9467,16149,0,0,0,0,0,9,11,7,3,49,218,0,0,5449,8903,0.6000000238418579,99042,8903,11.100000381469727
2023,339,중앙대학교,대학,사립,서울,A그룹,29052,23075,5977,1124,1479,695,17076,49426,29912,24014,5898,1152,1485,703,17966,51218,0,1925571,8648,2030,676,377,2380,14111,80168,28393,13330,8439,108459,238789,0,0,0,0,0,116,56,1104,417,312,3554,10,2014,108561,29052,3.700000047683716,1925571,29052,66.30000305175781
2023,340,중앙승가대학교,대학,사립,경기,C그룹,160,102,58,18,34,36,0,248,142,74,68,16,32,32,0,222,0,239,48,32,3,7,0,90,243,210,12,49,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,453,160,2.799999952316284,239,160,1.5
2023,341,중원대학교,대학,사립,충북,C그룹,3899,3590,309,144,132,166,144,4485,3401,3150,251,141,123,161,276,4102,0,40880,595,15,48,69,69,796,7891,171,662,876,201,9801,0,0,0,0,0,14,0,25,0,0,0,0,0,8062,3899,2.0999999046325684,40880,3899,10.5
2023,342,진주교육대학교,대학,국립,경남,C그룹,1597,1299,298,68,163,84,40,1952,1468,1242,226,69,159,97,42,1835,0,165300,1081,25,39,45,3,1193,13746,234,745,452,132,15309,0,0,0,0,0,49,4,34,4,9,214,0,0,13980,1597,8.800000190734863,165300,1597,103.5
2023,343,진주보건대학교,전문대학,사립,경남,B그룹,2564,2564,0,75,139,37,0,2815,2501,2501,0,72,152,40,0,2765,0,197799,2179,0,33,26,0,2238,7225,0,231,281,0,7737,0,0,0,0,0,0,0,1,0,21,704,0,0,7225,2564,2.799999952316284,197799,2564,77.0999984741211
2023,344,차의과학대학교,대학,사립,경기,C그룹,3419,2227,1192,473,239,115,0,4246,3442,2249,1193,482,234,136,0,4294,0,22853,751,127,51,55,34,1018,938,699,269,77,3801,5784,0,0,0,0,0,0,50,648,0,49,937,2,94,1637,3419,0.5,22853,3419,6.699999809265137
2023,345,창신대학교,대학,사립,경남,C그룹,1913,1658,255,83,109,57,0,2162,1952,1675,277,81,111,61,0,2205,0,17000,323,12,34,27,4,400,1419,99,628,297,13,2456,0,0,0,0,0,41,0,21,0,16,228,0,0,1518,1913,0.800000011920929,17000,1913,8.899999618530273
2023,346,창원문성대학교,전문대학,사립,경남,C그룹,1533,1533,0,63,91,39,0,1726,1287,1287,0,41,81,36,21,1466,0,2148,182,0,13,15,7,217,1550,0,245,432,111,2338,0,0,0,0,0,0,0,0,0,5,108,0,0,1550,1533,1,2148,1533,1.399999976158142
2023,347,청강문화산업대학교,전문대학,사립,경기,B그룹,3700,3700,0,106,223,117,9,4155,3774,3774,0,107,231,115,0,4227,0,61609,1370,0,113,60,171,1714,14483,0,1785,945,2074,19287,0,0,0,0,0,1,1,0,0,0,0,0,0,14483,3700,3.9000000953674316,61609,3700,16.700000762939453
2023,348,청암대학교,전문대학,사립,전남,B그룹,2386,2386,0,71,194,54,40,2745,2187,2187,0,67,176,52,40,2522,0,886,1028,0,5,27,1,1061,5842,0,177,1490,0,7509,0,0,0,0,0,0,0,3,0,0,0,0,0,5842,2386,2.4000000953674316,886,2386,0.4000000059604645
2023,349,청운대학교,대학,사립,충남,B그룹,6018,5719,299,172,326,134,29,6679,5871,5551,320,163,310,141,54,6539,0,67507,1380,28,73,84,1,1566,23314,165,1053,2659,2,27193,0,0,0,0,0,0,0,11,6,6,74,2,2352,23479,6018,3.9000000953674316,67507,6018,11.199999809265137
2023,350,청주교육대학교,대학,국립,충북,C그룹,1524,1172,352,68,163,64,151,1970,1442,1146,296,65,159,63,66,1795,0,41741,912,27,58,43,52,1092,10763,280,1291,887,425,13646,0,0,0,0,0,30,11,92,0,4,62,1,53,11043,1524,7.199999809265137,41741,1524,27.399999618530273
2023,351,청주대학교,대학,사립,충북,A그룹,11343,10582,761,367,468,230,459,12867,11498,10704,794,368,482,222,466,13036,0,538405,3309,97,170,72,156,3804,94830,1211,5114,1473,12285,114913,0,0,0,0,0,4,203,193,33,23,918,15,6744,96041,11343,8.5,538405,11343,47.5
2023,352,초당대학교,대학,사립,전남,C그룹,3394,3206,188,119,107,104,294,4018,3178,2856,322,112,115,117,297,3819,0,80560,474,49,84,43,47,697,10872,322,1180,960,1274,14608,0,0,0,0,0,38,6,27,0,2,47,15,79,11194,3394,3.299999952316284,80560,3394,23.700000762939453
2023,353,총신대학교,대학,사립,서울,C그룹,3446,1466,1980,123,146,98,210,4023,3186,1374,1812,120,149,109,212,3776,0,35128,1160,1035,111,71,150,2527,11901,37498,3841,1817,5235,60292,0,0,0,0,0,32,20,14,5,2,30,0,0,49399,3446,14.300000190734863,35128,3446,10.199999809265137
2023,354,추계예술대학교,대학,사립,서울,C그룹,1340,1068,272,56,281,43,279,1999,1367,1110,257,53,315,55,216,2006,0,20444,364,38,39,25,10,476,2263,329,526,429,925,4472,0,0,0,0,0,2,126,10,5,2,20,0,0,2592,1340,1.899999976158142,20444,1340,15.300000190734863
2023,355,춘천교육대학교,대학,국립,강원,C그룹,1665,1294,371,75,129,83,0,1952,1592,1256,336,76,125,87,0,1880,0,71013,1013,121,65,30,33,1262,12597,990,1180,394,334,15495,0,0,0,0,0,4,5,30,6,4,81,0,0,13587,1665,8.199999809265137,71013,1665,42.70000076293945
2023,356,춘해보건대학교,전문대학,사립,울산,B그룹,2634,2634,0,72,122,35,63,2926,2515,2515,0,71,136,32,72,2826,0,91200,1001,0,30,37,17,1085,5852,0,664,499,234,7249,0,0,0,0,0,0,0,0,0,0,0,1,793,5852,2634,2.200000047683716,91200,2634,34.599998474121094
2023,357,충남대학교,대학,국립,대전,A그룹,21840,16930,4910,1029,1622,886,5413,30790,22307,17376,4931,1036,1620,869,6078,31910,0,1177376,6367,1797,562,461,770,9957,63183,24460,10321,5297,13617,116878,0,0,0,0,0,833,788,2680,4318,383,6139,5,253,87643,21840,4,1177376,21840,53.900001525878906
2023,358,충남도립대학교,전문대학,공립,충남,C그룹,995,995,0,32,115,49,862,2053,1000,1000,0,31,111,81,936,2159,0,39805,329,0,8,55,2,394,1997,0,199,642,6,2844,0,0,0,0,0,0,0,0,0,4,78,0,0,1997,995,2,39805,995,40
2023,359,충북대학교,대학,국립,충북,A그룹,16166,12818,3348,760,1162,684,4149,22921,16271,12981,3290,766,1166,694,2212,21109,0,780438,4798,1014,357,438,386,6993,45925,10863,6026,5931,17073,85818,0,0,0,0,0,502,305,1323,91,32,465,117,4554,56788,16166,3.5,780438,16166,48.29999923706055
2023,360,충북도립대학교,전문대학,공립,충북,C그룹,785,785,0,30,70,67,0,952,756,756,0,27,74,71,0,928,0,1233,120,0,16,36,0,172,1339,0,95,149,0,1583,0,0,0,0,0,0,0,0,0,0,0,1,69,1339,785,1.7000000476837158,1233,785,1.600000023841858
2023,361,충북보건과학대학교,전문대학,사립,충북,B그룹,2355,2355,0,77,152,52,103,2739,2145,2145,0,75,143,49,111,2523,0,5000,178,0,50,0,4,232,5268,0,435,0,17,5720,0,0,0,0,0,2,1,0,0,0,0,2,782,5268,2355,2.200000047683716,5000,2355,2.0999999046325684
2023,362,충청대학교,전문대학,사립,충북,B그룹,3275,3275,0,105,324,66,0,3770,3080,3080,0,107,285,65,0,3537,0,23647,400,0,32,39,0,471,5064,0,551,676,0,6291,0,0,0,0,0,1,10,6,0,24,204,1,261,5064,3275,1.5,23647,3275,7.199999809265137
2023,363,치유상담대학원대학교,대학원대학,사립,서울,-,138,0,138,11,6,13,250,418,121,0,121,11,6,12,250,400,0,646,0,105,6,9,2,122,0,847,26,57,21,951,0,0,0,0,0,0,0,0,0,2,50,0,0,847,138,6.099999904632568,646,138,4.699999809265137
2023,364,칼빈대학교,대학,사립,경기,C그룹,1033,429,604,34,108,26,262,1463,1567,590,977,47,119,28,274,2035,0,11112,83,101,25,9,15,233,819,2178,590,84,190,3861,0,0,0,0,0,28,31,44,15,5,104,0,0,2997,1033,2.9000000953674316,11112,1033,10.800000190734863
2023,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,366,평택대학교,대학,사립,경기,C그룹,3667,3269,398,134,207,108,19,4135,3581,3189,392,132,181,110,89,4093,0,98219,822,102,50,38,69,1081,5586,1064,716,510,746,8622,0,0,0,0,0,42,39,84,8,19,375,0,0,6650,3667,1.7999999523162842,98219,3667,26.799999237060547
2023,367,포항공과대학교,대학,사립,경북,C그룹,3306,1285,2021,283,203,1061,3336,8189,3478,1409,2069,284,226,1123,3839,8950,0,254868,656,892,124,145,525,2342,4943,6335,1550,2136,4256,19220,0,0,0,0,0,52,1,600,857,11,261,0,0,11278,3306,3.4000000953674316,254868,3306,77.0999984741211
2023,368,포항대학교,전문대학,사립,경북,C그룹,1532,1532,0,54,96,56,0,1738,1505,1505,0,48,105,51,0,1709,0,20661,167,0,19,21,0,207,1040,0,83,52,2093,3268,0,0,0,0,0,0,0,0,0,16,532,0,0,1040,1532,0.699999988079071,20661,1532,13.5
2023,369,한경국립대학교,대학,국립,경기,B그룹,6018,5615,403,247,409,339,204,7217,6026,5597,429,246,399,322,1978,8971,0,299098,2252,86,126,149,100,2713,20270,866,1842,2495,4317,29790,0,0,0,0,0,31,8,68,2,26,138,5,220,21136,6018,3.5,299098,6018,49.70000076293945
2023,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,752,0,752,39,50,133,67,1041,749,0,749,40,48,136,69,1042,0,408960,0,401,20,86,12,519,0,4822,484,1946,87,7339,0,0,0,0,0,0,0,75,19,9,206,0,0,4822,752,6.400000095367432,408960,752,543.7999877929688
2023,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,425,425,0,14,24,33,0,496,427,427,0,14,26,34,427,928,0,2150,108,0,3,6,0,117,537,0,28,62,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,537,425,1.2999999523162842,2150,425,5.099999904632568
2023,372,한국공학대학교,대학,사립,경기,B그룹,7454,7054,400,257,344,196,73,8324,7573,7200,373,256,383,210,0,8422,0,107628,1313,69,124,82,54,1642,14371,1019,2321,929,2872,21512,0,0,0,0,0,63,909,10,0,76,710,0,0,15390,7454,2.0999999046325684,107628,7454,14.399999618530273
2023,373,한국과학기술원,대학,국립,대전,A그룹,11059,3665,7394,666,671,2379,637,15412,11503,3868,7635,670,701,2419,187,15480,0,500792,2227,2948,317,831,40,6363,18972,22044,3452,10489,45950,100907,0,0,0,0,0,394,97,194,757,33,688,4,41,41016,11059,3.700000047683716,500792,11059,45.29999923706055
2023,374,한국관광대학교,전문대학,사립,경기,C그룹,1453,1453,0,52,72,43,91,1711,1194,1194,0,51,56,44,76,1421,0,12305,387,0,13,14,7,421,2043,0,159,141,1672,4015,0,0,0,0,0,0,0,0,0,0,0,1,879,2043,1453,1.399999976158142,12305,1453,8.5
2023,375,한국교원대학교,대학,국립,충북,B그룹,5549,2298,3251,211,489,336,2220,8805,5644,2267,3377,211,501,344,1542,8242,0,277879,1755,1384,117,136,1347,4739,22515,22249,1905,2159,9106,57934,0,0,0,0,0,364,249,613,54,24,112,67,272,44764,5549,8.100000381469727,277879,5549,50.099998474121094
2023,376,한국국제대학교,대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,377,한국기술교육대학교,대학,사립,충남,C그룹,4698,4133,565,192,256,441,760,6347,4681,4111,570,188,280,448,577,6174,0,496355,2088,164,134,246,26,2658,13160,1304,2259,2826,14307,33856,0,0,0,0,0,70,56,406,32,66,600,0,0,14464,4698,3.0999999046325684,496355,4698,105.69999694824219
2023,378,한국농수산대학교,전문대학,국립,전북,C그룹,1693,1693,0,56,100,186,127,2162,1718,1718,0,57,94,189,130,2188,0,14544,165,0,28,56,34,283,2802,0,285,1229,344,4660,0,0,0,0,0,0,0,0,0,0,0,0,0,2802,1693,1.7000000476837158,14544,1693,8.600000381469727
2023,379,한국방송통신대학교,대학,국립,서울,A그룹,99334,96748,2586,163,114,642,8643,108896,94635,92075,2560,161,100,633,8666,104195,0,3023,1371,104,129,274,24,1902,111674,2709,2381,7009,114,123887,0,0,0,0,0,122,34,75,6,88,4524,0,0,114383,99334,1.2000000476837158,3023,99334,0
2023,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,2655,2655,0,14,115,23,0,2807,2426,2426,0,14,108,23,0,2571,0,995,115,0,2,3,3,123,297,0,2,5,14,318,0,0,0,0,0,0,0,0,0,0,0,0,0,297,2655,0.10000000149011612,995,2655,0.4000000059604645
2023,381,한국상담대학원대학교,대학원대학,사립,서울,-,169,0,169,12,7,12,0,200,158,0,158,12,7,11,0,188,0,1531,0,131,5,3,0,139,0,1198,60,12,0,1270,0,0,0,0,0,12,0,35,1,0,0,0,0,1198,169,7.099999904632568,1531,169,9.100000381469727
2023,382,한국성서대학교,대학,사립,서울,C그룹,1195,1025,170,44,66,51,84,1440,1178,1014,164,44,81,53,84,1440,0,44798,529,86,25,37,0,677,4342,901,607,284,123,6257,0,0,0,0,0,18,17,5,1,7,165,37,141,5243,1195,4.400000095367432,44798,1195,37.5
2023,383,한국승강기대학교,전문대학,사립,경남,C그룹,630,630,0,18,42,32,0,722,587,587,0,18,44,39,0,688,0,2221,23,0,1,3,0,27,17,0,10,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,17,630,0,2221,630,3.5
2023,384,한국에너지공과대학교,대학,국립,전남,C그룹,154,105,49,43,16,65,0,278,283,196,87,49,42,82,0,456,0,35426,61,11,0,64,1,137,1209,69,0,1026,7,2311,0,0,0,0,0,10,0,0,0,0,0,0,0,1278,154,8.300000190734863,35426,154,230
2023,385,한국열린사이버대학교,대학,사립,서울,B그룹,5741,5741,0,17,248,77,0,6083,5753,5753,0,25,239,78,0,6095,0,0,337,0,12,16,0,365,1489,0,208,38,0,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,1489,5741,0.30000001192092896,0,5741,0
2023,386,한국영상대학교,전문대학,사립,세종,B그룹,3095,3095,0,93,216,71,190,3665,2951,2951,0,89,210,82,207,3539,0,24017,932,0,80,52,11,1075,11799,0,562,478,43,12882,0,0,0,0,0,0,0,0,0,4,1053,0,0,11799,3095,3.799999952316284,24017,3095,7.800000190734863
2023,387,한국예술종합학교,대학,국립,서울,C그룹,2655,2655,0,133,1050,458,2685,6981,2699,2699,0,134,1031,417,2685,6966,0,54384,1422,537,258,213,80,2510,11216,8010,3549,3342,19092,45209,0,0,0,0,0,27,44,54,40,3,36,0,0,19226,2655,7.199999809265137,54384,2655,20.5
2023,388,한국외국어대학교,대학,사립,서울,A그룹,19122,16593,2529,644,1492,357,20436,42051,19228,16740,2488,633,1500,349,21970,43680,0,1832328,7130,1410,973,262,2251,12026,56217,21571,17299,4306,58963,158356,0,0,0,0,0,49,69,757,1055,74,260,0,0,77788,19122,4.099999904632568,1832328,19122,95.80000305175781
2023,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,106,0,106,13,16,40,20,195,110,0,110,12,20,50,20,212,0,203,0,49,18,25,20,112,0,255,145,251,0,651,0,0,0,0,0,0,0,41,41,1,57,0,0,255,106,2.4000000953674316,203,106,1.899999976158142
2023,390,한국전통문화대학교,대학,국립,충남,C그룹,831,591,240,37,199,65,53,1185,849,574,275,36,225,68,27,1205,0,17374,501,171,42,90,19,823,6488,2748,1359,1579,226,12400,0,0,0,0,0,46,159,46,40,39,84,0,0,9236,831,11.100000381469727,17374,831,20.899999618530273
2023,391,한국정보통신대학교,대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,392,한국철도대학,전문대학,국립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,393,한국체육대학교,대학,국립,서울,C그룹,3000,2384,616,121,210,159,0,3490,3007,2410,597,118,223,153,0,3501,0,5756,304,95,38,63,17,517,1185,551,545,616,301,3198,0,0,0,0,0,0,0,14,1,0,0,0,0,1736,3000,0.6000000238418579,5756,3000,1.899999976158142
2023,394,한국침례신학대학교,대학,사립,대전,C그룹,1652,955,697,51,116,62,1348,3229,1498,798,700,46,101,58,1446,3149,0,50953,590,477,53,37,384,1541,4612,10366,1531,781,10156,27446,0,0,0,0,0,16,33,23,5,6,129,0,0,14978,1652,9.100000381469727,50953,1652,30.799999237060547
2023,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,534,534,0,32,40,29,0,635,497,497,0,32,43,33,0,605,0,35,9,0,6,0,0,15,31,0,24,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,31,534,0.10000000149011612,35,534,0.10000000149011612
2023,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,1303,1303,0,69,55,55,20,1502,1158,1158,0,67,51,61,20,1357,0,999,46,0,12,4,0,62,189,0,40,15,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,189,1303,0.10000000149011612,999,1303,0.800000011920929
2023,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,701,701,0,45,38,47,111,942,613,613,0,48,30,35,111,837,0,267,39,0,11,12,0,62,116,0,94,55,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,116,701,0.20000000298023224,267,701,0.4000000059604645
2023,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,43,43,0,4,7,25,0,79,48,48,0,4,8,25,0,85,0,14,2,0,1,12,0,15,17,0,1,84,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,17,43,0.4000000059604645,14,43,0.30000001192092896
2023,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,68,68,0,8,4,27,0,107,101,101,0,9,5,28,0,143,0,127,22,0,3,0,0,25,115,0,0,37,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,115,68,1.7000000476837158,127,68,1.899999976158142
2023,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,1820,1820,0,80,114,81,0,2095,1546,1546,0,86,95,51,0,1778,0,1774,30,0,8,9,0,47,123,0,46,158,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1820,0.10000000149011612,1774,1820,1
2023,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,23,23,0,5,1,39,0,68,36,36,0,5,1,29,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0
2023,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,132,132,0,12,18,39,0,201,117,117,0,11,16,27,0,171,0,2855,25,0,5,6,0,36,131,0,35,78,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,131,132,1,2855,132,21.600000381469727
2023,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,100,100,0,9,6,33,285,433,107,107,0,9,9,33,159,317,0,4900,7,0,1,4,1,13,14,0,17,11,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,14,100,0.10000000149011612,4900,100,49
2023,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,240,240,0,14,29,60,0,343,214,214,0,23,25,56,0,318,0,60,37,0,7,5,0,49,75,0,9,12,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,75,240,0.30000001192092896,60,240,0.30000001192092896
2023,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,734,734,0,47,45,54,200,1080,717,717,0,51,43,42,200,1053,0,2000,30,0,0,0,0,30,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,734,0,2000,734,2.700000047683716
2023,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,457,457,0,28,24,30,0,539,431,431,0,25,23,29,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,457,0
2023,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,709,709,0,35,29,31,0,804,718,718,0,34,38,32,0,822,0,245,88,0,6,2,1,97,153,0,17,10,4,184,0,0,0,0,0,0,0,0,0,0,0,0,0,153,709,0.20000000298023224,245,709,0.30000001192092896
2023,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,177,177,0,12,18,24,10,241,159,159,0,13,16,24,10,222,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,10,177,0.10000000149011612
2023,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,808,808,0,54,48,54,0,964,826,826,0,51,45,44,0,966,0,1824,75,0,13,5,0,93,156,0,37,20,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,156,808,0.20000000298023224,1824,808,2.299999952316284
2023,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,14,14,0,6,1,27,339,387,8,8,0,6,0,24,268,306,0,1800,0,0,0,11,9,20,0,0,0,64,17,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1800,14,128.60000610351562
2023,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,131,131,0,10,6,40,0,187,112,112,0,10,8,29,0,159,0,17,13,0,3,1,0,17,44,0,27,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,44,131,0.30000001192092896,17,131,0.10000000149011612
2023,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,165,165,0,14,14,36,0,229,137,137,0,13,16,29,0,195,0,200,62,0,4,11,0,77,142,0,28,25,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,142,165,0.8999999761581421,200,165,1.2000000476837158
2023,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,494,494,0,34,24,30,0,582,486,486,0,32,24,30,0,572,0,205,50,0,10,5,0,65,40,0,20,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,40,494,0.10000000149011612,205,494,0.4000000059604645
2023,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,533,533,0,39,30,37,38,677,502,502,0,43,34,37,0,616,0,313,140,0,0,3,0,143,140,0,0,3,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,140,533,0.30000001192092896,313,533,0.6000000238418579
2023,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,183,183,0,25,17,29,0,254,171,171,0,21,13,32,0,237,0,18,17,0,1,0,0,18,42,0,9,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,42,183,0.20000000298023224,18,183,0.10000000149011612
2023,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,48,48,0,2,7,31,0,88,38,38,0,3,6,28,0,75,0,20,0,0,0,8,0,8,0,0,14,36,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,20,48,0.4000000059604645
