연도,번호,학교명,학교유형,설립,지역,대학규모,도서자료_종수_국내서,도서자료_종수_국외서,도서자료_종수_계,도서자료_책수_국내서,도서자료_책수_국외서,도서자료_책수_계,전자자료_전자저널_패키지,전자자료_웹DB_패키지,전자자료_[구독] e-Book_종수,전자자료_동영상강의자료(e-Learning)_패키지,전자자료_합계_패키지,전자자료_합계_종수,연속간행물_국내,연속간행물_국외,연속간행물_합계,연간 장서 증가 및 폐기 책수_연간 장서 증가 책수_구입,연간 장서 증가 및 폐기 책수_연간 장서 증가 책수_기증,연간 장서 증가 및 폐기 책수_연간 장서 증가 책수_합계,연간 장서 증가 및 폐기 책수_연간 장서 증가 종수,연간 장서 증가 및 폐기 책수_연간 장서 폐기 책수,재학생 1인당 소장도서수_소장도서수,재학생 1인당 소장도서수_재학생수(전년도),재학생 1인당 소장도서수_재학생 1인당 소장도서수,연간장서증가율_연간장서증가책수,연간장서증가율_소장도서수,연간장서증가율_연간장서증가율
2023,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,4444,5364,9808,4444,5364,9808,0,2,1,0,2,1,3,11,14,286,73,359,359,0,9808,106,92.5,359,9808,3.799999952316284
2023,390,한국전통문화대학교,대학,국립,충남,C그룹,132467,25558,158025,261897,38950,300847,15,15,78588,0,30,78588,81,39,120,7555,3938,11493,7527,0,300847,831,362,11493,300847,4
2023,391,한국정보통신대학교,대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,392,한국철도대학,전문대학,국립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,393,한국체육대학교,대학,국립,서울,C그룹,99233,10617,109850,149126,15946,165072,17,20,56882,0,37,56882,95,6,101,1003,123,1126,910,0,165072,3000,55,1126,165072,0.699999988079071
2023,394,한국침례신학대학교,대학,사립,대전,C그룹,108151,70402,178553,182735,83925,266660,16,20,95700,0,36,95700,90,30,120,1682,645,2327,1625,0,266660,1652,161.39999389648438,2327,266660,0.8999999761581421
2023,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,8412,0,8412,8420,0,8420,0,0,7790,0,0,7790,1,0,1,143,0,143,0,0,8420,534,15.800000190734863,143,8420,1.7000000476837158
2023,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,14418,15,14433,14433,15,14448,0,0,0,0,0,0,0,0,0,323,0,323,323,78,14448,1303,11.100000381469727,323,14448,2.299999952316284
2023,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,9536,0,9536,12309,0,12309,0,0,0,0,0,0,0,0,0,297,0,297,294,0,12309,701,17.600000381469727,297,12309,2.5
2023,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,8190,0,8190,8190,0,8190,0,0,0,0,0,0,0,0,0,155,0,155,0,0,8190,43,190.5,155,8190,1.899999976158142
2023,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,4616,0,4616,5289,0,5289,0,0,0,0,0,0,0,0,0,82,0,82,82,0,5289,68,77.80000305175781,82,5289,1.600000023841858
2023,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,16038,0,16038,19875,0,19875,0,0,2866,0,0,2866,0,0,0,188,0,188,177,0,19875,1820,10.899999618530273,188,19875,1
2023,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,2365,0,2365,3628,0,3628,0,0,0,0,0,0,0,0,0,0,269,269,268,152,3628,23,157.6999969482422,269,3628,8
2023,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,5844,0,5844,6278,0,6278,0,0,0,0,0,0,5,0,5,34,0,34,358,0,6278,132,47.599998474121094,34,6278,0.5
2023,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,4907,0,4907,4907,0,4907,0,0,0,0,0,0,0,0,0,161,0,161,161,0,4907,100,49.099998474121094,161,4907,3.4000000953674316
2023,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,9578,0,9578,11894,0,11894,0,0,2080,0,0,2080,0,0,0,236,0,236,236,0,11894,240,49.599998474121094,236,11894,2
2023,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,7714,0,7714,7714,0,7714,0,0,2867,0,0,2867,0,0,0,0,0,0,0,0,7714,734,10.5,0,7714,0
2023,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,7473,0,7473,8495,0,8495,0,0,0,0,0,0,16,0,16,59,0,59,55,0,8495,457,18.600000381469727,59,8495,0.699999988079071
2023,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,5572,0,5572,9839,0,9839,0,0,0,0,0,0,0,0,0,95,0,95,87,0,9839,709,13.899999618530273,95,9839,1
2023,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,0,0,0,5034,0,5034,0,0,0,0,0,0,0,0,0,0,0,0,0,382,5034,177,28.399999618530273,0,5034,0
2023,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,12193,0,12193,15064,0,15064,0,0,0,0,0,0,0,0,0,250,0,250,250,0,15064,808,18.600000381469727,250,15064,1.7000000476837158
2023,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,5519,7,5526,5988,9,5997,0,0,0,0,0,0,0,0,0,54,0,54,54,0,5997,14,428.3999938964844,54,5997,0.8999999761581421
2023,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,3954,0,3954,4519,0,4519,0,0,0,0,0,0,0,0,0,42,0,42,42,0,4519,131,34.5,42,4519,0.8999999761581421
2023,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,2500,0,2500,4338,0,4338,0,0,0,0,0,0,0,0,0,21,0,21,3,0,4338,165,26.299999237060547,21,4338,0.5
2023,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,2500,0,2500,7757,0,7757,0,0,0,0,0,0,11,0,11,282,0,282,282,0,7757,494,15.699999809265137,282,7757,3.799999952316284
2023,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,12204,0,12204,13432,0,13432,0,0,0,0,0,0,30,0,30,276,0,276,0,907,13432,533,25.200000762939453,276,13432,2.0999999046325684
2023,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,8669,0,8669,8669,0,8669,0,0,0,0,0,0,0,0,0,246,0,246,246,0,8669,183,47.400001525878906,246,8669,2.9000000953674316
2023,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,2738,0,2738,3191,0,3191,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3191,48,66.5,1,3191,0
2023,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,4105,809,4914,3975,779,4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4754,5,950.7999877929688,0,4754,0
2023,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,13711,0,13711,13711,0,13711,0,0,0,0,0,0,0,0,0,80,0,80,80,0,13711,726,18.899999618530273,80,13711,0.6000000238418579
2023,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,10477,0,10477,10477,0,10477,0,0,0,0,0,0,0,0,0,27,0,27,27,0,10477,661,15.899999618530273,27,10477,0.30000001192092896
2023,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,352,0,352,2401,0,2401,0,0,0,0,0,0,0,0,0,16,0,16,0,0,2401,8,300.1000061035156,16,2401,0.699999988079071
2023,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,18135,0,18135,17577,0,17577,0,0,0,0,0,0,30,0,30,188,0,188,742,0,17577,1409,12.5,188,17577,1.100000023841858
2023,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,2655,0,2655,2682,0,2682,0,0,0,0,0,0,0,0,0,300,0,300,300,0,2682,124,21.600000381469727,300,2682,12.600000381469727
2023,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,4833,0,4833,5892,0,5892,0,0,2867,0,0,2867,4,0,4,166,94,260,0,0,5892,391,15.100000381469727,260,5892,4.599999904632568
2023,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,5429,200,5629,5429,200,5629,0,0,0,0,0,0,0,0,0,75,0,75,75,12,5629,411,13.699999809265137,75,5629,1.399999976158142
2023,427,한국학대학원,대학원대학,국립,경기,-,216985,104173,321158,343442,155887,499329,14,16,131004,0,30,131004,485,251,736,3245,5792,9037,6759,4394,499329,245,2038.0999755859375,9037,499329,1.7999999523162842
2023,428,한국항공대학교,대학,사립,경기,C그룹,134426,103978,238404,204265,117681,321946,13,10,138099,0,23,138099,57,11,68,2339,232,2571,2533,0,321946,4645,69.30000305175781,2571,321946,0.800000011920929
2023,429,한남대학교,대학,사립,대전,A그룹,370343,145876,516219,749932,235451,985383,19,26,137270,0,45,137270,214,8,222,7961,4013,11974,7313,23737,985383,12202,80.80000305175781,11974,985383,1.2000000476837158
2023,430,한동대학교,대학,사립,경북,C그룹,127754,106385,234139,183856,129201,313057,22,18,105229,1,41,105229,58,45,103,4036,4910,8946,7447,0,313057,4344,72.0999984741211,8946,313057,2.9000000953674316
2023,431,한라대학교,대학,사립,강원,C그룹,129236,71500,200736,192686,72049,264735,17,13,156458,4,34,156458,94,6,100,13162,701,13863,13764,0,264735,3184,83.0999984741211,13863,264735,5.5
2023,432,한려대학교,대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,433,한림국제대학원대학교,대학원대학,사립,서울,-,2263,1225,3488,3768,1309,5077,0,0,0,0,0,0,0,0,0,48,34,82,70,0,5077,246,20.600000381469727,82,5077,1.600000023841858
2023,434,한림대학교,대학,사립,강원,B그룹,289633,153434,443067,586247,281634,867881,27,24,71019,0,51,71019,341,36,377,7260,1577,8837,5495,0,867881,8290,104.69999694824219,8837,867881,1
2023,435,한림성심대학교,전문대학,사립,강원,B그룹,82162,4788,86950,150348,7692,158040,15,11,64482,0,26,64482,53,0,53,1794,2006,3800,2961,0,158040,2761,57.20000076293945,3800,158040,2.5
2023,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,437,한반도국제대학원대학교,대학원대학,사립,서울,-,11419,1492,12911,11627,1518,13145,0,0,1,0,0,1,0,0,0,8,10,18,18,0,13145,78,168.5,18,13145,0.10000000149011612
2023,438,한북대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,439,한서대학교,대학,사립,충남,B그룹,246601,271929,518530,381163,362060,743223,21,20,124444,5,46,124444,57,1,58,17881,926,18807,16363,0,743223,7050,105.4000015258789,18807,743223,2.5999999046325684
2023,440,한성대학교,대학,사립,서울,B그룹,422406,154012,576418,577288,183115,760403,17,24,125093,6,47,125093,134,0,134,17062,1738,18800,17953,10636,760403,7662,99.19999694824219,18800,760403,2.5
2023,441,한세대학교,대학,사립,경기,C그룹,146394,122544,268938,265138,131066,396204,22,19,222648,2,43,222648,187,24,211,28065,129,28194,26948,0,396204,3119,127,28194,396204,7.699999809265137
2023,442,한신대학교,대학,사립,경기,B그룹,213513,97423,310936,390668,144758,535426,18,19,65143,0,37,65143,159,52,211,8820,563,9383,7517,3827,535426,5692,94.0999984741211,9383,535426,1.7999999523162842
2023,443,한양대학교,대학,사립,서울,A그룹,715020,470325,1185345,1139391,670778,1810169,45,58,409742,4,107,409742,255,167,422,30065,10204,40269,34832,9300,1810169,23338,77.5999984741211,40269,1810169,2.299999952316284
2023,444,한양대학교(ERICA),대학,사립,경기,A그룹,442486,139331,581817,771248,259247,1030495,19,20,388985,2,41,388985,69,65,134,15063,1946,17009,16644,882,1030495,11323,91,17009,1030495,1.7000000476837158
2023,445,한양여자대학교,전문대학,사립,서울,A그룹,108625,60939,169564,227142,65285,292427,17,14,116440,3,34,116440,119,6,125,8917,39,8956,4857,0,292427,6895,42.400001525878906,8956,292427,3.200000047683716
2023,446,한영대학교,전문대학,사립,전남,C그룹,40738,1025,41763,48393,1110,49503,2,1,0,2,5,0,36,0,36,1401,834,2235,1980,2128,49503,1424,34.79999923706055,2235,49503,4.699999809265137
2023,447,한일장신대학교,대학,사립,전북,C그룹,106631,19455,126086,192319,26552,218871,4,8,66476,0,12,66476,67,5,72,1102,741,1843,1571,0,218871,1093,200.1999969482422,1843,218871,0.800000011920929
2023,448,한중대학교,대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,449,합동신학대학원대학교,대학원대학,사립,경기,-,77310,64120,141430,112953,79086,192039,14,14,95317,0,28,95317,127,74,201,1619,1167,2786,2169,0,192039,285,673.7999877929688,2786,192039,1.5
2023,450,해군사관학교,기타,기타,경남,-,162689,51000,213689,206070,56683,262753,17,15,17350,1,33,17350,215,21,236,3670,3498,7168,6767,17820,262753,0,0,7168,262753,2.799999952316284
2023,451,협성대학교,대학,사립,경기,C그룹,208198,114594,322792,306111,152921,459032,16,21,162096,4,41,162096,126,13,139,11765,1918,13683,10547,0,459032,4360,105.30000305175781,13683,459032,3.0999999046325684
2023,452,혜전대학교,전문대학,사립,충남,B그룹,107745,4194,111939,199736,4852,204588,1,2,8393,5,8,8393,100,0,100,1433,256,1689,1147,0,204588,2379,86,1689,204588,0.800000011920929
2023,453,호남대학교,대학,사립,광주,B그룹,283485,175593,459078,472475,284483,756958,20,19,147328,4,43,147328,141,52,193,16323,1764,18087,14634,1251,756958,7865,96.19999694824219,18087,756958,2.4000000953674316
2023,454,호남신학대학교,대학,사립,광주,C그룹,83866,92995,176861,115958,98223,214181,9,8,132514,0,17,132514,204,25,229,1704,138,1842,1830,0,214181,818,261.79998779296875,1842,214181,0.8999999761581421
2023,455,호산대학교,전문대학,사립,경북,C그룹,55256,395,55651,88650,956,89606,3,9,6820,0,12,6820,40,0,40,472,0,472,469,0,89606,1816,49.29999923706055,472,89606,0.5
2023,456,호서대학교,대학,사립,충남,A그룹,309113,269506,578619,703061,353592,1056653,21,30,269377,6,57,269377,215,0,215,12052,3663,15715,13851,104221,1056653,13145,80.4000015258789,15715,1056653,1.5
2023,457,호원대학교,대학,사립,전북,B그룹,266626,79986,346612,386859,91331,478190,19,18,113908,3,40,113908,139,2,141,11506,988,12494,9617,13284,478190,5362,89.19999694824219,12494,478190,2.700000047683716
2023,458,홍익대학교,대학,사립,서울,A그룹,899707,308776,1208483,1459523,417543,1877066,51,61,144666,3,115,144666,713,190,903,20204,5488,25692,23308,95811,1877066,21656,86.69999694824219,25692,1877066,1.399999976158142
2023,459,화성의과학대학교,대학,사립,경기,C그룹,9378,5,9383,12494,5,12499,1,1,0,0,2,0,0,0,0,0,99,99,94,0,12499,374,33.400001525878906,99,12499,0.800000011920929
2023,460,화신사이버대학교,대학,사립,부산,C그룹,6918,0,6918,22677,0,22677,0,0,6918,0,0,6918,0,0,0,455,684,1139,738,0,22677,1581,14.300000190734863,1139,22677,5.300000190734863
2023,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,33354,34529,67883,44463,43167,87630,12,11,57082,1,24,57082,76,56,132,967,198,1165,1044,0,87630,370,236.8000030517578,1165,87630,1.2999999523162842
