YR,ID,SNM,STYP,FND,RGN,USC,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2015,379,한국방송통신대학교,대학,국립,서울,A그룹,29,31,0,2,29,33,62,8,21,0,29,0,0,0,0,2487,355,29,31,0,2,136642,0.4000000059604645,29,0,136642,0.2000000029802322,2487,60,2,40.09999847412109
2015,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,381,한국상담대학원대학교,대학원대학,사립,서울,-,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,177,5.599999904632568,1,0,177,5.599999904632568,0,1,0,0.0
2015,382,한국성서대학교,대학,사립,서울,C그룹,2,0,0,1,2,1,3,1,1,0,2,0,0,0,0,104,12,2,0,0,1,1307,1.899999976158142,2,0,1307,1.5,104,2,1,34.70000076293945
2015,383,한국승강기대학교,전문대학,사립,경남,C그룹,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,44,7,1,0,0,1,518,2.900000095367432,1,0,518,1.899999976158142,44,1,1,22.0
2015,384,한국에너지공과대학교,대학,국립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,385,한국열린사이버대학교,대학,사립,서울,B그룹,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2820,0.6000000238418579,0,0,2820,0.0,0,2,0,0.0
2015,386,한국영상대학교,전문대학,사립,세종,B그룹,2,0,0,2,2,2,4,0,2,0,2,0,0,0,0,11,2,2,0,0,2,3458,0.8999999761581421,2,0,3458,0.6000000238418579,11,2,2,2.799999952316284
2015,387,한국예술종합학교,대학,국립,서울,C그룹,8,0,7,1,15,1,16,0,7,1,8,0,7,0,7,631,47,8,0,7,1,2652,5.300000190734863,8,7,2652,5.699999809265137,631,8,8,39.400001525878906
2015,388,한국외국어대학교,대학,사립,서울,A그룹,26,0,0,2,26,2,28,3,18,5,26,0,0,0,0,750,87,26,0,0,2,19092,1.399999976158142,26,0,19092,1.399999976158142,750,26,2,26.799999237060547
2015,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,106,9.399999618530272,1,0,106,9.399999618530272,0,1,0,0.0
2015,390,한국전통문화대학교,대학,국립,충남,C그룹,3,0,4,0,7,0,7,1,2,0,3,0,4,0,4,212,10,3,0,4,0,673,9.199999809265137,3,4,673,10.399999618530272,212,3,4,30.299999237060547
2015,391,한국정보통신대학교,대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,392,한국철도대학,전문대학,국립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,393,한국체육대학교,대학,국립,서울,C그룹,4,0,0,0,4,0,4,2,2,0,4,0,0,0,0,400,60,4,0,0,0,3057,1.2999999523162842,4,0,3057,1.2999999523162842,400,4,0,100.0
2015,394,한국침례신학대학교,대학,사립,대전,C그룹,2,2,0,6,2,8,10,0,2,0,2,0,0,0,0,134,50,2,2,0,6,2417,2.700000047683716,2,0,2417,0.800000011920929,134,4,6,13.399999618530272
2015,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0.0,0,0,662,0.0,0,0,0,0.0
2015,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1516,0.5,0,0,1516,0.0,0,1,0,0.0
2015,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1053,0.0,0,0,1053,0.0,6,0,0,0.0
2015,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,7,1,0,0,0,2,2328,0.4000000059604645,0,0,2328,0.0,7,0,2,3.5
2015,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,6,1,0,1,0,1,72,18.100000381469727,0,0,72,0.0,6,1,1,3.0
2015,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0.0,0,0,404,0.0,0,0,0,0.0
2015,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,554,1.7999999523162842,0,0,554,0.0,0,0,2,0.0
2015,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,766,1.0,0,0,766,0.0,0,1,0,0.0
2015,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0.0,0,0,265,0.0,0,0,0,0.0
2015,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,0.0,0,0,871,0.0,0,0,0,0.0
2015,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.0,0,0,57,0.0,0,0,0,0.0
2015,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,283,0.0,0,0,283,0.0,6,0,0,0.0
2015,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,597,0.800000011920929,0,0,597,0.0,0,0,1,0.0
2015,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,14,1,1,0,0,0,606,1.7000000476837158,1,0,606,1.7000000476837158,14,1,0,14.0
2015,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1096,0.0,0,0,1096,0.0,6,0,0,0.0
2015,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,408,2.0,0,0,408,0.0,0,1,0,0.0
2015,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,16.299999237060547,0,0,49,0.0,0,1,0,0.0
2015,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1022,0.5,0,0,1022,0.0,0,0,1,0.0
2015,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,907,0.8999999761581421,0,0,907,0.0,0,1,0,0.0
2015,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,0.0,0,0,1541,0.0,0,0,0,0.0
2015,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0.0,0,0,386,0.0,0,0,0,0.0
2015,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,0,1,0,4,0,5,5,0,0,0,0,0,0,0,0,6,1,0,1,0,4,647,4.300000190734863,0,0,647,0.0,6,1,4,1.2000000476837158
2015,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0.0,0,0,506,0.0,0,0,0,0.0
2015,427,한국학대학원,대학원대학,국립,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,428,한국항공대학교,대학,사립,경기,C그룹,4,2,0,0,4,2,6,1,3,0,4,0,0,0,0,23,9,4,2,0,0,4729,1.2000000476837158,4,0,4729,0.800000011920929,23,6,0,3.799999952316284
2015,429,한남대학교,대학,사립,대전,A그룹,10,2,5,2,15,4,19,6,4,0,10,0,5,0,5,549,104,10,2,5,2,13857,1.2000000476837158,10,5,13857,1.100000023841858,549,12,7,28.899999618530277
2015,430,한동대학교,대학,사립,경북,C그룹,5,1,0,0,5,1,6,0,4,1,5,0,0,0,0,161,27,5,1,0,0,4447,1.2999999523162842,5,0,4447,1.100000023841858,161,6,0,26.799999237060547
2015,431,한라대학교,대학,사립,강원,C그룹,1,3,0,2,1,5,6,1,0,0,1,0,0,0,0,91,22,1,3,0,2,4181,1.100000023841858,1,0,4181,0.2000000029802322,91,4,2,15.199999809265137
2015,432,한려대학교,대학,사립,전남,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,729,1.399999976158142,1,0,729,1.399999976158142,0,1,0,0.0
2015,433,한림국제대학원대학교,대학원대학,사립,서울,-,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,218,3.700000047683716,0,1,218,4.599999904632568,0,0,1,0.0
2015,434,한림대학교,대학,사립,강원,B그룹,9,2,0,4,9,6,15,2,5,2,9,0,0,0,0,267,88,9,2,0,4,9480,1.2999999523162842,9,0,9480,0.8999999761581421,267,11,4,17.799999237060547
2015,435,한림성심대학교,전문대학,사립,강원,B그룹,2,1,0,0,2,1,3,0,2,0,2,0,0,0,0,69,10,2,1,0,0,3339,0.800000011920929,2,0,3339,0.6000000238418579,69,3,0,23.0
2015,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,437,한반도국제대학원대학교,대학원대학,사립,서울,-,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64,12.5,0,0,64,0.0,0,1,0,0.0
2015,438,한북대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,439,한서대학교,대학,사립,충남,B그룹,3,1,1,7,4,8,12,0,2,1,3,1,0,0,1,127,36,3,1,1,7,8011,1.0,3,1,8011,0.5,127,4,8,10.600000381469728
2015,440,한성대학교,대학,사립,서울,B그룹,7,0,8,1,15,1,16,1,6,0,7,0,8,0,8,339,34,7,0,8,1,7837,1.7999999523162842,7,8,7837,1.899999976158142,339,7,9,21.200000762939453
2015,441,한세대학교,대학,사립,경기,C그룹,1,2,0,3,1,5,6,0,0,1,1,0,0,0,0,716,12,1,2,0,3,3640,1.100000023841858,1,0,3640,0.3000000119209289,716,3,3,119.3000030517578
2015,442,한신대학교,대학,사립,경기,B그룹,1,3,3,0,4,3,7,0,1,0,1,0,3,0,3,189,41,1,3,3,0,5934,1.0,1,3,5934,0.699999988079071,189,4,3,27.0
2015,443,한양대학교,대학,사립,서울,A그룹,26,0,3,2,29,2,31,12,12,2,26,0,2,1,3,1003,275,26,0,3,2,22325,1.2999999523162842,26,3,22325,1.2999999523162842,1003,26,5,32.400001525878906
2015,444,한양대학교(ERICA),대학,사립,경기,A그룹,12,0,3,0,15,0,15,4,8,0,12,0,3,0,3,806,33,12,0,3,0,10570,1.399999976158142,12,3,10570,1.399999976158142,806,12,3,53.70000076293945
2015,445,한양여자대학교,전문대학,사립,서울,A그룹,2,0,4,0,6,0,6,0,1,1,2,0,3,1,4,240,23,2,0,4,0,6789,0.800000011920929,2,4,6789,0.8999999761581421,240,2,4,40.0
2015,446,한영대학교,전문대학,사립,전남,C그룹,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,8,2,0,0,0,1,1355,0.4000000059604645,0,0,1355,0.0,8,0,1,8.0
2015,447,한일장신대학교,대학,사립,전북,C그룹,2,1,0,0,2,1,3,1,1,0,2,0,0,0,0,50,5,2,1,0,0,1219,2.299999952316284,2,0,1219,1.600000023841858,50,3,0,16.700000762939453
2015,448,한중대학교,대학,사립,강원,C그룹,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1415,0.699999988079071,1,0,1415,0.699999988079071,0,1,0,0.0
2015,449,합동신학대학원대학교,대학원대학,사립,경기,-,3,0,0,0,3,0,3,0,2,1,3,0,0,0,0,81,9,3,0,0,0,326,9.199999809265137,3,0,326,9.199999809265137,81,3,0,27.0
2015,450,해군사관학교,기타,기타,경남,-,6,0,0,0,6,0,6,1,5,0,6,0,0,0,0,28,1,6,0,0,0,0,0.0,6,0,0,0.0,28,6,0,4.699999809265137
2015,451,협성대학교,대학,사립,경기,C그룹,3,1,0,1,3,2,5,1,1,1,3,0,0,0,0,94,29,3,1,0,1,5104,0.800000011920929,3,0,5104,0.6000000238418579,94,4,1,18.799999237060547
2015,452,혜전대학교,전문대학,사립,충남,B그룹,1,1,0,2,1,3,4,1,0,0,1,0,0,0,0,87,2,1,1,0,2,3235,0.8999999761581421,1,0,3235,0.3000000119209289,87,2,2,21.799999237060547
2015,453,호남대학교,대학,사립,광주,B그룹,2,4,1,4,3,8,11,0,2,0,2,1,0,0,1,270,50,2,4,1,4,8349,1.0,2,1,8349,0.4000000059604645,270,6,5,24.5
2015,454,호남신학대학교,대학,사립,광주,C그룹,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,42,3,1,1,0,0,1008,1.7999999523162842,1,0,1008,1.0,42,2,0,21.0
2015,455,호산대학교,전문대학,사립,경북,C그룹,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,42,1,1,0,0,1,2201,0.699999988079071,1,0,2201,0.5,42,1,1,21.0
2015,456,호서대학교,대학,사립,충남,A그룹,4,2,12,6,16,8,24,1,3,0,4,0,12,0,12,496,116,4,2,12,6,14244,1.2999999523162842,4,12,14244,1.100000023841858,496,6,18,20.700000762939453
2015,457,호원대학교,대학,사립,전북,B그룹,3,1,1,3,4,4,8,0,3,0,3,0,1,0,1,104,13,3,1,1,3,5855,1.0,3,1,5855,0.699999988079071,104,4,4,13.0
2015,458,홍익대학교,대학,사립,서울,A그룹,18,3,8,6,26,9,35,3,12,3,18,0,8,0,8,850,322,18,3,8,6,22119,1.2999999523162842,18,8,22119,1.2000000476837158,850,21,14,24.299999237060547
2015,459,화성의과학대학교,대학,사립,경기,C그룹,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,905,0.8999999761581421,0,0,905,0.0,0,1,0,0.0
2015,460,화신사이버대학교,대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,0.0,0,0,1121,0.0,0,0,0,0.0
2015,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,2,0,0,0,2,0,2,0,2,0,2,0,0,0,0,93,4,2,0,0,0,435,4.599999904632568,2,0,435,4.599999904632568,93,2,0,46.5
