YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_17A,BG3Y_MCS_18B,BG3Y_MCS_19C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2019,23,강원대학교,72.1,14,대학,국립,강원,A그룹,808384,185484,993868,1284895,324948,1609843,26,34,237773,0,60,237773,622,247,869,26522,4878,31400,26249,43,1609843,22571,71.30000305175781,31400,1609843,2.0,28484.599609375,3733,336,28484.599609375,22571,1.2999999523162842,278026506370,310028640,598039960,6723000,1533722417,483985774,0,13209671,2945709462,219681468000,341000000,634596000,10000000,676060000,10000000,0,0,1671656000,2945709462,22571,130508.6,2945709462,278026506370,1.1,2973599950,2337919950,2945709462,2.3,22571,19837,2734,1011,1359,674,1302,26917,0,2229920,8058,1127,729,374,570,10858,47626,9810,8895,3925,16324,86580,0,0,314,3087,901,345,232,2040,6335,130,1870,57436,22571,2.5,2229920,22571,98.8000030517578,11,11.0,1,4.0,27.0,0,0,0,0,0,0,1.0,0,4.0,5.0,0,0,0,0,0,11,12.0,1,8.0,32.0,0,0,0,0,0,11,12.0,1,8.0,32.0,2394.0,332,23.0,4.0,1.0,4.0,22571,1.2999999523162842,23.0,1.0,22571,1.100000023841858,2394.0,27.0,5.0,74.80000305175781
2019,24,영남대학교,72.0,276,대학,사립,경북,A그룹,521920,377853,899773,1207322,620605,1827927,43,40,45598,2,85,45598,819,173,992,23387,6845,30232,28166,0,1827927,23864,76.5999984741211,30232,1827927,1.7000000476837158,35460.1015625,4230,302,35460.1015625,23864,1.5,315686542299,313293175,166454130,16946375,1666130163,480709732,0,35757483,2679291058,316354313000,350000000,160000000,22000000,1779953000,510000000,0,40200000,2862153000,2679291058,23864,112273.3,2679291058,315686542299,0.8,2991820862,2652379018,2679291058,-5.2,23864,21142,2722,892,1178,565,3370,29869,0,1142445,11432,1298,844,593,898,15065,86815,25520,18997,7994,16583,155909,0,0,2545,2196,3483,413,792,2251,1575,54,952,112335,23864,4.699999809265137,1142445,23864,47.900001525878906,10,12.0,1,2.0,25.0,1,0,0,0,1,0,3.0,0,6.0,9.0,0,0,0,0,0,10,15.0,1,8.0,34.0,1,0,0,0,1,11,15.0,1,8.0,35.0,867.5,101,24.0,2.0,3.0,6.0,23864,1.2999999523162842,24.0,3.0,23864,1.100000023841858,867.5,26.0,9.0,24.799999237060547
2019,25,경상국립대학교,71.9,37,대학,국립,경남,A그룹,592675,280411,873086,1300359,476913,1777272,28,28,39978,3,59,39978,826,203,1029,33038,14820,47858,38647,105861,1777272,21799,81.5,47858,1777272,2.799999952316284,28975.900390625,2666,300,28975.900390625,21799,1.2999999523162842,271823261890,421913140,578741600,12273520,1364058450,370293180,0,36528000,2783807890,233639815000,460000000,606380000,13500000,1106592400,296558600,0,21750000,2504781000,2783807890,21799,127703.5,2783807890,271823261890,1.0,3062222320,2638953080,2783807890,-4.2,21799,18925,2874,1008,1164,590,13850,38411,0,992479,10022,679,683,320,1393,13097,76729,8307,12665,5195,16713,119609,0,0,14036,11376,1059,374,278,1926,1652,118,2715,85036,21799,3.900000095367432,992479,21799,45.5,10,19.0,0,1.0,30.0,0,1,0,0,1,1,2.0,0,0.0,3.0,0,0,0,0,0,11,21.0,0,1.0,33.0,0,1,0,0,1,11,22.0,0,1.0,34.0,3095.60009765625,787,30.0,1.0,3.0,0.0,21799,1.5,30.0,3.0,21799,1.5,3095.60009765625,31.0,3.0,91.0
2019,26,과학기술연합대학원대학교,71.5,56,대학원대학,국립,대전,-,10161,41727,51888,17796,41727,59523,0,10,436271,5,15,436271,0,0,0,6289,0,6289,6055,0,59523,1331,44.70000076293945,6289,59523,11.800000190734863,0.0,0,0,0.0,1331,0.0,29356477766,171079457,0,0,0,118459041,0,72227029,361765527,34045023097,10000000,0,0,0,0,0,0,10000000,361765527,1331,271799.8,361765527,29356477766,1.2,226483275,558094692,361765527,55.6,1331,0,1331,765,828,66,0,2990,0,7401,0,260,146,26,0,432,0,2599,1626,238,66,4529,0,0,0,0,0,0,0,27,27,0,0,2599,1331,2.0,7401,1331,5.599999904632568,0,0.0,0,0.0,0.0,0,0,0,1,1,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,1,1,0,0.0,0,1.0,1.0,15.0,1,0.0,1.0,0.0,0.0,1331,0.6000000238418579,0.0,0.0,1331,0.0,15.0,1.0,0.0,15.0
2019,27,세종대학교,71.3,236,대학,사립,서울,A그룹,367085,195437,562522,642895,304357,947252,26,23,45996,9,58,45996,191,82,273,5844,1234,7078,5907,0,947252,14224,66.5999984741211,7078,947252,0.800000011920929,17313.400390625,3609,338,17313.400390625,14224,1.2000000476837158,194589371143,76643052,36936345,0,843525170,381796538,0,97454688,1436355793,195838016000,70000000,35000000,0,447578000,280000000,0,67000000,899578000,1436355793,14224,100981.1,1436355793,194589371143,0.7,1445024862,1386107761,1436355793,-0.2,14224,11861,2363,519,584,165,11552,27044,0,1434297,5538,717,360,117,411,7143,33106,5599,4520,1620,15552,60397,0,0,2517,1818,88,41,87,154,140,9,152,38705,14224,2.700000047683716,1434297,14224,100.8000030517578,2,3.0,0,1.0,6.0,0,2,0,0,2,0,0.0,0,3.0,3.0,0,0,0,0,0,2,3.0,0,4.0,9.0,0,2,0,0,2,2,5.0,0,4.0,11.0,192.5,39,7.0,1.0,0.0,3.0,14224,0.699999988079071,7.0,0.0,14224,0.5,192.5,8.0,3.0,17.5
2019,28,가천대학교,71.1,3,대학,사립,경기,A그룹,360073,138123,498196,893740,181397,1075137,25,29,24994,2,56,24994,279,0,279,35620,7019,42639,27844,0,1075137,20507,52.400001525878906,42639,1075137,4.099999904632568,13083.5,3305,175,13083.5,20507,0.6000000238418579,254703961398,489498066,0,10467500,882539000,448854316,0,16094000,1847452882,280273042000,500000000,0,1000000,904000000,560000000,0,50000000,2015000000,1847452882,20507,90088.9,1847452882,254703961398,0.7,1824729443,1899850184,1847452882,0.7,20507,18417,2090,901,1170,321,1103,24002,0,907098,6750,440,220,154,132,7696,49103,3631,3597,2293,10170,68794,0,0,4868,3723,1731,73,137,614,123,38,350,52734,20507,2.5999999046325684,907098,20507,44.20000076293945,2,7.0,1,6.0,16.0,0,0,0,0,0,0,3.0,0,7.0,10.0,0,0,0,0,0,2,10.0,1,13.0,26.0,0,0,0,0,0,2,10.0,1,13.0,26.0,930.5,157,10.0,6.0,3.0,7.0,20507,1.0,10.0,3.0,20507,0.6000000238418579,930.5,16.0,10.0,35.79999923706055
2019,29,충북대학교,71.1,359,대학,국립,충북,A그룹,451239,166553,617792,1083084,249653,1332737,31,35,55700,2,68,55700,716,211,927,17815,10319,28134,17850,61172,1332737,17378,76.69999694824219,28134,1332737,2.200000047683716,30666.80078125,3450,247,30666.80078125,17378,1.7999999523162842,210678009689,348773210,55041000,3000000,989949660,402391550,0,33423730,1832579150,169290076010,243976000,52000000,3000000,412000000,360500000,0,21500000,1092976000,1832579150,17378,105454.0,1832579150,210678009689,0.9,2214406770,2128099920,1832579150,-8.9,17378,13972,3406,755,1106,547,3722,23508,0,1693579,7056,1554,468,420,555,10053,63208,20213,6054,4864,19703,114042,0,0,28402,5410,180,370,357,1419,183,49,1106,83421,17378,4.800000190734863,1693579,17378,97.5,7,14.0,0,5.0,26.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,7,14.0,0,5.0,26.0,0,0,0,0,0,7,14.0,0,5.0,26.0,2280.800048828125,540,21.0,5.0,0.0,0.0,17378,1.399999976158142,21.0,0.0,17378,1.2000000476837158,2280.800048828125,26.0,0.0,87.69999694824219
2019,30,동국대학교,71.0,135,대학,사립,서울,A그룹,786627,184535,971162,1172142,258912,1431054,36,35,66772,0,71,66772,839,390,1229,35249,5034,40283,34178,0,1431054,17331,82.5999984741211,40283,1431054,2.900000095367432,23849.900390625,3023,104,23849.900390625,17331,1.399999976158142,338268455379,518883656,111523729,10259780,893997836,365154045,0,0,1899819046,352957906000,487750000,117000000,10250000,830349100,355863900,0,0,1801213000,1899819046,17331,109619.7,1899819046,338268455379,0.6,2234591942,1897620743,1899819046,-7.5,17331,13872,3459,714,1392,316,48784,68537,0,1602291,9933,2620,602,308,776,14239,124461,64836,14416,8531,13556,225800,0,0,18732,10377,1930,124,385,800,372,56,880,189297,17331,10.899999618530272,1602291,17331,92.5,5,4.0,0,0.0,9.0,0,0,0,0,0,0,9.0,0,0.0,9.0,0,0,0,0,0,5,13.0,0,0.0,18.0,0,0,0,0,0,5,13.0,0,0.0,18.0,1319.0,306,9.0,0.0,9.0,0.0,17331,0.8999999761581421,9.0,9.0,17331,1.0,1319.0,9.0,9.0,73.30000305175781
2019,31,서강대학교,70.9,191,대학,사립,서울,A그룹,391081,445828,836909,691017,583810,1274827,41,44,61604,6,91,61604,230,186,416,30848,2482,33330,28139,0,1274827,11103,114.8000030517578,33330,1274827,2.700000047683716,16051.0,2822,101,16051.0,11103,1.399999976158142,163439294486,763318544,69358509,2839960,1082411989,530953420,0,72350000,2521232422,176878799000,712491000,81610000,7360000,1134207128,456941772,0,39273100,2431883000,2521232422,11103,227076.7,2521232422,163439294486,1.5,2898211880,2619068397,2521232422,-6.7,11103,8302,2801,411,792,263,6260,18829,0,1171868,5849,2063,490,205,869,9476,69025,50038,13588,3989,20813,157453,0,0,3461,2364,266,2965,4170,799,1073,135,2632,119063,11103,10.699999809265137,1171868,11103,105.5,14,3.0,0,0.0,17.0,0,0,0,0,0,0,7.0,0,4.0,11.0,0,0,0,0,0,14,10.0,0,4.0,28.0,0,0,0,0,0,14,10.0,0,4.0,28.0,893.0,147,17.0,0.0,7.0,4.0,11103,2.200000047683716,17.0,7.0,11103,2.200000047683716,893.0,17.0,11.0,31.89999961853028
2019,32,인제대학교,70.8,310,대학,사립,경남,B그룹,398614,166345,564959,645189,241668,886857,30,21,79141,0,51,79141,163,27,190,15923,1857,17780,15240,0,886857,10687,83.0,17780,886857,2.0,13896.2001953125,2212,166,13896.2001953125,10687,1.2999999523162842,156914382660,272996750,10157233,15978640,1143433308,254814715,0,48949215,1746329861,145609332000,233000000,11356000,12000000,1281276000,280329000,0,50000000,1867961000,1746329861,10687,163406.9,1746329861,156914382660,1.1,1636026054,1690860031,1746329861,3.3,10687,9361,1326,999,619,313,602,13220,0,406562,4164,380,237,265,243,5289,34833,4524,3398,3707,3140,49602,0,0,4144,1835,139,25,29,372,148,102,2893,39357,10687,3.700000047683716,406562,10687,38.0,2,4.0,0,3.0,9.0,0,0,0,0,0,0,4.0,0,1.0,5.0,0,0,0,0,0,2,8.0,0,4.0,14.0,0,0,0,0,0,2,8.0,0,4.0,14.0,455.5,101,6.0,3.0,4.0,1.0,10687,1.100000023841858,6.0,4.0,10687,0.8999999761581421,455.5,9.0,5.0,32.5
2019,33,서울시립대학교,70.7,209,대학,공립,서울,A그룹,413800,159445,573245,789492,284028,1073520,28,58,289746,4,90,289746,533,254,787,24087,3497,27584,23735,0,1073520,11632,92.3000030517578,27584,1073520,2.5999999046325684,16414.69921875,2588,208,16414.69921875,11632,1.399999976158142,135647712377,794734720,627551330,16625590,1009083690,562741690,0,69620150,3080357170,96832416000,966700000,560090000,20000000,1085674510,631433490,0,120000000,3383898000,3080357170,11632,264817.5,3080357170,135647712377,2.3,2880903190,2882536280,3080357170,3.5,11632,8990,2642,429,647,218,478,13404,0,1662168,6119,1394,319,218,372,8422,73985,22491,6520,6274,10143,119413,0,0,16753,24404,7162,0,0,376,236,25,704,96476,11632,8.300000190734863,1662168,11632,142.89999389648438,4,15.0,6,3.0,28.0,0,0,0,0,0,0,0.0,0,1.0,1.0,0,0,0,0,0,4,15.0,6,4.0,29.0,0,0,0,0,0,4,15.0,6,4.0,29.0,1502.0,222,25.0,3.0,0.0,1.0,11632,2.400000095367432,25.0,0.0,11632,2.0999999046325684,1502.0,28.0,1.0,51.79999923706055
2019,34,한림대학교,70.4,434,대학,사립,강원,B그룹,274831,146786,421617,551755,271494,823249,18,13,16390,1,32,16390,481,78,559,12056,3198,15254,9286,1743,823249,8451,97.4000015258789,15254,823249,1.899999976158142,18026.30078125,2208,147,18026.30078125,8451,2.0999999046325684,181772527821,180552450,45300550,17729160,785826307,93133187,0,0,1122541654,169792806311,142562500,42655755,9015000,745845936,89863309,0,0,1029942500,1122541654,8451,132829.4,1122541654,181772527821,0.6,1557688793,1222726880,1122541654,-14.8,8451,7861,590,781,387,203,2259,12081,0,599714,5774,291,449,160,676,7350,53726,3315,11572,5958,16914,91485,0,0,1803,1052,24,68,161,318,176,20,1038,57041,8451,6.699999809265137,599714,8451,71.0,1,3.0,1,3.0,8.0,0,1,0,0,1,0,0.0,0,3.0,3.0,0,0,0,1,1,1,3.0,1,6.0,11.0,0,1,0,1,2,1,4.0,1,7.0,13.0,424.0,27,6.0,3.0,0.0,4.0,8451,1.2000000476837158,6.0,0.0,8451,0.699999988079071,424.0,9.0,4.0,32.599998474121094
2019,35,단국대학교,70.4,107,대학,사립,경기,A그룹,961787,275853,1237640,1517699,477511,1995210,18,16,31199,4,38,31199,934,124,1058,25544,5811,31355,26952,998,1995210,26823,74.4000015258789,31355,1995210,1.600000023841858,33285.6015625,4684,281,33285.6015625,26823,1.2000000476837158,321128524486,670176777,73747911,8443708,1260837790,379170982,0,41400000,2433777168,319199782000,671420000,74020000,7100000,1279522000,348660000,0,49980000,2430702000,2433777168,26823,90734.7,2433777168,321128524486,0.8,2488880467,2198815964,2433777168,-0.5,26823,22948,3875,1089,1685,518,1184,31299,0,1411068,11093,1746,799,636,555,14829,112707,17922,11040,6381,44782,192832,0,0,9036,5248,1203,155,298,1027,301,38,1338,130629,26823,4.900000095367432,1411068,26823,52.59999847412109,6,13.0,0,9.0,28.0,0,0,0,0,0,0,3.0,0,3.0,6.0,0,0,0,0,0,6,16.0,0,12.0,34.0,0,0,0,0,0,6,16.0,0,12.0,34.0,973.0,202,19.0,9.0,3.0,3.0,26823,1.100000023841858,19.0,3.0,26823,0.800000011920929,973.0,28.0,6.0,28.600000381469727
2019,36,순천향대학교,69.7,251,대학,사립,충남,A그룹,339826,214464,554290,577102,243369,820471,40,22,149724,4,66,149724,159,12,171,26519,1194,27713,24054,0,820471,11750,69.80000305175781,27713,820471,3.5,13011.0,1711,110,13011.0,11750,1.100000023841858,202550557705,238309400,17143990,26840000,931768663,217325691,0,56404543,1487792287,198671347000,243000000,20000000,27000000,924000000,208000000,0,54000000,1476000000,1487792287,11750,126620.6,1487792287,202550557705,0.7,1664670533,1624071244,1487792287,-5.4,11750,10690,1060,922,641,321,258,13892,0,789614,4701,230,304,177,31,5443,48756,2991,5622,3668,325,61362,0,0,4636,2196,1922,42,76,8021,192,18,636,51747,11750,4.400000095367432,789614,11750,67.19999694824219,2,4.0,0,3.0,9.0,0,0,0,0,0,0,3.0,0,1.0,4.0,0,0,0,0,0,2,7.0,0,4.0,13.0,0,0,0,0,0,2,7.0,0,4.0,13.0,448.0,38,6.0,3.0,3.0,1.0,11750,1.0,6.0,3.0,11750,0.800000011920929,448.0,9.0,4.0,34.5
2019,37,동아대학교,69.6,145,대학,사립,부산,A그룹,551701,253514,805215,999350,363121,1362471,30,24,44471,0,54,44471,301,183,484,25313,4800,30113,19628,9552,1362471,20954,65.0,30113,1362471,2.299999952316284,13404.7001953125,2755,242,13404.7001953125,20954,0.6000000238418579,240727126461,422815964,81746998,4706540,1478497457,239970353,0,0,2227737312,251630634000,405854000,80491000,3000000,1218000000,303657000,0,0,2011002000,2227737312,20954,106315.6,2227737312,240727126461,0.9,2257412171,2268420896,2227737312,-0.7,20954,18924,2030,809,1003,401,3309,26476,0,1046486,8886,996,483,222,577,11164,60679,16350,9439,3905,8068,98441,0,0,5740,4321,231,401,195,719,261,45,1409,77029,20954,3.700000047683716,1046486,20954,49.900001525878906,3,6.0,1,0.0,10.0,0,0,0,1,1,0,16.0,0,1.0,17.0,0,0,0,0,0,3,22.0,1,1.0,27.0,0,0,0,1,1,3,22.0,1,2.0,28.0,814.5,207,10.0,1.0,16.0,1.0,20954,1.2000000476837158,10.0,16.0,20954,1.2000000476837158,814.5,11.0,17.0,29.100000381469727
2019,38,국립부경대학교,69.5,76,대학,국립,부산,A그룹,342871,146801,489672,1047268,217099,1264367,19,24,36832,0,43,36832,488,135,623,26447,16264,42711,31362,0,1264367,18962,66.69999694824219,42711,1264367,3.5,22136.0,4036,111,22136.0,18962,1.2000000476837158,219016426102,394594300,51095060,7000000,1052789372,398320901,0,0,1903799633,196765755670,238000000,54000000,7000000,1150000000,423020000,0,0,1872020000,1903799633,18962,100400.8,1903799633,219016426102,0.9,1670878765,1694604170,1903799633,6.9,18962,16597,2365,599,908,536,12709,33714,0,1185858,8460,949,423,252,1228,11312,57768,8699,6721,2942,44305,120435,0,0,4088,13800,143,178,129,1358,115,63,2113,66467,18962,3.5,1185858,18962,62.5,5,14.0,1,0.0,20.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,5,14.0,1,0.0,20.0,0,0,0,0,0,5,14.0,1,0.0,20.0,1288.0,216,20.0,0.0,0.0,0.0,18962,1.100000023841858,20.0,0.0,18962,1.100000023841858,1288.0,20.0,0.0,64.4000015258789
