YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_17A,BG3Y_MCS_18B,BG3Y_MCS_19C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2019,63,광주대학교,대학,사립,광주,B그룹,262729,56846,319575,465490,93784,559274,4,9,36227,5,18,36227,301,55,356,17808,2445,20253,12990,0,559274,7698,72.69999694824219,20253,559274,3.799999952316284,10475,522,40,10475,545,19.200000762939453,104623371678,403525545,9574000,13488730,333713444,100059112,0,34350000,894710831,89889685000,408500000,13100000,39500000,370000000,110000000,0,46660000,987760000,894710831,8962,99833.8,894710831,104623371678,.9,835421788,887345768,894710831,3.5,9253,8019,1234,325,519,218,8848,19163,0,1382961,4512,608,245,208,2623,8196,58760,8718,4601,3702,29759,105540,0,0,1973,1501,112,82,378,376,110,28,646,67478,9253,7.300000190734863,1382961,9253,149.5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,64.5,3,2,0,0,0,102,19.600000381469727,2,0,102,19.600000381469727,64.5,2,0,32.29999923706055
2019,64,광주보건대학교,전문대학,사립,광주,B그룹,102114,5702,107816,195468,10596,206064,2,2,8389,3,7,8389,85,19,104,3579,779,4358,2695,0,206064,3810,54.09999847412109,4358,206064,2.200000047683716,369.5,137,5,369.5,632,.6000000238418579,103143029412,136898630,26744040,2997450,456017210,44324250,0,13917000,680898580,88882997000,100000000,33000000,3000000,454000000,30000000,0,0,620000000,680898580,7596,89639.1,680898580,103143029412,.7,661055960,643888260,680898580,1.6,102,76,26,15,7,27,459,610,0,16010,69,26,19,13,55,182,3837,3997,447,127,1291,9699,0,0,379,40,222,2,11,6,7,4,71,7834,102,76.80000305175781,16010,102,157,0,1,0,2,3,0,0,0,0,0,0,3,0,12.300000190734863,15.300000190734863,0,0,0,0,0,0,4,0,14.300000190734863,18.299999237060547,0,0,0,0,0,0,4,0,14.300000190734863,18.299999237060547,84,3,1,2,3,12.300000190734863,2064,5.400000095367432,1,3,2064,1.899999976158142,84,3,15.300000190734863,4.599999904632568
2019,65,광주여자대학교,대학,사립,광주,C그룹,175622,31974,207596,266762,40098,306860,7,8,78708,0,15,78708,44,0,44,11715,1669,13384,10114,0,306860,3922,78.19999694824219,13384,306860,4.599999904632568,3509.10009765625,1063,45,3509.10009765625,3340,1.100000023841858,98746517270,268571560,55833000,6200000,390894347,82030014,0,10800000,814328921,76181719000,270000000,57300000,5000000,200000000,40000000,0,0,572300000,814328921,9231,88216.8,814328921,98746517270,.8,825691540,825213018,814328921,-.7,2064,791,1273,190,92,469,0,2815,0,143592,681,850,282,239,0,2052,22782,22118,23040,14936,1562,84438,0,0,800,1000,1200,24,47,270,15,2,48,44900,2064,21.799999237060547,143592,2064,69.5999984741211,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,0,2,4,426,18,2,2,0,0,1993,1.7999999523162842,2,0,1993,1,426,4,0,106.5
2019,66,구미대학교,전문대학,사립,경북,A그룹,41301,3868,45169,181380,8297,189677,1,1,10413,0,2,10413,57,0,57,1467,6150,7617,2038,0,189677,5391,35.20000076293945,7617,189677,4.199999809265137,2302,566,18,2302,3508,.699999988079071,229193405997,490653145,79339127,3999998,632507643,482698823,0,83715000,1772913736,241887264000,480000000,80000000,4000000,631000000,420000000,0,85000000,1700000000,1772913736,18257,97108.7,1772913736,229193405997,.8,1982300000,1722496308,1772913736,-5.1,1897,1897,0,55,152,51,0,2155,0,20681,149,0,6,9,0,164,3125,0,22,74,0,3221,0,0,184,68,0,0,0,0,0,14,275,3125,1897,1.600000023841858,20681,1897,10.899999618530272,1,4,0,0,5,0,0,0,0,0,0,1,0,5,6,0,0,0,0,0,1,5,0,5,11,0,0,0,0,0,1,5,0,5,11,326.5,40,5,0,1,5,7698,1.100000023841858,5,1,7698,.800000011920929,326.5,5,6,29.700000762939453
2019,67,구세군사관대학원대학교,대학원대학,사립,경기,-,23558,1970,25528,23558,1970,25528,1,0,0,0,1,0,75,6,81,366,158,524,348,0,25528,37,689.9000244140625,524,25528,2.0999999046325684,1562,515,2,1562,1367,1.100000023841858,0,224995440,60676950,5498130,0,121355720,0,8900000,421426240,0,255000000,10408540,4700000,0,168050000,0,8650000,446808540,421426240,0,0,421426240,0,0,310879000,377960680,421426240,16.5,3953,3874,79,148,190,58,175,4524,0,2648,2062,2,234,58,175,2531,3772,9,989,517,2579,7866,0,0,0,0,0,0,0,2,0,0,0,3781,3953,1,2648,3953,.699999988079071,0,2,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,0,0,1,0,3,0,1,4,64.5,8,3,1,0,0,3810,1,3,0,3810,.800000011920929,64.5,4,0,16.100000381469727
2019,68,국군간호사관학교,기타,기타,대전,-,58420,3108,61528,62387,3369,65756,1,5,99,0,6,99,135,8,143,1658,1189,2847,2171,1947,65756,0,0,2847,65756,4.5,4108,584,89,4108,5612,.699999988079071,3315821390,2751200,0,0,9508000,0,0,0,12259200,2800957000,4000000,0,0,11883000,0,0,0,15883000,12259200,277,44257,12259200,3315821390,.4,8202330,13345000,12259200,27.3,2151,2151,0,16,126,37,3541,5871,0,842,75,0,6,4,11,96,411,0,14,19,88,532,0,0,0,0,0,0,0,0,0,0,0,411,2151,.2000000029802322,842,2151,.4000000059604645,0,2,0,2,4,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,4,6,0,1,0,0,1,0,3,0,4,7,374,9,3,2,0,2,3922,1.399999976158142,3,0,3922,.800000011920929,374,5,2,53.400001525878906
2019,69,국립강릉원주대학교,대학,국립,강원,B그룹,390711,94198,484909,682525,156695,839220,17,13,41748,2,32,41748,733,40,773,7713,6531,14244,14079,0,839220,8470,99.0999984741211,14244,839220,1.7000000476837158,367,120,62,367,2217,.2000000029802322,43476362874,48166580,12668000,0,13403000,2254533,0,3600000,80092113,37450745000,57000000,3000000,0,11330000,2550000,0,0,73880000,80092113,3895,20562.8,80092113,43476362874,.2,72005335,89282471,80092113,6.9,545,527,18,28,55,40,18,686,0,133322,321,18,25,25,7,396,3246,643,415,357,41,4702,0,0,91,33,0,0,0,3,5,1,23,3889,545,7.099999904632568,133322,545,244.6000061035156,0,1,0,0,1,0,0,0,1,1,0,0,0,.5,.5,0,0,0,0,0,0,1,0,.5,1.5,0,0,0,1,1,0,1,0,1.5,2.5,63,2,1,1,0,.5,1367,1.5,1,0,1367,.699999988079071,63,2,.5,25.200000762939453
2019,105,농협대학교,전문대학,사립,경기,C그룹,31148,4489,35637,37063,4880,41943,2,0,1077,0,2,1077,30,0,30,633,634,1267,1081,891,41943,438,95.8000030517578,1267,41943,3.0999999046325684,3122,935,21,3122,3530,.8999999761581421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,632,0,21,17,17,0,687,0,12300,212,0,13,2,0,227,1347,0,160,13,1485,3005,0,0,120,30,0,0,0,0,0,1,170,1347,632,2.0999999046325684,12300,632,19.5,0,2,0,1,3,0,0,0,0,0,0,3,0,0,3,0,0,0,1,1,0,5,0,1,6,0,0,0,1,1,0,5,0,2,7,402,63,2,1,3,1,5612,1,2,3,5612,.8999999761581421,402,3,4,57.400001525878906
2019,106,능인대학원대학교,대학원대학,사립,경기,-,3547,29,3576,4602,30,4632,0,1,0,0,1,0,21,0,21,144,1146,1290,985,0,4632,72,64.30000305175781,1290,4632,38.59999847412109,15937,1796,85,15937,10264,1.600000023841858,1978774006,0,0,0,0,0,0,0,0,2190406692,0,0,0,0,0,0,0,0,0,132,0,0,1978774006,0,0,0,0,0,3340,3281,59,156,124,88,42,3750,0,114284,683,12,42,28,13,778,7618,78,846,302,145,8989,0,0,36,18,0,1,2,2,0,17,234,7696,3340,2.299999952316284,114284,3340,34.20000076293945,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,68,5,1,0,0,0,2217,.5,1,0,2217,.5,68,1,0,68
2019,107,단국대학교,대학,사립,경기,A그룹,961787,275853,1237640,1517699,477511,1995210,18,16,31199,4,38,31199,934,124,1058,25544,5811,31355,26952,998,1995210,26823,74.4000015258789,31355,1995210,1.600000023841858,906,38,15,906,438,2.0999999046325684,18258556028,0,0,0,0,0,0,0,0,16738643000,0,0,10000000,0,10000000,0,30000001,50000001,0,2942,0,0,18258556028,0,0,423100,0,0,3508,3508,0,91,253,79,26,3957,0,33815,701,0,71,59,26,857,5266,0,1156,1127,2188,9737,0,0,120,100,3,11,11,12,12,25,1175,5266,3508,1.5,33815,3508,9.600000381469728,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,0,2,4,167,14,2,0,0,2,3530,.800000011920929,2,0,3530,.6000000238418579,167,2,2,41.79999923706055
2019,108,대경대학교,전문대학,사립,경북,B그룹,48588,4366,52954,138212,4745,142957,0,4,28185,2,6,28185,72,0,72,7116,48157,55273,5752,0,142957,4396,32.5,55273,142957,63,399,57,5,399,72,5.5,2997962036,1466590,424000,0,6373700,0,0,0,8264290,3194308000,2500000,500000,0,8000000,0,0,0,11000000,8264290,87,94991.8,8264290,2997962036,.3,28266341,13985047,8264290,-45.7,1367,1367,0,43,112,49,0,1571,0,91263,294,0,13,22,0,329,2108,0,151,148,148,2555,0,0,13,10,2,0,0,0,0,0,0,2108,1367,1.5,91263,1367,66.80000305175781,0,3,0,0,3,0,0,0,0,0,0,8,0,2,10,0,0,0,2,2,0,11,0,2,13,0,0,0,2,2,0,11,0,4,15,313.5,23,3,0,8,4,10264,1.100000023841858,3,8,10264,1.100000023841858,313.5,3,12,20.89999961853028
2019,109,대구가톨릭대학교,대학,사립,경북,A그룹,508563,257096,765659,997128,363330,1360458,33,22,50980,2,57,50980,602,78,680,18921,4293,23214,21571,2,1360458,14518,93.6999969482422,23214,1360458,1.7000000476837158,33285.6015625,4684,281,33285.6015625,26823,1.2000000476837158,0,207800,0,0,0,0,0,0,207800,0,5000000,0,0,0,0,0,0,5000000,207800,0,0,207800,0,0,190640,274800,207800,9.9,5612,5268,344,186,253,90,781,6922,0,119298,2577,183,111,75,285,3231,23078,4591,2118,1259,3639,34685,0,0,1317,308,527,92,108,227,35,23,580,27669,5612,4.900000095367432,119298,5612,21.299999237060547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,22,3,0,0,1,0,438,1.7999999523162842,0,1,438,2.299999952316284,22,0,1,22
2019,110,대구경북과학기술원,대학,국립,대구,C그룹,53714,80136,133850,59428,81786,141214,58,34,293842,0,92,293842,13,27,40,15309,80,15389,13712,0,141214,1351,104.5,15389,141214,12.199999809265137,1176,365,18,1176,4396,.3000000119209289,11186385947,25920000,0,0,4302000,2385488,0,0,32607488,11342541000,26980000,0,0,4500000,3300000,0,0,34780000,32607488,1136,28703.8,32607488,11186385947,.3,32440580,31750703,32607488,.3,2217,2217,0,66,118,25,2004,4430,0,3607,35,0,46,12,18,111,601,0,955,874,88,2518,0,0,3,0,0,0,0,0,0,3,215,601,2217,.3000000119209289,3607,2217,1.600000023841858,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,471,17,1,0,0,0,72,13.899999618530272,1,0,72,13.899999618530272,471,1,0,471
2019,111,대구공업대학교,전문대학,사립,대구,C그룹,63634,2192,65826,104446,3295,107741,0,0,9726,2,2,9726,34,0,34,2287,295,2582,2557,0,107741,1715,62.79999923706055,2582,107741,2.5,19591,2873,184,19591,14518,1.2999999523162842,17648095471,38738040,1360800,1401080,3000000,2202000,0,0,46701920,17452052000,38840000,1200000,1000000,3000000,3000000,0,0,47040000,46701920,1897,24618.8,46701920,17648095471,.3,36809886,44178245,46701920,12.9,3530,3136,394,126,132,79,0,3867,0,17500,611,19,64,41,0,735,3631,104,579,608,6504,11426,0,0,12,60,0,20,2,0,0,16,551,3735,3530,1.100000023841858,17500,3530,5,6,13,0,9,28,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,6,16,0,12,34,0,0,0,0,0,6,16,0,12,34,973,202,19,9,3,3,26823,1.100000023841858,19,3,26823,.800000011920929,973,28,6,28.600000381469727
2019,112,대구과학대학교,전문대학,사립,대구,A그룹,91315,3109,94424,149682,3602,153284,1,3,10134,3,7,10134,44,0,44,4973,794,5767,3096,0,153284,4064,37.70000076293945,5767,153284,3.900000095367432,11833,314,75,11833,1351,8.800000190734863,41719873507,11511810,6998000,0,10869989,0,0,21000000,50379799,42820529000,24000000,7000000,0,19000000,0,0,21000000,71000000,50379799,3953,12744.7,50379799,41719873507,.1,1240568099,95884101,50379799,-69.9,10264,9629,635,357,355,180,879,12035,0,150689,3238,108,118,129,91,3684,33343,899,1565,1658,687,38152,0,0,356,152,556,70,134,255,232,6,325,34242,10264,3.299999952316284,150689,10264,14.699999809265137,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,71.5,3,2,0,0,0,4396,.5,2,0,4396,.5,71.5,2,0,35.79999923706055
2019,113,대구교육대학교,대학,국립,대구,C그룹,140669,12680,153349,296037,23079,319116,6,4,5967,0,10,5967,507,58,565,6218,698,6916,3627,171,319116,2550,125.0999984741211,6916,319116,2.200000047683716,1864,250,22,1864,1715,1.100000023841858,10170610907,2276200,0,0,0,2410000,0,0,4686200,9389590000,3000000,0,0,0,2455000,0,0,5455000,4686200,2151,2178.6,4686200,10170610907,0,2250000,5347368,4686200,62.6,438,438,0,12,28,32,105,615,0,252,177,0,11,32,12,232,1433,0,161,538,55,2187,0,0,0,0,0,3,0,0,0,1,51,1433,438,3.299999952316284,252,438,.6000000238418579,0,9,0,0,9,0,1,0,1,2,0,9,0,0,9,0,0,0,0,0,0,18,0,0,18,0,1,0,1,2,0,19,0,1,20,901.5,184,10,1,9,0,14518,1.2000000476837158,10,9,14518,1.2999999523162842,901.5,11,9,45.09999847412109
2019,114,대구대학교,대학,사립,경북,A그룹,529953,212860,742813,1171675,406334,1578009,11,16,30766,3,30,30766,496,8,504,18702,5273,23975,14641,10423,1578009,18944,83.30000305175781,23975,1578009,1.5,6697,1218,58,6697,4064,1.600000023841858,11050877483,29941210,9514350,5999900,0,15858000,0,0,61313460,11850310000,32500000,12000000,6000000,0,21000000,0,10500000,82000000,61313460,545,112501.8,61313460,11050877483,.6,47885742,71116170,61313460,17.4,72,0,72,8,2,5,0,87,0,532,0,31,5,3,0,39,0,307,61,42,0,410,0,0,39,23,0,0,0,3,3,1,43,307,72,4.300000190734863,532,72,7.400000095367432,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,189.5,22,4,0,0,0,1351,3,4,0,1351,3,189.5,4,0,47.400001525878906
2019,115,대구미래대학교,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8369,781,70,8369,2550,3.299999952316284,5678150255,13319778,200000,397300,3678000,2404922,0,0,20000000,5414672000,13800000,200000,500000,3500000,2500000,0,0,20500000,20000000,632,31645.6,20000000,5678150255,.4,17500000,19500000,20000000,7,26823,22948,3875,1089,1685,518,1184,31299,0,1411068,11093,1746,799,636,555,14829,112707,17922,11040,6381,44782,192832,0,0,9036,5248,1203,155,298,1027,301,38,1338,130629,26823,4.900000095367432,1411068,26823,52.59999847412109,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,2,3,0,1,0,2,3,68,8,1,0,0,2,1715,1.2000000476837158,1,0,1715,.6000000238418579,68,1,2,22.700000762939453
2019,116,대구보건대학교,전문대학,사립,대구,A그룹,88175,17532,105707,211108,21152,232260,2,5,19416,0,7,19416,114,10,124,7280,125,7405,4346,0,232260,6778,34.29999923706055,7405,232260,3.299999952316284,21385,2808,244,21385,18944,1.100000023841858,36225477539,83137920,7418100,0,38978000,40182260,0,0,169716280,37763615000,72502000,8000000,0,47440000,38808000,0,0,166750000,169716280,3340,50813.3,169716280,36225477539,.5,214389308,203729199,169716280,-10.8,4396,4396,0,124,326,53,67,4966,0,97416,736,0,71,55,21,883,5241,0,945,1035,96,7317,0,0,1049,612,31,0,0,0,0,19,1076,5241,4396,1.2000000476837158,97416,4396,22.200000762939453,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,2,100.5,6,2,0,0,0,4064,.5,2,0,4064,.5,100.5,2,0,50.29999923706055
2019,117,대구사이버대학교,대학,사립,경북,C그룹,15953,0,15953,16566,0,16566,5,0,15953,0,5,15953,0,0,0,478,0,478,441,0,16566,4164,4,478,16566,3,0,0,0,0,0,0,39903152215,51999540,7909900,3300000,4950000,11586000,0,21661500,101406940,43212040000,54500000,8600000,2800000,5000000,6000000,0,26200000,103100000,101406940,3508,28907.3,101406940,39903152215,.3,102648260,105611620,101406940,-.5,14518,13069,1449,651,768,351,712,17000,0,500932,8253,587,480,285,538,10143,68186,9138,8718,7891,14066,107999,0,0,9208,1570,167,68,156,506,201,72,3408,77324,14518,5.300000190734863,500932,14518,34.5,3,2,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,0,1,6,0,0,0,0,0,3,2,0,1,6,434.5,64,5,0,0,1,2550,2.200000047683716,5,0,2550,2,434.5,5,1,72.4000015258789
2019,118,대구예술대학교,대학,사립,경북,C그룹,46970,1155,48125,114206,1931,116137,0,0,12493,0,0,12493,89,4,93,4027,0,4027,2039,0,116137,1198,96.9000015258789,4027,116137,3.5999999046325684,3918,925,31,3918,6778,.6000000238418579,13550045503,13018900,780700,0,4302000,2371789,0,0,20473389,12773861457,15500000,870000,1000000,4300000,2300000,0,5514000,29484000,20473389,1367,14976.9,20473389,13550045503,.2,19731494,22077777,20473389,2.3,1351,767,584,105,117,522,209,2304,0,392095,647,468,68,360,146,1689,7632,4212,1725,6592,4140,24301,0,0,31,253,373,39,27,164,58,25,380,11844,1351,8.800000190734863,392095,1351,290.20001220703125,2,8,1,0,11,0,0,0,0,0,0,13,0,2,15,0,0,0,0,0,2,21,1,2,26,0,0,0,0,0,2,21,1,2,26,859.7999877929688,64,11,0,13,2,18944,1.2000000476837158,11,13,18944,1.2999999523162842,859.7999877929688,11,15,33.099998474121094
2019,119,대구외국어대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,0,66333408356,148010860,4819700,7037520,55648000,36940005,0,53290599,305746684,64948198000,70000000,4800000,3000000,31895000,17405000,0,22900000,150000000,305746684,5612,54480.9,305746684,66333408356,.5,356659645,336937090,305746684,-7.4,1715,1715,0,57,130,44,37,1983,0,25300,65,0,5,4,2,76,322,0,31,23,149,525,0,0,0,0,0,0,0,0,0,1,60,322,1715,.2000000029802322,25300,1715,14.800000190734863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,120,대구한의대학교,대학,사립,경북,B그룹,261108,86318,347426,486161,129528,615689,9,12,35682,1,22,35682,343,27,370,15079,3997,19076,15277,22,615689,7256,84.9000015258789,19076,615689,3.200000047683716,891.7000122070312,120,36,891.7000122070312,1198,.699999988079071,13829112162,2395000,300000,0,0,0,0,6984000,9679000,16630930000,12000000,2000000,5000000,2000000,2000000,0,8000000,31000000,9679000,2217,4365.8,9679000,13829112162,.1,6277000,10918060,9679000,31.3,4064,4064,0,136,242,107,0,4549,0,150225,1275,0,51,72,0,1398,10291,0,1447,4363,169,16270,0,0,12,48,2,0,0,0,0,60,1427,10291,4064,2.5,150225,4064,37,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,144,23,3,0,0,0,6778,.4000000059604645,3,0,6778,.4000000059604645,144,3,0,48
2019,121,대덕대학교,전문대학,사립,대전,C그룹,71473,685,72158,167446,913,168359,4,4,41615,2,10,41615,106,3,109,5808,81197,87005,21339,17705,168359,3996,42.09999847412109,87005,168359,106.9000015258789,0,0,0,0,0,0,42064225275,97025360,11088900,5803600,39028000,21897321,0,16154000,190997181,41065791000,75000000,8000000,4000000,70000000,20000000,0,14000000,191000000,190997181,3530,54106.9,190997181,42064225275,.5,190812754,187272446,190997181,.1,2550,1636,914,90,192,99,2570,5501,0,242541,1333,264,91,64,49,1801,10552,1699,1112,777,1962,16102,0,0,1652,761,1041,73,29,83,60,14,368,12251,2550,4.800000190734863,242541,2550,95.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,0,0,0,4164,0,0,0,0,0
2019,122,대동대학교,전문대학,사립,부산,C그룹,48420,1083,49503,53217,1155,54372,3,4,10786,0,7,10786,73,3,76,1579,295,1874,1735,0,54372,1557,34.900001525878906,1874,54372,3.5999999046325684,8806.099609375,1030,77,8806.099609375,7256,1.2000000476837158,122370607294,167816830,40876530,10000000,82125000,103954398,0,100559800,505332558,122539000000,156000000,73910000,10560000,115407708,303750000,0,10560000,670187708,505332558,10264,49233.5,505332558,122370607294,.4,650758732,653869983,505332558,-11.1,18944,17373,1571,625,787,355,2953,23664,0,699857,8090,739,369,181,617,9996,50330,7558,8741,5954,12759,85342,0,0,92,81,33,158,504,1293,876,39,559,57888,18944,3.0999999046325684,699857,18944,36.900001525878906,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,3,0,1,4,113.5,17,3,1,0,0,1198,3.200000047683716,3,0,1198,2.5,113.5,4,0,28.39999961853028
2019,123,대림대학교,전문대학,사립,경기,A그룹,96218,47692,143910,140710,49230,189940,3,1,54006,2,6,54006,127,0,127,8110,22527,30637,26479,0,189940,6599,28.799999237060547,30637,189940,19.200000762939453,1398.0999755859375,349,41,1398.0999755859375,3996,.3000000119209289,8991479951,14062830,4779000,0,7786000,0,0,0,26627830,8548360400,11500000,4998000,500000,8000000,0,0,0,24998000,26627830,438,60794.1,26627830,8991479951,.3,26936979,25633920,26627830,-.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,124,대신대학교,대학,사립,경북,C그룹,79123,10781,89904,98688,11445,110133,2,3,7765,0,5,7765,126,5,131,670,2016,2686,2479,0,110133,619,177.89999389648438,2686,110133,2.5,1010,266,38,1010,1557,.6000000238418579,1297780819,5179740,0,0,0,4524000,0,0,9703740,2065647000,56000000,0,0,0,4500000,0,0,60500000,9703740,72,134774.2,9703740,1297780819,.7,1269860,3227000,9703740,177.4,6778,6778,0,183,502,119,2410,9992,0,187347,1493,0,107,83,45,1728,6221,0,1287,963,1646,10117,0,0,0,0,5,0,0,19,0,68,2322,6221,6778,.8999999761581421,187347,6778,27.600000381469727,0,4,0,1,5,0,0,0,0,0,0,4.099999904632568,0,0,4.099999904632568,0,0,0,0,0,0,8.100000381469727,0,1,9.100000381469728,0,0,0,0,0,0,8.100000381469727,0,1,9.100000381469728,635,111,4,1,4.099999904632568,0,7256,1.100000023841858,4,4.099999904632568,7256,1.100000023841858,635,5,4.099999904632568,69.80000305175781
