YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR
2021,394,한국침례신학대학교,대학,사립,대전,C그룹,124370,65844,190214,182842,79052,261894,13,16,88406,2,31,88406,114,45,159,3919,523,4442,3110,2404,261894,2001,130.89999389648438,4442,261894,1.7000000476837158
2021,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,7186,0,7186,7302,0,7302,0,0,0,0,0,0,7,0,7,430,0,430,333,0,7302,546,13.399999618530272,430,7302,6.300000190734863
2021,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,11904,15,11919,14069,15,14084,0,0,0,0,0,0,0,0,0,387,0,387,352,0,14084,1468,9.600000381469728,387,14084,2.799999952316284
2021,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,10383,0,10383,11670,0,11670,0,0,0,0,0,0,0,0,0,477,0,477,0,0,11670,910,12.800000190734863,477,11670,4.300000190734863
2021,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,5829,0,5829,6974,0,6974,0,0,0,0,0,0,0,0,0,208,0,208,207,0,6974,47,148.39999389648438,208,6974,3.0999999046325684
2021,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,3863,0,3863,5163,0,5163,0,0,0,0,0,0,0,0,0,257,0,257,231,0,5163,29,178.0,257,5163,5.199999809265137
2021,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,6112,0,6112,19048,0,19048,0,0,0,0,0,0,0,0,0,822,0,822,587,0,19048,2144,8.899999618530273,822,19048,4.5
2021,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,4327,0,4327,5685,0,5685,0,0,0,0,0,0,4,0,4,720,0,720,510,0,5685,125,45.5,720,5685,14.5
2021,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,2765,0,2765,2765,0,2765,0,0,0,0,0,0,0,0,0,302,0,302,302,0,2765,80,34.599998474121094,302,2765,12.300000190734863
2021,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,9578,0,9578,11658,0,11658,0,0,2080,0,0,2080,15,0,15,252,0,252,252,0,11658,277,42.09999847412109,252,11658,2.200000047683716
2021,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,7714,0,7714,7714,0,7714,0,0,2080,0,0,2080,0,0,0,0,0,0,0,3,7714,888,8.699999809265137,0,7714,0.0
2021,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,6196,0,6196,7943,0,7943,0,0,0,0,0,0,16,0,16,284,0,284,284,0,7943,519,15.300000190734863,284,7943,3.700000047683716
2021,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,5485,0,5485,9137,0,9137,0,0,0,0,0,0,1,0,1,346,0,346,337,0,9137,729,12.5,346,9137,3.900000095367432
2021,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,0,0,0,5034,0,5034,0,0,0,0,0,0,0,0,0,0,0,0,0,382,5034,226,22.299999237060547,0,5034,0.0
2021,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,11604,0,11604,14396,0,14396,0,0,0,0,0,0,1,0,1,362,0,362,280,0,14396,847,17.0,362,14396,2.5999999046325684
2021,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,5075,7,5082,5540,9,5549,0,0,0,0,0,0,0,0,0,384,540,924,923,75,5549,18,308.29998779296875,924,5549,20.0
2021,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,4446,0,4446,4446,0,4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4446,137,32.5,0,4446,0.0
2021,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,2500,0,2500,4291,0,4291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4291,236,18.200000762939453,0,4291,0.0
2021,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,4662,0,4662,4809,0,4809,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4809,486,9.899999618530272,0,4809,0.0
2021,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,2500,0,2500,7391,0,7391,0,0,0,0,0,0,11,0,11,186,0,186,186,0,7391,530,13.899999618530272,186,7391,2.5999999046325684
2021,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,12204,0,12204,13876,0,13876,0,0,0,0,0,0,37,0,37,200,0,200,0,0,13876,706,19.700000762939453,200,13876,1.5
2021,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,6690,0,6690,7957,0,7957,0,0,0,0,0,0,0,0,0,124,0,124,124,0,7957,217,36.70000076293945,124,7957,1.600000023841858
2021,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,1637,0,1637,2897,0,2897,0,0,0,0,0,0,0,0,0,0,575,575,11,0,2897,54,53.59999847412109,575,2897,24.799999237060547
2021,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,13631,0,13631,13631,0,13631,0,0,0,0,0,0,0,0,0,123,0,123,123,0,13631,873,15.600000381469728,123,13631,0.8999999761581421
2021,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,8053,0,8053,10329,0,10329,0,0,0,0,0,0,0,0,0,111,0,111,83,0,10329,722,14.300000190734863,111,10329,1.100000023841858
2021,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,18135,3,18138,23066,3,23069,0,0,0,0,0,0,30,0,30,872,0,872,742,0,23069,1497,15.399999618530272,872,23069,3.900000095367432
2021,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,3248,0,3248,4108,0,4108,0,0,0,0,0,0,0,0,0,301,0,301,301,0,4108,390,10.5,301,4108,7.900000095367432
2021,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,7590,0,7590,9364,0,9364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9364,700,13.399999618530272,0,9364,0.0
2021,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,5354,200,5554,5354,200,5554,0,0,0,0,0,0,0,0,0,123,0,123,121,0,5554,539,10.300000190734863,123,5554,2.299999952316284
2021,427,한국학대학원,대학원대학,국립,경기,-,206128,77770,283898,338492,149010,487502,11,19,4995,0,30,4995,221,99,320,3322,4267,7589,5522,0,487502,269,1812.300048828125,7589,487502,1.600000023841858
2021,428,한국항공대학교,대학,사립,경기,C그룹,130123,103599,233722,199758,117233,316991,8,12,124887,0,20,124887,69,28,97,4478,270,4748,4603,0,316991,4445,71.30000305175781,4748,316991,1.5
2021,429,한남대학교,대학,사립,대전,A그룹,362620,151714,514334,741346,244682,986028,11,24,121911,0,35,121911,257,8,265,8336,2524,10860,7146,0,986028,12164,81.0999984741211,10860,986028,1.100000023841858
2021,430,한동대학교,대학,사립,경북,C그룹,117893,97655,215548,169856,120088,289944,19,10,86181,0,29,86181,59,64,123,4136,2379,6515,5292,0,289944,4275,67.80000305175781,6515,289944,2.299999952316284
2021,431,한라대학교,대학,사립,강원,C그룹,121221,56374,177595,184358,56879,241237,14,8,142696,5,27,142696,105,13,118,5914,1563,7477,7208,0,241237,3771,64.0,7477,241237,3.200000047683716
2021,432,한려대학교,대학,사립,전남,C그룹,35666,0,35666,97629,0,97629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97629,402,242.8999938964844,0,97629,0.0
2021,433,한림국제대학원대학교,대학원대학,사립,서울,-,2147,1222,3369,3515,1306,4821,0,0,0,0,0,0,0,0,0,35,57,92,52,0,4821,253,19.100000381469727,92,4821,1.899999976158142
2021,434,한림대학교,대학,사립,강원,B그룹,284914,151166,436080,570280,276900,847180,24,14,59079,0,38,59079,337,57,394,6532,3338,9870,6505,0,847180,8508,99.5999984741211,9870,847180,1.2000000476837158
2021,435,한림성심대학교,전문대학,사립,강원,B그룹,82417,3768,86185,154395,5452,159847,7,7,53925,0,14,53925,65,0,65,686,244,930,827,0,159847,3012,53.09999847412109,930,159847,0.6000000238418579
2021,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,437,한반도국제대학원대학교,대학원대학,사립,서울,-,11400,1492,12892,11572,1501,13073,0,0,0,0,0,0,0,0,0,37,31,68,68,0,13073,62,210.8999938964844,68,13073,0.5
2021,438,한북대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,439,한서대학교,대학,사립,충남,B그룹,228724,259846,488570,357693,349847,707540,14,15,51139,5,34,51139,127,37,164,16693,1308,18001,15673,0,707540,7456,94.9000015258789,18001,707540,2.5999999046325684
2021,440,한성대학교,대학,사립,서울,B그룹,423418,144079,567497,576310,173169,749479,17,20,109821,6,43,109821,105,45,150,15434,972,16406,14829,8977,749479,7443,100.6999969482422,16406,749479,2.200000047683716
2021,441,한세대학교,대학,사립,경기,C그룹,140271,92493,232764,256522,100891,357413,8,15,83469,2,25,83469,188,36,224,4150,622,4772,4224,0,357413,3405,105.0,4772,357413,1.399999976158142
2021,442,한신대학교,대학,사립,경기,B그룹,203444,98428,301872,382375,146923,529298,15,12,52619,0,27,52619,235,59,294,6615,2181,8796,6947,7,529298,5623,94.0999984741211,8796,529298,1.7000000476837158
2021,443,한양대학교,대학,사립,서울,A그룹,630904,450438,1081342,1099228,650246,1749474,50,72,378256,5,127,378256,454,254,708,24925,11834,36759,33712,0,1749474,22628,77.30000305175781,36759,1749474,2.0999999046325684
2021,444,한양대학교(ERICA),대학,사립,경기,A그룹,419378,143652,563030,745908,258959,1004867,17,16,312550,2,35,312550,94,82,176,18833,4736,23569,22688,15690,1004867,10462,96.0,23569,1004867,2.400000095367432
2021,445,한양여자대학교,전문대학,사립,서울,A그룹,101462,58085,159547,208681,65176,273857,11,7,198048,3,21,198048,134,7,141,9731,100,9831,5059,0,273857,6680,41.0,9831,273857,3.700000047683716
2021,446,한영대학교,전문대학,사립,전남,C그룹,32425,402,32827,47338,756,48094,0,2,2,0,2,2,78,0,78,1395,4501,5896,4932,0,48094,1372,35.099998474121094,5896,48094,14.0
2021,447,한일장신대학교,대학,사립,전북,C그룹,103502,19230,122732,188723,26324,215047,10,8,13140,0,18,13140,71,7,78,2559,156,2715,2117,0,215047,1274,168.8000030517578,2715,215047,1.2999999523162842
2021,448,한중대학교,대학,사립,강원,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,449,합동신학대학원대학교,대학원대학,사립,경기,-,72673,62348,135021,106961,76592,183553,4,13,42485,0,17,42485,126,75,201,1611,3555,5166,3095,0,183553,312,588.2999877929688,5166,183553,2.900000095367432
2021,450,해군사관학교,기타,기타,경남,-,167370,60236,227606,203775,59560,263335,14,13,61214,1,28,61214,194,21,215,7114,1987,9101,8612,0,263335,0,0.0,9101,263335,3.5999999046325684
2021,451,협성대학교,대학,사립,경기,C그룹,189372,114170,303542,285764,153867,439631,6,16,102977,5,27,102977,204,32,236,5150,1663,6813,5516,0,439631,4562,96.4000015258789,6813,439631,1.600000023841858
2021,452,혜전대학교,전문대학,사립,충남,B그룹,100874,4067,104941,170400,4852,175252,0,1,7946,1,2,7946,78,0,78,1975,57,2032,951,0,175252,2635,66.5,2032,175252,1.2000000476837158
2021,453,호남대학교,대학,사립,광주,B그룹,245310,173192,418502,440207,282074,722281,13,17,114223,4,34,114223,176,62,238,16342,1620,17962,14338,0,722281,7789,92.6999969482422,17962,722281,2.5999999046325684
2021,454,호남신학대학교,대학,사립,광주,C그룹,81297,92481,173778,113198,97741,210939,3,12,78263,0,15,78263,200,32,232,15954,296,16250,16223,803,210939,954,221.1000061035156,16250,210939,8.300000190734863
2021,455,호산대학교,전문대학,사립,경북,C그룹,53451,384,53835,85098,583,85681,6,5,11275,0,11,11275,54,0,54,1077,36,1113,1094,0,85681,1923,44.59999847412109,1113,85681,1.2999999523162842
2021,456,호서대학교,대학,사립,충남,A그룹,353652,268431,622083,765032,364922,1129954,16,28,246287,7,51,246287,225,2,227,14108,4091,18199,14120,0,1129954,14217,79.5,18199,1129954,1.600000023841858
2021,457,호원대학교,대학,사립,전북,B그룹,256594,79899,336493,394898,96726,491624,15,11,90784,3,29,90784,153,3,156,11585,579,12164,10885,16557,491624,5436,90.4000015258789,12164,491624,2.5
2021,458,홍익대학교,대학,사립,서울,A그룹,923776,295478,1219254,1551196,407933,1959129,47,48,134342,11,106,134342,783,221,1004,35252,6804,42056,37801,69297,1959129,21802,89.9000015258789,42056,1959129,2.200000047683716
2021,459,화성의과학대학교,대학,사립,경기,C그룹,9258,5,9263,12354,5,12359,1,1,0,0,2,0,0,0,0,0,0,0,0,0,12359,569,21.700000762939453,0,12359,0.0
2021,460,화신사이버대학교,대학,사립,부산,C그룹,5794,0,5794,20619,0,20619,0,0,5794,0,0,5794,0,0,0,435,300,735,317,0,20619,1397,14.800000190734863,735,20619,3.700000047683716
2021,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,31988,33022,65010,40501,39084,79585,7,7,5914,0,14,5914,79,77,156,1230,631,1861,1656,202,79585,400,199.0,1861,79585,2.400000095367432
