YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_20A,BG3Y_MCS_21B,BG3Y_MCS_22C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2022,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,4477,0,4477,4477,0,4477,0,0,0,0,0,0,0,0,0,31,0,31,31,0,4477,118,37.900001525878906,31,4477,.699999988079071,10526.400390625,2078,144,10526.400390625,5564,1.899999976158142,13275463230,19165300,823000,0,4564000,2620380,0,0,27172680,14402937521,22000000,1000000,0,4600000,2600000,0,0,30200000,27172680,1484,18310.4,27172680,13275463230,.2,27968245,27784220,27172680,-1.4,3016,3016,0,78,255,73,11,3433,3043,3043,0,81,262,73,3,3462,0,14621,1353,0,44,47,11,1455,22053,0,747,723,268,23791,0,0,0,0,0,1,0,3,0,11,435,0,0,22053,3016,7.300000190734863,14621,3016,4.800000190734863,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,0,0,0,0,0,1,2,0,1,4,91,9,19.299999237060547,6,3,1,0,0,3000,1.2999999523162842,3,0,3000,1,110.3000030517578,4,0,27.600000381469727
2022,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,2500,0,2500,4317,0,4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317,200,21.600000381469727,0,4317,0,3292.800048828125,547,27,3292.800048828125,2582,1.2999999523162842,36345231211,133493090,1260000,4662630,64003000,8253383,0,25068070,236740173,42898323319,127000000,1260000,4000000,67000000,8000000,0,25000000,232260000,236740173,4001,59170.3,236740173,36345231211,.7,240516789,234761563,236740173,-.8,1484,1484,0,46,71,29,0,1630,1261,1261,0,42,63,30,0,1396,0,65,0,0,11,3,0,14,121,0,45,109,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1484,.1000000014901161,65,1484,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,150.5,22,74,19,2,0,2,0,1652,2.200000047683716,2,2,1652,2.400000095367432,224.5,2,2,56.09999847412109
2022,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,4660,0,4660,4786,0,4786,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4786,417,11.5,0,4786,0,23899.099609375,2787,146,23899.099609375,17198,1.399999976158142,59575927855,110218960,35190530,9776000,23787000,4222000,0,3300000,186494490,70521198000,110000000,34100000,10000000,25000000,4400000,0,3500000,187000000,186494490,5927,31465.2,186494490,59575927855,.3,241922260,190035270,186494490,-11.7,4001,3777,224,152,93,135,156,4537,4055,3852,203,148,100,141,164,4608,0,29097,879,12,74,68,19,1052,32398,596,1051,1507,316,35868,0,0,21,25,2,32,13,31,7,29,744,0,0,32994,4001,8.199999809265137,29097,4001,7.300000190734863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,0,0,0,534,0,0,0,0,0
2022,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,2500,0,2500,7757,0,7757,0,0,0,0,0,0,11,0,11,282,0,282,282,0,7757,489,15.899999618530272,282,7757,3.799999952316284,12274,1402,33,12274,7613,1.600000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5927,5927,0,156,261,130,0,6474,5943,5943,0,158,281,114,0,6496,0,50654,345,0,163,53,0,561,2942,0,1725,691,0,5358,0,0,482,177,12,0,0,10,0,0,0,0,0,2942,5927,.5,50654,5927,8.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,51,6,25.5,8,0,1,0,0,1303,.6000000238418579,0,0,1303,0,76.5,1,0,76.5
2022,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,12204,0,12204,14063,0,14063,0,0,0,0,0,0,37,0,37,187,0,187,0,0,14063,540,26,187,14063,1.2999999523162842,5665,679,2,5665,4569,1.2000000476837158,24988339263,44012520,2190480,0,4756000,0,0,0,50959000,24819136000,45077000,2700000,0,4700000,0,0,0,52477000,50959000,2343,21749.5,50959000,24988339263,.2,44487120,51924060,50959000,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,701,1.100000023841858,0,1,701,1.399999976158142,0,0,1,0
2022,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,6890,0,6890,8158,0,8158,0,0,0,0,0,0,0,0,0,201,0,201,201,0,8158,172,47.400001525878906,201,8158,2.5,8168.5,1598,199,8168.5,7114,1.100000023841858,31672261099,63941940,252000,931610,0,5989000,0,0,71114550,30830276000,63000000,600000,0,0,0,0,0,63600000,71114550,3013,23602.6,71114550,31672261099,.2,100839400,91631560,71114550,-15.8,2343,2343,0,59,174,69,117,2762,2372,2372,0,58,192,74,124,2820,0,2949,213,0,16,19,6,254,3936,0,229,115,18,4298,0,0,50,80,50,2,0,1,0,0,0,0,0,3936,2343,1.7000000476837158,2949,2343,1.2999999523162842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0,0,0
2022,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,2585,0,2585,3190,0,3190,0,0,0,0,0,0,0,0,0,269,25,294,285,0,3190,41,77.80000305175781,294,3190,10.199999809265137,10209.7998046875,1615,60,10209.7998046875,7400,1.399999976158142,44679886637,98254560,17465760,3930390,20203200,4421740,0,5500000,149775650,46572898000,94000000,20000000,6000000,21000000,5300000,0,5500000,151800000,149775650,4333,34566.3,149775650,44679886637,.3,149611347,128737780,149775650,1.2,3013,3013,0,92,184,57,0,3346,2630,2630,0,87,190,57,0,2964,0,6195,239,0,33,32,0,304,1805,0,446,710,3431,6392,0,0,0,0,0,0,0,0,0,12,230,0,0,1805,3013,.6000000238418579,6195,3013,2.0999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,68,0,0,0,0,0
2022,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,4105,809,4914,4105,809,4914,0,0,0,0,0,0,0,0,0,60,60,120,120,0,4914,0,0,120,4914,2.5,216,35,9,216,338,.6000000238418579,160216758671,270278318,6645880,2924600,481362724,79782188,0,61330000,902323710,167485862000,227480000,5400000,1500000,392000000,46000000,0,42000000,714380000,902323710,15773,57206.9,902323710,160216758671,.6,957648776,947398540,902323710,-2.9,4333,4333,0,134,290,166,50,4973,4102,4102,0,133,287,169,44,4735,0,10140,1043,0,46,48,14,1151,5601,0,407,359,7809,14176,0,0,0,1,2,2,0,0,0,0,0,0,0,5601,4333,1.2999999523162842,10140,4333,2.299999952316284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,0,0,0,1820,0,0,0,0,0
2022,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,13631,0,13631,13631,0,13631,0,0,0,0,0,0,0,0,0,103,0,103,103,0,13631,840,16.200000762939453,103,13631,.800000011920929,0,0,0,0,0,0,75563498051,44322200,14941260,0,11364000,10468859,0,0,81096319,57233279022,35000000,0,0,12000000,13000000,0,0,60000000,81096319,3173,25558.2,81096319,75563498051,.1,128315582,103977167,81096319,-20.5,15773,14913,860,573,493,346,1300,18485,15406,14514,892,569,498,256,1232,17961,0,289726,2927,121,262,103,139,3552,33411,1493,4720,2029,4142,45795,0,0,2509,2066,1538,46,412,54,117,55,97,9,6691,34904,15773,2.200000047683716,289726,15773,18.39999961853028,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,23,34.79999923706055,0,0,23,0,0,0,0,0
2022,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,10451,0,10451,10450,0,10450,0,0,0,0,0,0,0,0,0,90,0,90,90,90,10450,696,15,90,10450,.8999999761581421,15371,2327,145,15371,9619,1.600000023841858,19964371459,3000000,0,0,0,3600000,0,0,6600000,19718020022,5160000,0,0,0,3600000,0,0,8760000,6600000,3375,1955.6,6600000,19964371459,0,9996740,9078000,6600000,-18.2,3173,3173,0,135,153,70,104,3635,2559,2559,0,131,144,68,115,3017,0,2522,262,0,23,13,8,306,1851,0,383,204,82,2520,0,0,9,41,6,0,0,0,0,22,538,0,0,1851,3173,.6000000238418579,2522,3173,.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,132,0,0,0,0,0
2022,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,352,0,352,2385,0,2385,0,0,0,0,0,0,0,0,0,51,0,51,0,84,2385,0,0,51,2385,2.200000047683716,4501.7998046875,589,50,4501.7998046875,5788,.800000011920929,5582224563,11260280,923000,0,6224000,9100000,0,0,27507280,6355861200,11500000,1000000,0,6500000,10000000,0,0,29000000,27507280,387,71078.2,27507280,5582224563,.5,18467469,33771690,27507280,32.2,3375,3375,0,21,172,62,0,3630,3300,3300,0,18,161,60,0,3539,0,841,178,0,13,11,0,202,891,0,56,73,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,891,3375,.3000000119209289,841,3375,.2000000029802322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0
2022,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,18135,0,18135,17389,0,17389,0,0,0,0,0,0,30,0,30,872,0,872,742,0,17389,1379,12.600000381469728,872,17389,5.300000190734863,12927,1818,54,12927,6694,1.899999976158142,75530159217,108302290,504000,2193210,13648260,4605600,0,0,129253360,76440894410,80740000,300000,2000000,15200000,8800000,0,0,107040000,129253360,5422,23838.7,129253360,75530159217,.2,151615730,120684000,129253360,-6.7,387,351,36,17,33,30,18,485,394,337,57,17,35,24,2,472,0,11320,148,16,7,8,2,181,859,153,61,68,37,1178,0,0,145,80,16,4,3,0,2,6,164,4,95,1012,387,2.5999999046325684,11320,387,29.299999237060547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,240,0,0,0,0,0
2022,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,2355,0,2355,2382,0,2382,0,0,0,0,0,0,0,0,0,93,0,93,93,0,2382,98,24.299999237060547,93,2382,4.099999904632568,14133.5,2579,168,14133.5,19946,.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5422,5422,0,159,342,82,0,6005,5341,5341,0,154,362,77,0,5934,0,24700,898,0,40,10,0,948,5814,0,386,146,5030,11376,0,0,500,100,3,0,0,0,0,68,1203,0,0,5814,5422,1.100000023841858,24700,5422,4.599999904632568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0,0,0,734,0,0,0,0,0
2022,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,4608,0,4608,5632,0,5632,0,0,2683,0,0,2683,0,0,0,191,0,191,0,0,5632,404,13.899999618530272,191,5632,3.5,1185.4000244140625,310,18,1185.4000244140625,3043,.4000000059604645,192380454424,529779149,18062840,0,100250000,56182922,0,32500000,736774911,197929780000,550000000,27700000,15000000,1120000000,142000000,0,424861000,2279561000,736774911,16343,45082,736774911,192380454424,.4,2140096591,508077959,736774911,-15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,457,0,0,0,0,0
2022,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,7590,0,7590,9364,0,9364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9364,583,16.100000381469727,0,9364,0,2013,266,0,2013,1261,1.600000023841858,78851845884,113523640,3491000,0,7502000,1670000,0,28128000,154314640,73186274000,105354000,11680000,0,7652000,1670000,0,32895000,159251000,154314640,6578,23459.2,154314640,78851845884,.2,201347150,171362510,154314640,-12.4,16343,13938,2405,530,1119,383,6693,25068,16020,13676,2344,513,1134,402,5593,23662,0,203540,3319,558,337,248,799,5261,39514,6505,7317,3690,10338,67364,0,0,2917,32094,1805,122,204,401,519,107,225,29,4932,46019,16343,2.799999952316284,203540,16343,12.5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,709,1.7999999523162842,0,0,709,0,0,1,1,0
2022,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,5429,200,5629,5429,200,5629,0,0,0,0,0,0,0,0,0,75,0,75,75,12,5629,454,12.399999618530272,75,5629,1.399999976158142,5625.2001953125,1034,35,5625.2001953125,4055,1.399999976158142,89943849290,164351288,26997353,10030565,106802342,149629305,0,57760000,515570853,91762286000,155000000,26845000,8000000,108436000,142462000,0,62900000,503643000,515570853,7964,64737.7,515570853,89943849290,.6,501080999,510936625,515570853,1.4,6578,6578,0,187,487,110,134,7496,6694,6694,0,184,531,110,0,7519,0,5160,481,0,85,95,1,662,2717,0,1471,947,6667,11802,0,0,83,65,24,4,65,1,2,6,73,2,2071,2717,6578,.4000000059604645,5160,6578,.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,177,0,0,0,0,0
2022,427,한국학대학원,대학원대학,국립,경기,-,216185,102873,319058,344377,150461,494838,14,16,62204,0,30,62204,224,92,316,6280,3011,9291,6751,0,494838,262,1888.699951171875,9291,494838,1.899999976158142,5827,1000,59,5827,5943,1,7302731808,20837580,258000,0,15010000,7594000,0,0,43699580,7713591000,22000000,300000,1000000,15500000,8500000,0,0,47300000,43699580,499,87574.3,43699580,7302731808,.6,42669230,43964120,43699580,1.2,7964,7267,697,297,628,122,198,9209,7866,7120,746,290,639,127,352,9274,0,81197,1489,159,176,51,146,2021,19041,2988,3369,1079,2137,28614,0,0,63,627,28,228,171,287,27,77,894,4,307,22029,7964,2.799999952316284,81197,7964,10.199999809265137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,0,0,0,808,0,0,0,0,0
2022,428,한국항공대학교,대학,사립,경기,C그룹,132140,103775,235915,201919,117456,319375,9,11,136182,0,20,136182,62,16,78,2139,245,2384,2294,0,319375,4405,72.5,2384,319375,.800000011920929,0,0,0,0,0,0,24559751387,28390020,510000,0,8545806,0,0,12500000,49945826,20927097000,34450000,550000,0,14000000,0,0,0,49000000,49945826,2310,21621.6,49945826,24559751387,.2,49939033,50685770,49945826,0,499,499,0,20,39,29,16,603,492,492,0,19,33,23,3,570,0,17260,114,0,10,7,4,135,2089,0,87,139,12,2327,0,0,48,59,239,0,6,26,0,41,227,0,0,2089,499,4.199999809265137,17260,499,34.599998474121094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0
2022,429,한남대학교,대학,사립,대전,A그룹,369139,151921,521060,752168,244978,997146,19,22,134785,0,41,134785,227,8,235,8447,2865,11312,6895,0,997146,11959,83.4000015258789,11312,997146,1.100000023841858,6133,425,84,6133,2372,2.5999999046325684,9359522165,9657850,2080000,191840,0,7703000,0,0,19632690,12538706522,8800000,1624000,200000,0,8376000,0,0,19000000,19632690,844,23261.5,19632690,9359522165,.2,22299800,20274460,19632690,-6.1,2310,2310,0,70,80,38,0,2498,2329,2329,0,68,84,37,0,2518,0,2498,61,0,8,32,0,101,289,0,43,400,0,732,0,0,0,7,1,3,3,0,0,8,63,0,0,289,2310,.1000000014901161,2498,2310,1.100000023841858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,131,3.799999952316284,0,0,131,0,0,1,1,0
2022,430,한동대학교,대학,사립,경북,C그룹,122278,105305,227583,176209,127904,304113,25,12,47446,1,38,47446,58,48,106,3971,10199,14170,12980,0,304113,4352,69.9000015258789,14170,304113,4.900000095367432,2555,300,25,2555,2630,1,96113501190,259122561,18575914,6683360,99242247,31815918,0,52560000,468000000,90583967000,236000000,21000000,6240000,109000000,40000000,0,60000000,472240000,468000000,8644,54141.6,468000000,96113501190,.5,500000000,500000000,468000000,-3.2,844,844,0,31,63,43,0,981,842,842,0,30,61,42,0,975,0,15000,72,0,20,11,0,103,652,0,193,118,0,963,0,0,0,0,0,0,0,0,0,0,0,0,0,652,844,.800000011920929,15000,844,17.799999237060547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,165,0,0,0,0,0
2022,431,한라대학교,대학,사립,강원,C그룹,125529,61443,186972,188883,61949,250832,17,11,155112,5,33,155112,102,11,113,9132,463,9595,9377,0,250832,3448,72.69999694824219,9595,250832,4,2644.5,479,43,2644.5,4102,.6000000238418579,32728730361,59961936,5287420,0,9475000,0,0,6216800,80941156,40447865000,59000000,6000000,1000000,10000000,0,0,5000000,81000000,80941156,2726,29692.3,80941156,32728730361,.2,79993095,80565844,80941156,.6,8644,8086,558,310,388,208,603,10153,8529,7936,593,291,411,191,1077,10499,0,31456,1766,122,164,124,136,2312,21096,2121,4621,2913,5359,36110,0,0,1860,2748,36,177,280,282,38,123,2575,0,0,23217,8644,2.700000047683716,31456,8644,3.5999999046325684,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,407,2.5,1,0,407,2.5,0,0,0,0
2022,432,한려대학교,대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13854.400390625,2930,98,13854.400390625,15406,.8999999761581421,176011448041,516100733,9943494,0,163771190,107517392,0,79707747,877040556,204706706000,460196000,25700000,11700000,140000000,106692000,0,43200000,787488000,877040556,14227,61646.2,877040556,176011448041,.5,823472077,823471884,877040556,3.3,2726,2726,0,77,160,48,215,3226,2841,2841,0,75,171,51,193,3331,0,8685,685,0,32,35,27,779,4128,0,438,302,169,5037,0,0,50,10,50,0,0,1,0,0,0,4,125,4128,2726,1.5,8685,2726,3.200000047683716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,494,0,0,0,0,0
2022,433,한림국제대학원대학교,대학원대학,사립,서울,-,2194,1224,3418,3562,1308,4870,0,0,0,0,0,0,0,0,0,24,4,28,26,0,4870,245,19.89999961853028,28,4870,.6000000238418579,3784.10009765625,637,53,3784.10009765625,2559,1.5,47559677518,71215970,1242190,0,0,1706740,0,32855100,107020000,45273360000,52060000,816000,1281000,0,1800000,0,26691000,82648000,107020000,4865,21997.9,107020000,47559677518,.2,124963998,126615000,107020000,-7.1,14227,11882,2345,492,472,247,128,15566,14166,11767,2399,488,452,283,134,15523,0,5030,624,502,199,140,24,1489,59059,7594,3470,1870,272,72265,0,0,125,588,137,54,65,116,77,67,292,5,552,66653,14227,4.699999809265137,5030,14227,.4000000059604645,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,533,1.5,0,0,533,0,0,1,0,0
2022,434,한림대학교,대학,사립,강원,B그룹,284771,152833,437604,578065,280979,859044,28,17,70164,0,45,70164,363,16,379,8739,3125,11864,7315,0,859044,8500,101.0999984741211,11864,859044,1.399999976158142,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4865,4865,0,161,368,106,0,5500,4394,4394,0,153,392,50,12,5001,0,750,125,0,61,41,21,248,13015,0,717,743,30,14505,0,0,12,50,24,1,0,8,0,44,92,0,0,13015,4865,2.700000047683716,750,4865,.2000000029802322,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,183,4.400000095367432,0,0,183,0,0,1,0,0
2022,435,한림성심대학교,전문대학,사립,강원,B그룹,71394,4791,76185,146534,7703,154237,14,7,64466,0,21,64466,47,0,47,3576,331,3907,3014,6467,154237,2780,55.5,3907,154237,2.5999999046325684,744.7000122070312,167,16,744.7000122070312,394,1.899999976158142,12117710774,0,1044800,0,0,0,0,0,1044800,11823555067,5000000,1000000,0,0,0,0,0,6000000,1044800,1071,975.5,1044800,12117710774,0,9971690,9992530,1044800,-44.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,48,10.399999618530272,0,0,48,0,0,0,1,0
2022,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4360,889,41,4360,5341,.800000011920929,1343959147,2775600,5717800,0,0,0,0,0,8493400,1590744377,6000000,1000000,0,0,0,0,0,7000000,8493400,51,166537.3,8493400,1343959147,.6,9951712,9331908,8493400,-7.6,1071,1071,0,33,83,33,9,1229,1084,1084,0,32,88,31,0,1235,0,9100,184,0,18,5,0,207,839,0,25,8,13,885,0,0,0,0,0,0,0,0,0,0,0,0,0,839,1071,.800000011920929,9100,1071,8.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,5,160,0,0,5,0,0,0,0,0
