Year,ID,SchName,SchType,FoundType,Region,UnivScale,VolunteerUserCnt_VolunteerTC_PrevYear_StCount,VolunteerUserCnt_VolunteerTC_PrevYear_Undergrad,VolunteerUserCnt_VolunteerTC_PrevYear_GradSt,VolunteerUserCnt_VolunteerTC_PrevYear_FullFaculty,VolunteerUserCnt_VolunteerTC_PrevYear_PartFaculty,VolunteerUserCnt_VolunteerTC_PrevYear_Staff,VolunteerUserCnt_VolunteerTC_PrevYear_Other,VolunteerUserCnt_VolunteerTC_PrevYear_TotalSum,VolunteerUserCnt_VolunteerTC_CurrYear_StCount,VolunteerUserCnt_VolunteerTC_CurrYear_Undergrad,VolunteerUserCnt_VolunteerTC_CurrYear_GradSt,VolunteerUserCnt_VolunteerTC_CurrYear_FullFaculty,VolunteerUserCnt_VolunteerTC_CurrYear_PartFaculty,VolunteerUserCnt_VolunteerTC_CurrYear_Staff,VolunteerUserCnt_VolunteerTC_CurrYear_Other,VolunteerUserCnt_VolunteerTC_CurrYear_TotalSum,VolunteerUserCnt_DeptCnt,VolunteerUserCnt_UserCnt_LibUserCnt,LoanStatus_LoanUserCnt_Undergrad,LoanStatus_LoanUserCnt_GradSt,LoanStatus_LoanUserCnt_Faculty,LoanStatus_LoanUserCnt_Staff,LoanStatus_LoanUserCnt_Other,LoanStatus_LoanUserCnt_TotalSum,LoanStatus_LoanBookCnt_Undergrad,LoanStatus_LoanBookCnt_GradSt,LoanStatus_LoanBookCnt_Faculty,LoanStatus_LoanBookCnt_Staff,LoanStatus_LoanBookCnt_Other,LoanStatus_LoanBookCnt_TotalSum,RefCollab_RefBefore2010_Request,RefCollab_RefBefore2010_Provided,RefCollab_RefAfter2010_Consultation,RefCollab_RefAfter2010_Phone,RefCollab_RefAfter2010_Online,RefCollab_RefLoan_Request,RefCollab_RefLoan_Provided,RefCollab_RefCopy_Request,RefCollab_RefCopy_Provided,UserEdu_OnsiteEduUser_EduCount,UserEdu_OnsiteEduUser_EduPartCnt,UserEdu_RemoteEduUser_EduCount,UserEdu_RemoteEduUser_EduPartCnt,LoanPerSt_LoanBookCnt,LoanPerSt_StCountPrev,LoanPerSt_LoanPerSt,VisitPerSt_VisitCnt,VisitPerSt_StCountPrev,VisitPerSt_VisitPerSt
2021,318,장안대학교,전문대학,사립,경기,B그룹,5535,5535,0,150,298,40,73,6096,4101,4101,0,434,289,39,74,4937,0,29763,245,0,53,68,12,378,5177,0,804,1037,308,7326,0,0,460,676,45184,5,1,7,1,0,0,31,603,5177,5535,0.8999999761581421,29763,5535,5.400000095367432
2021,319,재능대학교,전문대학,사립,인천,B그룹,3951,3951,0,96,191,83,0,4321,3674,3674,0,313,214,87,0,4288,0,71340,131,0,50,86,0,267,238,0,162,301,135,836,0,0,0,0,9,0,0,0,0,0,0,0,0,238,3951,0.1000000014901161,71340,3951,18.100000381469727
2021,320,전남과학대학교,전문대학,사립,전남,B그룹,3976,3976,0,104,200,63,0,4343,3662,3662,0,300,197,61,0,4220,0,11255,96,0,37,33,0,166,430,0,337,387,1587,2741,0,0,0,0,0,0,0,0,0,12,864,0,0,430,3976,0.1000000014901161,11255,3976,2.799999952316284
2021,321,전남대학교,대학,국립,광주,A그룹,23581,19085,4496,1265,1353,817,4588,31604,23752,18959,4793,1262,1374,902,4596,31886,0,284089,6408,2059,1050,573,1240,11330,53724,28056,20328,9986,17541,129635,0,0,7358,12894,728,773,535,884,380,2,10,237,4145,81780,23581,3.5,284089,23581,12.0
2021,322,전남도립대학교,전문대학,공립,전남,C그룹,1339,1339,0,44,133,33,502,2051,1207,1207,0,177,133,32,0,1549,0,14761,263,0,22,33,4,322,1607,0,266,468,117,2458,0,0,0,0,0,3,0,0,0,0,0,0,0,1607,1339,1.2000000476837158,14761,1339,11.0
2021,323,전북과학대학교,전문대학,사립,전북,C그룹,1717,1717,0,49,82,41,3,1892,1738,1738,0,141,92,42,11,2024,0,9726,248,0,89,190,15,542,3253,0,625,1426,96,5400,0,0,96,25,0,0,0,0,0,0,0,0,0,3253,1717,1.899999976158142,9726,1717,5.699999809265137
2021,324,전북대학교,대학,국립,전북,A그룹,21939,18364,3575,1054,1542,662,4347,29544,21919,18153,3766,1060,1535,751,3916,29181,0,212527,4951,1194,549,355,689,7738,35604,13004,8961,4869,7664,70102,0,0,5592,9398,801,472,263,1684,1888,31,238,92,3694,48608,21939,2.200000047683716,212527,21939,9.699999809265137
2021,325,전주교육대학교,대학,국립,전북,C그룹,1367,1190,177,57,172,77,243,1916,1344,1174,170,58,175,76,216,1869,0,98436,797,18,35,39,2,891,12058,347,951,1215,32,14603,0,0,2976,992,198,21,23,43,25,0,0,0,0,12405,1367,9.100000381469728,98436,1367,72.0
2021,326,전주기전대학,전문대학,사립,전북,C그룹,1743,1743,0,57,137,26,0,1963,1590,1590,0,211,152,55,0,2008,0,2080,34,0,35,14,0,83,351,0,306,58,0,715,0,0,5,3,0,0,0,0,0,0,0,0,0,351,1743,0.2000000029802322,2080,1743,1.2000000476837158
2021,327,전주대학교,대학,사립,전북,A그룹,12223,11126,1097,379,741,304,105306,118953,12444,11339,1105,419,630,387,20252,34132,0,225796,1495,200,276,263,1102,3336,3428,653,1552,908,25314,31855,0,0,1321,500,60,74,39,609,28,1,13,0,0,4081,12223,0.3000000119209289,225796,12223,18.5
2021,328,전주비전대학교,전문대학,사립,전북,B그룹,3587,3587,0,90,273,83,0,4033,3611,3611,0,357,267,143,0,4378,0,12530,450,0,32,66,0,548,2541,0,255,586,1790,5172,0,0,0,0,0,0,0,6,0,15,216,0,0,2541,3587,0.699999988079071,12530,3587,3.5
2021,329,제네바신학대학원대학교,대학원대학,사립,경기,-,9,0,9,5,1,9,50,74,7,0,7,5,0,9,53,74,0,65,0,9,3,1,4,17,0,605,21,10,19,655,0,0,6,3,0,0,0,0,0,1,9,0,0,605,9,67.19999694824219,65,9,7.199999809265137
2021,330,제주관광대학교,전문대학,사립,제주,C그룹,2106,2106,0,70,175,57,0,2408,1911,1911,0,64,159,60,314,2508,0,53221,169,0,26,29,25,249,826,0,417,476,6003,7722,0,0,51,32,2,0,0,0,0,22,469,0,0,826,2106,0.4000000059604645,53221,2106,25.299999237060547
2021,331,제주국제대학교,대학,사립,제주,C그룹,1091,928,163,60,83,45,0,1279,882,747,135,62,57,41,0,1042,0,1385,49,0,3,2,0,54,124,0,22,22,0,168,0,0,0,0,0,0,0,12,0,0,0,0,0,124,1091,0.1000000014901161,1385,1091,1.2999999523162842
2021,332,제주대학교,대학,국립,제주,A그룹,11772,9939,1833,636,866,445,943,14662,11544,9694,1850,650,929,516,965,14604,0,565067,3817,923,506,186,512,5944,29549,13278,9392,2316,16627,71162,0,0,17850,21420,3570,302,69,884,60,21,408,60,249,42827,11772,3.5999999046325684,565067,11772,48.0
2021,333,제주한라대학교,전문대학,사립,제주,A그룹,6274,6274,0,150,375,138,5390,12327,5664,5664,0,541,392,160,2619,9376,0,4872,54,0,14,11,0,79,537,0,95,145,0,777,0,0,8,41,0,0,0,41,0,1,10,2,125,537,6274,0.1000000014901161,4872,6274,0.800000011920929
2021,334,조선간호대학교,전문대학,사립,광주,C그룹,771,771,0,25,23,24,6,849,743,743,0,46,20,24,8,841,0,6264,133,0,10,22,7,172,718,0,94,168,180,1160,0,0,0,0,0,0,0,0,0,1,53,1,167,718,771,0.8999999761581421,6264,771,8.100000381469727
2021,335,조선대학교,대학,사립,광주,A그룹,21073,19469,1604,773,1137,413,5936,29332,20247,18777,1470,826,1096,402,4088,26659,0,63028,2956,361,348,132,554,4351,29367,9819,5487,1860,89279,135812,0,0,9775,10713,3095,205,816,1216,225,20,172,56,3536,39186,21073,1.899999976158142,63028,21073,3.0
2021,336,조선이공대학교,전문대학,사립,광주,B그룹,3355,3355,0,99,260,52,0,3766,3071,3071,0,350,255,70,0,3746,0,5079,324,0,55,40,12,431,2663,0,1033,401,98,4195,0,0,512,2673,0,0,0,0,0,0,0,1,281,2663,3355,0.800000011920929,5079,3355,1.5
2021,337,주안대학원대학교,대학원대학,사립,인천,-,84,0,84,7,2,7,9,109,92,0,92,9,2,8,9,120,0,1986,0,36,6,3,3,48,0,1323,141,6,49,1519,0,0,0,0,0,9,0,10,0,0,0,1,3,1323,84,15.800000190734863,1986,84,23.600000381469727
2021,338,중부대학교,대학,사립,충남,B그룹,9814,8174,1640,300,331,159,2,10606,9508,7854,1654,318,362,195,57,10440,0,31309,254,9,44,66,6,379,1230,48,430,473,10496,12677,0,0,2229,197,36,0,13,18,2,5,18,42,145,1278,9814,0.1000000014901161,31309,9814,3.200000047683716
2021,339,중앙대학교,대학,사립,서울,A그룹,29194,23764,5430,1101,1426,621,20074,52416,29731,23938,5793,1101,1421,706,17429,50388,0,1245913,6111,1671,603,359,1654,10398,55766,24503,13643,8304,40525,142741,0,0,2804,12004,1415,99,49,1260,460,4,115,87,3987,80269,29194,2.700000047683716,1245913,29194,42.70000076293945
2021,340,중앙승가대학교,대학,사립,경기,C그룹,232,147,85,15,43,36,0,326,191,125,66,18,36,37,0,282,0,1648,68,30,5,12,0,115,200,339,12,92,0,643,0,0,80,120,0,1,1,1,1,8,160,0,0,539,232,2.299999952316284,1648,232,7.099999904632568
2021,341,중원대학교,대학,사립,충북,C그룹,4290,4068,222,140,110,158,173,4871,4157,3935,222,147,121,165,135,4725,0,10650,75,8,32,43,6,164,281,72,341,539,2954,4187,0,0,0,0,0,11,0,7,0,0,0,12,53,353,4290,0.1000000014901161,10650,4290,2.5
2021,342,진주교육대학교,대학,국립,경남,C그룹,1697,1330,367,67,149,89,40,2042,1686,1329,357,68,148,85,40,2027,0,138369,836,37,45,25,5,948,7104,289,717,412,54,8576,0,0,405,675,3,19,1,46,1,0,0,0,0,7393,1697,4.400000095367432,138369,1697,81.5
2021,343,진주보건대학교,전문대학,사립,경남,B그룹,2878,2878,0,78,133,33,0,3122,2701,2701,0,214,134,33,0,3082,0,95292,1965,0,45,34,0,2044,4713,0,715,291,13,5732,0,0,0,0,0,0,0,0,0,32,811,0,0,4713,2878,1.600000023841858,95292,2878,33.099998474121094
2021,344,차의과학대학교,대학,사립,경기,C그룹,3423,2281,1142,443,190,107,198,4361,3308,2228,1080,461,253,127,0,4149,0,8334,151,155,41,47,20,414,415,986,459,299,4469,6628,0,0,3710,4642,4089,0,112,626,0,99,627,17,140,1401,3423,0.4000000059604645,8334,3423,2.400000095367432
2021,345,창신대학교,대학,사립,경남,C그룹,2124,1896,228,90,138,49,0,2401,2048,1804,244,85,136,57,0,2326,0,14000,342,4,45,24,4,419,1657,71,1155,422,21,3326,0,0,12,50,1,13,0,36,0,9,172,4,174,1728,2124,0.800000011920929,14000,2124,6.599999904632568
2021,346,창원문성대학교,전문대학,사립,경남,C그룹,2712,2712,0,84,106,45,70,3017,2006,2006,0,181,104,46,63,2400,0,2600,154,0,18,23,8,203,611,0,361,386,45,1403,0,0,10,50,0,0,0,0,0,0,0,0,0,611,2712,0.2000000029802322,2600,2712,1.0
2021,347,청강문화산업대학교,전문대학,사립,경기,B그룹,3842,3842,0,107,216,95,5,4265,3424,3424,0,316,208,90,12,4050,0,33951,897,0,73,54,12,1036,9761,0,1750,1409,234,13154,0,0,0,0,0,1,2,3,0,0,0,0,0,9761,3842,2.5,33951,3842,8.800000190734863
2021,348,청암대학교,전문대학,사립,전남,B그룹,2697,2697,0,68,181,59,40,3045,2441,2441,0,260,185,57,40,2983,0,2000,101,0,5,30,0,136,12165,0,215,670,0,13050,0,0,0,0,0,11,0,2,0,1,40,0,0,12165,2697,4.5,2000,2697,0.699999988079071
2021,349,청운대학교,대학,사립,충남,B그룹,6710,6468,242,182,299,134,291,7616,6103,5803,300,188,329,145,67,6832,0,60274,1377,23,75,96,4,1575,22287,219,1023,2769,19,26317,0,0,455,495,24,4,5,13,2,0,0,2,961,22506,6710,3.400000095367432,60274,6710,9.0
2021,350,청주교육대학교,대학,국립,충북,C그룹,1582,1191,391,68,141,61,40,1892,1564,1190,374,69,149,67,154,2003,0,56007,662,32,43,48,5,790,6491,313,579,698,58,8139,0,0,254,78,24,19,14,31,3,0,0,0,0,6804,1582,4.300000190734863,56007,1582,35.400001525878906
2021,351,청주대학교,대학,사립,충북,A그룹,11650,10980,670,383,448,218,1003,13702,11490,10776,714,403,455,232,688,13268,0,54144,1736,91,190,74,123,2214,33004,1385,4997,1788,2217,43391,0,0,344,800,18,2,233,320,35,2,37,2,642,34389,11650,3.0,54144,11650,4.599999904632568
2021,352,초당대학교,대학,사립,전남,C그룹,3413,3220,193,113,115,96,292,4029,3445,3222,223,119,127,122,292,4105,0,62945,124,7,33,62,8,234,2843,181,802,864,1869,6559,0,0,820,350,62,6,0,7,18,5,150,0,0,3024,3413,0.8999999761581421,62945,3413,18.399999618530277
2021,353,총신대학교,대학,사립,서울,C그룹,3781,1693,2088,112,142,101,197,4333,3681,1610,2071,108,171,105,170,4235,0,37644,916,583,99,80,142,1820,9874,30170,4602,1703,9579,55928,0,0,596,488,24,16,14,25,13,0,0,0,0,40044,3781,10.600000381469728,37644,3781,10.0
2021,354,추계예술대학교,대학,사립,서울,C그룹,1260,1111,149,52,230,40,496,2078,1314,1114,200,52,246,42,641,2295,0,14207,272,41,33,28,19,393,1833,306,358,630,410,3537,0,0,0,0,0,6,38,24,10,1,10,0,0,2139,1260,1.7000000476837158,14207,1260,11.300000190734863
2021,355,춘천교육대학교,대학,국립,강원,C그룹,1652,1333,319,78,100,77,0,1907,1674,1310,364,74,115,80,0,1943,0,14123,486,37,49,32,4,608,5279,315,1269,627,339,7829,0,0,0,0,12,7,1,20,6,0,0,0,0,5594,1652,3.400000095367432,14123,1652,8.5
2021,356,춘해보건대학교,전문대학,사립,울산,B그룹,2748,2748,0,73,123,35,77,3056,2713,2713,0,194,122,35,76,3140,0,26711,426,0,46,47,8,527,2898,0,1262,1109,115,5384,0,0,2,1,0,0,0,13,0,0,0,1,750,2898,2748,1.100000023841858,26711,2748,9.699999809265137
2021,357,충남대학교,대학,국립,대전,A그룹,22451,17669,4782,990,1516,790,3199,28946,22412,17516,4896,1033,1562,880,5364,31251,0,264687,4227,1387,407,387,387,6795,26215,16009,7439,4054,67790,121507,0,0,2,7085,637,745,662,2727,5328,3,41,11,766,42224,22451,1.899999976158142,264687,22451,11.800000190734863
2021,358,충남도립대학교,전문대학,공립,충남,C그룹,1005,1005,0,32,108,51,845,2041,1025,1025,0,155,123,56,845,2204,0,7773,194,0,9,38,0,241,1084,0,452,164,0,1700,0,0,238,358,0,0,0,4,0,0,0,3,16,1084,1005,1.100000023841858,7773,1005,7.699999809265137
2021,359,충북대학교,대학,국립,충북,A그룹,16466,13277,3189,755,1087,535,3966,22809,16386,13045,3341,754,1132,635,4619,23526,0,252913,1677,502,235,250,95,2759,20191,9137,3706,3548,16080,52662,0,0,38544,6548,289,643,177,1475,130,0,0,55,2256,29328,16466,1.7999999523162842,252913,16466,15.399999618530272
2021,360,충북도립대학교,전문대학,공립,충북,C그룹,837,837,0,30,59,59,0,985,724,724,0,99,69,64,0,956,0,917,91,0,6,29,0,126,1234,0,36,205,0,1475,0,0,45,10,0,0,0,0,0,2,35,0,0,1234,837,1.5,917,837,1.100000023841858
2021,361,충북보건과학대학교,전문대학,사립,충북,B그룹,2690,2690,0,84,144,61,51,3030,2557,2557,0,224,141,60,75,3057,0,4000,87,0,76,0,3,166,4845,0,917,0,16,5778,0,0,10,5,10,0,0,2,0,0,0,1,686,4845,2690,1.7999999523162842,4000,2690,1.5
2021,362,충청대학교,전문대학,사립,충북,B그룹,3914,3914,0,113,318,75,0,4420,3484,3484,0,432,319,92,0,4327,0,14740,159,0,36,53,0,248,2580,0,1259,919,216,4974,0,0,3,0,0,1,17,14,1,1,13,20,192,2580,3914,0.699999988079071,14740,3914,3.799999952316284
2021,363,치유상담대학원대학교,대학원대학,사립,서울,-,138,0,138,12,6,11,280,447,143,0,143,18,7,11,250,429,0,426,0,75,4,9,5,93,0,490,16,41,28,575,0,0,40,20,10,0,0,0,0,0,0,2,29,490,138,3.5999999046325684,426,138,3.0999999046325684
2021,364,칼빈대학교,대학,사립,경기,C그룹,1173,578,595,27,132,28,253,1613,984,498,486,27,104,30,253,1398,0,8352,90,109,21,7,11,238,677,2411,429,45,132,3694,0,0,383,162,60,31,9,24,32,1,5,7,67,3088,1173,2.5999999046325684,8352,1173,7.099999904632568
2021,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,366,평택대학교,대학,사립,경기,C그룹,4373,3854,519,144,205,90,133,4945,4189,3740,449,145,211,118,73,4736,0,3483,260,83,43,35,59,480,3663,1121,749,408,698,6639,0,0,65,1344,256,24,24,99,14,0,0,11,281,4784,4373,1.100000023841858,3483,4373,0.800000011920929
2021,367,포항공과대학교,대학,사립,경북,C그룹,3227,1442,1785,291,170,344,3443,7475,3298,1352,1946,287,202,1013,3474,8274,0,101591,465,899,126,149,372,2011,3630,6735,2229,2611,3366,18571,0,0,8,121,78,41,0,239,207,0,0,5,503,10365,3227,3.200000047683716,101591,3227,31.5
2021,368,포항대학교,전문대학,사립,경북,C그룹,1823,1823,0,62,93,63,0,2041,1641,1641,0,154,94,55,0,1944,0,33042,167,0,37,32,0,236,813,0,209,132,1288,2442,0,0,15,54,8,0,0,0,0,12,389,0,0,813,1823,0.4000000059604645,33042,1823,18.100000381469727
2021,369,한경국립대학교,대학,국립,경기,B그룹,6357,5875,482,255,421,252,1729,9014,6197,5763,434,362,423,402,904,8288,0,88524,2595,146,786,358,319,4204,10781,1237,2484,1853,1822,18177,0,0,1022,876,109,39,14,69,0,4,17,12,1498,12018,6357,1.899999976158142,88524,6357,13.899999618530272
2021,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,711,0,711,38,39,123,114,1025,745,0,745,86,46,135,111,1123,0,467515,0,356,24,105,15,500,0,4019,269,2382,191,6861,0,0,1567,77,36,0,0,187,24,3,25,2,35,4019,711,5.699999809265137,467515,711,657.5
2021,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,441,441,0,15,22,27,51,556,423,423,0,39,24,33,51,570,0,2600,87,0,10,8,2,107,515,0,48,89,16,668,0,0,45,50,10,0,0,0,0,0,0,0,0,515,441,1.2000000476837158,2600,441,5.900000095367432
2021,372,한국공학대학교,대학,사립,경기,B그룹,7160,6799,361,266,288,149,78,7941,7415,7031,384,259,319,176,53,8222,0,56458,973,60,191,88,14,1326,7702,297,5865,1064,2654,17582,0,0,0,0,0,56,526,34,3,1,5,20,189,7999,7160,1.100000023841858,56458,7160,7.900000095367432
2021,373,한국과학기술원,대학,국립,대전,A그룹,10723,3822,6901,634,617,2301,363,14638,10824,3619,7205,646,645,2318,605,15038,0,288907,1599,3099,327,869,37,5931,12894,25649,3716,12218,58880,113357,0,0,3771,4576,1864,498,66,201,792,5,48,37,360,38543,10723,3.5999999046325684,288907,10723,26.899999618530277
2021,374,한국관광대학교,전문대학,사립,경기,C그룹,1973,1973,0,50,75,53,95,2246,1653,1653,0,148,91,50,90,2032,0,7094,48,0,20,19,13,100,196,0,254,256,1539,2245,0,0,0,10,0,0,0,3,0,0,0,0,0,196,1973,0.1000000014901161,7094,1973,3.5999999046325684
2021,375,한국교원대학교,대학,국립,충북,B그룹,5618,2418,3200,209,465,317,2186,8795,5695,2386,3309,212,462,335,1913,8617,0,43037,1272,798,135,100,172,2477,11506,13992,1993,1511,7964,36966,0,0,169,4079,727,366,241,447,67,0,0,3,109,25498,5618,4.5,43037,5618,7.699999809265137
2021,376,한국국제대학교,대학,사립,경남,C그룹,1613,1613,0,77,77,47,0,1814,1196,1196,0,63,91,29,0,1379,0,145,29,0,6,2,0,37,90,0,25,12,0,127,0,0,10,20,3,0,0,0,0,0,0,0,0,90,1613,0.1000000014901161,145,1613,0.1000000014901161
2021,377,한국기술교육대학교,대학,사립,충남,C그룹,4672,4241,431,188,237,433,1088,6618,4609,4113,496,195,242,375,760,6181,0,52231,919,127,109,253,38,1446,5508,1365,1574,2419,14431,25297,0,0,424,820,500,47,1,130,35,0,0,0,0,6873,4672,1.5,52231,4672,11.199999809265137
2021,378,한국농수산대학교,전문대학,국립,전북,C그룹,1673,1673,0,54,88,169,240,2224,1636,1636,0,154,101,175,148,2214,0,14573,75,0,31,63,15,184,1005,0,371,1124,333,2833,0,0,40,13,1,0,0,1,0,0,0,0,0,1005,1673,0.6000000238418579,14573,1673,8.699999809265137
2021,379,한국방송통신대학교,대학,국립,서울,A그룹,105671,103314,2357,150,113,634,10968,117536,107154,104613,2541,154,121,655,11750,119834,0,0,647,78,108,169,6,1008,3755,640,2083,1850,47,8375,0,0,0,9570,47,92,61,115,12,12,54,38,3232,4395,105671,0.0,0,105671,0.0
2021,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,1977,1977,0,13,94,23,0,2107,2592,2592,0,120,107,24,0,2843,0,568,91,0,0,0,2,93,329,0,0,0,3,332,0,0,0,0,0,0,0,0,0,0,0,0,0,329,1977,0.2000000029802322,568,1977,0.3000000119209289
2021,381,한국상담대학원대학교,대학원대학,사립,서울,-,159,0,159,14,2,15,4,194,167,0,167,14,1,14,6,202,0,1500,0,108,8,8,0,124,0,882,54,45,0,981,0,0,0,50,0,15,0,13,0,0,0,0,0,882,159,5.5,1500,159,9.399999618530272
2021,382,한국성서대학교,대학,사립,서울,C그룹,1240,1049,191,45,48,54,77,1464,1248,1058,190,45,56,55,84,1488,0,51665,489,74,24,46,25,658,4585,1096,515,347,176,6719,0,0,49,73,19,8,10,11,1,3,57,22,122,5681,1240,4.599999904632568,51665,1240,41.70000076293945
2021,383,한국승강기대학교,전문대학,사립,경남,C그룹,635,635,0,20,44,24,0,723,587,587,0,65,46,36,0,734,0,235,55,0,7,13,0,75,976,0,17,35,0,1028,0,0,0,0,0,0,0,0,0,3,616,0,0,976,635,1.5,235,635,0.4000000059604645
2021,384,한국에너지공과대학교,대학,국립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,385,한국열린사이버대학교,대학,사립,서울,B그룹,5732,5732,0,16,240,70,0,6058,6026,6026,0,19,255,73,0,6373,0,0,349,0,122,0,0,471,1360,0,179,179,0,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,5732,0.2000000029802322,0,5732,0.0
2021,386,한국영상대학교,전문대학,사립,세종,B그룹,3410,3410,0,95,256,73,190,4024,3071,3071,0,321,228,80,190,3890,0,21229,548,0,57,43,0,648,6256,0,804,631,7007,14698,0,0,488,244,37,0,0,0,0,0,0,39,1019,6256,3410,1.7999999523162842,21229,3410,6.199999809265137
2021,387,한국예술종합학교,대학,국립,서울,C그룹,2763,2763,0,133,973,130,2617,6616,2647,2647,0,135,1023,103,2467,6375,0,43122,1029,0,232,163,74,1498,10863,0,3743,2628,33505,50739,0,0,8,29,47,86,41,92,25,0,0,0,0,10863,2763,3.900000095367432,43122,2763,15.600000381469728
2021,388,한국외국어대학교,대학,사립,서울,A그룹,19858,17438,2420,680,1391,348,26584,48861,20003,17522,2481,662,1395,359,23636,46055,0,786229,4338,764,907,283,3681,9973,35824,11137,11588,3963,64013,126525,0,0,16881,10548,2780,108,52,478,299,0,0,14,813,46961,19858,2.400000095367432,786229,19858,39.59999847412109
2021,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,85,0,85,12,14,55,20,186,90,0,90,27,14,46,20,197,0,206,0,91,28,43,20,182,0,119,80,143,77,419,0,0,248,62,128,0,0,31,31,0,0,1,61,119,85,1.399999976158142,206,85,2.400000095367432
2021,390,한국전통문화대학교,대학,국립,충남,C그룹,777,592,185,37,145,62,227,1248,819,613,206,36,178,63,153,1249,0,15690,339,135,27,71,97,669,4378,2557,659,1337,1492,10423,0,0,1019,699,5,23,122,32,20,0,0,11,18,6935,777,8.899999618530273,15690,777,20.200000762939453
2021,391,한국정보통신대학교,대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,392,한국철도대학,전문대학,국립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,393,한국체육대학교,대학,국립,서울,C그룹,3098,2512,586,110,177,148,0,3533,3045,2447,598,115,188,153,0,3501,0,592,111,81,42,50,44,328,645,531,592,721,1525,4014,0,0,14,478,572,0,0,68,5,10,11,0,0,1176,3098,0.4000000059604645,592,3098,0.2000000029802322
2021,394,한국침례신학대학교,대학,사립,대전,C그룹,2001,1276,725,45,117,66,1438,3667,1738,1058,680,52,129,67,1236,3222,0,73045,419,321,54,42,433,1269,2310,5686,1496,486,7842,17820,0,0,160,3,1,15,5,53,2,1,3,0,0,7996,2001,4.0,73045,2001,36.5
2021,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,546,546,0,28,36,28,0,638,501,501,0,68,38,35,0,642,0,120,17,0,5,12,0,34,74,0,38,72,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,74,546,0.1000000014901161,120,546,0.2000000029802322
2021,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,1468,1468,0,77,61,40,20,1666,1395,1395,0,140,68,59,20,1682,0,10125,44,0,11,2,0,57,235,0,36,331,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,235,1468,0.2000000029802322,10125,1468,6.900000095367432
2021,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,910,910,0,49,42,30,0,1031,741,741,0,85,43,45,0,914,0,98,12,0,1,3,0,16,194,0,2,10,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,194,910,0.2000000029802322,98,910,0.1000000014901161
2021,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,47,47,0,5,5,23,0,80,48,48,0,11,6,28,0,93,0,168,22,0,9,9,0,40,68,0,86,50,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,68,47,1.399999976158142,168,47,3.5999999046325684
2021,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,29,29,0,4,1,29,0,63,42,42,0,9,4,35,0,90,0,177,22,0,0,2,0,24,110,0,0,29,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,110,29,3.799999952316284,177,29,6.099999904632568
2021,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,2144,2144,0,88,120,51,30,2433,1915,1915,0,200,115,80,0,2310,0,1300,136,0,10,12,0,158,467,0,83,81,0,631,0,0,0,0,0,0,0,0,0,0,0,0,0,467,2144,0.2000000029802322,1300,2144,0.6000000238418579
2021,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,9,9,0,6,2,39,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2021,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,125,125,0,14,14,26,0,179,132,132,0,26,15,35,0,208,0,4309,21,0,9,9,0,39,109,0,119,64,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,109,125,0.8999999761581421,4309,125,34.5
