YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_15A,BG3Y_MCS_16B,BG3Y_MCS_17C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2017,285,예수대학교,대학,사립,전북,C그룹,27272,3278,30550,36003,3996,39999,0,4,1826,0,4,1827,68,20,88,1546,2493,4039,2890,35,39999,575,69.5999984741211,4039,39999,11.199999809265137,583,150,3,3,6,583,963,.6000000238418579,33127152000,29282600,11290270,4949690,5285000,0,0,12820780,63628340,32092253000,35000000,13000000,5400000,7000000,0,0,8000000,68400000,63628340,3445,18469.8,63628340,33127152000,.2,98843865,49024070,63628340,-10.3,1758,1758,0,48,24,59,0,1889,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758,0,0,1758,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,68,3,1,0,0,0,963,1,1,0,963,1,68,1,0,68
2017,286,예원예술대학교,대학,사립,전북,C그룹,36234,55,36289,40708,83,40791,0,0,1045,0,0,1045,18,1,19,131,1138,1269,677,0,40791,1182,34.5,1269,40791,3.200000047683716,1725,429,4,10,14,1725,2775,.6000000238418579,70546652000,294587610,110679200,89520640,47450110,65571220,0,12709330,620518110,76134472000,282600000,110000000,95000000,55263359,65535783,0,12154224,620553366,620518110,2583,240231.6,620518110,70546652000,.9,619111610,627465450,620518110,.1,17286,15748,1538,722,1004,276,7291,26579,76,1461389,7654,826,406,264,572,9722,63699,11289,5606,5533,10012,96139,0,0,17900,8146,1222,74,134,1181,349,32,1503,74988,17286,4.300000190734863,1461389,17286,84.5,2,0,0,0,2,0,2,1,1,0,2,0,0,0,0,97,4,2,0,0,0,2775,.699999988079071,2,0,2775,.699999988079071,97,2,0,48.5
2017,287,오산대학교,전문대학,사립,경기,A그룹,99982,6674,106656,137544,7312,144856,3,3,7828,0,6,9137,348,15,363,7020,469,7489,5907,0,144856,4823,30,7489,144856,5.5,5744,595,9,35,44,5744,4837,1.2000000476837158,244024888000,898589135,326526410,35550,964061240,294419299,0,47179976,2530811610,244900456000,915023000,218700650,5000000,958117500,306792447,0,62150000,2465783597,2530811610,19131,132288.5,2530811610,244024888000,1,2505618030,2536403982,2530811610,.5,4718,4718,0,135,287,75,79,5294,22,79,999,0,41,58,6,1104,5569,0,328,777,78,6752,0,0,356,45,0,3,1,0,8,34,1783,5569,4718,1.2000000476837158,79,4718,0,3,0,1,0,4,0,4,0,3,0,3,0,1,0,1,955,14,3,0,1,0,4837,.800000011920929,3,1,4837,.800000011920929,955,3,1,238.8000030517578
2017,288,온석대학원대학교,대학원대학,사립,경기,-,11000,150,11150,17966,261,18227,0,0,0,0,0,0,0,0,0,35,0,35,35,0,18227,244,74.69999694824219,35,18227,.2000000029802322,210,40,2,3,5,210,191,1.100000023841858,13917480000,69200000,7200000,900000,0,70000000,0,3660000,150960000,14901553000,45200000,8220000,900000,0,76200000,0,3990000,134510000,150960000,105,1437714.3,150960000,13917480000,1.1,114050000,96600000,150960000,20.5,62,0,62,9,2,1,0,74,1,56,0,40,5,1,0,46,0,179,21,2,0,202,0,0,0,0,0,0,0,0,0,1,56,179,62,2.900000095367432,56,62,.8999999761581421,1,0,0,1,1,1,2,1,0,0,1,0,0,0,0,22,2,1,0,0,1,191,7.900000095367432,1,0,191,5.199999809265137,22,1,1,11
2017,289,용인대학교,대학,사립,경기,B그룹,167457,23443,190900,325692,38447,364139,11,5,26857,0,16,78302,264,8,272,15105,289,15394,7977,0,364139,7183,50.70000076293945,15394,364139,4.400000095367432,830,203,4,9,13,830,715,1.2000000476837158,26673095000,233593610,17877810,5923800,3300000,51234020,0,28394000,340323240,24054019000,195000000,19000000,20000000,13300000,46700000,0,40000000,334000000,340323240,676,503436.7,340323240,26673095000,1.3,318088410,318335000,340323240,3.5,401,0,401,19,41,15,5,481,8,800,0,250,14,14,0,278,0,3217,329,15,0,3561,0,0,90,100,0,0,0,0,0,4,400,3217,401,8,800,401,2,2,0,0,0,2,0,2,1,1,0,2,0,0,0,0,103,12,2,0,0,0,715,2.799999952316284,2,0,715,2.799999952316284,103,2,0,51.5
2017,290,용인예술과학대학교,전문대학,사립,경기,B그룹,92686,5473,98159,154864,6057,160921,2,1,21112,0,3,21896,51,3,54,6159,419,6578,5668,0,160921,3980,40.400001525878906,6578,160921,4.300000190734863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485,3218,267,130,111,81,109,3916,25,282185,899,28,68,34,68,1097,7904,390,895,653,1209,11051,0,0,511,403,15,5,1,73,12,14,913,8294,3485,2.400000095367432,282185,3485,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,291,우석대학교,대학,사립,전북,B그룹,214734,116108,330842,565069,193306,758375,7,6,46542,0,13,47474,450,58,508,10485,40406,50891,45551,0,758375,8462,89.5999984741211,50891,758375,7.199999809265137,4571,600,14,76,90,4571,4645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3687,105,137,171,55,229,4384,35,102300,1036,4,81,37,19,1177,5596,18,870,465,148,7097,0,0,78,137,0,9,0,9,9,1,500,5614,3792,1.5,102300,3792,27,4,0,1,3,5,3,8,1,3,0,4,0,1,0,1,231,147,4,0,1,3,4645,1.399999976158142,4,1,4645,1.100000023841858,231,4,4,28.89999961853028
2017,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22241,1303,19,78,97,22241,3238,6.900000095367432,39756458000,96048190,53965900,0,27362560,12432600,0,1586200,191395450,52243695000,107648000,60564000,0,36398000,7000000,0,2200000,213810000,191395450,3047,62814.4,191395450,39756458000,.5,180807760,147385170,191395450,5.7,4892,4892,0,139,356,59,151,5597,30,120647,1966,0,119,75,36,2196,15917,0,2192,2247,869,21225,0,0,0,0,14,0,0,0,0,8,269,15917,4892,3.299999952316284,120647,4892,24.700000762939453,6,0,1,2,7,2,9,1,3,2,6,0,1,0,1,768,203,6,0,1,2,3238,2.400000095367432,6,1,3238,2.200000047683716,768,6,3,85.30000305175781
2017,293,우송대학교,대학,사립,대전,A그룹,111327,86431,197758,289755,99818,389573,3,9,69130,0,12,69874,170,7,177,75415,549,75964,23990,0,389573,9836,39.59999847412109,75964,389573,24.200000762939453,1446,126,3,2,5,1446,2224,.699999988079071,0,100932086,27443489,8091310,22762000,18324980,0,7400000,184953865,0,0,0,0,0,0,0,0,0,184953865,2406,76871.9,184953865,0,0,166462453,178982939,184953865,5.4,0,0,0,0,0,0,817,817,0,86698,1016,0,175,174,417,1782,39604,0,9513,8387,62749,120253,0,0,0,0,0,211,29,557,32,3,338,39604,0,0,86698,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,30,1,1,0,0,0,2224,.4000000059604645,1,0,2224,.4000000059604645,30,1,0,30
2017,294,우송정보대학,전문대학,사립,대전,B그룹,57407,9125,66532,145609,14020,159629,0,0,5752,0,0,5752,85,7,92,23799,695,24494,5464,0,159629,4870,32.79999923706055,24494,159629,18.100000381469727,11020,1550,22,89,111,11020,7103,1.600000023841858,5974469000,7933830,0,0,0,0,0,0,7933830,3245450000,7934000,0,0,0,0,0,0,7934000,7933830,608,13049.1,7933830,5974469000,.1,5814760,5814760,7933830,18.2,5348,5071,277,390,336,134,0,6208,27,311788,2299,35,69,80,6,2489,12287,216,623,722,29,13877,0,0,0,0,0,0,0,264,95,5,220,12503,5348,2.299999952316284,311788,5348,58.29999923706055,6,1,1,0,7,1,8,2,4,0,6,0,1,0,1,612,78,6,1,1,0,7103,1.100000023841858,6,1,7103,1,612,7,1,76.5
2017,295,울산과학기술원,대학,국립,울산,C그룹,87902,124872,212774,101540,127999,229539,59,28,374079,0,87,374288,48,15,63,9970,188,10158,9720,0,229539,4475,51.29999923706055,10158,229539,4.599999904632568,4052,268,12,96,108,4052,754,5.400000095367432,5105204000,11765000,0,0,0,0,0,0,11765000,4803397000,11765000,0,0,0,0,0,0,11765000,11765000,1484,7927.9,11765000,5105204000,.2,26608000,32131080,11765000,-21.3,21552,15315,6237,1001,1858,520,8104,33035,80,1447602,13202,6227,1122,441,3861,24853,168743,125907,28385,10665,95001,428701,0,0,4079,4789,3645,3072,3273,4374,2555,229,5647,294650,21552,13.699999809265137,1447602,21552,67.19999694824219,3,0,3,1,6,1,7,0,3,0,3,0,3,0,3,74,9,3,0,3,1,754,7.800000190734863,3,3,754,8,74,3,4,10.600000381469728
2017,296,울산과학대학교,전문대학,사립,울산,A그룹,123560,17721,141281,180057,24369,204426,1,2,4086,0,3,4086,80,12,92,5418,872,6290,4778,0,204426,4733,43.20000076293945,6290,204426,3.200000047683716,606,126,2,8,10,606,453,1.2999999523162842,149970700000,282461494,63208575,4327000,529575413,165345809,0,0,1044918291,142396353000,210000000,50000000,40000000,595000000,175000000,0,0,1070000000,1044918291,13290,78624.4,1044918291,149970700000,.7,959977275,1059980224,1044918291,4.5,6314,6314,0,163,337,57,354,7225,27,233030,1383,0,62,53,16,1514,8106,0,621,743,245,9715,0,0,7,22,5,0,0,2,1,3,427,8106,6314,1.2999999523162842,233030,6314,36.900001525878906,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,38,3,1,0,0,0,453,2.200000047683716,1,0,453,2.200000047683716,38,1,0,38
2017,297,울산대학교,대학,사립,울산,A그룹,372948,202762,575710,620313,471049,1091362,57,34,74404,0,91,74404,315,234,549,10820,42376,53196,49186,77,1091362,14544,75,53196,1091362,5.099999904632568,4131,1152,19,63,82,4131,8108,.5,75992324000,154499549,127565427,747600,249431436,44356462,0,3081920,579682394,73495198000,149000000,42314000,2500000,286027000,39850000,0,18000000,537691000,579682394,4359,132985.2,579682394,75992324000,.8,412442925,520543229,579682394,18.8,11407,10036,1371,1000,562,290,383,13642,57,372438,4585,447,225,282,148,5687,28946,4207,2881,2253,3758,42045,0,0,4618,4148,162,260,270,717,48,76,2711,33153,11407,2.900000095367432,372438,11407,32.599998474121094,1,1,9,0,10,1,11,0,1,0,1,0,6,3,9,142,11,1,1,9,0,8108,1.100000023841858,1,9,8108,1.2000000476837158,142,2,9,12.899999618530272
2017,298,웅지세무대학교,전문대학,사립,경기,C그룹,7902,2262,10164,7902,2262,10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164,1758,5.800000190734863,0,10164,0,19426,816,59,36,95,19426,10633,1.7999999523162842,41583343000,46270000,12963760,7972290,80043106,19189173,0,29102000,195540329,38702744000,60050000,6443000,14850000,66020000,20568000,0,38063000,205994000,195540329,4120,47461.2,195540329,41583343000,.5,245025948,225859797,195540329,-10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,10,10,23,15,38,5,8,0,13,0,10,0,10,1296,197,13,5,10,10,10633,2.799999952316284,13,10,10633,2.200000047683716,1296,18,20,34.099998474121094
2017,299,원광대학교,대학,사립,전북,A그룹,449177,215514,664691,1014830,444342,1459172,20,20,38947,0,40,38958,702,11,713,20027,6257,26284,13972,0,1459172,17286,84.4000015258789,26284,1459172,1.7999999523162842,1806,459,7,35,42,1806,2025,.8999999761581421,5061763000,0,0,0,0,0,0,0,0,7781100000,29160000,0,0,0,0,0,0,29160000,0,721,0,0,5061763000,0,0,11719000,0,0,879,799,80,45,93,74,130,1221,7,12213,349,74,40,25,13,501,4466,4460,721,220,147,10014,0,0,517,148,22,20,3,127,2,8,199,8926,879,10.199999809265137,12213,879,13.899999618530272,1,2,0,0,1,2,3,0,1,0,1,0,0,0,0,57,9,1,2,0,0,2025,1.2999999523162842,1,0,2025,.5,57,3,0,19
2017,300,원광보건대학교,전문대학,사립,전북,B그룹,74199,9694,83893,155101,15297,170398,0,8,8198,0,8,8401,195,8,203,4937,823,5760,2398,0,170398,4718,36.09999847412109,5760,170398,3.5,9143,1141,36,60,96,9143,5709,1.600000023841858,4040856000,897712,0,0,0,0,0,0,897712,3550008000,2000000,0,0,0,0,0,0,2000000,897712,193,4651.4,897712,4040856000,0,836361,1909536,897712,37.7,13822,12459,1363,471,669,248,5669,20879,70,1597388,8364,679,211,150,624,10028,58910,7330,3770,2265,43383,115658,0,0,7710,6162,3638,82,19,755,59,26,1097,66240,13822,4.800000190734863,1597388,13822,115.5999984741211,12,0,0,1,12,1,13,4,8,0,12,0,0,0,0,1377,215,12,0,0,1,5709,2.200000047683716,12,0,5709,2.0999999046325684,1377,12,1,105.9000015258789
2017,301,원불교대학원대학교,대학원대학,사립,전북,-,12535,1944,14479,22047,2268,24315,0,0,0,0,0,0,43,0,43,63,48,111,111,1502,24315,62,392.2000122070313,111,24315,.5,3653,1145,6,43,49,3653,3682,1,170519925000,250000000,153051028,59981145,990280939,104375681,0,0,1557688793,168631696000,225000000,141960000,54000000,908000000,96346620,0,0,1425306620,1557688793,9001,173057.3,1557688793,170519925000,.9,1644924394,1645422670,1557688793,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,5,0,2,0,2,0,0,0,0,189,10,2,3,0,0,3682,1.2000000476837158,2,0,3682,.5,189,5,0,37.79999923706055
2017,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,23296,6888,30184,30996,8375,39371,0,2,0,0,2,0,314,9,323,515,0,515,398,0,39371,401,98.1999969482422,515,39371,1.2999999523162842,9700,2040,16,107,123,9700,4871,2,33153087000,75564360,8000000,5326640,5547000,0,0,15527000,109965000,31538662000,74200000,10800000,5000000,5000000,0,0,15000000,110000000,109965000,3315,33171.9,109965000,33153087000,.3,99978520,108767720,109965000,4.9,6616,6616,0,173,330,102,17,7238,24,466870,2411,0,92,105,2,2610,14357,0,1458,1616,4191,21622,0,0,0,0,15,24,0,14,0,162,27,14357,6616,2.200000047683716,466870,6616,70.5999984741211,4,2,3,0,7,2,9,1,3,0,4,0,3,0,3,801,101,4,2,3,0,4871,1.600000023841858,4,3,4871,1.399999976158142,801,6,3,89
2017,303,위덕대학교,대학,사립,경북,C그룹,100374,48016,148390,194938,64698,259636,3,4,16909,0,7,16909,177,46,223,6639,2772,9411,6820,0,259636,3485,74.5,9411,259636,3.799999952316284,1195,108,8,3,11,1195,1180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20613,17497,3116,839,1052,369,4956,27829,66,1742181,12420,2071,448,550,1746,17235,123375,34547,9661,10153,34291,212027,0,0,0,0,206,304,585,1973,978,82,1819,157922,20613,7.699999809265137,1742181,20613,84.5,1,0,2,0,3,0,3,0,1,0,1,0,2,0,2,42,2,1,0,2,0,1180,2.200000047683716,1,2,1180,2.5,42,1,2,14
2017,304,유원대학교,대학,사립,충북,C그룹,88087,7892,95979,172362,14639,187001,1,3,2716,0,4,2716,62,1,63,4386,178,4564,2236,0,187001,3792,49.29999923706055,4564,187001,2.5,17730,3770,124,399,523,17730,125385,.1000000014901161,714586000,345200,0,0,0,0,0,0,345200,783000000,3000000,0,0,0,0,0,0,3000000,345200,56,6164.3,345200,714586000,0,1587350,1122000,345200,-49.3,2244,681,1563,78,241,47,1092,3702,3,922762,666,1731,135,34,136,2702,7795,37219,4000,419,3637,53070,0,0,312,25,38,1,5,20,60,6,21,45014,2244,20.100000381469727,922762,2244,411.2000122070313,32,14,1,0,33,14,47,8,21,3,32,0,0,1,1,3057,164,32,14,1,0,125385,.4000000059604645,32,1,125385,.3000000119209289,3057,46,1,65
2017,305,유한대학교,전문대학,사립,경기,A그룹,110836,20732,131568,189607,24799,214406,2,4,13839,0,6,65126,63,14,77,6991,359,7350,4820,0,214406,4892,43.79999923706055,7350,214406,3.5,31,3,0,3,3,31,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6041,6041,0,177,320,49,70,6657,31,110568,1591,0,91,100,2,1784,7783,0,1200,1060,14,10057,0,0,553,802,105305,0,0,17,0,3,3,7783,6041,1.2999999523162842,110568,6041,18.299999237060547,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,31,7,0,1,0,0,1675,.5,0,0,1675,0,31,1,0,31
2017,306,육군사관학교,기타,기타,서울,-,173044,78883,251927,233999,92931,326930,12,0,13375,0,12,13375,419,61,480,3207,3346,6553,5240,0,326930,0,0,6553,326930,2,369,79,2,14,16,369,199,1.899999976158142,97162806000,66852530,17109890,5180380,177758359,105614846,0,55241500,427757505,111494670000,104000000,18000000,5000000,180000000,108000000,0,65000000,480000000,427757505,7903,54126,427757505,97162806000,.4,331494000,712301511,427757505,37.5,3789,3789,0,109,246,81,0,4225,24,94368,992,0,30,34,0,1056,3866,0,267,290,181,4604,0,0,0,0,0,0,0,0,0,46,270,3866,3789,1,94368,3789,24.89999961853028,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,5,3,1,0,0,0,199,5,1,0,199,5,5,1,0,5
2017,307,을지대학교,대학,사립,대전,B그룹,93533,28172,121705,148395,31940,180335,9,4,6135,0,13,6205,140,0,140,2559,2311,4870,3429,0,180335,5348,33.70000076293945,4870,180335,2.799999952316284,1468,279,5,28,33,1468,1222,1.2000000476837158,116446905000,376699180,100184337,11017210,237598349,113007042,0,49358490,887864608,92339145000,346443176,84611000,8960000,251323350,121970408,0,52800000,866107934,887864608,7454,119112.5,887864608,116446905000,.8,1112323649,1022639096,887864608,-10.6,3985,3985,0,110,263,75,3,4436,22,18000,391,0,35,31,1,458,2793,0,286,373,10,3462,0,0,0,0,0,1,1,0,0,29,1009,2793,3985,.699999988079071,18000,3985,4.5,2,0,1,0,3,0,3,1,1,0,2,0,1,0,1,115,16,2,0,1,0,1222,2.299999952316284,2,1,1222,2.5,115,2,1,38.29999923706055
2017,308,이화여자대학교,대학,사립,서울,A그룹,531751,471105,1002856,946750,681897,1628647,30,91,125516,0,121,129120,784,1196,1980,40944,8764,49708,37228,453,1628647,21552,75.5999984741211,49708,1628647,3.0999999046325684,700,184,3,6,9,700,592,1.2000000476837158,42805514000,109675195,16798800,5999290,34500000,40023000,0,0,206996285,42724550000,114400000,16800000,2000000,38500000,42300000,0,0,214000000,206996285,3664,56494.6,206996285,42805514000,.5,133925070,182967290,206996285,24.9,24944,20050,4894,1266,1212,789,17661,45872,95,2141830,13938,3500,1259,610,2327,21634,116598,50060,26445,12149,41677,246929,0,0,16660,10372,2448,2625,994,1417,375,145,3112,166658,24944,6.699999809265137,2141830,24944,85.9000015258789,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,31,2,1,0,0,1,592,2.5,1,0,592,1.7000000476837158,31,1,1,15.5
2017,309,인덕대학교,전문대학,사립,서울,A그룹,94292,32527,126819,180557,36694,217251,0,4,1183,0,4,1183,170,25,195,6956,2,6958,4292,0,217251,6314,34.400001525878906,6958,217251,3.299999952316284,0,0,0,0,0,0,0,0,62329560000,149538148,41525343,8654020,42933000,67846894,0,17476000,327973405,61296847000,135500000,46250000,6700000,37300000,68900000,0,6600000,301250000,327973405,5761,56929.9,327973405,62329560000,.5,323562794,339005174,327973405,.8,1513,1513,0,46,209,32,59,1859,24,54140,368,0,31,25,12,436,6348,0,449,562,78,7437,0,0,130,61,3,6,6,4,4,67,1398,6348,1513,4.199999809265137,54140,1513,35.79999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,310,인제대학교,대학,사립,경남,B그룹,370318,163460,533778,609881,238620,848501,26,17,47777,0,43,47777,394,26,420,12228,1821,14049,12884,20,848501,11407,74.4000015258789,14049,848501,1.7000000476837158,0,0,0,0,0,0,4003,0,514793732000,686913640,114281790,8000000,2784762146,811897495,0,123290296,4529145367,523293719000,533000000,151800000,8000000,2811000000,775000000,0,100000000,4378800000,4529145367,22624,200192.1,4529145367,514793732000,.9,3899982189,4102809000,4529145367,7.8,1647,1647,0,45,126,32,5,1855,15,235569,484,0,38,25,5,552,10099,0,616,573,0,11288,0,0,718,25,0,3,0,0,0,16,668,10099,1647,6.099999904632568,235569,1647,143,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4003,.3000000119209289,0,0,4003,0,0,1,1,0
2017,311,인제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,268,3,60,63,1437,3445,.4000000059604645,0,385399427,38614806,10000000,647260466,923536501,0,54073800,2058885000,0,350000000,50885000,10000000,660000000,938000000,0,50000000,2058885000,2058885000,10441,197192.3,2058885000,0,0,1663319615,1831887811,2058885000,11.3,22932,18743,4189,1035,1533,507,3733,29740,155,3588996,12924,2422,501,517,1609,17973,97141,31699,12493,6666,43294,191293,0,0,37828,28070,3272,328,293,2708,3617,145,4894,128840,22932,5.599999904632568,3588996,22932,156.5,2,0,0,2,2,2,4,0,2,0,2,0,0,0,0,90,11,2,0,0,2,3445,.8999999761581421,2,0,3445,.6000000238418579,90,2,2,22.5
2017,312,인천가톨릭대학교,대학,사립,인천,C그룹,54749,17593,72342,80800,26584,107384,4,6,8908,0,10,8908,154,124,278,2828,901,3729,3458,0,107384,879,122.1999969482422,3729,107384,3.5999999046325684,5564,395,29,90,119,5564,2583,2.200000047683716,72583428000,111484270,14510970,5203660,6811000,0,0,24300000,162309900,69777819000,120000000,16800000,6000000,0,0,0,25000000,167800000,162309900,6726,24131.7,162309900,72583428000,.2,177525870,180661948,162309900,-4.2,1468,1199,269,58,154,48,194,1922,12,171258,976,61,49,34,14,1134,21151,439,1709,457,185,23941,0,0,3750,1250,250,41,5,85,25,86,91,21590,1468,14.699999809265137,171258,1468,116.6999969482422,8,0,8,0,16,0,16,0,7,1,8,0,8,0,8,625,111,8,0,8,0,2583,5.599999904632568,8,8,2583,6.199999809265137,625,8,8,39.09999847412109
2017,313,인천대학교,대학,국립,인천,A그룹,412185,119462,531647,958689,177950,1136639,23,24,54488,0,47,54488,660,63,723,45553,6477,52030,26618,0,1136639,13822,82.19999694824219,52030,1136639,4.800000190734863,18521,4153,57,178,235,18521,19131,1,10853028000,7093529,0,0,11633000,0,0,0,18726529,10040429000,16323000,0,0,11633000,0,0,0,27956000,18726529,1386,13511.2,18726529,10853028000,.2,18894550,14996270,18726529,2.1,1903,1903,0,53,157,31,4,2148,13,17410,324,0,27,21,4,376,1360,0,193,162,26,1741,0,0,2,10,0,0,0,0,0,0,0,1360,1903,.699999988079071,17410,1903,9.100000381469728,22,2,0,0,22,2,24,1,17,4,22,0,0,0,0,957,105,22,2,0,0,19131,1.2000000476837158,22,0,19131,1.100000023841858,957,24,0,39.900001525878906
2017,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,62,2,6,8,150,105,1.399999976158142,12939110000,28683530,4705671,1668800,15268000,19673812,0,0,69999813,12689877000,25000000,7000000,2000000,12000000,15000000,0,6000000,67000000,69999813,1217,57518.3,69999813,12939110000,.5,65549973,73430081,69999813,3.7,12460,11432,1028,368,718,270,122236,136052,70,19650,6900,432,315,326,1352,9325,55228,6158,7053,4411,28109,100959,0,0,4115,1250,92,102,41,2648,71,62,3338,61386,12460,4.900000095367432,19650,12460,1.600000023841858,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,27,1,1,0,0,0,105,9.5,1,0,105,9.5,27,1,0,27
2017,315,인하공업전문대학,전문대학,사립,인천,A그룹,67682,11575,79257,136058,14922,150980,1,1,8740,0,2,9753,61,7,68,6569,22028,28597,14889,0,150980,6616,22.799999237060547,28597,150980,23.39999961853028,4182,398,13,28,41,4182,676,6.199999809265137,5942839000,0,6200400,0,0,0,0,0,6200400,3291863000,20000000,0,0,0,0,0,0,20000000,6200400,1145,5415.2,6200400,5942839000,.1,7131370,0,6200400,0,3494,3494,0,87,226,100,0,3907,25,46800,1001,0,38,45,1,1085,9786,0,359,377,1509,12031,0,0,640,50,0,0,0,14,0,13,673,9786,3494,2.799999952316284,46800,3494,13.399999618530272,2,0,5,0,7,0,7,1,1,0,2,0,5,0,5,182,11,2,0,5,0,676,8.899999618530273,2,5,676,10.399999618530272,182,2,5,26
2017,316,인하대학교,대학,사립,인천,A그룹,533990,325785,859775,1222455,397152,1619607,40,38,56568,0,78,62843,646,233,879,22577,11201,33778,23684,31256,1619607,20613,78.5999984741211,33778,1619607,2.0999999046325684,0,0,0,0,0,0,0,0,4940132000,53228956,30792732,0,6979302,29448685,0,0,120449675,4798452000,57000000,31850000,0,7500000,31150000,0,0,127500000,120449675,304,396216,120449675,4940132000,2.4,108448515,126220843,120449675,5.9,0,0,0,0,6,4,100,110,1,100,0,9,3,0,5,17,4,297,39,0,459,799,0,0,17,0,0,0,0,2,0,1,9,301,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
