Year,ID,SchName,SchType,FoundType,Region,UnivScale,Settle_UnivSettle,Settle_BookCost,Settle_SerialsCost,Settle_NonBookCost,Settle_ECost_EJournal,Settle_ECost_WebDB,Settle_ECost_SubEBook,Settle_ECost_OthERes,Settle_MatCostTot,Budget_UnivBgt,Budget_BookCost,Budget_SerialsCost,Budget_NonBookCost,Budget_ECost_EJournal,Budget_ECost_WebDB,Budget_ECost_SubEBook,Budget_ECost_OthERes,Budget_MatCostTot,CostPerStSettle_MatCost,CostPerStSettle_StCountCurr,CostPerStSettle_CostPerSt,LibBgtRt_MatCost,LibBgtRt_UnivSettle,LibBgtRt_BgtRtSettle,BgtGrowth3Y_MatCostSettle_2013A,BgtGrowth3Y_MatCostSettle_2014B,BgtGrowth3Y_MatCostSettle_2015C,BgtGrowth3Y_BgtGrowth3Y
2015,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,4332537000,6600000,0,0,0,0,0,0,6600000,3296229000,0,0,0,0,0,0,0,0,6600000,404,16336.6,6600000,4332537000,0.2,6222040,8216820,6600000,6.2
2015,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,2117601000,5400000,0,0,0,0,0,0,5400000,2587512000,5400000,0,0,0,0,0,0,5400000,5400000,554,9747.3,5400000,2117601000,0.3,4900000,3929700,5400000,8.8
2015,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,1951235000,7200000,0,0,0,0,0,0,7200000,2808287000,5788000,0,0,0,0,0,0,5788000,7200000,766,9399.5,7200000,1951235000,0.4,7862100,7200000,7200000,-4.2
2015,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,2710204000,2700000,2220000,0,0,0,0,0,4920000,1479871000,0,3600000,0,0,0,0,0,3600000,4920000,265,18566.0,4920000,2710204000,0.2,3070500,4955300,4920000,30.3
2015,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,4346533000,10053100,0,0,0,0,0,0,10053100,4186963000,8400000,0,0,0,0,0,0,8400000,10053100,871,11542.0,10053100,4346533000,0.2,0,9600000,10053100,0.0
2015,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,2722851000,2845000,0,0,0,0,0,0,2845000,2250884000,1718000,0,0,0,0,0,0,1718000,2845000,57,49912.3,2845000,2722851000,0.1,0,2206865,2845000,0.0
2015,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,2441441000,3600000,0,0,0,0,0,0,3600000,1526605000,3600000,0,0,0,0,0,0,3600000,3600000,283,12720.8,3600000,2441441000,0.1,3653200,3600000,3600000,-0.7
2015,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,3112754000,6300000,0,0,0,0,0,0,6300000,2011845000,6500000,0,0,0,0,0,0,6500000,6300000,597,10552.8,6300000,3112754000,0.2,3900000,3435870,6300000,35.7
2015,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,2908267000,5467310,0,0,0,0,0,0,5467310,3205045000,7511000,0,0,0,0,0,0,7511000,5467310,606,9022.0,5467310,2908267000,0.2,7800000,8355230,5467310,-13.7
2015,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,4094106000,12342200,300000,0,0,0,0,0,12642200,7253534000,11400000,420000,0,0,0,0,0,11820000,12642200,1096,11534.9,12642200,4094106000,0.3,9595500,12464970,12642200,15.7
2015,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,1488499000,4200000,0,0,0,0,0,0,4200000,1518201000,2000000,0,0,0,0,0,0,2000000,4200000,408,10294.1,4200000,1488499000,0.3,2000000,4200000,4200000,55.0
2015,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,2915366000,2100000,0,0,0,0,0,0,2100000,1776857000,0,0,0,0,0,0,0,0,2100000,49,42857.1,2100000,2915366000,0.1,0,2275480,2100000,0.0
2015,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,3560930000,9488380,0,0,0,0,0,0,9488380,3217609000,3200000,0,0,0,0,0,0,3200000,9488380,1022,9284.1,9488380,3560930000,0.3,7938000,9300000,9488380,9.6
2015,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,4071616000,8800000,0,0,0,0,0,0,8800000,6536715000,6000000,0,0,0,0,0,0,6000000,8800000,907,9702.3,8800000,4071616000,0.2,8400000,0,8800000,0.0
2015,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,7002526000,31800000,2220000,0,0,0,0,0,34020000,6452349000,31800000,2220000,0,0,0,0,0,34020000,34020000,1541,22076.6,34020000,7002526000,0.5,19850000,27903000,34020000,31.2
2015,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,2567913000,2602600,0,0,0,0,0,0,2602600,1886810000,2400000,0,0,0,0,0,0,2400000,2602600,386,6742.5,2602600,2567913000,0.1,2755000,3130200,2602600,-1.6
2015,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,2363149000,6600000,0,0,0,0,0,0,6600000,2572216000,6600000,0,0,0,0,0,0,6600000,6600000,647,10200.9,6600000,2363149000,0.3,6600000,6600000,6600000,0.0
2015,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,3441572000,4800000,0,0,0,0,0,0,4800000,2450532000,4800000,0,0,0,0,0,0,4800000,4800000,506,9486.2,4800000,3441572000,0.1,4800000,4800000,4800000,0.0
2015,427,한국학대학원,대학원대학,국립,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,428,한국항공대학교,대학,사립,경기,C그룹,69272534000,104754029,30505200,688364,369505082,123012918,0,0,628465593,77808771000,95000000,30000000,1000000,368618000,123900000,0,0,618518000,628465593,4729,132896.1,628465593,69272534000,0.9,690468464,646913244,628465593,-4.6
2015,429,한남대학교,대학,사립,대전,A그룹,147538581000,248204187,63871607,7924106,469746336,170231039,0,0,959977275,143009713000,170000000,70000000,10000000,475000000,185000000,0,0,910000000,959977275,13857,69277.4,959977275,147538581000,0.7,912321545,849999297,959977275,3.1
2015,430,한동대학교,대학,사립,경북,C그룹,58107273000,131896581,114830836,2302267,130173985,33239256,0,0,412442925,63376042000,140000000,121200000,6000000,145891000,40900000,0,0,453991000,412442925,4447,92746.3,412442925,58107273000,0.7,389703661,361096761,412442925,3.4
2015,431,한라대학교,대학,사립,강원,C그룹,48848952000,54968800,44675540,10000000,54623990,18737472,0,62020146,245025948,46334733000,41000000,42400000,8000000,58500000,20000000,0,56900000,226800000,245025948,4181,58604.6,245025948,48848952000,0.5,210470480,238030064,245025948,8.0
2015,432,한려대학교,대학,사립,전남,C그룹,6976630000,0,0,0,0,0,0,0,0,7030027000,3000000,0,0,0,0,0,0,3000000,0,729,0.0,0,6976630000,0.0,0,0,0,0.0
2015,433,한림국제대학원대학교,대학원대학,사립,서울,-,3643922000,436361,400000,0,0,0,0,0,836361,3748106000,3000000,900000,300000,0,0,0,0,4200000,836361,218,3836.5,836361,3643922000,0.0,3163043,3137633,836361,-37.1
2015,434,한림대학교,대학,사립,강원,B그룹,191900515000,417222330,250561100,57000000,858638400,51298275,0,10204289,1644924394,170569966000,277360680,258000000,80000000,975088720,44175000,0,10800000,1645424400,1644924394,9480,173515.2,1644924394,191900515000,0.9,1477919125,1644924335,1644924394,5.7
2015,435,한림성심대학교,전문대학,사립,강원,B그룹,34947222000,69522320,5590800,4456400,0,5230000,0,15179000,99978520,32606365000,74200000,10800000,5000000,0,5000000,0,15000000,110000000,99978520,3339,29942.7,99978520,34947222000,0.3,124998390,129838840,99978520,-9.6
2015,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,437,한반도국제대학원대학교,대학원대학,사립,서울,-,965727000,1587350,0,0,0,0,0,0,1587350,814000000,3000000,0,0,0,0,0,0,3000000,1587350,64,24802.3,1587350,965727000,0.2,2381600,881100,1587350,8.6
2015,438,한북대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0
2015,439,한서대학교,대학,사립,충남,B그룹,100670182000,57632000,15378000,20913000,165544000,21169000,0,50858000,331494000,107543054000,110000000,22000000,29000000,205000000,24000000,0,60000000,450000000,331494000,8011,41379.9,331494000,100670182000,0.3,309836280,312573643,331494000,3.5
2015,440,한성대학교,대학,사립,서울,B그룹,93712951000,442432810,65505841,18338180,295871357,136013267,0,154162194,1112323649,94561552000,400052640,103000000,34200000,230202060,134935166,0,102796968,1005186834,1112323649,7837,141932.3,1112323649,93712951000,1.2,1081779458,1141212133,1112323649,1.5
2015,441,한세대학교,대학,사립,경기,C그룹,53100321000,28211100,13085550,4779360,58468560,0,0,29380500,133925070,49345718000,21001000,15000000,5000000,20000000,0,0,9000000,70001000,133925070,3640,36792.6,133925070,53100321000,0.3,270341000,279983877,133925070,-24.3
2015,442,한신대학교,대학,사립,경기,B그룹,64222836000,144949440,59126017,12488185,0,106999152,0,0,323562794,60293531000,158500000,64158000,10250000,0,117000000,0,0,349908000,323562794,5934,54526.9,323562794,64222836000,0.5,502041524,417953363,323562794,-19.7
2015,443,한양대학교,대학,사립,서울,A그룹,502603456000,545205420,130999139,7000000,2429280315,623825873,0,163671442,3899982189,480745942000,416000000,151000000,20000000,2077000000,544000000,0,190000000,3398000000,3899982189,22325,174691.3,3899982189,502603456000,0.8,4634435594,4797774435,3899982189,-7.6
2015,444,한양대학교(ERICA),대학,사립,경기,A그룹,0,223345000,42600696,8453330,1116005502,211468179,0,61446908,1663319615,0,270000000,62000000,34000000,800000000,430000000,0,50000000,1646000000,1663319615,10570,157362.3,1663319615,0,0.0,2024373191,2015295841,1663319615,-9.0
2015,445,한양여자대학교,전문대학,사립,서울,A그룹,81651159000,114502790,12913990,8933880,6434000,2119000,0,32622210,177525870,74524917000,110000000,24000000,10000000,7000000,3000000,0,40000000,194000000,177525870,6789,26149.0,177525870,81651159000,0.2,175859970,174984690,177525870,0.5
2015,446,한영대학교,전문대학,사립,전남,C그룹,9691111000,18125100,320000,449450,0,0,0,0,18894550,10386720000,30000000,5000000,1000000,600000,0,0,0,36600000,18894550,1355,13944.3,18894550,9691111000,0.2,150000,13261000,18894550,4391.6
2015,447,한일장신대학교,대학,사립,전북,C그룹,12662988000,24282910,4053419,3373700,13583000,11937944,0,8319000,65549973,11729878000,25000000,4500000,2000000,15000000,12000000,0,7500000,66000000,65549973,1219,53773.6,65549973,12662988000,0.5,77586225,65052913,65549973,-7.7
2015,448,한중대학교,대학,사립,강원,C그룹,12920690000,7131370,0,0,0,0,0,0,7131370,11941453000,30000000,0,0,0,0,0,0,30000000,7131370,1415,5039.8,7131370,12920690000,0.1,0,0,7131370,0.0
2015,449,합동신학대학원대학교,대학원대학,사립,경기,-,5125830000,23063848,26007654,0,3811000,41763924,0,13802089,108448515,5226002000,30000000,28700000,0,6125000,44650000,0,18000000,127475000,108448515,326,332664.2,108448515,5125830000,2.1,90212948,89001313,108448515,10.3
2015,450,해군사관학교,기타,기타,경남,-,0,73000000,16560000,5000000,12000000,17592000,0,30000000,154152000,0,73000000,16560000,5000000,12000000,17592000,0,30000000,154152000,154152000,0,0.0,154152000,0,0.0,142152000,154152000,154152000,4.2
2015,451,협성대학교,대학,사립,경기,C그룹,49340315000,68426020,53218920,861280,63477308,51751183,0,52262160,289996871,54809019000,66000000,59200000,2600000,78000000,51000000,0,34600000,291400000,289996871,5104,56817.6,289996871,49340315000,0.6,339216713,321133373,289996871,-7.5
2015,452,혜전대학교,전문대학,사립,충남,B그룹,31102904000,75193000,9825600,0,7230000,0,0,11467000,103715600,31185124000,77000000,17000000,0,7000000,0,0,21000000,122000000,103715600,3235,32060.5,103715600,31102904000,0.3,99202640,100530400,103715600,2.3
2015,453,호남대학교,대학,사립,광주,B그룹,97414803000,147445300,69322780,12414720,106467121,26417239,0,74051960,436119120,178484463000,110000000,77000000,30000000,116500000,25000000,0,55000000,413500000,436119120,8349,52236.1,436119120,97414803000,0.4,418998735,302166826,436119120,8.2
2015,454,호남신학대학교,대학,사립,광주,C그룹,10567166000,35367249,29975602,34650,10518000,26160501,0,28659640,130715642,10857595000,53200000,31500000,860000,16000000,29650000,0,16500000,147710000,130715642,1008,129678.2,130715642,10567166000,1.2,123944786,132019476,130715642,2.8
2015,455,호산대학교,전문대학,사립,경북,C그룹,20401222000,38199501,6562670,1570000,8380000,2138000,0,3170000,60020171,19109957000,35200000,5030000,0,8380000,2156000,0,4500000,55266000,60020171,2201,27269.5,60020171,20401222000,0.3,54781480,64477142,60020171,5.4
2015,456,호서대학교,대학,사립,충남,A그룹,176652887000,180733203,44162830,4490126,224588599,252809474,0,41264000,748048232,152177805000,180000000,53320000,17100000,0,552248000,0,111000000,913668000,748048232,14244,52516.7,748048232,176652887000,0.4,1120773338,903287659,748048232,-18.3
2015,457,호원대학교,대학,사립,전북,B그룹,51606669000,156075280,11330400,9498780,20910000,57631452,0,38150000,293595912,49790939000,143000000,12000000,6000000,35000000,59000000,0,25000000,280000000,293595912,5855,50144.5,293595912,51606669000,0.6,244530586,255915195,293595912,9.7
2015,458,홍익대학교,대학,사립,서울,A그룹,275321876000,305261884,114570739,4390000,1310252414,446579511,0,123593757,2304648305,274411911000,379560000,98193000,15468000,1033840000,321089000,0,79350000,1927500000,2304648305,22119,104193.2,2304648305,275321876000,0.8,2991846538,2414813605,2304648305,-11.9
2015,459,화성의과학대학교,대학,사립,경기,C그룹,8063440000,2924950,0,0,0,0,0,0,2924950,8859408000,12000000,0,0,0,0,0,0,12000000,2924950,905,3232.0,2924950,8063440000,0.0,0,0,2924950,0.0
2015,460,화신사이버대학교,대학,사립,부산,C그룹,5548356000,0,0,0,0,2000000,0,9090000,11090000,5616650000,0,0,0,0,2000000,0,20000000,22000000,11090000,1121,9893.0,11090000,5548356000,0.2,0,0,11090000,0.0
2015,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,6405969000,42731700,55826877,18000,2714916,22551295,0,3643892,127486680,5375000000,33000000,57700000,0,3000000,26188000,0,3260000,123148000,127486680,435,293072.8,127486680,6405969000,2.0,113031327,114641980,127486680,6.3
