YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCP,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_16A,BG3Y_MCS_17B,BG3Y_MCS_18C,BG3Y_BG3Y,VUC_SCP,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCP,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2018,360,충북도립대학교,전문대학,공립,충북,C그룹,38362,1282,39644,64443,1666,66109,0,1,2614,0,1,2614,43,0,43,2277,10,2287,1214,0,66109,928,71.19999694824219,2287,66109,3.5999999046325684,583.0,150,3,3,6,583.0,928,0.6000000238418579,11462812000,36932460,5878500,0,0,3499000,0,0,46309960,11659544000,40000000,6000000,0,0,5000000,0,0,51000000,46309960,928,49903.0,46309960,11462812000,0.4,44697400,41675270,46309960,2.2,928,928,0,29,62,37,0,1056,23,1750,240,0,9,42,0,291,2143,0,178,272,0,2593,0,0,150,15,0,0,0,0,0,0,0,2143,928,2.299999952316284,1750,928,1.899999976158142,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,38,4,1,0,0,0,928,1.100000023841858,1,0,928,1.100000023841858,38,1,0,38.0
2018,361,충북보건과학대학교,전문대학,사립,충북,B그룹,75744,4479,80223,115977,5685,121662,0,2,7168,0,2,7168,150,0,150,3439,84,3523,2640,178,121662,2832,43.0,3523,121662,3.0,1725.0,429,4,10,14,1725.0,2832,0.6000000238418579,25300347000,37190360,5190530,0,0,7361975,0,0,49742865,24857499000,26000000,6000000,0,0,8000000,0,0,40000000,49742865,2832,17564.6,49742865,25300347000,0.2,75445433,40955176,49742865,-12.1,2832,2832,0,97,153,57,31,3170,49,18000,397,0,76,0,0,473,3998,0,534,0,18,4550,0,0,60,30,10,2,0,2,1,0,0,3998,2832,1.399999976158142,18000,2832,6.400000095367432,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,65,4,1,1,0,0,2832,0.6000000238418579,1,0,2832,0.4000000059604645,65,2,0,32.5
2018,362,충청대학교,전문대학,사립,충북,B그룹,90451,11441,101892,145832,14048,159880,4,8,11471,6,18,11471,200,5,205,5022,472,5494,3917,0,159880,4778,33.5,5494,159880,3.5999999046325684,5631.0,579,9,35,44,5631.0,4778,1.2000000476837158,46719755000,86403740,13781100,2135450,21250000,7129703,0,29300000,159999993,42293003000,82700000,15000000,3000000,22500000,7500000,0,29300000,160000000,159999993,4778,33486.8,159999993,46719755000,0.3,145947660,149999983,159999993,4.7,4778,4778,0,131,330,79,0,5318,77,75371,817,0,67,63,0,947,12890,0,1064,1283,0,15237,0,0,2,0,0,1,8,6,2,4,156,12890,4778,2.700000047683716,75371,4778,15.800000190734863,3,0,0,0,3,0,3,0,3,0,3,0,0,0,0,153,15,3,0,0,0,4778,0.6000000238418579,3,0,4778,0.6000000238418579,153,3,0,51.0
2018,363,치유상담대학원대학교,대학원대학,사립,서울,-,11682,3041,14723,12610,3066,15676,0,2,0,0,2,0,5,0,5,258,0,258,241,0,15676,147,106.5999984741211,258,15676,1.7000000476837158,210.0,40,2,3,5,210.0,147,1.399999976158142,1596518000,1625950,0,0,0,0,0,0,1625950,2265900000,5000000,0,0,0,5000000,0,0,10000000,1625950,147,11060.9,1625950,1596518000,0.1,3000000,1700000,1625950,-23.8,147,0,147,14,5,10,300,476,3,500,0,112,3,3,3,121,0,516,30,12,21,579,0,0,60,20,3,0,0,3,3,7,28,516,147,3.5,500,147,3.400000095367432,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,23,2,1,0,0,0,147,6.800000190734863,1,0,147,6.800000190734863,23,1,0,23.0
2018,364,칼빈대학교,대학,사립,경기,C그룹,41327,22067,63394,75905,26860,102765,1,8,8725,0,9,8725,171,22,193,1652,557,2209,2040,830,102765,821,125.1999969482422,2209,102765,2.200000047683716,830.0,203,4,9,13,830.0,821,1.0,7487500000,16549370,8046543,0,0,13265000,0,0,37860913,7714891000,17500000,7700000,200000,0,14600000,0,0,40000000,37860913,821,46115.6,37860913,7487500000,0.5,35293610,34817975,37860913,3.7,821,400,421,24,132,26,231,1234,7,41270,175,128,21,9,24,357,1617,3070,353,62,251,5353,0,0,343,145,101,4,7,6,10,4,186,4687,821,5.699999809265137,41270,821,50.29999923706055,2,0,0,0,2,0,2,1,1,0,2,0,0,0,0,109,14,2,0,0,0,821,2.400000095367432,2,0,821,2.400000095367432,109,2,0,54.5
2018,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2018,366,평택대학교,대학,사립,경기,C그룹,199926,72025,271951,309159,86669,395828,5,13,16088,1,19,16088,108,106,214,8331,2000,10331,7705,0,395828,4556,86.9000015258789,10331,395828,2.700000047683716,4571.08984375,600,14,76,90,4571.08984375,4556,1.0,54565482000,139573790,58582450,1341000,52941000,41967394,0,8569600,302975234,56621218000,130000000,57600000,2000000,57500000,34100000,0,8800000,290000000,302975234,4556,66500.3,302975234,54565482000,0.6,298545150,297638165,302975234,0.7,4556,3909,647,167,231,91,198,5243,34,247119,1607,270,98,47,36,2058,15292,5140,1133,500,1407,23472,0,0,747,2659,1155,115,9,375,4,20,1268,20432,4556,4.5,247119,4556,54.20000076293945,4,1,0,3,4,4,8,1,3,0,4,0,0,0,0,247,107,4,1,0,3,4556,1.399999976158142,4,0,4556,0.8999999761581421,247,5,3,30.89999961853028
2018,367,포항공과대학교,대학,사립,경북,C그룹,94100,190791,284891,127096,332557,459653,29,14,461317,1,44,461317,112,92,204,2413,40,2453,2043,1938,459653,3198,143.6999969482422,2453,459653,0.5,22241.0,1303,19,78,97,22241.0,3198,7.0,188059946000,64193775,79297101,3995790,3127635610,324921969,0,130124300,3730168545,225379705000,59750000,133249000,4600000,3144953731,324921969,0,130124300,3797599000,3730168545,3198,1166406.7,3730168545,188059946000,2.0,3721459325,3808223828,3730168545,0.1,3198,1449,1749,281,172,306,6384,10341,13,312832,1063,1194,165,136,686,3244,6840,8113,1898,1555,11673,30079,0,0,20,240,72,64,17,587,375,8,107,14953,3198,4.699999809265137,312832,3198,97.8000030517578,6,1,1,2,7,3,10,1,3,2,6,0,0,1,1,805,87,6,1,1,2,3198,2.700000047683716,6,1,3198,2.200000047683716,805,7,3,80.5
2018,368,포항대학교,전문대학,사립,경북,C그룹,49233,2981,52214,90857,3544,94401,0,2,1145,0,2,1145,85,0,85,1779,0,1779,608,0,94401,1953,48.29999923706055,1779,94401,1.899999976158142,2846.0,286,4,6,10,2846.0,1953,1.5,20680617000,32784850,3370680,0,0,6451804,0,0,42607334,18687493000,50000000,4000000,0,0,10000000,0,0,64000000,42607334,1953,21816.4,42607334,20680617000,0.2,47762320,48422626,42607334,-5.3,1953,1953,0,74,113,51,18,2209,43,16930,378,0,6,51,2,437,2424,0,80,725,334,3563,0,0,52,49,0,0,0,0,0,2,70,2424,1953,1.2000000476837158,16930,1953,8.699999809265137,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,31,1,1,0,0,0,1953,0.5,1,0,1953,0.5,31,1,0,31.0
2018,369,한경국립대학교,대학,국립,경기,B그룹,221880,41946,263826,448697,56577,505274,11,8,9573,2,21,9573,188,60,248,9577,1252,10829,5944,0,505274,6976,72.4000015258789,10829,505274,2.200000047683716,11020.0,1231,22,89,111,11020.0,6976,1.600000023841858,80573482000,162395400,48650700,10669060,159693750,9589700,0,20538100,411536710,93366663000,184650000,51922000,11000000,151000000,10000000,0,23980000,432552000,411536710,6976,58993.2,411536710,80573482000,0.5,426207712,367687820,411536710,-0.9,6976,6566,410,240,413,156,3854,11639,57,331857,2951,122,126,167,814,4180,27476,1205,1691,2052,3304,35728,0,0,1501,700,21,19,1,174,1,37,1549,28681,6976,4.099999904632568,331857,6976,47.59999847412109,7,1,1,0,8,1,9,3,4,0,7,0,1,0,1,729,131,7,1,1,0,6976,1.2000000476837158,7,1,6976,1.100000023841858,729,8,1,81.0
2018,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,80015,141121,221136,89247,167686,256933,7,23,420618,0,30,420618,1,15,16,1618,2442,4060,3434,30041,256933,807,318.3999938964844,4060,256933,1.600000023841858,4052.0,270,12,95,107,4052.0,807,5.0,27141536000,51754627,7741419,3209141,184927938,84488066,0,14231068,346352259,26199328000,61200000,7800000,4000000,199450000,87500000,0,15000000,374950000,346352259,807,429185.0,346352259,27141536000,1.3,302953978,426117531,346352259,11.0,807,0,807,38,39,89,203,1176,4,566131,0,543,36,101,4,684,0,6899,381,2264,44,9588,0,0,1978,69,82,0,0,105,36,24,330,6899,807,8.5,566131,807,701.5,4,0,0,0,4,0,4,0,4,0,4,0,0,0,0,161,22,4,0,0,0,807,5.0,4,0,807,5.0,161,4,0,40.29999923706055
2018,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,13629,44,13673,14156,44,14200,0,0,2091,0,0,2091,17,0,17,486,1062,1548,1312,0,14200,473,30.0,1548,14200,12.199999809265137,606.0,126,1,7,8,606.0,473,1.2999999523162842,4861800000,4635670,0,0,0,0,0,0,4635670,4765591000,7200000,0,0,0,0,0,0,7200000,4635670,473,9800.6,4635670,4861800000,0.1,7651310,6737820,4635670,-21.6,473,473,0,15,24,28,19,559,7,2510,83,0,15,15,8,121,512,0,204,182,93,991,0,0,50,20,0,0,0,0,0,4,70,512,473,1.100000023841858,2510,473,5.300000190734863,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,37,2,1,0,0,0,473,2.0999999046325684,1,0,473,2.0999999046325684,37,1,0,37.0
2018,372,한국공학대학교,대학,사립,경기,B그룹,101403,9645,111048,169215,12803,182018,16,3,35748,7,26,35748,173,29,202,9987,2610,12597,10726,0,182018,7746,23.5,12597,182018,7.400000095367432,3897.0,1152,19,63,82,3897.0,7746,0.5,133360541000,181090100,13253742,4571970,283092733,33282846,0,56000000,571291391,113459000000,187000000,13800000,5000000,295000000,35000000,0,51000000,586800000,571291391,7746,73753.1,571291391,133360541000,0.4,460422720,523900141,571291391,11.4,7746,7370,376,276,237,160,41,8460,29,363414,2800,83,127,97,15,3122,18845,763,2510,1096,141,23355,0,0,0,0,26,109,189,55,7,5,133,19608,7746,2.5,363414,7746,46.900001525878906,1,1,8,0,9,1,10,0,1,0,1,0,7,1,8,373,17,1,1,8,0,7746,1.100000023841858,1,8,7746,1.2000000476837158,373,2,8,37.29999923706055
2018,373,한국과학기술원,대학,국립,대전,A그룹,244934,309110,554044,333410,364556,697966,57,63,230133,2,122,230133,165,27,192,25591,4874,30465,27436,24,697966,10515,66.4000015258789,30465,697966,4.599999904632568,20194.0,1589,54,62,116,20194.0,10515,1.899999976158142,787524532000,819346858,65240564,8329000,4469800065,1212996979,0,70752297,6646465763,807923486000,1002500000,88532273,0,4656096837,1375020760,0,65500000,7187649870,6646465763,10515,632093.7,6646465763,787524532000,0.8,6027695000,6014676895,6646465763,5.1,10515,3873,6642,623,531,1886,648,14203,18,169128,2862,3441,268,628,89,7288,26647,30303,2567,7960,34840,102317,0,0,1730,4912,2479,144,23,336,527,41,979,56950,10515,5.400000095367432,169128,10515,16.100000381469727,14,5,5,8,19,13,32,5,9,0,14,0,5,0,5,1310,178,14,5,5,8,10515,2.5,14,5,10515,1.7999999523162842,1310,19,13,40.900001525878906
2018,374,한국관광대학교,전문대학,사립,경기,C그룹,45864,1211,47075,82024,1615,83639,2,3,6674,1,6,6674,122,1,123,5079,868,5947,2977,0,83639,1902,44.0,5947,83639,7.699999809265137,1806.0,459,7,35,42,1806.0,1902,0.8999999761581421,31859344000,81535800,5041960,5444640,4348000,0,0,5355000,101725400,26560968000,60000000,6280000,28000000,4600000,0,0,6000000,104880000,101725400,1902,53483.4,101725400,31859344000,0.3,105713480,104976810,101725400,-1.9,1902,1902,0,52,50,55,52,2111,18,21840,705,0,24,27,4,760,4898,0,390,465,253,6006,0,0,30,15,0,0,0,0,0,18,1082,4898,1902,2.5999999046325684,21840,1902,11.5,1,2,0,0,1,2,3,0,1,0,1,0,0,0,0,86,12,1,2,0,0,1902,1.399999976158142,1,0,1902,0.5,86,3,0,28.700000762939453
2018,375,한국교원대학교,대학,국립,충북,B그룹,241016,77212,318228,512608,115575,628183,19,15,67497,1,35,67497,241,69,310,14111,5232,19343,13124,0,628183,5678,110.5999984741211,19343,628183,3.200000047683716,9143.0,1146,36,60,96,9143.0,5678,1.600000023841858,98926637000,203904020,31193370,8937360,385315120,115145640,0,0,744495510,100873324000,215000000,35000000,15000000,383000000,99294000,0,0,747294000,744495510,5678,131119.3,744495510,98926637000,0.8,713943700,713943970,744495510,2.1,5678,2396,3282,207,328,250,2219,8682,24,270341,2218,2114,141,128,285,4886,33955,36911,2529,1835,7806,83036,0,0,2536,3743,149,498,187,854,115,54,1693,70866,5678,12.5,270341,5678,47.59999847412109,12,0,0,1,12,1,13,4,8,0,12,0,0,0,0,975,146,12,0,0,1,5678,2.200000047683716,12,0,5678,2.0999999046325684,975,12,1,75.0
2018,376,한국국제대학교,대학,사립,경남,C그룹,103223,21158,124381,244509,23959,268468,1,8,35138,1,10,35138,112,0,112,8129,66017,74146,20147,0,268468,3362,79.9000015258789,74146,268468,38.20000076293945,3653.0,1145,6,43,49,3653.0,3362,1.100000023841858,28932125000,124379580,2627600,0,4950000,43838800,0,9000000,184795980,26166132000,150500000,0,0,30000000,9500000,0,0,190000000,184795980,3362,54966.1,184795980,28932125000,0.6,117894305,198681070,184795980,30.8,3362,3362,0,123,131,64,7,3687,34,14862,1199,0,19,40,4,1262,12491,0,2555,204,1469,16719,0,0,148,124,14,0,0,5,0,10,227,12491,3362,3.700000047683716,14862,3362,4.400000095367432,2,3,0,0,2,3,5,0,2,0,2,0,0,0,0,157,13,2,3,0,0,3362,1.2999999523162842,2,0,3362,0.6000000238418579,157,5,0,31.39999961853028
2018,377,한국기술교육대학교,대학,사립,충남,C그룹,159082,32565,191647,333579,41180,374759,8,15,21209,3,26,21209,137,64,201,21136,1911,23047,11739,0,374759,4919,76.19999694824219,23047,374759,6.599999904632568,9700.0,1959,16,100,116,9700.0,4919,2.0,147533204000,461051210,46523940,6006610,281985586,178302168,0,48030000,1021899514,182548148000,300000000,50000000,4000000,0,500000000,0,137900000,991900000,1021899514,4919,207745.4,1021899514,147533204000,0.7,879571838,909917033,1021899514,7.9,4919,4432,487,183,220,278,548,6148,13,639818,2941,231,138,243,90,3643,25733,2361,2617,2771,7105,40587,0,0,2771,2346,693,72,0,1263,50,12,216,28094,4919,5.699999809265137,639818,4919,130.10000610351562,4,2,3,0,7,2,9,1,3,0,4,0,3,0,3,301,91,4,2,3,0,4919,1.600000023841858,4,3,4919,1.399999976158142,301,6,3,33.400001525878906
2018,378,한국농수산대학교,전문대학,국립,전북,C그룹,45551,3657,49208,53248,4413,57661,1,3,13272,2,6,13272,186,27,213,573,676,1249,1006,0,57661,1313,43.900001525878906,1249,57661,2.200000047683716,1195.0,108,8,3,11,1195.0,1313,0.8999999761581421,25362700000,8988210,14782530,7550000,4950000,7563000,0,11000000,54833740,39797090000,10000000,30600000,15000000,5000000,25000000,0,40000000,125600000,54833740,1313,41762.2,54833740,25362700000,0.2,90703351,83116040,54833740,-21.2,1313,1313,0,33,93,51,286,1776,13,32784,304,0,22,68,39,433,2003,0,326,1332,2242,5903,0,0,1987,535,46,0,0,0,0,0,0,2003,1313,1.5,32784,1313,25.0,1,0,2,0,3,0,3,0,1,0,1,0,2,0,2,28,1,1,0,2,0,1313,2.0,1,2,1313,2.299999952316284,28,1,2,9.300000190734863
2018,379,한국방송통신대학교,대학,국립,서울,A그룹,217196,76308,293504,1022236,108003,1130239,7,8,49811,4,19,49811,125,18,143,19388,4879,24267,10577,22529,1130239,117765,9.600000381469728,24267,1130239,2.200000047683716,17864.0,4559,124,399,523,17864.0,117765,0.2000000029802322,117686494000,299225420,30847980,0,210869006,85859435,0,93560000,720361841,131655309000,256954000,39769000,0,234957500,91531500,0,75960000,699172000,720361841,117765,6116.9,720361841,117686494000,0.6,701108440,932510130,720361841,5.1,117765,115537,2228,154,174,552,77,118722,25,107335,3216,190,226,270,77,3979,19324,1754,3015,3159,72702,99954,0,0,78516,86847,1609,218,58,518,58,434,6869,21078,117765,0.2000000029802322,107335,117765,0.8999999761581421,26,6,0,0,26,6,32,8,18,0,26,0,0,0,0,2450,87,26,6,0,0,117765,0.3000000119209289,26,0,117765,0.2000000029802322,2450,32,0,76.5999984741211
2018,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,1528,5491,7019,3931,5491,9422,0,0,7019,0,0,7019,0,0,0,214,7551,7765,6011,0,9422,1719,5.5,7765,9422,468.6000061035156,15.0,3,0,3,3,15.0,1719,0.0,7669001000,3146000,0,0,0,0,0,0,3146000,7753518000,3500000,0,0,0,0,0,0,3500000,3146000,1719,1830.1,3146000,7669001000,0.0,2940000,2330000,3146000,7.1,1719,1719,0,10,60,22,0,1811,20,334,60,0,0,0,0,60,134,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,134,1719,0.1000000014901161,334,1719,0.2000000029802322,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,29,7,0,1,0,0,1719,0.5,0,0,1719,0.0,29,1,0,29.0
2018,381,한국상담대학원대학교,대학원대학,사립,서울,-,9253,1783,11036,13497,2169,15666,3,1,0,0,4,0,0,0,0,878,1529,2407,1982,0,15666,153,102.4000015258789,2407,15666,18.200000762939453,384.0,86,2,18,20,384.0,153,2.5,2817582000,15670306,0,0,0,17315985,0,0,32986291,2754590000,17000000,0,1000000,0,18000000,0,0,36000000,32986291,153,215596.7,32986291,2817582000,1.2,22796469,24753291,32986291,20.9,153,0,153,16,1,16,7,193,1,28796,0,176,9,10,0,195,0,1783,54,47,0,1884,0,0,354,98,25,12,0,64,0,6,65,1783,153,11.699999809265137,28796,153,188.1999969482422,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,31,1,0,0,1,0,153,5.199999809265137,0,1,153,6.5,31,0,1,31.0
2018,382,한국성서대학교,대학,사립,서울,C그룹,88907,19397,108304,132777,26714,159491,0,5,34148,2,7,34148,372,21,393,1907,3023,4930,3460,0,159491,1256,127.0,4930,159491,3.200000047683716,1468.0,279,5,28,33,1468.0,1256,1.2000000476837158,17206466000,30171000,16055100,596400,0,43935215,0,16720530,107478245,17455308000,30500000,16000000,4100000,0,48610000,0,17000000,116210000,107478245,1256,85571.9,107478245,17206466000,0.6,117967803,109271523,107478245,-4.5,1256,1074,182,46,54,62,60,1478,5,118377,921,137,41,37,25,1161,6939,1789,818,659,298,10503,0,0,540,1080,0,3,15,69,3,28,415,8728,1256,6.900000095367432,118377,1256,94.1999969482422,2,0,1,0,3,0,3,2,0,0,2,0,1,0,1,135,19,2,0,1,0,1256,2.200000047683716,2,1,1256,2.400000095367432,135,2,1,45.0
2018,383,한국승강기대학교,전문대학,사립,경남,C그룹,11419,249,11668,19167,313,19480,0,0,434,0,0,434,2,2,4,627,0,627,470,0,19480,652,29.89999961853028,627,19480,3.299999952316284,893.0,178,3,6,9,893.0,652,1.399999976158142,9136241000,12840190,0,0,0,0,0,0,12840190,8034865000,14160000,960000,0,0,0,0,0,15120000,12840190,652,19693.5,12840190,9136241000,0.1,12215270,15216820,12840190,4.5,652,652,0,21,38,25,1,737,7,582,50,0,5,31,0,86,429,0,110,420,0,959,0,0,0,0,0,0,0,0,0,2,652,429,652,0.699999988079071,582,652,0.8999999761581421,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,64,3,1,0,0,1,652,2.299999952316284,1,0,652,1.5,64,1,1,32.0
2018,384,한국에너지공과대학교,대학,국립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2018,385,한국열린사이버대학교,대학,사립,서울,B그룹,2235,0,2235,2235,0,2235,0,0,2235,0,0,2235,0,0,0,1826,409,2235,2235,1906,2235,4548,0.5,2235,2235,0.0,0.0,0,0,0,0,0.0,4548,0.0,27015263000,7000000,0,0,0,0,0,0,7000000,33493901000,1000000,0,0,0,0,0,0,1000000,7000000,4548,1539.1,7000000,27015263000,0.0,1000000,1000000,7000000,300.0,4548,4548,0,18,318,61,0,4945,13,0,374,0,7,17,0,398,1098,0,0,42,0,1140,0,0,0,0,0,0,0,0,0,0,0,1098,4548,0.2000000029802322,0,4548,0.0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4548,0.3000000119209289,0,0,4548,0.0,0,1,1,0.0
2018,386,한국영상대학교,전문대학,사립,세종,B그룹,57866,1516,59382,114643,2297,116940,1,0,9851,1,2,9851,80,2,82,3508,752,4260,3053,0,116940,3370,34.70000076293945,4260,116940,3.799999952316284,1437.0,268,3,62,65,1437.0,3370,0.4000000059604645,33710803000,45289820,9258810,5623000,5595000,0,0,0,65766630,33186499000,53000000,13000000,5400000,6000000,0,0,0,77400000,65766630,3370,19515.3,65766630,33710803000,0.2,49024070,63628340,65766630,16.6,3370,3370,0,101,268,65,215,4019,72,91133,1805,0,75,65,41,1986,12505,0,813,825,1913,16056,0,0,2740,137,17,2,0,0,0,0,0,12505,3370,3.700000047683716,91133,3370,27.0,2,0,0,2,2,2,4,0,2,0,2,0,0,0,0,129,14,2,0,0,2,3370,0.8999999761581421,2,0,3370,0.6000000238418579,129,2,2,32.29999923706055
2018,387,한국예술종합학교,대학,국립,서울,C그룹,111175,57135,168310,188776,70646,259422,8,21,27425,1,30,27425,199,231,430,15096,2029,17125,15216,0,259422,2599,99.8000030517578,17125,259422,7.099999904632568,5711.0,456,32,90,122,5711.0,2599,2.200000047683716,73314681000,280113630,103420719,101554030,55357327,70209267,0,11900295,622555268,73485249000,276700000,110000000,93528000,59482000,67700000,0,14580000,621990000,622555268,2599,239536.5,622555268,73314681000,0.8,627465450,620518110,622555268,-0.4,2599,2599,0,131,907,131,890,4658,28,182132,1803,637,311,234,68,3053,28346,13605,8028,3531,14844,68354,0,0,50,265,10,112,69,58,61,2,30,41951,2599,16.100000381469727,182132,2599,70.0999984741211,8,0,7,0,15,0,15,0,7,1,8,0,7,0,7,644,88,8,0,7,0,2599,5.199999809265137,8,7,2599,5.800000190734863,644,8,7,42.900001525878906
2018,388,한국외국어대학교,대학,사립,서울,A그룹,527792,346974,874766,1282183,552845,1835028,25,45,96761,8,78,96761,1739,749,2488,50429,6544,56973,35939,643,1835028,19512,94.0,56973,1835028,3.200000047683716,18521.0,4049,58,178,236,18521.0,19512,0.8999999761581421,231698501000,900162943,304557549,0,955417583,281391005,0,47170333,2488699413,244775837000,812946150,319291000,5000000,958836850,318566000,0,75000000,2489640000,2488699413,19512,127547.1,2488699413,231698501000,1.1,2536403982,2530811610,2488699413,-0.9,19512,17042,2470,693,1555,352,27620,49732,83,950268,11688,1728,930,220,6773,21339,109883,31203,22501,4343,52440,220370,0,0,15455,12030,1360,13659,12939,802,442,37,1754,141086,19512,7.199999809265137,950268,19512,48.70000076293945,20,2,0,0,20,2,22,1,16,3,20,0,0,0,0,905,113,20,2,0,0,19512,1.100000023841858,20,0,19512,1.0,905,22,0,41.09999847412109
2018,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,2374,3052,5426,2374,3052,5426,2,0,0,0,2,0,12,6,18,609,50,659,507,0,5426,108,50.20000076293945,659,5426,13.800000190734863,150.0,62,2,6,8,150.0,108,1.399999976158142,14408303000,20954824,6095581,0,68562040,0,0,3314554,98926999,16235864000,41000000,7291000,900000,72594500,0,0,7860000,129645500,98926999,108,915990.7,98926999,14408303000,0.7,96600000,150960000,98926999,10.9,108,0,108,16,5,32,20,181,1,183,0,99,20,24,3,146,0,951,175,303,48,1477,0,0,244,12,48,0,0,75,75,0,0,951,108,8.800000190734863,183,108,1.7000000476837158,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,34,1,1,0,0,0,108,9.300000190734863,1,0,108,9.300000190734863,34,1,0,34.0
