YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_19A,BG3Y_MCS_20B,BG3Y_MCS_21C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_REL_PTH,SES_REL_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2021,60,광주가톨릭대학교,대학,사립,전남,C그룹,91686,59019,150705,133085,73770,206855,7,7,42733,5,19,42733,48,67,115,1128,603,1731,1639,0,206855,121,1709.5,1731,206855,.800000011920929,1026.199951171875,346,38,1026.199951171875,1156,.8999999761581421,94238276896,75494500,18726466,0,213036110,235098179,0,95671029,638026284,94516106000,68126000,17712000,0,238454116,266545884,0,63256000,654094000,638026284,7096,89913.5,638026284,94238276896,.7,593339183,594865029,638026284,3.8,9468,9385,83,44,207,67,0,9786,10457,10357,100,46,226,69,0,10798,0,0,1521,20,16,9,507,2073,8099,56,78,45,2947,11225,0,0,0,0,0,3,0,1,0,0,0,0,0,8155,9468,.8999999761581421,0,9468,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,20.5,1,0,0,0,1,0,0,1282,.6000000238418579,0,0,1282,0,20.5,1,0,20.5
2021,61,광주과학기술원,대학,국립,광주,C그룹,66501,85146,151647,86000,100999,186999,22,11,56428,2,35,56428,0,0,0,2983,1093,4076,2984,82913,186999,2042,91.5999984741211,4076,186999,2.200000047683716,712,154,20,712,1880,.4000000059604645,55530460157,16670000,0,0,0,12000000,0,0,28670000,56364689000,17000000,0,0,0,13500000,0,0,30500000,28670000,9468,3028.1,28670000,55530460157,.1,24986000,26941000,28670000,7.1,4788,3920,868,305,154,158,423,5828,4686,3781,905,301,178,170,799,6134,0,91676,530,396,118,98,101,1243,8160,7742,2710,2426,1903,22941,0,0,2892,2560,2242,19,117,1253,1688,4,14,31,256,15902,4788,3.299999952316284,91676,4788,19.100000381469727,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,4.5,1,34,8,56,12,2,0,0,1,977,2.5999999046325684,2,0,977,2,94.5,2,1,31.5
2021,62,광주교육대학교,대학,국립,광주,C그룹,185689,29524,215213,282306,35641,317947,0,19,12463,0,19,12463,69,9,78,2915,3422,6337,4810,0,317947,1882,168.89999389648438,6337,317947,2,2362.89990234375,802,69,2362.89990234375,3314,.699999988079071,4960981000,11033500,0,0,0,0,0,0,11033500,5472996000,11700000,0,0,0,0,0,0,11700000,11033500,67,164679.1,11033500,4960981000,.2,13398120,11501190,11033500,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6360,544,0,82,626,18,1270,5183,0,1945,7259,125579,139966,0,0,63,148,441,73,0,89,0,13,686,0,0,5183,0,0,6360,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,1,0,0,0,371,2.700000047683716,1,0,371,2.700000047683716,5,1,0,5
2021,63,광주대학교,대학,사립,광주,B그룹,290220,59329,349549,513200,98037,611237,10,11,90158,5,26,90158,232,25,257,16135,5857,21992,15239,0,611237,7391,82.69999694824219,21992,611237,3.700000047683716,0,0,0,0,2294,0,106059664388,184696450,97486540,2991660,446847820,168184530,0,62488850,962695850,110118217000,173000000,10000000,3000000,305000000,169000000,0,64000000,724000000,962695850,9100,105790.8,962695850,106059664388,.9,863154120,926212660,962695850,5.6,7325,6422,903,274,453,296,309,8657,7304,6368,936,279,428,324,259,8594,0,262019,826,179,161,172,35,1373,3733,1640,2182,1706,6819,16080,0,0,122,957,216,55,114,303,40,3,23,14,4045,5373,7325,.699999988079071,262019,7325,35.79999923706055,3,1,0,1,5,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,3,7,0,1,11,0,0,0,0,0,3,7,0,1,11,14.5,8,89.5,24,211,45,4,1,6,0,9900,1,4,6,9900,1,315,7,6,24.200000762939453
2021,64,광주보건대학교,전문대학,사립,광주,B그룹,106860,5832,112692,200566,10729,211295,2,2,12143,2,6,12143,28,18,46,1145,951,2096,1248,0,211295,3733,56.59999847412109,2096,211295,1,8287.7998046875,481,31,8287.7998046875,285,29.100000381469727,114019006926,427431476,7998800,22527280,340579867,163246385,0,29140000,990923808,96170600000,444872000,5500000,6390000,365000000,194200000,0,39676000,1055638000,990923808,8820,112349.6,990923808,114019006926,.9,894710831,1009786105,990923808,5.5,9305,8789,516,279,542,256,499,10881,9117,8526,591,296,494,338,569,10814,0,100201,1997,141,242,192,154,2726,15385,862,5284,3114,2203,26848,0,0,798,1479,167,51,60,115,0,0,0,8,87,16247,9305,1.7000000476837158,100201,9305,10.800000190734863,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,96,18,0,0,2,0,0,0,109,18.299999237060547,2,0,109,18.299999237060547,96,2,0,48
2021,65,광주여자대학교,대학,사립,광주,C그룹,186185,36196,222381,284179,44386,328565,13,12,129438,0,25,129438,63,0,63,8378,1248,9626,8016,0,328565,3951,83.19999694824219,9626,328565,3,369.5,137,5,369.5,593,.6000000238418579,108657868926,67790090,27119040,1568520,479388396,163278890,0,24500000,763644936,96790110000,75500000,33000000,0,66405420,56567580,0,0,231473000,763644936,7325,104251.9,763644936,108657868926,.7,680898580,890323630,763644936,8.3,18122,15109,3013,675,1047,449,4983,25276,18425,15264,3161,685,1131,489,4361,25091,0,213858,3562,972,463,273,229,5499,23373,10614,11558,4652,74325,124522,0,0,2226,5718,2195,282,369,451,247,67,174,6,5390,33987,18122,1.899999976158142,213858,18122,11.800000190734863,1,1,0,5,7,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,1,1,0,15,17,0,0,0,0,0,1,1,0,15,17,37,3,36,2,0,0,2,5,0,10,2003,5.5,2,0,2003,1,73,10,9,3.799999952316284
2021,66,구미대학교,전문대학,사립,경북,A그룹,48759,481,49240,201527,2846,204373,1,1,128436,0,2,128436,105,0,105,8782,13,8795,2986,0,204373,5066,40.29999923706055,8795,204373,4.5,3509.10009765625,1066,45,3509.10009765625,2920,1.2000000476837158,105778601160,270049160,28386420,5000000,427376450,232344660,0,30051350,993208040,90488794000,275000000,29180000,5000000,360000000,160000000,0,0,829180000,993208040,9305,106739.2,993208040,105778601160,.9,814328921,963195940,993208040,10.7,0,0,0,0,0,0,3215,3215,0,0,0,0,0,0,1755,1755,0,52008,0,440,161,209,515,1325,0,11851,3974,4432,11641,31898,0,0,4100,1600,650,30,0,15,10,10,280,1,204,11851,0,0,52008,0,0,0,2,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,1,1,0,2,0,2,4,48,11,7,2,182,39,2,2,0,0,1842,2,2,0,1842,1.100000023841858,237,4,0,59.29999923706055
2021,67,구세군사관대학원대학교,대학원대학,사립,경기,-,24376,2011,26387,24376,2011,26387,1,0,0,0,1,0,48,4,52,297,114,411,243,0,26387,28,942.4000244140624,411,26387,1.600000023841858,2302,566,17,2302,2575,.8999999761581421,296671573088,391716303,61883697,491456,581621184,332434360,0,73400000,1441547000,325612574000,399700000,48000000,500000,636000000,300200000,0,73400000,1457800000,1441547000,18122,79546.8,1441547000,296671573088,.5,1772913736,1780000000,1441547000,-9.3,270,0,270,16,20,17,20,343,251,0,251,35,21,16,0,323,0,115,0,19,14,0,5,38,0,106,76,0,16,198,0,0,15,107,0,10,10,4,4,0,0,2,80,106,270,.4000000059604645,115,270,.4000000059604645,1,5,0,0,6,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,1,7,0,2,10,0,0,0,0,0,1,7,0,2,10,120,30,399,79,537,100,6,0,2,2,7146,1.2000000476837158,6,2,7146,1.100000023841858,1056,6,5,96
2021,68,국군간호사관학교,기타,기타,대전,-,55996,3165,59161,62106,3446,65552,10,12,46363,0,22,46363,141,6,147,1807,1515,3322,2785,7813,65552,0,0,3322,65552,5.300000190734863,1034.0999755859375,457,2,1034.0999755859375,1428,.699999988079071,0,289025660,67746500,4997350,38260000,184573030,0,0,584602540,0,299974000,71460000,5000000,20960000,232262000,0,0,629656000,584602540,0,0,584602540,0,0,421426240,507280000,584602540,17.8,3857,3857,0,104,164,56,30,4211,3236,3236,0,304,197,57,31,3825,0,21490,566,0,140,148,10,864,2201,0,401,385,222,3209,0,0,366,20,10,0,0,0,0,0,0,0,0,2201,3857,.6000000238418579,21490,3857,5.599999904632568,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,18,3,0,0,0,1,0,0,2294,.3000000119209289,0,0,2294,0,18,1,0,18
2021,69,국립강릉원주대학교,대학,국립,강원,B그룹,412146,90401,502547,699858,150638,850496,16,21,63590,2,39,63590,685,14,699,13579,3424,17003,16860,0,850496,8487,100.1999969482422,17003,850496,2,3966,599,89,3966,5095,.800000011920929,2509327909,1020210,0,0,12217000,0,0,0,13237210,2395306000,2000000,0,0,12217000,0,0,0,14217000,13237210,270,49026.7,13237210,2509327909,.5,12259200,15223320,13237210,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,8.5,2,46.400001525878906,10,1,0,1,0,285,6.300000190734863,1,1,285,7,54.900001525878906,1,0,54.900001525878906
2021,105,농협대학교,전문대학,사립,경기,C그룹,33010,4502,37512,39556,4905,44461,2,0,1204,0,2,1204,32,3,35,1175,128,1303,963,863,44461,444,100.0999984741211,1303,44461,3,367,120,62,367,1535,.2000000029802322,39048874283,60906280,40000,0,11536000,2646557,0,0,75128837,35672442000,45327000,0,0,9243000,2600000,0,2000000,59170000,75128837,3857,19478.6,75128837,39048874283,.2,80092113,73713245,75128837,-3,84,0,84,5,1,12,0,102,230,0,230,13,6,18,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,23.5,4,16,4,0,0,1,0,593,1.2999999523162842,0,1,593,1.7000000476837158,39.5,0,1,39.5
2021,106,능인대학원대학교,대학원대학,사립,경기,-,4031,247,4278,5316,675,5991,3,2,46363,0,5,46363,21,0,21,46,973,1019,470,0,5991,80,74.9000015258789,1019,5991,20.5,2437.300048828125,1007,21,2437.300048828125,3553,.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3119,3119,0,15,117,34,300,3585,3221,3221,0,16,116,35,300,3688,0,318,56,0,0,3,0,59,243,0,0,6,0,249,0,0,0,0,0,0,0,0,0,2,20,3,26,243,3119,.1000000014901161,318,3119,.1000000014901161,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,48,13,150,24,2,1,2,1,0,0,2920,1,2,0,2920,.699999988079071,200,4,0,50
2021,107,단국대학교,대학,사립,경기,A그룹,984398,292299,1276697,1521705,476656,1998361,24,20,124201,4,48,124201,1070,134,1204,28147,5273,33420,25232,15188,1998361,26716,74.80000305175781,33420,1998361,1.7000000476837158,15937,1796,85,15937,9872,1.600000023841858,-129893513,0,0,0,0,0,0,0,0,163294000,0,0,0,0,0,0,0,0,0,84,0,0,-129893513,0,0,0,0,0,44,0,44,4,18,9,70,145,63,0,63,20,16,9,50,158,0,30,0,10,2,4,12,28,0,49,3,9,146,207,0,0,10,15,10,0,0,1,1,1,11,2,10,49,44,1.100000023841858,30,44,.699999988079071,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,1,0,1,2,0,2,0,1,3,21,1,47,12,41,7,1,0,1,1,2575,.8999999761581421,1,1,2575,.800000011920929,109,1,1,54.5
2021,108,대경대학교,전문대학,사립,경북,B그룹,53132,4485,57617,149252,4883,154135,0,14,26410,2,16,26410,51,1,52,4894,458,5352,2171,0,154135,4072,37.900001525878906,5352,154135,3.5999999046325684,445.7000122070313,90,14,445.7000122070313,429,1,18131708701,0,0,0,0,0,0,0,0,20496843000,30000001,0,0,0,10000000,0,10000000,50000001,0,3119,0,0,18131708701,0,0,8664470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,0,0,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,27,5,13,3,1,1,0,0,1428,1.2999999523162842,1,0,1428,.699999988079071,40,2,0,20
2021,109,대구가톨릭대학교,대학,사립,경북,A그룹,539635,264767,804402,1030642,368697,1399339,42,30,99223,0,72,99223,591,65,656,22228,3638,25866,18122,13668,1399339,13771,101.5999984741211,25866,1399339,1.899999976158142,399,57,5,399,58,6.900000095367432,2084119190,610140,2435150,0,0,0,0,0,3045290,11077494000,2500000,3700000,0,0,0,0,0,6200000,3045290,44,69211.1,3045290,2084119190,.1,8264290,6573300,3045290,-37.1,1152,1152,0,32,41,28,66,1319,1156,1156,0,58,26,30,49,1319,0,16730,480,0,11,6,10,507,4868,0,194,79,91,5232,0,0,326,34,17,0,0,0,0,0,0,1,239,4868,1152,4.199999809265137,16730,1152,14.5,0,2,0,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,26,7,176,28,238,52,2,0,4,0,5095,1,2,4,5095,1.2000000476837158,440,3,4,62.900001525878906
2021,110,대구경북과학기술원,대학,국립,대구,C그룹,66698,16905,83603,73024,68677,141701,42,33,320032,1,76,320032,0,0,0,4118,0,4118,3860,0,141701,1527,92.8000030517578,4118,141701,3,32493.30078125,4617,205,32493.30078125,26348,1.2000000476837158,0,71400,0,0,0,0,0,0,71400,0,5000000,0,0,0,0,0,0,5000000,71400,0,0,71400,0,0,207800,554000,71400,39.7,1904,1904,0,52,122,58,0,2136,1880,1880,0,176,126,71,0,2253,0,2136,55,0,9,23,0,87,436,0,45,213,0,694,0,0,68,24,6,0,0,0,0,0,0,0,0,436,1904,.2000000029802322,2136,1904,1.100000023841858,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,5,1,0,0,38,9,1,0,0,0,1535,.699999988079071,1,0,1535,.699999988079071,43,1,0,43
2021,111,대구공업대학교,전문대학,사립,대구,C그룹,69416,2272,71688,107142,3329,110471,0,0,13527,2,2,13527,89,0,89,2020,362,2382,2382,0,110471,1661,66.5,2382,110471,2.200000047683716,1176,365,18,1176,3858,.3000000119209289,10853917444,19000000,0,0,4475000,2432049,0,0,25907049,10858335000,18500000,0,500000,8500000,3000000,0,0,30500000,25907049,1152,22488.8,25907049,10853917444,.2,32607488,25698774,25907049,-10.2,3792,3684,108,145,176,64,0,4177,3314,3209,105,144,163,74,0,3695,0,1345,381,6,37,31,28,483,1661,35,544,463,448,3151,0,0,13,21,0,6,0,7,0,2,114,0,0,1696,3792,.4000000059604645,1345,3792,.4000000059604645,0,2,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,3,0,1,4,9,2,138,23,62,15,2,1,1,0,3553,1,2,1,3553,.800000011920929,209,3,1,52.29999923706055
2021,112,대구과학대학교,전문대학,사립,대구,A그룹,82606,3151,85757,153961,3828,157789,2,3,13540,2,7,13540,36,0,36,4105,0,4105,3559,0,157789,4093,38.59999847412109,4105,157789,2.700000047683716,19671.19921875,2497,168,19671.19921875,13094,1.5,19779808428,38291860,1698900,1209240,0,0,0,0,41200000,20780547204,32070000,1130000,1000000,3000000,2800000,0,0,40000000,41200000,1904,21638.7,41200000,19779808428,.2,46701920,48629420,41200000,-5.6,2454,2454,0,17,116,42,4109,6738,2294,2294,0,16,119,44,4541,7014,0,995,85,0,7,7,37,136,508,0,16,15,153,692,0,0,0,0,0,0,0,0,0,0,0,0,0,508,2454,.2000000029802322,995,2454,.4000000059604645,0,3,0,0,3,0,0,0,0,0,0,8,0,2,10,0,0,0,2,2,0,11,0,2,13,0,0,0,2,2,0,11,0,4,15,9,2,88.5,24,428,93,3,0,8,4,9872,1.2000000476837158,3,8,9872,1.100000023841858,525.5,3,12,35
2021,113,대구교육대학교,대학,국립,대구,C그룹,146967,12866,159833,307017,23284,330301,12,11,55032,0,23,55032,488,58,546,4578,383,4961,2631,0,330301,2434,135.6999969482422,4961,330301,1.5,11833,100,75,11833,1520,7.800000190734863,41470380291,39782690,2993000,802940,9000000,6257992,0,21100000,79936622,36214824000,0,3000000,0,0,0,0,7100000,10100000,79936622,3792,21080.3,79936622,41470380291,.2,50379799,67443060,79936622,26.2,410,393,17,14,44,42,4,514,285,266,19,18,40,33,2,378,0,10106,21,12,8,16,3,60,149,190,229,101,10,679,0,0,21,154,142,0,0,0,1,0,0,4,4,339,410,.800000011920929,10106,410,24.600000381469727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,43.5,9,9,2,0,0,1,0,429,1.899999976158142,0,1,429,2.299999952316284,52.5,1,0,52.5
2021,114,대구대학교,대학,사립,경북,A그룹,552212,228441,780653,1159269,394507,1553776,14,18,73008,2,34,73008,906,12,918,18741,3771,22512,13077,51368,1553776,18521,83.9000015258789,22512,1553776,1.5,1944.0999755859373,272,22,1944.0999755859373,1639,1.2000000476837158,12301866184,2999000,0,0,0,2502000,0,0,5501000,10312533000,3000000,0,0,0,2502000,0,0,5502000,5501000,2454,2241.6,5501000,12301866184,0,4686200,5454310,5501000,8.6,595,595,0,19,14,16,0,644,593,593,0,30,12,23,0,658,0,11412,142,0,10,6,1,159,907,0,191,23,0,1121,0,0,75,68,0,0,0,0,0,0,0,5,44,907,595,1.5,11412,595,19.200000762939453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,4,2,18,2,0,0,1,0,58,13.800000190734863,0,1,58,17.200000762939453,22,0,1,22
2021,115,대구미래대학교,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6697,1218,57,6697,4006,1.7000000476837158,8940099072,27474360,8085710,0,0,17410000,0,0,52970070,11533059000,30500000,10000000,1000000,0,21000000,0,0,62500000,52970070,410,129195.3,52970070,8940099072,.6,61313460,43427490,52970070,-3.6,3110,2998,112,134,86,80,29,3439,2920,2803,117,130,93,101,21,3265,0,2252,90,2,32,25,8,157,5050,7,797,303,66,6223,0,0,4,6,0,5,0,4,0,0,0,11,335,5057,3110,1.600000023841858,2252,3110,.699999988079071,6,10,1,9,26,0,0,0,0,0,0,4,0,2,6,0,0,0,0,0,6,14,1,11,32,0,0,0,0,0,6,14,1,11,32,40,20,183.5,18,259.5,65,17,9,4,2,26348,1.100000023841858,17,4,26348,.800000011920929,483,28,7,13.800000190734863
2021,116,대구보건대학교,전문대학,사립,대구,A그룹,97265,17617,114882,226346,21341,247687,2,5,26123,0,7,26123,109,14,123,7644,66,7710,4780,0,247687,6959,35.599998474121094,7710,247687,3.200000047683716,8369.2001953125,1206,70,8369.2001953125,2486,3.400000095367432,4966055337,14718940,200000,798800,10508000,2455259,0,0,28680999,4928606000,15600000,400000,500000,10477000,2500000,0,0,29477000,28680999,595,48203.4,28680999,4966055337,.6,20000000,23314000,28680999,19.8,3424,3424,0,87,154,91,0,3756,2575,2575,0,238,159,84,2,3058,0,1296,54,0,26,48,2,130,314,0,270,465,5751,6800,0,0,8,240,6,5,1,3,0,0,0,1,74,314,3424,.1000000014901161,1296,3424,.4000000059604645,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,4.5,1,58,11,2,0,0,0,3858,.5,2,0,3858,.5,62.5,2,0,31.299999237060547
2021,117,대구사이버대학교,대학,사립,경북,C그룹,16696,0,16696,17463,0,17463,6,0,16696,0,6,16696,0,0,0,370,0,370,316,0,17463,4136,4.199999809265137,370,17463,2.200000047683716,22444,3144,211,22444,17749,1.2999999523162842,28916249785,70998060,6902000,0,57724000,40790316,0,0,176414376,31483336000,45516000,7564000,0,52284000,41570000,0,0,146934000,176414376,3110,56724.9,176414376,28916249785,.6,169716280,183786724,176414376,2.1,1471,1471,0,44,72,48,0,1635,1428,1428,0,118,72,49,0,1667,0,76296,149,0,16,18,5,188,1098,0,221,330,110,1759,0,0,10,23,0,0,0,0,0,0,0,0,0,1098,1471,.699999988079071,76296,1471,51.900001525878906,0,7,0,0,7,0,1,0,1,2,0,10,0,0,10,0,0,0,0,0,0,17,0,0,17,0,1,0,1,2,0,18,0,1,19,97,97,461,75,1630,331,8,1,10,0,13094,1.2999999523162842,8,10,13094,1.399999976158142,2188,11,10,104.1999969482422
2021,118,대구예술대학교,대학,사립,경북,C그룹,49968,1156,51124,120208,1933,122141,0,0,14525,0,0,14525,87,4,91,2039,0,2039,1016,0,122141,948,128.8000030517578,2039,122141,1.7000000476837158,0,0,0,0,0,0,56296130917,6613730,4460960,377730,4950000,13723000,0,16779980,46905400,56732739000,6700000,500000,0,4000000,14000000,0,16710000,41910000,46905400,3424,13699,46905400,56296130917,.1,101406940,104099330,46905400,-26.1,5440,5146,294,165,187,104,688,6584,5095,4821,274,187,172,106,562,6122,0,40508,1048,85,87,78,125,1423,15305,2207,1142,1270,1209,21133,0,0,659,428,466,87,78,116,19,12,119,12,265,17512,5440,3.200000047683716,40508,5440,7.400000095367432,0,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,4,0,1,5,12,1,45.5,8,0,0,4,1,0,0,1520,3.200000047683716,4,0,1520,2.5999999046325684,57.5,4,1,11.5
2021,119,대구외국어대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3918,925,29,3918,6672,.6000000238418579,13608795629,17276250,704760,153000,4475000,2549795,0,0,25158805,14005711257,15500000,780700,1000000,2400000,4400000,0,4560900,28641600,25158805,1471,17103.2,25158805,13608795629,.2,20473389,15916128,25158805,17.9,1903,1903,0,64,104,22,0,2093,1535,1535,0,157,99,20,0,1811,0,2093,17,0,48,21,18,104,381,0,1924,824,649,3778,0,0,3,3,0,0,0,0,0,2,44,0,0,381,1903,.2000000029802322,2093,1903,1.100000023841858,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,53,8,22,4,1,0,0,0,1639,.6000000238418579,1,0,1639,.6000000238418579,75,1,1,37.5
