Year,ID,SchName,SchType,FoundType,Region,UnivScale,BookRes_TitleCount_DomBook,BookRes_TitleCount_ForBook,BookRes_TitleCount_TotalSum,BookRes_BookCount_DomBook,BookRes_BookCount_ForBook,BookRes_BookCount_TotalSum,ERes_EJournal_Package,ERes_WebDB_Package,ERes_SubEBook_TitleCount,ERes_ELearnVideo_Package,ERes_Total_Package,ERes_Total_TitleCount,Serials_Domestic,Serials_Foreign,Serials_Total,AnnualHoldChg_AnnualBookInc_Buy,AnnualHoldChg_AnnualBookInc_Donation,AnnualHoldChg_AnnualBookInc_Total,AnnualHoldChg_AnnualTitleInc,AnnualHoldChg_AnnualBookRm,BooksPerSt_BooksOwned,BooksPerSt_StCountPrev,BooksPerSt_BooksPerSt,HoldGrowRate_AnnualHoldBookCount,HoldGrowRate_BooksOwned,HoldGrowRate_HoldGrowRate
2017,387,한국예술종합학교,대학,국립,서울,C그룹,103785,49923,153708,179376,63025,242401,6,16,21952,0,22,22707,185,235,420,9471,1998,11469,9964,0,242401,2583,93.8000030517578,11469,242401,5.0
2017,388,한국외국어대학교,대학,사립,서울,A그룹,508879,332943,841822,1241750,536948,1778698,25,46,90742,0,71,151812,1751,791,2542,45866,7441,53307,32531,51,1778698,19131,93.0,53307,1778698,3.0999999046325684
2017,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,1885,2337,4222,2186,2662,4848,0,1,0,0,1,0,11,8,19,411,40,451,386,0,4848,105,46.20000076293945,451,4848,10.300000190734863
2017,390,한국전통문화대학교,대학,국립,충남,C그룹,83647,17953,101600,185443,28060,213503,2,8,7139,0,10,7342,111,50,161,8767,8726,17493,10618,0,213503,676,315.79998779296875,17493,213503,8.899999618530273
2017,391,한국정보통신대학교,대학,사립,대전,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,392,한국철도대학,전문대학,국립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,393,한국체육대학교,대학,국립,서울,C그룹,78746,14359,93105,125284,19233,144517,4,3,18119,0,7,68633,157,39,196,5244,865,6109,4951,0,144517,3047,47.400001525878906,6109,144517,4.400000095367432
2017,394,한국침례신학대학교,대학,사립,대전,C그룹,102695,66301,168996,180118,79664,259782,5,3,35942,0,8,36335,125,49,174,36421,1150,37571,36844,0,259782,2406,108.0,37571,259782,16.899999618530273
2017,395,한국폴리텍Ⅰ대학서울강서캠퍼스,전문대학,사립,서울,C그룹,5486,0,5486,5489,0,5489,0,0,0,0,0,0,0,0,0,1554,0,1554,1554,0,5489,608,9.0,1554,5489,39.5
2017,396,한국폴리텍Ⅰ대학서울정수캠퍼스,전문대학,사립,서울,C그룹,10,3,13,8681,11,8692,0,0,0,0,0,0,0,0,0,679,0,679,10,0,8692,1484,5.900000095367432,679,8692,8.5
2017,397,한국폴리텍Ⅰ대학성남캠퍼스,전문대학,사립,경기,C그룹,8856,0,8856,8856,0,8856,0,0,0,0,0,0,0,0,0,663,0,663,663,0,8856,1027,8.600000381469727,663,8856,8.100000381469727
2017,398,한국폴리텍Ⅰ대학제주캠퍼스,전문대학,사립,제주,C그룹,139,0,139,139,0,139,0,0,0,0,0,0,0,0,0,139,0,139,139,0,139,17,8.199999809265137,139,139,0.0
2017,399,한국폴리텍Ⅱ대학남인천캠퍼스,전문대학,사립,인천,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,400,한국폴리텍Ⅱ대학인천캠퍼스,전문대학,사립,인천,C그룹,12161,0,12161,14911,0,14911,0,0,0,0,0,0,0,0,0,879,0,879,818,0,14911,2360,6.300000190734863,879,14911,6.300000190734863
2017,401,한국폴리텍Ⅱ대학화성캠퍼스,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,402,한국폴리텍Ⅲ대학강릉캠퍼스,전문대학,사립,강원,C그룹,3447,0,3447,3642,0,3642,0,0,0,0,0,0,14,0,14,666,338,1004,972,0,3642,97,37.5,1004,3642,38.09999847412109
2017,403,한국폴리텍Ⅲ대학원주캠퍼스,전문대학,사립,강원,C그룹,2464,0,2464,2567,0,2567,0,0,0,0,0,0,0,0,0,234,0,234,234,0,2567,39,65.80000305175781,234,2567,10.0
2017,404,한국폴리텍Ⅲ대학춘천캠퍼스,전문대학,사립,강원,C그룹,6645,0,6645,7864,0,7864,0,0,0,0,0,0,0,0,0,426,0,426,426,0,7864,386,20.399999618530277,426,7864,5.699999809265137
2017,405,한국폴리텍Ⅳ대학대전캠퍼스,전문대학,사립,대전,C그룹,6366,0,6366,6425,0,6425,0,0,588,0,0,588,0,0,0,1372,0,1372,1313,0,6425,1076,6.0,1372,6425,27.200000762939453
2017,406,한국폴리텍Ⅳ대학아산캠퍼스,전문대학,사립,충남,C그룹,5688,0,5688,7331,0,7331,0,0,0,0,0,0,0,0,0,365,0,365,200,0,7331,553,13.300000190734863,365,7331,5.199999809265137
2017,407,한국폴리텍Ⅳ대학청주캠퍼스,전문대학,사립,충북,C그룹,772,0,772,4502,0,4502,0,0,0,0,0,0,0,0,0,447,0,447,387,0,4502,803,5.599999904632568,447,4502,11.0
2017,408,한국폴리텍Ⅳ대학충남캠퍼스,전문대학,사립,충남,C그룹,10,0,10,5006,0,5006,0,0,0,0,0,0,0,0,0,298,0,298,10,0,5006,272,18.399999618530277,298,5006,6.300000190734863
2017,409,한국폴리텍Ⅴ대학광주캠퍼스,전문대학,사립,광주,C그룹,10161,0,10161,11893,0,11893,0,0,0,0,0,0,0,0,0,1435,0,1435,1435,0,11893,808,14.699999809265137,1435,11893,13.699999809265137
2017,410,한국폴리텍Ⅴ대학순천캠퍼스,전문대학,사립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,411,한국폴리텍Ⅴ대학익산캠퍼스,전문대학,사립,전북,C그룹,3426,0,3426,3426,0,3426,0,0,0,0,0,0,0,0,0,309,0,309,309,0,3426,100,34.29999923706055,309,3426,9.899999618530272
2017,412,한국폴리텍Ⅴ대학전남캠퍼스,전문대학,사립,전남,C그룹,5599,1987,7586,8351,2472,10823,0,0,0,0,0,0,0,0,0,728,0,728,10,0,10823,289,37.400001525878906,728,10823,7.199999809265137
2017,413,한국폴리텍Ⅴ대학전북캠퍼스,전문대학,사립,전북,C그룹,4632,0,4632,5506,0,5506,0,0,0,0,0,0,0,0,0,213,0,213,203,0,5506,547,10.100000381469728,213,5506,4.0
2017,414,한국폴리텍Ⅵ대학구미캠퍼스,전문대학,사립,경북,C그룹,2500,0,2500,8958,0,8958,0,0,0,0,0,0,8,0,8,757,15,772,119,0,8958,607,14.800000190734863,772,8958,9.399999618530272
2017,415,한국폴리텍Ⅵ대학대구캠퍼스,전문대학,사립,대구,C그룹,9435,6,9441,10421,6,10427,0,0,0,0,0,0,27,0,27,1286,0,1286,1255,23,10427,1069,9.800000190734863,1286,10427,14.100000381469728
2017,416,한국폴리텍Ⅵ대학영남융합기술캠퍼스,전문대학,사립,대구,C그룹,4396,0,4396,6796,0,6796,0,0,0,0,0,0,0,0,0,219,0,219,214,0,6796,379,17.899999618530273,219,6796,3.299999952316284
2017,417,한국폴리텍Ⅵ대학영주캠퍼스,전문대학,사립,경북,C그룹,1658,0,1658,2558,0,2558,0,0,827,0,0,827,0,0,0,155,0,155,154,0,2558,44,58.09999847412109,155,2558,6.5
2017,418,한국폴리텍Ⅶ대학동부산캠퍼스,전문대학,사립,부산,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,419,한국폴리텍Ⅶ대학부산캠퍼스,전문대학,사립,부산,C그룹,9815,0,9815,11858,0,11858,0,0,0,0,0,0,0,0,0,772,0,772,725,0,11858,1042,11.399999618530272,772,11858,7.0
2017,420,한국폴리텍Ⅶ대학울산캠퍼스,전문대학,사립,울산,C그룹,6804,0,6804,8476,0,8476,0,0,349,0,0,349,0,0,0,516,0,516,512,0,8476,881,9.600000381469728,516,8476,6.5
2017,421,한국폴리텍Ⅶ대학진주캠퍼스,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,422,한국폴리텍Ⅶ대학창원캠퍼스,전문대학,사립,경남,C그룹,15797,3,15800,18633,3,18636,0,0,827,0,0,827,30,0,30,2499,0,2499,1992,0,18636,1477,12.600000381469728,2499,18636,15.5
2017,423,한국폴리텍특성화 로봇캠퍼스,전문대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,424,한국폴리텍특성화 바이오캠퍼스,전문대학,사립,충남,C그룹,2947,0,2947,3877,0,3877,0,0,0,0,0,0,4,0,4,513,0,513,492,0,3877,377,10.300000190734863,513,3877,15.199999809265137
2017,425,한국폴리텍특성화 반도체융합캠퍼스,전문대학,사립,경기,C그룹,7187,0,7187,8303,0,8303,0,0,0,0,0,0,0,0,0,463,0,463,459,0,8303,545,15.199999809265137,463,8303,5.900000095367432
2017,426,한국폴리텍특성화 항공캠퍼스,전문대학,사립,경남,C그룹,4852,200,5052,4852,200,5052,0,0,0,0,0,0,0,0,0,562,0,562,559,0,5052,566,8.899999618530273,562,5052,12.5
2017,427,한국학대학원,대학원대학,국립,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,428,한국항공대학교,대학,사립,경기,C그룹,105800,47210,153010,172823,60734,233557,10,12,5567,0,22,5567,104,33,137,3109,508,3617,2257,0,233557,4616,50.59999847412109,3617,233557,1.600000023841858
2017,429,한남대학교,대학,사립,대전,A그룹,322013,130738,452751,668824,222817,891641,9,15,38778,0,24,38779,448,60,508,26744,30115,56859,41616,0,891641,13290,67.0999984741211,56859,891641,6.800000190734863
2017,430,한동대학교,대학,사립,경북,C그룹,102219,94324,196543,150640,117554,268194,11,11,43495,0,22,43495,66,89,155,37132,2482,39614,37803,0,268194,4359,61.5,39614,268194,17.299999237060547
2017,431,한라대학교,대학,사립,강원,C그룹,64753,5554,70307,91997,6027,98024,4,1,5806,0,5,15493,77,0,77,2045,1233,3278,2943,0,98024,4120,23.799999237060547,3278,98024,3.5
2017,432,한려대학교,대학,사립,전남,C그룹,35666,16,35682,97715,16,97731,1,0,43,0,1,43,0,0,0,0,0,0,0,0,97731,721,135.5,0,97731,0.0
2017,433,한림국제대학원대학교,대학원대학,사립,서울,-,2185,1214,3399,2945,1287,4232,0,0,0,0,0,0,20,0,20,18,181,199,199,0,4232,193,21.899999618530277,199,4232,4.900000095367432
2017,434,한림대학교,대학,사립,강원,B그룹,254370,138350,392720,520917,259573,780490,20,15,9033,0,35,9138,539,199,738,21084,6512,27596,16105,0,780490,9001,86.69999694824219,27596,780490,3.700000047683716
2017,435,한림성심대학교,전문대학,사립,강원,B그룹,82347,4560,86907,138552,6811,145363,1,5,5747,0,6,5859,218,3,221,6278,676,6954,3760,0,145363,3315,43.900001525878906,6954,145363,5.0
2017,436,한민학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,437,한반도국제대학원대학교,대학원대학,사립,서울,-,11000,1488,12488,11128,1496,12624,0,0,0,0,0,0,0,0,0,18,307,325,275,0,12624,56,225.3999938964844,325,12624,2.5999999046325684
2017,438,한북대학교,대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
2017,439,한서대학교,대학,사립,충남,B그룹,200094,222517,422611,321066,311086,632152,9,14,25989,0,23,26327,160,41,201,10134,3370,13504,8923,0,632152,7903,80.0,13504,632152,2.200000047683716
2017,440,한성대학교,대학,사립,서울,B그룹,369897,124248,494145,554149,150246,704395,9,26,58780,0,35,77243,1912,70,1982,17043,2363,19406,17706,0,704395,7454,94.5,19406,704395,2.799999952316284
2017,441,한세대학교,대학,사립,경기,C그룹,122823,86550,209373,234156,94645,328801,2,3,67530,0,5,67530,205,40,245,9563,917,10480,7766,0,328801,3664,89.69999694824219,10480,328801,3.299999952316284
2017,442,한신대학교,대학,사립,경기,B그룹,179551,90941,270492,358024,141855,499879,4,13,8139,0,17,8398,415,130,545,8329,5043,13372,6672,3373,499879,5761,86.80000305175781,13372,499879,2.700000047683716
2017,443,한양대학교,대학,사립,서울,A그룹,609635,369100,978735,1000198,552117,1552315,46,53,116171,0,99,116351,1447,309,1756,18133,8471,26604,23690,49,1552315,22624,68.5999984741211,26604,1552315,1.7000000476837158
2017,444,한양대학교(ERICA),대학,사립,경기,A그룹,406847,203215,610062,718764,270548,989312,12,9,241297,0,21,242307,216,106,322,14406,8212,22618,20017,276,989312,10441,94.8000030517578,22618,989312,2.299999952316284
2017,445,한양여자대학교,전문대학,사립,서울,A그룹,78487,10532,89019,170776,14854,185630,1,0,5256,0,1,7109,238,20,258,6903,988,7891,4291,7,185630,6726,27.600000381469727,7891,185630,4.400000095367432
2017,446,한영대학교,전문대학,사립,전남,C그룹,4716,62,4778,25634,417,26051,2,0,0,0,2,0,72,0,72,198,20,218,13,0,26051,1386,18.799999237060547,218,26051,0.800000011920929
2017,447,한일장신대학교,대학,사립,전북,C그룹,84325,19005,103330,178248,25639,203887,4,3,5146,0,7,5146,80,10,90,1329,1883,3212,2531,0,203887,1217,167.5,3212,203887,1.600000023841858
2017,448,한중대학교,대학,사립,강원,C그룹,49381,4034,53415,51095,4064,55159,0,0,0,0,0,0,12,2,14,0,0,0,0,0,55159,1145,48.20000076293945,0,55159,0.0
2017,449,합동신학대학원대학교,대학원대학,사립,경기,-,62676,57483,120159,90873,69345,160218,3,8,49426,0,11,49426,120,75,195,31535,3391,34926,33458,0,160218,304,527.0,34926,160218,27.899999618530277
2017,450,해군사관학교,기타,기타,경남,-,125883,41195,167078,189193,50983,240176,3,7,7672,0,10,7672,243,20,263,4296,2587,6883,5663,0,240176,0,0.0,6883,240176,3.0
2017,451,협성대학교,대학,사립,경기,C그룹,167239,101751,268990,255159,127334,382493,5,8,64576,0,13,68989,259,83,342,45713,23228,68941,58732,0,382493,4894,78.19999694824219,68941,382493,22.0
2017,452,혜전대학교,전문대학,사립,충남,B그룹,96334,4065,100399,147273,4663,151936,2,0,5429,0,2,6013,276,0,276,3785,776,4561,2134,0,151936,3126,48.59999847412109,4561,151936,3.0999999046325684
2017,453,호남대학교,대학,사립,광주,B그룹,204377,165078,369455,370965,286807,657772,7,9,21744,0,16,23994,281,122,403,7465,2573,10038,5448,0,657772,8000,82.19999694824219,10038,657772,1.5
2017,454,호남신학대학교,대학,사립,광주,C그룹,75626,58906,134532,106967,65049,172016,4,8,39842,0,12,39842,209,97,306,2264,1601,3865,3483,0,172016,986,174.5,3865,172016,2.299999952316284
2017,455,호산대학교,전문대학,사립,경북,C그룹,44224,1403,45627,74246,2144,76390,1,1,3022,0,2,3022,40,1,41,1661,83,1744,1524,0,76390,2001,38.20000076293945,1744,76390,2.299999952316284
2017,456,호서대학교,대학,사립,충남,A그룹,304611,247672,552283,669833,349357,1019190,16,21,165577,0,37,167551,375,1,376,52838,27573,80411,55330,0,1019190,13785,73.9000015258789,80411,1019190,8.600000381469727
2017,457,호원대학교,대학,사립,전북,B그룹,238339,83853,322192,379927,104507,484434,5,10,22616,0,15,23697,166,4,170,22427,911,23338,15773,0,484434,5782,83.80000305175781,23338,484434,5.099999904632568
2017,458,홍익대학교,대학,사립,서울,A그룹,817123,236574,1053697,1512125,351911,1864036,35,41,56957,0,76,57630,1328,357,1685,30509,9609,40118,28439,33539,1864036,21953,84.9000015258789,40118,1864036,2.200000047683716
2017,459,화성의과학대학교,대학,사립,경기,C그룹,9545,38,9583,17690,38,17728,0,0,0,0,0,0,75,0,75,0,460,460,451,0,17728,815,21.799999237060547,460,17728,2.700000047683716
2017,460,화신사이버대학교,대학,사립,부산,C그룹,4445,0,4445,17593,0,17593,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17593,1210,14.5,0,17593,0.0
2017,461,횃불트리니티신학대학원대학교,대학원대학,사립,서울,-,29092,30242,59334,37696,35943,73639,3,4,94,0,7,95,100,117,217,821,642,1463,1324,0,73639,445,165.5,1463,73639,2.0
