YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_18A,BG3Y_MCS_19B,BG3Y_MCS_20C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2020,294,우송정보대학,전문대학,사립,대전,B그룹,81606,9661,91267,157424,13912,171336,0,0,7914,0,0,7914,39,1,40,5150,1218,6368,2275,0,171336,4737,36.20000076293945,6368,171336,3.900000095367432,17019,1214,15,17019,3227,5.300000190734863,49939622073,87505440,25483100,0,68068680,32202000,0,1127320,214386540,63759398000,184989000,55160000,0,75500000,30000000,0,12000000,357649000,214386540,3033,70684.6,214386540,49939622073,.4,234990635,236846300,214386540,-4.3,3033,2455,578,114,137,143,1392,4819,3098,2512,586,110,177,148,0,3533,0,94806,706,161,61,59,77,1064,3052,1337,903,963,1334,7589,0,0,129,243,9,0,0,44,5,14,367,4389,3033,1.399999976158142,94806,3033,31.299999237060547,3,5,0,0,8,0,0,0,0,0,0,3,0,14,17,0,0,0,0,0,3,8,0,14,25,0,0,0,0,0,3,8,0,14,25,2604.10009765625,520,8,0,3,14,16431,1.100000023841858,8,3,16431,.699999988079071,2604.10009765625,11,14,104.1999969482422
2020,295,울산과학기술원,대학,국립,울산,C그룹,96132,139122,235254,108563,146791,255354,35,29,331159,0,64,331159,75,12,87,7028,47,7075,6825,0,255354,4010,63.70000076293945,7075,255354,2.799999952316284,2585,537,5,2585,1823,1.399999976158142,25900118495,62768064,20669639,8394092,37467648,31447495,0,7400000,168146938,23666195000,80000000,20500000,7490000,37500000,35000000,0,8000000,188490000,168146938,2071,81191.2,168146938,25900118495,.6,173602361,135012495,168146938,1.2,2071,1345,726,49,117,65,1122,3424,2001,1276,725,45,117,66,1438,3667,0,69005,1095,601,67,55,320,2138,10675,15168,2044,1470,8857,38214,0,0,231,0,1,8,3,44,3,8,136,25843,2071,12.5,69005,2071,33.29999923706055,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,3,0,0,3,78,16,2,0,1,0,4593,.6000000238418579,2,1,4593,.699999988079071,78,2,1,26
2020,296,울산과학대학교,전문대학,사립,울산,A그룹,114236,3194,117430,177271,5479,182750,5,5,10007,0,10,10007,68,0,68,5367,358,5725,4437,0,182750,5336,34.20000076293945,5725,182750,3.200000047683716,11070.7001953125,1343,66,11070.7001953125,6357,1.7000000476837158,5242707072,7935800,921400,0,0,0,0,0,8857200,3358063000,8000000,0,0,0,0,0,0,8000000,8857200,535,16555.5,8857200,5242707072,.2,8282010,7915360,8857200,3.7,535,535,0,27,46,31,0,639,546,546,0,28,36,28,0,638,0,313,46,0,13,6,0,65,248,0,62,29,0,339,0,0,0,0,0,0,0,0,0,0,0,248,535,.5,313,535,.6000000238418579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0,0,0
2020,297,울산대학교,대학,사립,울산,A그룹,381618,203497,585115,669603,459648,1129251,45,42,97462,0,87,97462,209,45,254,11215,4295,15510,11295,9716,1129251,14146,79.80000305175781,15510,1129251,1.399999976158142,6065.2998046875,339,93,6065.2998046875,711,8.5,8621338207,13438100,0,0,0,0,0,0,13438100,4041215000,12200000,0,0,0,0,0,0,12200000,13438100,1411,9523.8,13438100,8621338207,.2,11765000,12443420,13438100,6.9,1411,1411,0,75,63,39,20,1608,1468,1468,0,77,61,40,20,1666,0,20962,117,0,7,18,0,142,571,0,39,131,0,741,0,0,0,0,0,0,0,0,0,0,0,571,1411,.4000000059604645,20962,1411,14.899999618530272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,54,8,0,0,0,1,458,1.100000023841858,0,0,458,0,54,1,0,54
2020,298,웅지세무대학교,전문대학,사립,경기,C그룹,7902,2262,10164,7902,2262,10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10164,1290,7.900000095367432,0,10164,0,606,105,9,606,441,1.399999976158142,4579325918,3484890,0,0,0,0,0,0,3484890,7885890000,4000000,0,0,0,0,0,0,4000000,3484890,965,3611.3,3484890,4579325918,.1,8748000,8240000,3484890,-31.8,965,965,0,44,48,30,0,1087,910,910,0,49,42,30,0,1031,0,162,70,0,4,9,0,83,168,0,12,54,0,234,0,0,0,0,0,0,0,0,0,0,0,168,965,.2000000029802322,162,965,.2000000029802322,0,0,2,1,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,2,1,4,0,0,0,1,1,0,1,2,2,5,272.5,45,2,2,1,0,3260,1.2999999523162842,2,1,3260,.8999999761581421,272.5,4,1,54.5
2020,299,원광대학교,대학,사립,전북,A그룹,492143,233409,725552,1103463,462842,1566305,22,27,57076,3,52,57076,583,13,596,33832,5470,39302,23195,0,1566305,16681,93.9000015258789,39302,1566305,2.5999999046325684,3908,1141,38,3908,7160,.5,1881860736,0,0,0,0,0,0,0,0,1499226000,0,0,0,0,0,0,0,0,0,45,0,0,1881860736,0,2188080,0,0,0,45,45,0,4,7,24,0,80,47,47,0,5,5,23,0,80,0,193,11,0,5,11,0,27,54,0,31,108,0,193,0,0,0,0,0,0,0,0,0,0,0,54,45,1.2000000476837158,193,45,4.300000190734863,2,0,0,1,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,2,4,0,0,0,1,1,2,0,0,3,5,117,10,2,2,0,1,3739,1.100000023841858,2,0,3739,.5,117,4,1,23.39999961853028
2020,300,원광보건대학교,전문대학,사립,전북,B그룹,72508,9719,82227,173129,15363,188492,2,8,17087,2,12,17087,188,5,193,5214,1001,6215,1421,0,188492,4543,41.5,6215,188492,3.400000095367432,28245.900390625,2772,102,28245.900390625,10723,2.5999999046325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,149.5,19,2,1,0,0,4856,.6000000238418579,2,0,4856,.4000000059604645,149.5,3,0,49.79999923706055
2020,301,원불교대학원대학교,대학원대학,사립,전북,-,14258,1952,16210,23628,2276,25904,0,0,0,0,0,0,44,0,44,119,516,635,534,0,25904,54,479.7000122070313,635,25904,2.5,1806,459,38,1806,1973,.8999999761581421,-1734032719,0,0,0,0,0,0,1800000,1800000,5436073500,1000000,0,0,0,0,0,0,1000000,1800000,449,4008.9,1800000,-1734032719,-.1,6772000,6772000,1800000,-36.7,2153,2153,0,96,115,54,70,2488,2144,2144,0,88,120,51,30,2433,0,1557,1442,0,100,15,0,1557,8581,0,1103,173,0,9857,0,0,0,0,0,0,0,0,0,0,0,8581,2153,4,1557,2153,.699999988079071,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0,4,4,0,0,8,144,3,8,0,0,0,0,0,8,0,0,0,144,8,1,16
2020,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,23964,7068,31032,33364,8589,41953,6,7,4746,0,13,4746,292,0,292,544,243,787,626,0,41953,462,90.8000030517578,787,41953,1.899999976158142,15195.599609375,1703,153,15195.599609375,5618,2.700000047683716,3263372436,14400,0,0,0,0,0,0,14400,3201378000,1600000,0,0,0,0,0,0,1600000,14400,217,66.4,14400,3263372436,0,860570,626360,14400,-62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,2,0,6,8,0,0,0,0,0,0,5,0,6,11,0,0,0,0,0,0,5,0,6,11,745,187,3,0,2,6,4938,1.5,3,2,4938,1,745,3,8,67.69999694824219
2020,303,위덕대학교,대학,사립,경북,C그룹,109650,59495,169145,211626,76278,287904,4,11,28914,3,18,28914,165,22,187,5274,3660,8934,5425,0,287904,3293,87.4000015258789,8934,287904,3.200000047683716,3653,1145,43,3653,1613,2.299999952316284,177518771593,130166660,19194473,5293850,833991847,100130609,0,0,1088777439,164608787021,115300000,19584740,4700000,591404520,78475240,0,0,809464500,1088777439,8759,124303.9,1088777439,177518771593,.6,1222726880,1122541654,1088777439,-5.6,116,116,0,12,16,26,20,190,125,125,0,14,14,26,0,179,0,10104,56,0,6,14,0,76,252,0,72,51,0,375,0,0,0,0,0,0,0,0,0,0,0,252,116,2.200000047683716,10104,116,87.0999984741211,12,9,0,1,22,0,0,0,0,0,0,8,12,2,22,0,0,0,0,0,12,17,12,3,44,0,0,0,0,0,12,17,12,3,44,1813,540,21,1,20,2,21050,1.7999999523162842,21,20,21050,1.899999976158142,1813,22,23,40.29999923706055
2020,304,유원대학교,대학,사립,충북,C그룹,198818,6544,205362,390822,12575,403397,1,4,53668,0,5,53668,61,1,62,5182,31,5213,2491,0,403397,3516,114.6999969482422,5213,403397,1.2999999523162842,9270.2998046875,1968,39,9270.2998046875,4672,2,35599723008,24219450,4906000,0,0,0,0,0,29125450,36970273000,68000000,5000000,1000000,0,0,0,6000000,80000000,29125450,3124,9323.1,29125450,35599723008,.1,108863590,93396060,29125450,-41.5,50,50,0,6,4,26,6,92,80,80,0,8,6,28,192,314,0,10104,21,0,2,5,2,30,74,0,10,20,5,109,0,0,0,0,0,0,0,0,0,0,0,74,50,1.5,10104,50,202.1000061035156,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,128.5,19,1,0,1,0,6382,.3000000119209289,1,1,6382,.3000000119209289,128.5,3,0,42.79999923706055
2020,305,유한대학교,전문대학,사립,경기,A그룹,115281,15373,130654,191945,17149,209094,4,6,21170,0,10,21170,79,10,89,7814,154,7968,6981,9047,209094,4923,42.5,7968,209094,4,1195,113,3,1195,1673,.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,312,0,21,22,48,0,403,277,277,0,16,24,47,0,364,0,33,24,0,6,3,0,33,116,0,17,13,0,146,0,0,0,0,0,0,0,0,0,1,125,116,312,.4000000059604645,33,312,.1000000014901161,3,3,0,3,9,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,3,7,0,4,14,0,0,0,0,0,3,7,0,4,14,365,104,6,3,4,1,10384,1.2000000476837158,6,4,10384,1,365,9,5,26.100000381469727
2020,306,육군사관학교,기타,기타,서울,-,153305,72783,226088,193732,81169,274901,15,2,3923,0,17,3923,174,43,217,4408,1490,5898,5046,20685,274901,0,0,5898,274901,2.200000047683716,17902,5257,399,17902,105671,.2000000029802322,601194125,600550,0,0,0,0,0,0,600550,800000000,3000000,0,0,0,0,0,0,3000000,600550,62,9686.3,600550,601194125,.1,725450,600550,600550,-8.6,951,951,0,57,53,40,0,1101,888,888,0,57,50,37,200,1232,0,4400,68,0,5,15,0,88,275,0,13,53,0,341,0,0,0,0,0,0,0,0,0,0,0,275,951,.3000000119209289,4400,951,4.599999904632568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,307,을지대학교,대학,사립,대전,B그룹,110506,58455,168961,171604,63415,235019,15,12,41968,0,27,41968,76,0,76,3101,1024,4125,2339,0,235019,4898,48,4125,235019,1.7999999523162842,15.5,2,1,15.5,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,525,0,31,29,27,0,612,519,519,0,27,26,28,0,600,0,203,44,0,13,4,0,61,91,0,80,32,0,203,0,0,0,0,0,0,0,0,0,0,0,91,525,.2000000029802322,203,525,.4000000059604645,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,205.5,17,3,0,0,0,807,3.700000047683716,3,0,807,3.700000047683716,205.5,3,0,68.5
2020,308,이화여자대학교,대학,사립,서울,A그룹,588165,515635,1103800,991736,724804,1716540,27,79,347153,9,115,347153,568,868,1436,41248,5325,46573,37236,23395,1716540,21700,79.0999984741211,46573,1716540,2.799999952316284,384,86,18,384,159,2.400000095367432,96475098658,140147738,18319736,81289162,163387881,143265061,0,63140000,609549578,96821694000,220000000,30000000,10000000,165000000,125000000,0,100000000,650000000,609549578,7447,81851.7,609549578,96475098658,.6,480299453,531239928,609549578,12.7,794,794,0,38,28,29,0,889,729,729,0,37,33,27,0,826,0,2400,139,0,12,0,0,151,139,0,12,0,0,151,0,0,0,0,0,0,0,0,0,0,0,139,794,.2000000029802322,2400,794,3,0,7,4,2,13,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,7,5,2,14,1,0,0,0,1,1,7,5,2,15,937.5,170,12,2,1,0,13210,1.100000023841858,12,1,13210,1,937.5,15,0,62.5
2020,309,인덕대학교,전문대학,사립,서울,A그룹,107130,37374,144504,202209,41659,243868,4,8,16380,2,14,16380,50,0,50,7089,110,7199,6953,0,243868,6249,39,7199,243868,3,2921,277,31,2921,1240,2.400000095367432,98437410155,264724968,39049024,4699280,297806943,125424565,0,38260000,769964780,102304480089,267908928,41015791,5408000,318935194,137323035,0,38760000,809350948,769964780,7482,102909,769964780,98437410155,.8,856645796,737680008,769964780,-4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,310,인제대학교,대학,사립,경남,B그룹,407521,166829,574350,656213,242189,898402,32,25,87008,0,57,87008,132,18,150,10334,1211,11545,9739,0,898402,10707,83.9000015258789,11545,898402,1.2999999523162842,893.2999877929688,178,6,893.2999877929688,635,1.399999976158142,0,136684378,18809980,226802,43715000,41796597,0,14700000,255932757,41572263000,140000000,30000000,0,48000000,62000000,0,0,280000000,255932757,3568,71730,255932757,0,0,223698144,226197857,255932757,7.1,7447,6888,559,268,205,151,301,8372,7456,6934,522,269,218,171,133,8247,0,220027,1780,37,64,66,7,1954,17473,559,1877,1685,103,21697,0,0,128,181,38,47,10,34,22,72,1975,18032,7447,2.400000095367432,220027,7447,29.5,0,1,0,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,0,2,4,155.5,21,1,2,1,0,6886,.5,1,1,6886,.3000000119209289,155.5,3,1,38.900001525878906
2020,311,인제대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66555624269,159563244,27478649,5804832,83891573,20829275,0,0,297567573,62801943000,134200000,34900000,6300000,60000000,55600000,0,6600000,297600000,297567573,5574,53384.9,297567573,66555624269,.4,298172160,302952172,297567573,-.1,7482,6568,914,257,340,193,2092,10364,7443,6567,876,262,374,201,1664,9944,0,288549,3865,280,269,248,578,5240,37963,5797,5997,4320,7591,61668,0,0,1622,282,465,106,272,165,34,11,564,43760,7482,5.800000190734863,288549,7482,38.59999847412109,7,5,1,0,13,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,7,14,1,0,22,0,0,0,0,0,7,14,1,0,22,1284,295,13,0,9,0,20240,1,13,9,20240,1.100000023841858,1284,14,9,55.79999923706055
2020,312,인천가톨릭대학교,대학,사립,인천,C그룹,64132,27019,91151,92492,37790,130282,8,14,20078,1,23,20078,152,126,278,2801,1004,3805,2750,0,130282,776,167.89999389648438,3805,130282,3,0,0,0,0,5732,0,607510252731,664438806,124168690,9908290,3341913115,1075600223,0,97436650,5313465774,568759528495,626455400,125890000,8000000,3561350000,879900000,0,110294600,5311890000,5313465774,22902,232008.8,5313465774,607510252731,.9,4899032906,5368477407,5313465774,4.3,3568,2728,840,131,365,72,257,4393,3405,2624,781,126,334,83,244,4192,0,143550,1065,382,34,37,35,1553,7497,4035,674,495,339,13040,0,0,90,102,114,14,6,28,4,9,126,11532,3568,3.200000047683716,143550,3568,40.20000076293945,0,3,0,2,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,2,6,0,0,0,0,0,0,4,0,2,6,244.5,28,3,2,1,0,2151,2.5,3,1,2151,1.899999976158142,244.5,7,1,30.600000381469727
2020,313,인천대학교,대학,국립,인천,A그룹,418764,150882,569646,1049586,194039,1243625,31,24,69871,2,57,69871,328,64,392,28565,7026,35591,14251,0,1243625,13362,93.0999984741211,35591,1243625,2.900000095367432,1437,268,64,1437,3410,.4000000059604645,0,354000000,44928140,12000000,1505617969,228352773,0,100791982,2245690864,0,404000000,53244000,12000000,1462536000,246078000,0,74142000,2252000000,2245690864,10246,219177.3,2245690864,0,0,2178652473,2140348252,2245690864,1.6,5574,5198,376,171,291,130,824,6990,5623,5267,356,178,266,126,629,6822,0,709679,2517,277,257,139,69,3259,19037,8311,5831,2169,3820,39168,0,0,1769,9,248,27,114,42,49,10,259,27348,5574,4.900000095367432,709679,5574,127.3000030517578,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0,2,0,1,3,55.5,4,2,0,0,1,5535,.5,2,0,5535,.4000000059604645,55.5,2,1,18.5
2020,314,인천전문대학,전문대학,공립,인천,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5767,475,52,5767,2763,2.0999999046325684,72233213299,161901950,6490810,4094350,24911000,6000000,0,21090000,224488110,70324943097,160750000,6750000,4000000,25000000,6000000,0,22000000,224500000,224488110,6559,34226,224488110,72233213299,.3,160322940,175797900,224488110,18.7,22902,16142,6760,1044,1978,589,23235,49748,22628,15709,6919,1063,2063,588,23147,49489,0,1964210,10200,4472,754,603,716,16745,102034,57641,16820,9874,15615,201984,0,0,3414,12973,2568,395,446,601,999,258,4335,159675,22902,7,1964210,22902,85.80000305175781,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,2,70,10,1,0,1,0,3951,.5,1,1,3951,.5,70,1,1,35
2020,315,인하공업전문대학,전문대학,사립,인천,A그룹,88801,15994,104795,191311,20998,212309,2,6,14329,2,10,14329,61,11,72,8107,259,8366,4229,0,212309,6879,30.89999961853028,8366,212309,4.099999904632568,18522.30078125,3927,178,18522.30078125,19858,.8999999761581421,11130439384,19074250,0,5760780,0,4480000,0,0,29315030,12400186000,20040000,0,5100000,0,10860000,0,0,36000000,29315030,1364,21492,29315030,11130439384,.3,25374219,24417700,29315030,8.1,10246,9023,1223,378,801,225,430,12080,10462,9176,1286,377,860,235,233,12167,0,503040,5441,970,371,305,135,7222,51700,13533,7545,4993,4670,82441,0,0,4070,4664,318,3843,9932,171,267,111,2301,65233,10246,6.400000095367432,503040,10246,49.09999847412109,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,58,4,2,0,0,0,3976,.5,2,0,3976,.5,58,2,0,29
2020,316,인하대학교,대학,사립,인천,A그룹,582227,333788,916015,1270333,404296,1674629,37,46,58824,5,88,58824,468,81,549,20575,3551,24126,18733,9372,1674629,20352,82.30000305175781,24126,1674629,1.5,150,62,6,150,85,1.7999999523162842,14364989253,26994853,3962917,197600,16430000,17497630,0,0,65083000,14334081000,30500000,4200000,300000,17000000,18000000,0,0,70000000,65083000,1319,49342.7,65083000,14364989253,.5,66999069,68200000,65083000,-1.4,6559,6559,0,178,367,82,34,7220,6680,6680,0,179,440,89,32,7420,0,106912,2433,0,117,69,32,2651,26406,0,2411,1184,518,30519,0,0,437,181,46,0,0,60,4,36,2426,26406,6559,4,106912,6559,16.299999237060547,11,23,0,3,37,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11,24,0,3,38,0,0,0,0,0,11,24,0,3,38,2929.300048828125,665,34,3,1,0,23581,1.600000023841858,34,1,23581,1.5,2929.300048828125,35,5,73.19999694824219
2020,317,장로회신학대학교,대학,사립,서울,C그룹,150013,133222,283235,226122,170927,397049,7,8,20225,1,16,20225,169,156,325,18581,1110,19691,19154,0,397049,2216,179.1999969482422,19691,397049,5.199999809265137,4182,334,26,4182,777,5.400000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,1364,0,38,97,28,33,1560,1372,1372,0,39,90,28,69,1598,0,4851,857,0,36,9,5,907,3902,0,84,29,23,4038,0,0,47,254,0,38,22,0,0,20,898,3902,1364,2.900000095367432,4851,1364,3.5999999046325684,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,51,8,1,1,0,0,1339,1.2999999523162842,1,0,1339,.699999988079071,51,3,0,17
2020,318,장안대학교,전문대학,사립,경기,B그룹,105905,24145,130050,170265,25564,195829,7,5,32737,7,19,32737,137,18,155,5157,1594,6751,5921,0,195829,5622,34.79999923706055,6751,195829,3.5999999046325684,0,0,0,0,0,0,4934542367,39607267,30469304,0,8507034,17300644,0,0,95884249,5085691000,48000000,35476000,0,8900000,19600000,0,0,111976000,95884249,290,330635.3,95884249,4934542367,1.9,124376984,118006252,95884249,-11.9,1319,937,382,46,92,25,77,1559,1274,909,365,46,75,28,90,1513,0,95804,310,175,37,18,31,571,2341,3044,470,388,2893,9136,0,0,90,29,23,33,41,28,11,5,299,5385,1319,4.099999904632568,95804,1319,72.5999984741211,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,2,74,8,2,0,0,0,1717,1.2000000476837158,2,0,1717,1.2000000476837158,74,2,0,37
2020,319,재능대학교,전문대학,사립,인천,B그룹,60942,799,61741,109262,1017,110279,2,1,5447,0,3,5447,82,0,82,3676,40,3716,1829,0,110279,4055,27.200000762939453,3716,110279,3.5,0,0,0,0,0,0,0,102999640,24994530,5000000,28496590,36314840,0,23949190,221754790,0,120000000,26477000,5000000,0,58079000,0,12000000,221556000,221754790,0,0,221754790,0,0,206717370,220816440,221754790,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,2,2,34,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,9,23,2,3,37,0,0,0,0,0,9,23,2,3,37,1962.5,497,32,2,2,1,21939,1.600000023841858,32,2,21939,1.5,1962.5,32,2,57.70000076293945
2020,320,전남과학대학교,전문대학,사립,전남,B그룹,99166,1078,100244,125105,1190,126295,2,1,31061,1,4,31061,95,5,100,4177,604,4781,3588,0,126295,4131,30.600000381469727,4781,126295,3.900000095367432,2192.199951171875,314,15,2192.199951171875,3098,.699999988079071,52685244872,104462670,27703409,0,10800000,107774921,0,18384000,269125000,51164874000,85000000,27000000,1000000,6400000,115507000,0,19584000,254491000,269125000,4708,57163.3,269125000,52685244872,.5,246857311,249500000,269125000,4.5,290,0,290,20,23,13,3027,3373,312,0,312,19,22,16,3155,3524,0,25091,0,340,36,14,229,619,0,14943,883,269,3962,20057,0,0,498,249,200,41,24,49,17,3,135,14943,290,51.5,25091,290,86.5,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,1,3,0,0,4,438,109,4,0,0,0,1367,2.900000095367432,4,0,1367,2.900000095367432,438,4,0,109.5
