YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_PKG,ER_ELV_PKG,ER_TTL_PKG,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCP,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCP,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_22A,BG3Y_MCS_23B,BG3Y_MCS_24C,BG3Y_BG3Y,VUC_VTC_PYR_SC,VUC_VTC_PYR_UGRD,VUC_VTC_PYR_GRAD,VUC_VTC_PYR_FFAC,VUC_VTC_PYR_PFAC,VUC_VTC_PYR_STF,VUC_VTC_PYR_OTH,VUC_VTC_PYR_SUM,VUC_VTC_CYR_SC,VUC_VTC_CYR_UGRD,VUC_VTC_CYR_GRAD,VUC_VTC_CYR_FFAC,VUC_VTC_CYR_PFAC,VUC_VTC_CYR_STF,VUC_VTC_CYR_OTH,VUC_VTC_CYR_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_OEU_EDC,UE_OEU_EP,UE_REU_EDC,UE_REU_EP,LPS_LB,LPS_SCP,LPS_LPS,VPS_VC,VPS_SCP,VPS_VPS,STF_FT_EXC_SL1,STF_FT_EXC_SL2,STF_FT_EXC_ALIB,STF_FT_EXC_NOH,STF_FT_EXC_SUM,STF_FT_MRL_SL1,STF_FT_MRL_SL2,STF_FT_MRL_ALIB,STF_FT_MRL_NOH,STF_FT_MRL_SUM,STF_PT_EXC_SL1,STF_PT_EXC_SL2,STF_PT_EXC_ALIB,STF_PT_EXC_NOH,STF_PT_EXC_SUM,STF_PT_MRL_SL1,STF_PT_MRL_SL2,STF_PT_MRL_ALIB,STF_PT_MRL_NOH,STF_PT_MRL_SUM,STF_TTL_EXC_SL1,STF_TTL_EXC_SL2,STF_TTL_EXC_ALIB,STF_TTL_EXC_NOH,STF_TTL_EXC_SUM,STF_TTL_MRL_SL1,STF_TTL_MRL_SL2,STF_TTL_MRL_ALIB,STF_TTL_MRL_NOH,STF_TTL_MRL_SUM,STF_TTL_SUM_SL1,STF_TTL_SUM_SL2,STF_TTL_SUM_ALIB,STF_TTL_SUM_NOH,STF_TTL_SUM_SUM,SES_OE_PTH,SES_OE_PTC,SES_OE2_PTH,SES_OE2_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCC,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2024,275,연암대학교,전문대학,사립,충남,C그룹,52469,2240,54709,72991,2812,75803,0,1,0,0,1,36,1,37,1553,22,1575,1477,3000,75803,1152,65.80000305175781,1575,75803,2.0999999046325684,2032.300048828125,331,28,2032.300048828125,2942,.699999988079071,363728549651,305670286,64947530,5138690,1613774408,750753585,84452072,2028000,2826764571,363155517000,240000000,66000000,6000000,1637250000,751200000,91500000,48000000,2839950000,2826764571,22779,124095.2,2826764571,363728549651,.8,2553111143,2627240026,2826764571,5.2,1152,1152,0,31,69,97,0,1349,1122,1122,0,33,77,95,0,1327,0,18955,168,0,14,24,1,207,1077,0,175,111,9,1372,0,0,0,0,0,0,0,0,0,0,0,2,143,1077,1152,.8999999761581421,18955,1152,16.5,0,10,0,4,14,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,19,0,4,23,0,0,0,0,0,0,19,0,4,23,1015.5,198,1310.9000244140625,262,10,4,9,0,14075,1.399999976158142,10,9,14075,1.2999999523162842,2326.39990234375,14,10,96.9000015258789
2024,276,영남대학교,대학,사립,경북,A그룹,630548,446288,1076836,1136711,667710,1804421,58,52,7,0,117,563,68,631,17848,2838,20686,19407,97774,1804421,22779,79.19999694824219,20686,1804421,1.2000000476837158,330,60,2,330,8,41.29999923706055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22779,20332,2447,924,1138,602,1700,27143,22834,20385,2449,909,1175,616,1801,27335,0,689506,7678,907,615,510,371,10081,71671,21665,22318,9148,11676,136478,0,0,0,0,0,463,940,767,608,26,457,4,121,93336,22779,4.099999904632568,689506,22779,30.299999237060547,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,16,4,13,3,1,0,0,0,920,1.100000023841858,1,0,920,1.100000023841858,29,0,1,29
2024,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553,420,14,1553,1532,1,6908634542,14775499,10017700,176220,0,35628351,0,3018900,63616670,7505637000,21400000,7400000,200000,10000000,20000000,0,1000000,60000000,63616670,594,107098.8,63616670,6908634542,.9,17135462,55087337,63616670,118.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,23,5,119,29,1,0,1,0,2036,.8999999761581421,1,1,2036,1,142,2,0,71
2024,278,영남신학대학교,대학,사립,경북,C그룹,69260,35400,104660,102221,46637,148858,13,16,4,0,33,38,14,52,850,88,938,571,0,148858,594,250.6000061035156,938,148858,.6000000238418579,2031,465,15,2031,548,3.700000047683716,6232489269,0,0,0,2000000,1837000,0,0,3837000,5941963457,1000000,0,0,2500000,4000000,0,0,7500000,3837000,423,9070.9,3837000,6232489269,.1,0,3453500,3837000,0,594,329,265,27,63,14,5,703,619,326,293,27,68,15,2,731,0,2175,117,201,24,8,6,356,702,1980,280,47,25,3034,0,0,0,0,0,19,1,8,0,1,13,0,0,2682,594,4.5,2175,594,3.700000047683716,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,36,2,43.5,12,2,0,0,0,4558,.4000000059604645,2,0,4558,.4000000059604645,79.5,2,1,26.5
2024,279,영남외국어대학,전문대학,사립,경북,C그룹,25123,1024,26147,25606,1026,26632,1,1,0,0,2,0,0,0,0,0,0,0,0,26632,423,63,0,26632,0,17997,2655,165,17997,11169,1.600000023841858,66305748761,104479230,993600,0,15917000,20201192,0,10985000,152576022,70003472000,101000000,5500000,0,17000000,21000000,0,10000000,154500000,152576022,5634,27081.3,152576022,66305748761,.2,157165783,156705861,152576022,-1.5,423,423,0,17,14,10,0,464,522,522,0,16,17,10,0,565,0,69,27,0,2,5,0,34,76,0,8,37,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,76,423,.2000000029802322,69,423,.2000000029802322,0,1,0,1,2,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,0,5,0,4,9,0,0,0,0,0,0,5,0,4,9,237,53,466.5,104,1,1,4,3,5135,1.2999999523162842,1,4,5135,1,703.5,3,5,87.9000015258789
2024,280,영남이공대학교,전문대학,사립,대구,A그룹,112470,4229,116699,228415,5846,234261,14,13,4,2,33,146,0,146,5775,295,6070,3783,0,234261,5634,41.59999847412109,6070,234261,2.700000047683716,2372.800048828125,912,22,2372.800048828125,4236,.6000000238418579,77687953456,102752910,4881700,0,74035000,59410702,0,81514716,322595028,79908389000,84494000,5243000,0,77737000,67282000,0,87624000,322380000,322595028,5970,54036,322595028,77687953456,.4,345263744,329581293,322595028,-3.3,5634,5634,0,143,536,203,0,6516,5659,5659,0,150,513,213,0,6535,0,16006,525,0,54,86,0,665,9916,0,857,1347,0,12120,0,0,0,0,0,0,1,1,5,49,1620,0,0,9916,5634,1.7999999523162842,16006,5634,2.799999952316284,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,71,11.300000190734863,0,0,71,0,0,1,0,0
2024,281,영산대학교,대학,사립,경남,B그룹,215273,45340,260613,382653,52962,435615,16,21,4,7,48,72,0,72,4095,331,4426,3218,65709,435615,5970,73,4426,435615,1,972.2999877929688,220,12,972.2999877929688,740,1.2999999523162842,1550653759,3460040,420400,0,0,0,0,0,3880440,2120645205,9000000,2000000,0,0,0,0,0,11000000,3880440,34,114130.6,3880440,1550653759,.3,3330000,3525800,3880440,8,5970,5654,316,218,311,134,151,6784,5901,5560,341,202,367,144,160,6774,0,122990,951,16,92,77,9,1145,3583,95,985,593,18399,23655,0,0,0,0,0,4,46,17,2,8,290,0,0,3678,5970,.6000000238418579,122990,5970,20.600000381469727,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,4,1,59,13,2,0,0,0,3013,.699999988079071,2,0,3013,.699999988079071,63,2,0,31.5
2024,282,영산선학대학교,대학,사립,전남,C그룹,33466,2940,36406,48990,1043,50033,0,0,0,0,0,19,0,19,118,500,618,299,2984,50033,34,1471.5999755859375,618,50033,1.2999999523162842,23137.900390625,4088,160,23137.900390625,19328,1.2000000476837158,86147178155,145505810,22528190,0,24704000,30482591,0,22336720,245557311,78486144000,147000000,20000000,0,25000000,25000000,0,21000000,238000000,245557311,6973,35215.4,245557311,86147178155,.3,245099880,234875345,245557311,.2,34,34,0,11,0,6,0,51,18,18,0,10,0,8,0,36,0,60,41,0,13,3,3,60,852,0,231,108,72,1263,0,0,0,0,0,0,2,0,2,1,1,0,0,852,34,25.100000381469727,60,34,1.7999999523162842,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,3,22,2,97,22,0,0,2,1,5682,.4000000059604645,0,2,5682,.4000000059604645,119,0,3,39.70000076293945
2024,283,영진전문대학교,전문대학,사립,대구,A그룹,180126,26170,206296,369722,40383,410105,4,11,1,3,19,143,0,143,23564,0,23564,12612,0,410105,6973,58.79999923706055,23564,410105,6.099999904632568,2043.300048828125,498,23,2043.300048828125,2717,.800000011920929,2900379832,4790869,0,0,0,0,0,0,4790869,2628759839,8000000,0,0,0,0,0,0,8000000,4790869,298,16076.7,4790869,2900379832,.2,5149840,3383940,4790869,3.6,6973,6973,0,181,427,166,0,7747,6977,6977,0,181,425,158,0,7741,0,263318,1277,0,73,89,1802,3241,11683,0,1717,2409,6566,22375,0,0,0,0,0,1,1,1,0,60,1687,3,1469,11683,6973,1.7000000476837158,263318,6973,37.79999923706055,11,20,0,4,35,0,1,0,0,1,0,21,2,5,28,0,0,0,0,0,11,41,2,9,63,0,1,0,0,1,11,42,2,9,64,1897.9000244140625,575,1093.5,275,32,4,23,5,33091,1.7000000476837158,32,23,33091,1.7000000476837158,2991.39990234375,37,25,48.20000076293945
2024,284,예명대학원대학교,대학원대학,사립,서울,-,9700,1275,10975,16228,1612,17840,0,0,0,0,0,0,0,0,189,0,189,188,0,17840,298,59.900001525878906,189,17840,1.100000023841858,338.3999938964844,60,4,338.3999938964844,83,4.099999904632568,8503873989,12394180,3132000,0,0,17998000,0,0,33524180,7496800000,8808000,3392000,0,0,18190000,2000000,0,32390000,33524180,501,66914.5,33524180,8503873989,.4,31706040,31749220,33524180,2.9,298,0,298,10,20,8,14,350,334,0,334,11,23,8,0,376,0,376,0,13,3,3,0,19,0,37,5,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,37,298,.1000000014901161,376,298,1.2999999523162842,0,10,0,1,11,0,0,0,0,0,0,5,0,3,8,0,0,0,0,0,0,15,0,4,19,0,0,0,0,0,0,15,0,4,19,231,59,408,95,10,1,5,3,8201,2,10,5,8201,1.7999999523162842,639,10,8,35.5
2024,285,예수대학교,대학,사립,전북,C그룹,38722,3347,42069,48161,3999,52160,12,16,4,0,32,19,6,25,369,280,649,626,285,52160,501,104.0999984741211,649,52160,1.2999999523162842,12442.400390625,1656,98,12442.400390625,9145,1.399999976158142,14541349897,2542973,0,0,0,0,0,0,2542973,15699560600,76200000,0,0,0,0,0,0,76200000,2542973,1394,1824.2,2542973,14541349897,0,832410,649980,2542973,134.7,501,491,10,20,25,24,135,705,474,464,10,20,27,23,147,691,0,4436,98,8,11,21,18,156,15496,58,112,168,189,16023,0,0,0,0,0,0,0,2,6,2,21,0,0,15554,501,31,4436,501,8.899999618530273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,17,2,19,5,0,0,1,0,1185,.699999988079071,0,1,1185,.800000011920929,36,0,1,36
2024,286,예원예술대학교,대학,사립,전북,C그룹,32275,149,32424,42845,189,43034,9,12,4,0,25,2,0,2,318,444,762,578,0,43034,1394,30.89999961853028,762,43034,1.7999999523162842,33173.80078125,5560,248,33173.80078125,29685,1.100000023841858,43113074813,90999400,2405000,2000000,17749000,1735000,0,10332430,125220830,45406990000,84000000,2500000,2000000,18050000,1802000,0,10332430,118684430,125220830,4205,29779,125220830,43113074813,.3,123963290,125067176,125220830,.5,1394,1196,198,65,135,29,1,1624,1627,1341,286,59,142,37,0,1865,0,629,60,0,3,16,0,79,215,0,6,80,27,328,0,0,0,0,0,0,0,0,0,1,16,0,0,215,1394,.2000000029802322,629,1394,.5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,2,25.5,5,3,1,0,1,1,0,1122,1.399999976158142,0,1,1122,.8999999761581421,28.5,1,1,14.300000190734863
2024,287,오산대학교,전문대학,사립,경기,A그룹,138226,6866,145092,179928,7512,187440,13,11,4,2,30,39,1,40,4542,0,4542,3859,0,187440,4205,44.59999847412109,4542,187440,2.5,4487,349,57,4487,128,35.099998474121094,2909005162,772200,0,0,0,0,0,0,772200,5115663025,11000000,0,0,0,0,0,6000000,17000000,772200,269,2870.6,772200,2909005162,0,301700,354450,772200,67.7,4205,4205,0,124,319,63,157,4868,4274,4274,0,128,363,60,128,4953,0,15780,397,0,57,55,42,551,2171,0,871,634,2740,6416,0,0,0,0,0,21,2,3,0,30,954,0,0,2171,4205,.5,15780,4205,3.799999952316284,10,11,1,2,24,0,0,0,0,0,0,7,0,3,10,0,0,0,0,0,10,18,1,5,34,0,0,0,0,0,10,18,1,5,34,758.5999755859375,163,17.5,5,22,2,7,3,22834,1.2999999523162842,22,7,22834,1.2999999523162842,776.0999755859375,24,11,22.200000762939453
2024,288,온석대학원대학교,대학원대학,사립,경기,-,12552,4448,17000,22238,9207,31445,0,0,0,0,0,0,0,0,20,0,20,1,0,31445,269,116.9000015258789,20,31445,.1000000014901161,2860.199951171875,553,4,2860.199951171875,3518,.800000011920929,75414763009,173433639,5394000,0,75381000,44349985,0,28769200,327327824,86881304000,168000000,5792000,2000000,80000000,33440000,0,35760000,324992000,327327824,6020,54373.4,327327824,75414763009,.4,340337212,335631968,327327824,-1.9,269,0,269,8,22,12,0,311,327,0,327,8,28,19,0,382,0,200,0,20,7,3,0,30,0,41,14,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,41,269,.2000000029802322,200,269,.699999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,289,용인대학교,대학,사립,경기,B그룹,186073,24300,210373,393673,40534,434207,8,12,2,3,25,227,1,228,7672,240,7912,6044,25523,434207,6020,72.0999984741211,7912,434207,1.899999976158142,7350.2001953125,1013,38,7350.2001953125,1451,5.099999904632568,30454874423,51909320,1594400,3322160,10140000,7538520,0,0,74504400,30522093800,48979500,1600000,3500000,10250000,7700000,0,0,72029500,74504400,2641,28210.7,74504400,30454874423,.2,92426762,82587399,74504400,-10.2,6020,5442,578,202,329,128,0,6679,5902,5319,583,195,343,126,0,6566,0,90626,1318,61,80,52,24,1535,5046,305,555,594,6588,13088,0,0,0,0,0,31,8,39,35,11,168,0,0,5351,6020,.8999999761581421,90626,6020,15.100000381469728,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,35,5,9,3,1,0,0,0,619,1.600000023841858,1,0,619,1.600000023841858,44,1,0,44
2024,290,용인예술과학대학교,전문대학,사립,경기,B그룹,92514,11645,104159,144410,11859,156269,12,12,4,0,28,16,0,16,2632,486,3118,2906,18010,156269,2641,59.20000076293945,3118,156269,2,3482,924,92,3482,2386,1.5,98765860606,100063866,19848000,0,185674983,65757242,0,39048850,410392941,83410005000,113000000,18400000,0,184000000,65000000,0,30000000,410400000,410392941,7520,54573.5,410392941,98765860606,.4,455950655,434123576,410392941,-5.1,2641,2641,0,105,174,65,0,2985,2446,2446,0,107,165,68,0,2786,0,28837,310,0,42,30,0,382,2312,0,919,468,0,3699,0,0,0,0,0,0,0,1,0,19,60,2,165,2312,2641,.8999999761581421,28837,2641,10.899999618530272,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,2,4,1,0,0,1,0,0,1,522,2.900000095367432,1,0,522,1.899999976158142,4,0,1,4
2024,291,우석대학교,대학,사립,전북,B그룹,278674,127111,405785,638514,200352,838866,17,19,4,4,44,241,1,242,4519,1457,5976,3239,0,838866,7520,111.5999984741211,5976,838866,.699999988079071,3140.10009765625,772,51,3140.10009765625,3394,.8999999761581421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7520,6561,959,291,426,250,76,8563,7358,6567,791,264,481,267,85,8455,0,277357,3342,212,434,350,88,4426,6940,523,2036,1178,3346,14023,0,0,0,0,0,20,123,48,19,96,1138,2,564,7463,7520,1,277357,7520,36.900001525878906,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,41.5,9,461,96,0,0,4,0,5659,.6000000238418579,0,4,5659,.699999988079071,502.5,0,4,125.5999984741211
2024,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2783.300048828125,556,88,2783.300048828125,1933,1.399999976158142,138511122917,150730441,2507700,1051700,230912346,188899146,0,11600000,585701333,137549130000,155000000,3000000,1600000,220000000,205000000,0,16000000,600600000,585701333,10345,56616.9,585701333,138511122917,.4,588571604,609933553,585701333,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,6,0,0,0,0,0,1,5,0,0,6,102.5,19,107,27,6,0,0,0,5901,1,6,0,5901,1,209.5,6,0,34.900001525878906
2024,293,우송대학교,대학,사립,대전,A그룹,179751,167042,346793,472715,179830,652545,18,24,4,1,47,23,4,27,8228,692,8920,4972,0,652545,10345,63.09999847412109,8920,652545,1.399999976158142,3279.60009765625,702,21,3279.60009765625,916,3.5999999046325684,40840563253,53816010,4178100,0,0,0,0,0,57994110,38047248000,57600000,4171000,2400000,0,0,0,10000000,74171000,57994110,3228,17966,57994110,40840563253,.1,30780190,29640690,57994110,46,10345,9573,772,330,481,167,0,11323,10473,9688,785,300,510,180,0,11463,0,165017,1675,51,109,32,30,1897,8140,162,1242,622,1083,11249,0,0,0,0,0,3,0,1,5,9,294,0,0,8302,10345,.800000011920929,165017,10345,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,52,12,1,0,0,0,18,55.59999847412109,1,0,18,55.59999847412109,52,0,1,52
2024,294,우송정보대학,전문대학,사립,대전,B그룹,88061,9668,97729,172390,13751,186141,10,12,4,0,26,20,4,24,2532,408,2940,1266,0,186141,3228,57.70000076293945,2940,186141,1.600000023841858,2883,422,12,2883,3716,.800000011920929,354783504354,142248631,0,989340,1317382704,538845605,27300421,13000000,2039766701,328147210000,119000000,0,0,1460000000,584510000,12000000,0,2175510000,2039766701,3980,512504.2,2039766701,354783504354,.6,1647099194,1750316853,2039766701,11.4,3228,3228,0,91,328,50,0,3697,3023,3023,0,82,322,80,0,3507,0,37421,270,0,17,13,7,307,1804,0,261,108,143,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,1804,3228,.6000000238418579,37421,3228,11.600000381469728,1,0,1,0,2,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,1,5,1,0,7,0,0,0,0,0,1,5,1,0,7,405.5,76,494,126,2,0,5,0,6977,.8999999761581421,2,5,6977,1,899.5,3,5,112.4000015258789
2024,295,울산과학기술원,대학,국립,울산,C그룹,103882,145822,249704,116975,168284,285259,45,31,7,1,84,0,0,0,6392,119,6511,6366,0,285259,3980,71.69999694824219,6511,285259,2.299999952316284,2371,250,8,2371,2070,1.100000023841858,61347892394,118935010,1995600,998920,20906000,11465908,0,4850000,159151438,54377341000,124100000,2200000,1000000,21300000,11730000,0,5000000,165330000,159151438,5237,30389.8,159151438,61347892394,.3,164540543,159451896,159151438,-1.6,3980,1752,2228,320,189,443,188,5120,4170,1818,2352,320,171,455,232,5348,0,99384,961,737,119,373,85,2275,8625,4263,977,3554,968,18387,0,0,0,0,0,95,137,333,90,27,632,0,0,12888,3980,3.200000047683716,99384,3980,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,19,2,39,6,1,0,0,0,334,3,1,0,334,3,58,0,1,58
2024,296,울산과학대학교,전문대학,사립,울산,A그룹,137308,3404,140712,203115,5706,208821,6,11,2,1,20,21,0,21,5935,51,5986,4243,0,208821,5237,39.900001525878906,5986,208821,3,11110,1150,42,11110,5974,1.899999976158142,291693253172,183478183,2136000,4350420,3333484594,465093511,181220003,1893221,4171655932,293270832000,161000000,12700000,2500000,3475807000,485731000,185144000,1500000,4324382000,4171655932,13066,319275.7,4171655932,291693253172,1.4,3876879115,3932082730,4171655932,3.8,5237,5237,0,141,385,111,122,5996,5126,5126,0,139,379,121,181,5946,0,86914,998,0,96,110,68,1272,9780,0,2149,2328,1043,15300,0,0,0,0,0,0,0,35,0,7,206,2,737,9780,5237,1.899999976158142,86914,5237,16.600000381469727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,11,3,60,14,0,0,1,0,474,1.7000000476837158,0,1,474,2.0999999046325684,71,0,1,71
2024,297,울산대학교,대학,사립,울산,A그룹,356750,141543,498293,521282,271952,793234,53,43,8,0,104,21,0,21,6513,4080,10593,7496,295393,793234,13066,60.70000076293945,10593,793234,1.399999976158142,4211,853,29,4211,1414,3,121830687128,162670960,22328040,3466120,464104192,61509100,0,0,714078412,103752827000,83000000,43263000,1000000,217774000,35520000,10000000,0,390557000,714078412,5644,126519.9,714078412,121830687128,.6,732228656,642313895,714078412,-.6,13066,11272,1794,1100,1118,354,13980,29618,12467,10677,1790,1096,1139,385,14387,29474,0,379907,3367,266,409,383,558,4983,29387,2662,6625,13560,22507,74741,0,0,0,0,0,149,339,728,746,27,1141,0,0,32049,13066,2.5,379907,13066,29.100000381469727,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,32,3,6,1,1,0,0,0,1627,.6000000238418579,1,0,1627,.6000000238418579,38,0,1,38
2024,298,웅지세무대학교,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16814,2362,185,16814,12142,1.399999976158142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,34,4,74,19,0,0,2,1,4274,.5,0,2,4274,.5,108,0,4,27
2024,299,원광대학교,대학,사립,전북,A그룹,461135,260924,722059,1051825,484722,1536547,28,36,4,3,71,521,13,534,28580,2571,31151,18585,83366,1536547,14248,107.8000030517578,31151,1536547,2.0999999046325684,5192.39990234375,820,72,5192.39990234375,2818,1.7999999523162842,202162964144,267020688,14623000,2004000,482630911,314606865,11385000,33515200,1125785664,203395714423,260000000,15000000,2000000,0,389000000,0,47000000,713000000,1125785664,4681,240501.1,1125785664,202162964144,.6,939379953,987731593,1125785664,9.6,14248,13066,1182,703,1143,299,15506,31899,13622,12520,1102,661,1233,335,18401,34252,0,697007,3639,434,285,128,854,5340,37514,7095,6040,2056,20979,73684,0,0,0,0,0,102,589,218,161,188,3048,0,0,44609,14248,3.0999999046325684,697007,14248,48.900001525878906,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,2,4,2,17,2,1,1,0,0,327,5.5,1,0,327,3.0999999046325684,21,2,0,10.5
2024,300,원광보건대학교,전문대학,사립,전북,B그룹,74044,9736,83780,190117,16358,206475,4,4,2,2,12,95,0,95,5979,379,6358,3535,0,206475,3920,52.70000076293945,6358,206475,3.200000047683716,8863.7998046875,1810,70,8863.7998046875,3268,2.700000047683716,33018997410,29156900,30527000,0,4950000,8679000,0,50878170,124191070,36770000000,30000000,30600000,15000000,5000000,15000000,0,50000000,145600000,124191070,1718,72288.2,124191070,33018997410,.4,81435740,119044860,124191070,25.3,3920,3920,0,123,262,63,92,4460,3818,3818,0,119,247,70,69,4323,0,112675,373,0,31,31,4,439,129907,0,174,319,58,130458,0,0,0,0,0,3,0,0,0,45,2405,0,0,129907,3920,33.099998474121094,112675,3920,28.700000762939453,0,1,0,2,3,0,0,0,0,0,0,3,0,2,5,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,4,0,4,8,132,10,80.9000015258789,22,1,2,3,2,5902,1,1,3,5902,.699999988079071,212.8999938964844,4,7,19.39999961853028
