YR,ID,SNM,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCC,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCC,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_13A,BG3Y_MCS_14B,BG3Y_MCS_15C,BG3Y_BG3Y,VUC_SCC,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCC,LPS_LPS,VPS_VC,VPS_SCC,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2015,359,충북대학교,대학,국립,충북,A그룹,394088,145416,539504,872711,238276,1110987,35,31,44458,0,66,66838,936,337,1273,25742,6514,32256,19947,63,1110987,18552,59.900001525878906,32256,1110987,3.0,20156,2789,68,203,271,20156,18552,1.100000023841858,184309243000,470651120,87736190,5000000,1517705870,317872080,0,171844650,2570809910,193392582000,395160000,75000000,5000000,1120937260,278384740,0,93000000,1967482000,2570809910,18552,138573.2,2570809910,184309243000,1.4,2183355260,2412156560,2570809910,8.5,18552,15143,3409,755,1006,431,406,21150,98,3014749,10288,1915,444,225,406,13278,99834,24224,6456,2733,2834,136081,0,0,24440,5920,139,270,256,1365,437,44,7328,124058,18552,6.699999809265137,3014749,18552,162.5,22,5,0,2,22,7,29,3,16,3,22,0,0,0,0,2718,429,22,5,0,2,18552,1.5,22,0,18552,1.2000000476837158,2718,27,2,93.6999969482422
2015,360,충북도립대학교,전문대학,공립,충북,C그룹,35243,1202,36445,55933,1586,57519,0,4,2010,0,4,2010,65,20,85,1975,30,2005,985,0,57519,1028,56.0,2005,57519,3.5999999046325684,583,140,3,3,6,583,1028,0.6000000238418579,10033557000,30589750,5714180,5410250,0,9937500,0,0,51651680,9908195000,31900000,5911800,6900000,0,0,0,0,44711800,51651680,1028,50244.8,51651680,10033557000,0.5,52930680,51679680,51651680,-1.2,1028,1028,0,29,73,37,0,1167,20,3000,520,0,29,24,0,573,5666,0,1836,742,0,8244,0,0,300,20,50,0,0,0,0,20,73,5666,1028,5.5,3000,1028,2.900000095367432,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,120,3,1,0,0,0,1028,1.0,1,0,1028,1.0,120,1,0,120.0
2015,361,충북보건과학대학교,전문대학,사립,충북,B그룹,68225,4427,72652,112454,5610,118064,0,2,3485,0,2,3485,165,0,165,2342,407,2749,1961,0,118064,2898,40.70000076293945,2749,118064,2.400000095367432,1725,243,4,5,9,1725,2898,0.6000000238418579,21808085000,68091070,5416270,0,0,2153318,0,0,75660658,23097604000,63338000,6000000,0,0,7700000,0,0,77038000,75660658,2898,26107.9,75660658,21808085000,0.3,39775740,76844199,75660658,45.8,2898,2898,0,99,186,62,53,3298,51,14610,360,0,83,0,3,446,2977,0,1233,0,67,4277,0,0,80,20,10,0,0,0,0,1,1000,2977,2898,1.0,14610,2898,5.0,2,0,0,0,2,0,2,1,1,0,2,0,0,0,0,13,3,2,0,0,0,2898,0.699999988079071,2,0,2898,0.699999988079071,13,2,0,6.5
2015,362,충청대학교,전문대학,사립,충북,B그룹,80568,11128,91696,122611,13560,136171,5,7,3347,0,12,11260,200,8,208,2898,359,3257,2027,0,136171,4965,27.39999961853028,3257,136171,2.5,5744,595,9,38,47,5744,4965,1.2000000476837158,50742688000,64059068,18508000,2330940,21904000,8215192,0,42982800,158000000,47285052000,60000000,20000000,3000000,25000000,8000000,0,30000000,146000000,158000000,4965,31822.8,158000000,50742688000,0.3,153000000,157999995,158000000,1.6,4965,4965,0,135,362,80,35,5577,83,80092,1456,0,70,86,2,1614,6604,0,660,1343,15,8622,0,0,6,6,0,0,0,8,2,1,11,6604,4965,1.2999999523162842,80092,4965,16.100000381469727,3,0,0,0,3,0,3,0,3,0,3,0,0,0,0,114,13,3,0,0,0,4965,0.6000000238418579,3,0,4965,0.6000000238418579,114,3,0,38.0
2015,363,치유상담대학원대학교,대학원대학,사립,서울,-,0,0,0,10568,3798,14366,0,1,0,0,1,0,5,5,10,250,250,500,0,0,14366,145,99.0999984741211,500,14366,3.5999999046325684,0,40,2,3,5,0,145,0.0,934653000,0,0,0,0,0,0,0,0,2083920000,5000000,0,0,0,0,0,0,5000000,0,145,0.0,0,934653000,0.0,0,0,0,0.0,145,0,145,16,4,7,0,172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,20,5,0,0,0,0,2,65,0,145,0.0,0,145,0.0,1,0,0,1,1,1,2,1,0,0,1,0,0,0,0,20,1,1,0,0,1,145,10.300000190734863,1,0,145,6.900000095367432,20,1,1,10.0
2015,364,칼빈대학교,대학,사립,경기,C그룹,37492,19587,57079,71700,25691,97391,0,3,6422,0,3,6422,173,26,199,2027,1387,3414,2780,0,97391,639,152.39999389648438,3414,97391,3.5999999046325684,830,214,4,9,13,830,639,1.2999999523162842,6398587000,13443095,9475500,54000,0,4816880,0,4689940,32479415,6344058000,12000000,8100000,200000,0,10000000,0,4700000,35000000,32479415,639,50828.5,32479415,6398587000,0.5,37884620,39729140,32479415,-6.7,639,422,217,18,93,19,58,827,6,33350,233,165,25,10,7,440,3119,3400,387,89,90,7085,0,0,170,85,9,2,2,10,10,2,164,6519,639,10.199999809265137,33350,639,52.20000076293945,2,1,0,0,2,1,3,1,1,0,2,0,0,0,0,142,9,2,1,0,0,639,4.400000095367432,2,0,639,3.0999999046325684,142,3,0,47.29999923706055
2015,365,탐라대학교,대학,사립,제주,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,366,평택대학교,대학,사립,경기,C그룹,182586,76465,259051,263353,88359,351712,6,7,8760,0,13,15034,146,119,265,9112,3752,12864,9184,0,351712,4733,74.30000305175781,12864,351712,3.799999952316284,3974,584,17,69,86,3974,4733,0.800000011920929,48914272000,119107180,65174010,2048650,48166000,29933947,0,25357710,289787497,49195000000,103000000,76000000,11000000,48400000,44600000,0,20000000,303000000,289787497,4733,61227.0,289787497,48914272000,0.6,239278448,268187092,289787497,10.1,4733,4159,574,142,260,78,15,5228,30,318711,2230,306,91,90,7,2724,17689,5410,1139,820,104,25162,0,0,204,1747,250,118,4,436,12,11,1051,23099,4733,4.900000095367432,318711,4733,67.30000305175781,5,0,0,3,5,3,8,1,4,0,5,0,0,0,0,300,168,5,0,0,3,4733,1.399999976158142,5,0,4733,1.100000023841858,300,5,3,37.5
2015,367,포항공과대학교,대학,사립,경북,C그룹,88783,172708,261491,115713,308276,423989,28,10,212711,0,38,220707,124,125,249,4745,1635,6380,3748,40501,423989,3151,134.60000610351562,6380,423989,1.5,22241,1303,19,78,97,22241,3151,7.099999904632568,200753305000,67035186,165228256,5035280,2717533629,241041668,0,111313171,3307187190,186680989000,55000000,180240000,5000000,2806326000,249384000,0,130329000,3426279000,3307187190,3151,1049567.5,3307187190,200753305000,1.6,3292999066,3403943627,3307187190,0.3,3151,1413,1738,267,145,402,782,4747,13,537589,1375,2104,298,319,742,4838,8947,9368,2083,2655,5245,28298,0,0,19,247,92,42,15,638,1343,19,537,18315,3151,5.800000190734863,537589,3151,170.60000610351562,6,1,1,2,7,3,10,0,3,3,6,0,1,0,1,1039,76,6,1,1,2,3151,2.700000047683716,6,1,3151,2.200000047683716,1039,7,3,103.9000015258789
2015,368,포항대학교,전문대학,사립,경북,C그룹,46390,2981,49371,85146,3544,88690,0,2,0,0,2,0,73,0,73,3546,0,3546,1884,0,88690,2382,37.20000076293945,3546,88690,4.199999809265137,1446,126,4,2,6,1446,2382,0.6000000238418579,22133471000,60509399,3307950,0,0,0,0,0,63817349,19536782000,53000000,4000000,0,0,0,0,0,57000000,63817349,2382,26791.5,63817349,22133471000,0.3,10557390,18531790,63817349,160.0,2382,2382,0,79,139,53,0,2653,42,16325,446,0,21,83,0,550,2302,0,188,912,0,3402,0,0,50,37,0,0,0,0,0,0,0,2302,2382,1.0,16325,2382,6.900000095367432,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,43,1,0,0,1,0,2382,0.3000000119209289,0,1,2382,0.4000000059604645,43,0,1,43.0
2015,369,한경국립대학교,대학,국립,경기,B그룹,204899,40820,245719,407715,55132,462847,8,7,10420,0,15,22597,182,50,232,21783,318,22101,11829,0,462847,7042,65.69999694824219,22101,462847,5.0,6830,1380,27,74,101,6830,7042,1.0,74858053000,442622900,52354130,40486130,102412950,14746350,0,47386920,700009380,74745130000,201000000,57672000,5000000,122139000,18000000,0,48000000,451811000,700009380,7042,99404.9,700009380,74858053000,0.9,676195240,702255390,700009380,1.8,7042,6640,402,230,443,163,709,8587,44,422980,3648,148,188,211,709,4904,47303,1863,3078,3253,446,55943,0,0,1023,703,39,16,5,174,6,96,1798,49166,7042,7.0,422980,7042,60.09999847412109,7,0,1,0,8,0,8,1,6,0,7,0,1,0,1,522,69,7,0,1,0,7042,1.100000023841858,7,1,7042,1.100000023841858,522,7,1,65.30000305175781
2015,370,한국개발연구원국제정책대학원대학교,대학원대학,사립,세종,-,66194,59084,125278,71822,230072,301894,16,35,296192,0,51,308141,1,16,17,1053,232,1285,1093,0,301894,678,445.2999877929688,1285,301894,0.4000000059604645,3060,234,11,78,89,3060,678,4.5,47314113000,71056374,1857000,352153,209638953,78638967,0,18222595,379766042,25303069000,90000000,1857000,2000000,250000000,81000000,0,34576000,459433000,379766042,678,560126.9,379766042,47314113000,0.8,399595801,424631749,379766042,-2.2,678,0,678,34,51,89,82,934,5,529449,0,509,45,95,48,697,0,6792,402,2093,222,9509,0,0,0,0,0,0,0,75,52,6,150,6792,678,10.0,529449,678,780.9000244140625,1,0,3,1,4,1,5,0,1,0,1,0,3,0,3,48,3,1,0,3,1,678,5.800000190734863,1,3,678,5.900000095367432,48,1,4,9.600000381469728
2015,371,한국골프과학기술대학교,전문대학,사립,강원,C그룹,4642,29,4671,6108,32,6140,0,0,0,0,0,0,38,0,38,630,435,1065,1065,0,6140,407,15.100000381469728,1065,6140,21.0,606,144,2,7,9,606,407,1.5,3015057000,9430450,0,0,0,0,0,0,9430450,3766888000,11700000,300000,0,0,0,0,0,12000000,9430450,407,23170.6,9430450,3015057000,0.3,4057100,1770000,9430450,188.2,407,407,0,15,15,28,0,465,6,4970,95,0,13,7,0,115,443,0,124,79,0,646,0,0,50,15,3,0,0,0,0,3,150,443,407,1.100000023841858,4970,407,12.199999809265137,1,1,0,0,1,1,2,0,1,0,1,0,0,0,0,4,0,1,1,0,0,407,4.400000095367432,1,0,407,2.5,4,2,0,2.0
2015,372,한국공학대학교,대학,사립,경기,B그룹,71344,8667,80011,129845,11370,141215,12,4,10796,0,16,19738,191,47,238,3558,2681,6239,5723,0,141215,7894,17.899999618530273,6239,141215,4.599999904632568,4131,996,18,85,103,4131,7894,0.5,128615601000,63395428,50095787,10679212,232938048,12183279,0,66132599,435424353,87910000000,35000000,55000000,11000000,240000000,12000000,0,93000000,446000000,435424353,7894,55158.9,435424353,128615601000,0.3,384430942,454911799,435424353,7.0,7894,7521,373,231,307,129,61,8622,29,436234,3223,66,86,71,26,3472,23422,576,1480,785,271,26534,0,0,0,0,42,10,1,58,5,0,0,23998,7894,3.0,436234,7894,55.29999923706055,2,0,0,3,2,3,5,0,2,0,2,0,0,0,0,41,2,2,0,0,3,7894,0.4000000059604645,2,0,7894,0.3000000119209289,41,2,3,8.199999809265137
2015,373,한국과학기술원,대학,국립,대전,A그룹,200396,126161,326557,282974,253724,536698,53,69,78011,0,122,88055,232,2417,2649,9390,2821,12211,12211,673,536698,10616,50.59999847412109,12211,536698,2.299999952316284,19426,1471,37,61,98,19426,10616,1.7999999523162842,705474743000,412274000,73995000,0,3470062000,1190426000,0,233659000,5380416000,756167000000,482500000,65062000,0,3610527000,1353948000,0,186953000,5698990000,5380416000,10616,506821.4,5380416000,705474743000,0.8,4646029480,4370521478,5380416000,8.6,10616,3968,6648,615,497,1736,242,13706,17,1885223,2936,4114,303,653,66,8072,63488,94173,8178,16386,1409,183634,0,0,3081,3186,2489,323,105,829,1495,58,2842,157661,10616,14.899999618530272,1885223,10616,177.60000610351562,16,2,5,11,21,13,34,8,8,0,16,0,4,1,5,1317,153,16,2,5,11,10616,2.5999999046325684,16,5,10616,2.0,1317,18,16,38.70000076293945
2015,374,한국관광대학교,전문대학,사립,경기,C그룹,36907,1067,37974,62665,1423,64088,1,2,4551,0,3,7875,129,1,130,5354,852,6206,3243,0,64088,2134,30.0,6206,64088,10.699999809265137,1806,459,7,35,42,1806,2134,0.800000011920929,49848971000,65878100,5566400,8102000,5080000,0,0,17115000,101741500,46569054000,81600000,6175000,30000000,5300000,0,0,6000000,129075000,101741500,2134,47676.4,101741500,49848971000,0.2,89639470,90414600,101741500,6.7,2134,2134,0,52,77,64,66,2393,18,36555,1127,0,23,39,7,1196,7445,0,317,337,51,8150,0,0,1050,20,0,0,3,0,3,18,1084,7445,2134,3.5,36555,2134,17.100000381469727,1,2,0,0,1,2,3,0,1,0,1,0,0,0,0,40,5,1,2,0,0,2134,1.2000000476837158,1,0,2134,0.5,40,3,0,13.300000190734863
2015,375,한국교원대학교,대학,국립,충북,B그룹,225149,65063,290212,470197,108390,578587,16,16,23231,0,32,55437,452,84,536,13646,2271,15917,8144,0,578587,5630,102.8000030517578,15917,578587,2.799999952316284,8964,1080,33,59,92,8964,5630,1.600000023841858,77823050000,185708710,18350400,0,431865270,101223710,0,10145910,747294000,58699540000,170000000,50231000,5000000,298792000,78921000,0,11000000,613944000,747294000,5630,132734.3,747294000,77823050000,1.0,753388450,748885000,747294000,-0.4,5630,2393,3237,205,305,247,3329,9716,24,410920,2426,2249,146,163,644,5628,53779,45121,2487,3074,10299,114760,0,0,2640,1995,405,622,163,1018,158,51,1616,98900,5630,17.600000381469727,410920,5630,73.0,11,1,0,1,11,2,13,4,7,0,11,0,0,0,0,1338,168,11,1,0,1,5630,2.200000047683716,11,0,5630,2.0,1338,12,1,102.9000015258789
2015,376,한국국제대학교,대학,사립,경남,C그룹,72983,6421,79404,113387,9172,122559,0,2,1460,0,2,4421,207,0,207,8794,426,9220,5281,0,122559,3839,31.89999961853028,9220,122559,8.100000381469727,2383,663,5,10,15,2383,3839,0.6000000238418579,32579001000,146910140,4297600,4189950,0,27574000,0,21972500,204944190,33608615000,177932915,5000000,5000000,0,15000000,0,0,202932915,204944190,3839,53384.8,204944190,32579001000,0.6,20033970,26345650,204944190,354.7,3839,3836,3,139,156,67,0,4201,34,0,412,0,33,21,0,466,1702,0,244,493,0,2439,0,0,45,10,0,1,0,7,0,2,27,1702,3839,0.4000000059604645,0,3839,0.0,2,3,0,0,2,3,5,0,2,0,2,0,0,0,0,215,9,2,3,0,0,3839,1.100000023841858,2,0,3839,0.5,215,5,0,43.0
2015,377,한국기술교육대학교,대학,사립,충남,C그룹,117520,31379,148899,274410,45424,319834,8,7,16458,0,15,48909,233,128,361,13972,8665,22637,13050,0,319834,5050,63.29999923706055,22637,319834,7.599999904632568,9920,1293,15,111,126,9920,5050,2.0,122761294000,326513030,73787150,3282460,0,338317775,0,54267500,796167915,128650840000,425000000,87800000,10000000,0,337200000,0,20000000,880000000,796167915,5050,157657.0,796167915,122761294000,0.6,626000000,800000000,796167915,13.7,5050,4560,490,180,190,175,216,5811,12,347045,3578,292,138,194,89,4291,40067,3004,2044,1992,484,47591,0,0,7,51,118,0,0,137,19,1,760,43071,5050,8.5,347045,5050,68.69999694824219,3,2,2,0,5,2,7,0,3,0,3,0,2,0,2,724,20,3,2,2,0,5050,1.2000000476837158,3,2,5050,1.0,724,5,2,103.4000015258789
2015,378,한국농수산대학교,전문대학,국립,전북,C그룹,46166,3416,49582,60245,3738,63983,1,3,11137,0,4,18337,220,30,250,656,289,945,776,0,63983,1183,54.09999847412109,945,63983,1.5,1195,108,5,3,8,1195,1183,1.0,18029116000,0,41200000,12000000,5000000,25000000,0,40000000,123200000,24028790000,10000000,41200000,12000000,5000000,25000000,0,40000000,133200000,123200000,1183,104142.0,123200000,18029116000,0.7,214500000,173200000,123200000,-24.1,1183,1183,0,33,77,91,100,1484,13,22410,539,0,66,45,21,671,2500,0,1074,419,51,4044,0,0,2467,725,45,0,0,0,0,0,0,2500,1183,2.0999999046325684,22410,1183,18.89999961853028,1,0,2,0,3,0,3,0,1,0,1,0,2,0,2,0,0,1,0,2,0,1183,2.200000047683716,1,2,1183,2.5,0,1,2,0.0
2015,379,한국방송통신대학교,대학,국립,서울,A그룹,205481,61329,266810,1084026,106123,1190149,11,16,39175,0,27,106518,53,55,108,23900,7293,31193,26549,0,1190149,136642,8.699999809265137,31193,1190149,2.700000047683716,17111,3656,124,399,523,17111,136642,0.1000000014901161,196977270000,133685950,39495416,4562710,0,336960152,0,237591370,752295598,128964321000,129468000,39600000,23000000,0,324600000,0,188221000,704889000,752295598,136642,5505.6,752295598,196977270000,0.4,1059790910,874443602,752295598,-15.7,136642,134469,2173,156,693,548,285,138324,28,948425,3689,177,121,423,108,4518,20263,1896,2415,5260,682,30516,0,0,110119,65716,1776,92,76,119,16,212,5668,22159,136642,0.2000000029802322,948425,136642,6.900000095367432,29,31,0,2,29,33,62,8,21,0,29,0,0,0,0,2487,355,29,31,0,2,136642,0.4000000059604645,29,0,136642,0.2000000029802322,2487,60,2,40.09999847412109
2015,380,한국복지사이버대학교,전문대학,사립,경북,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,381,한국상담대학원대학교,대학원대학,사립,서울,-,9968,769,10737,9968,769,10737,0,3,0,0,3,0,0,0,0,143,945,1088,1088,0,10737,177,60.70000076293945,1088,10737,11.300000190734863,369,62,2,11,13,369,177,2.0999999046325684,2366976000,5956550,0,0,0,11088323,0,0,17044873,2466728000,10000000,0,1000000,0,12000000,0,0,23000000,17044873,177,96298.7,17044873,2366976000,0.7,13201288,19035226,17044873,16.9,177,0,177,16,0,12,15,220,1,6768,0,177,16,12,15,220,0,2598,119,20,0,2737,0,0,30,30,20,8,8,27,27,7,79,2598,177,14.699999809265137,6768,177,38.20000076293945,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,177,5.599999904632568,1,0,177,5.599999904632568,0,1,0,0.0
2015,382,한국성서대학교,대학,사립,서울,C그룹,76556,17886,94442,132663,23623,156286,0,7,30409,0,7,30411,1554,29,1583,1761,6470,8231,5797,0,156286,1307,119.5999984741211,8231,156286,5.599999904632568,1468,307,5,30,35,1468,1307,1.100000023841858,15368305000,35229250,8700560,1039600,0,51545519,0,19406854,115921783,15496185000,49000000,16000000,6000000,0,46970000,0,18300000,136270000,115921783,1307,88693.0,115921783,15368305000,0.8,100641224,111075973,115921783,7.4,1307,1126,181,48,51,58,7053,8517,5,116197,720,77,37,35,363,1232,6249,1541,623,441,3851,12705,0,0,3820,1719,7,3,16,11,2,13,175,7790,1307,6.0,116197,1307,88.9000015258789,2,0,0,1,2,1,3,1,1,0,2,0,0,0,0,104,12,2,0,0,1,1307,1.899999976158142,2,0,1307,1.5,104,2,1,34.70000076293945
2015,383,한국승강기대학교,전문대학,사립,경남,C그룹,19944,28,19972,22886,34,22920,0,0,478,0,0,478,50,0,50,1189,0,1189,1067,0,22920,518,44.20000076293945,1189,22920,5.5,570,178,3,6,9,570,518,1.100000023841858,12537827000,7926520,0,0,0,5000000,0,0,12926520,6904517000,10000000,3000000,0,0,5000000,0,0,18000000,12926520,518,24954.7,12926520,12537827000,0.1,1258880,4564220,12926520,222.9,518,518,0,21,27,14,0,580,12,681,19,0,0,10,0,29,74,0,6,32,0,112,0,0,5,20,0,0,0,0,0,4,250,74,518,0.1000000014901161,681,518,1.2999999523162842,1,0,0,1,1,1,2,0,1,0,1,0,0,0,0,44,7,1,0,0,1,518,2.900000095367432,1,0,518,1.899999976158142,44,1,1,22.0
2015,384,한국에너지공과대학교,대학,국립,전남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2015,385,한국열린사이버대학교,대학,사립,서울,B그룹,1422,0,1422,1422,0,1422,0,0,1422,0,0,1422,0,0,0,0,0,0,0,0,1422,2820,0.5,0,1422,0.0,13,0,0,0,0,13,2820,0.0,11382883000,0,0,0,987000,0,0,0,987000,13748220000,0,0,0,1000000,0,0,0,1000000,987000,2820,350.0,987000,11382883000,0.0,717200,996600,987000,19.0,2820,2820,0,16,164,56,0,3056,16,200,183,0,6,11,0,200,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2820,0.0,200,2820,0.1000000014901161,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2820,0.6000000238418579,0,0,2820,0.0,0,2,0,0.0
2015,386,한국영상대학교,전문대학,사립,세종,B그룹,47594,1469,49063,86092,2243,88335,0,1,4510,0,1,4544,81,8,89,4283,2055,6338,3171,0,88335,3458,25.5,6338,88335,7.699999809265137,3110,263,3,40,43,3110,3458,0.8999999761581421,38213770000,53474000,13740055,9578530,0,0,0,22051280,98843865,31012488000,50000000,15000000,10000000,0,0,0,15000000,90000000,98843865,3458,28584.1,98843865,38213770000,0.3,91447470,93491170,98843865,4.0,3458,3458,0,109,223,58,42,3890,62,139493,2101,0,85,98,18,2302,13885,0,1136,1860,207,17088,0,0,2660,250,3,0,0,0,0,0,0,13885,3458,4.0,139493,3458,40.29999923706055,2,0,0,2,2,2,4,0,2,0,2,0,0,0,0,11,2,2,0,0,2,3458,0.8999999761581421,2,0,3458,0.6000000238418579,11,2,2,2.799999952316284
2015,387,한국예술종합학교,대학,국립,서울,C그룹,77825,44762,122587,145076,57010,202086,5,17,10051,0,22,16896,184,248,432,11436,2871,14307,12149,0,202086,2652,76.19999694824219,14307,202086,7.599999904632568,5564,380,31,91,122,5564,2652,2.0999999046325684,55783760000,264950000,95131000,114162610,0,112861000,0,32007000,619111610,66835462000,265000000,99000000,116000000,0,115000000,0,28000000,623000000,619111610,2652,233450.8,619111610,55783760000,1.1,553580000,566746992,619111610,5.8,2652,2652,0,127,1148,221,108,4256,29,235565,1763,599,345,214,100,3021,28865,11918,6932,6501,1719,55935,0,0,69,251,90,0,0,42,14,13,101,40783,2652,15.399999618530272,235565,2652,88.80000305175781,8,0,7,1,15,1,16,0,7,1,8,0,7,0,7,631,47,8,0,7,1,2652,5.300000190734863,8,7,2652,5.699999809265137,631,8,8,39.400001525878906
2015,388,한국외국어대학교,대학,사립,서울,A그룹,456709,318412,775121,1105859,521285,1627144,23,42,87919,0,65,134512,1716,848,2564,41913,8181,50094,30120,134,1627144,19092,85.19999694824219,50094,1627144,3.200000047683716,18434,5429,53,179,232,18434,19092,1.0,238159004000,886656743,298138637,0,902671847,281866766,0,136284037,2505618030,250283204000,710250000,410470000,5000000,655646000,305306000,0,118000000,2204672000,2505618030,19092,131239.2,2505618030,238159004000,1.1,2188741531,2187070502,2505618030,7.2,19092,16629,2463,692,1653,340,22473,44250,80,1286448,14493,1897,905,221,6810,24326,185736,38420,21744,4760,30365,281025,0,0,7737,9189,936,8941,8997,1157,494,12,6661,224156,19092,11.699999809265137,1286448,19092,67.4000015258789,26,0,0,2,26,2,28,3,18,5,26,0,0,0,0,750,87,26,0,0,2,19092,1.399999976158142,26,0,19092,1.399999976158142,750,26,2,26.799999237060547
2015,389,한국전력국제원자력대학원대학교,대학원대학,사립,울산,-,2239,3081,5320,2239,3081,5320,1,0,0,0,1,2260,8,8,16,1015,0,1015,1015,0,5320,106,50.20000076293945,1015,5320,23.600000381469727,150,62,2,6,8,150,106,1.399999976158142,13412557000,47000000,1800000,3250000,56000000,0,0,6000000,114050000,13913508000,25000000,6200000,1500000,3900000,60000000,0,0,96600000,114050000,106,1075943.4,114050000,13412557000,0.9,100000000,147300000,114050000,12.4,106,0,106,16,7,33,220,382,1,160,0,109,20,36,50,215,0,1421,324,450,111,2306,0,0,109,80,10,0,0,120,120,0,0,1421,106,13.399999618530272,160,106,1.5,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,106,9.399999618530272,1,0,106,9.399999618530272,0,1,0,0.0
